orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10555,SAVEA,6,1997-06-02T00:00:00,1997-06-30T00:00:00,1997-06-04T00:00:00,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10613,HILAA,4,1997-07-29T00:00:00,1997-08-26T00:00:00,1997-08-01T00:00:00,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10618,MEREP,1,1997-08-01T00:00:00,1997-09-12T00:00:00,1997-08-08T00:00:00,1,154.68,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10634,FOLIG,4,1997-08-15T00:00:00,1997-09-12T00:00:00,1997-08-21T00:00:00,3,487.38,Folies gourmandes,"184, chausse de Tournai",Lille,,59000,France
10646,HUNGO,9,1997-08-27T00:00:00,1997-10-08T00:00:00,1997-09-03T00:00:00,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10664,FURIB,1,1997-09-10T00:00:00,1997-10-08T00:00:00,1997-09-19T00:00:00,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10699,MORGK,3,1997-10-09T00:00:00,1997-11-06T00:00:00,1997-10-13T00:00:00,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10714,SAVEA,5,1997-10-22T00:00:00,1997-11-19T00:00:00,1997-10-27T00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10725,FAMIA,4,1997-10-31T00:00:00,1997-11-28T00:00:00,1997-11-05T00:00:00,3,10.83,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
10733,BERGS,1,1997-11-07T00:00:00,1997-12-05T00:00:00,1997-11-10T00:00:00,3,110.11,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10751,RICSU,3,1997-11-24T00:00:00,1997-12-22T00:00:00,1997-12-03T00:00:00,3,130.79,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10757,SAVEA,6,1997-11-27T00:00:00,1997-12-25T00:00:00,1997-12-15T00:00:00,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10783,HANAR,4,1997-12-18T00:00:00,1998-01-15T00:00:00,1997-12-19T00:00:00,2,124.98,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10803,WELLI,4,1997-12-30T00:00:00,1998-01-27T00:00:00,1998-01-06T00:00:00,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10807,FRANS,4,1997-12-31T00:00:00,1998-01-28T00:00:00,1998-01-30T00:00:00,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10811,LINOD,8,1998-01-02T00:00:00,1998-01-30T00:00:00,1998-01-08T00:00:00,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10829,ISLAT,9,1998-01-13T00:00:00,1998-02-10T00:00:00,1998-01-23T00:00:00,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10835,ALFKI,1,1998-01-15T00:00:00,1998-02-12T00:00:00,1998-01-21T00:00:00,3,69.53,Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10842,TORTU,1,1998-01-20T00:00:00,1998-02-17T00:00:00,1998-01-29T00:00:00,3,54.42,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10849,KOENE,9,1998-01-23T00:00:00,1998-02-20T00:00:00,1998-01-30T00:00:00,2,0.56,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10862,LEHMS,8,1998-01-30T00:00:00,1998-03-13T00:00:00,1998-02-02T00:00:00,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10880,FOLKO,7,1998-02-10T00:00:00,1998-03-24T00:00:00,1998-02-18T00:00:00,1,88.01,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10882,SAVEA,4,1998-02-11T00:00:00,1998-03-11T00:00:00,1998-02-20T00:00:00,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10893,KOENE,9,1998-02-18T00:00:00,1998-03-18T00:00:00,1998-02-20T00:00:00,2,77.78,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10912,HUNGO,2,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-18T00:00:00,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10920,AROUT,4,1998-03-03T00:00:00,1998-03-31T00:00:00,1998-03-09T00:00:00,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10930,SUPRD,4,1998-03-06T00:00:00,1998-04-17T00:00:00,1998-03-18T00:00:00,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10943,BSBEV,4,1998-03-11T00:00:00,1998-04-08T00:00:00,1998-03-19T00:00:00,2,2.17,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10956,BLAUS,6,1998-03-17T00:00:00,1998-04-28T00:00:00,1998-03-20T00:00:00,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10964,SPECD,3,1998-03-20T00:00:00,1998-04-17T00:00:00,1998-03-24T00:00:00,2,87.38,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France
10981,HANAR,1,1998-03-27T00:00:00,1998-04-24T00:00:00,1998-04-02T00:00:00,2,193.37,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10993,FOLKO,7,1998-04-01T00:00:00,1998-04-29T00:00:00,1998-04-10T00:00:00,3,8.81,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10995,PERIC,1,1998-04-02T00:00:00,1998-04-30T00:00:00,1998-04-06T00:00:00,3,46.0,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
11018,LONEP,4,1998-04-13T00:00:00,1998-05-11T00:00:00,1998-04-16T00:00:00,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11077,RATTC,1,1998-05-06T00:00:00,1998-06-03T00:00:00,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10333,WARTH,5,1996-10-18T00:00:00,1996-11-15T00:00:00,1996-10-25T00:00:00,3,0.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10630,KOENE,1,1997-08-13T00:00:00,1997-09-10T00:00:00,1997-08-19T00:00:00,2,32.35,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10397,PRINI,5,1996-12-27T00:00:00,1997-01-24T00:00:00,1997-01-02T00:00:00,1,60.26,Princesa Isabel Vinhos,Estrada da sade n. 58,Lisboa,,1756,Portugal
10249,TOMSP,6,1996-07-05T00:00:00,1996-08-16T00:00:00,1996-07-10T00:00:00,1,11.61,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
10697,LINOD,3,1997-10-08T00:00:00,1997-11-05T00:00:00,1997-10-14T00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10274,VINET,6,1996-08-06T00:00:00,1996-09-03T00:00:00,1996-08-16T00:00:00,1,6.01,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,,51100,France
10928,GALED,1,1998-03-05T00:00:00,1998-04-02T00:00:00,1998-03-18T00:00:00,1,1.36,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,,8022,Spain
11054,CACTU,8,1998-04-28T00:00:00,1998-05-26T00:00:00,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10471,BSBEV,2,1997-03-11T00:00:00,1997-04-08T00:00:00,1997-03-18T00:00:00,3,45.59,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
11023,BSBEV,1,1998-04-14T00:00:00,1998-04-28T00:00:00,1998-04-24T00:00:00,2,123.83,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10980,FOLKO,4,1998-03-27T00:00:00,1998-05-08T00:00:00,1998-04-17T00:00:00,1,1.26,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10520,SANTG,7,1997-04-29T00:00:00,1997-05-27T00:00:00,1997-05-01T00:00:00,1,13.37,Sant Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10707,AROUT,4,1997-10-16T00:00:00,1997-10-30T00:00:00,1997-10-23T00:00:00,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
