playerid,year,stint,tmid,s,g,gdg
prospva01,2007,1,TBL,1,1,1
kostian01,2011,2,NAS,1,2,1
filatni01,2010,1,CBS,2,1,0
craigry01,2006,1,TBL,1,0,0
parkri01,2008,1,NYI,2,1,1
richami02,2007,1,PHI,6,2,1
knublmi01,2006,1,PHI,1,0,0
lupuljo01,2010,1,AND,3,1,0
giontbr01,2010,1,MTL,6,1,1
bertuto01,2008,1,CAL,3,2,2
carteje01,2010,1,PHI,2,0,0
voracja01,2010,1,CBS,3,0,0
cullema01,2007,1,CAR,3,2,0
stamkst01,2008,1,TBL,5,1,1
pisanfe01,2006,1,EDM,3,1,0
tavarjo01,2010,1,NYI,4,0,0
ryanbo01,2010,1,AND,3,2,2
laichbr01,2010,1,WAS,1,0,0
cajanpe01,2005,1,STL,6,1,1
zidlima01,2009,1,MIN,7,2,0
richami02,2009,1,PHI,6,1,0
spezzja01,2010,1,OTT,5,1,1
smythry01,2006,2,NYI,2,0,0
bochebr01,2007,2,AND,1,0,0
havlama01,2007,1,CHI,4,1,0
stuarbr01,2005,2,BOS,1,0,0
lupuljo01,2007,1,PHI,1,1,0
ottst01,2010,1,DAL,1,0,0
oshietj01,2010,1,STL,5,4,1
fedotru01,2006,1,TBL,2,0,0
ovechal01,2006,1,WAS,12,2,0
miettan01,2007,1,DAL,1,1,0
purcete01,2009,2,TBL,2,1,1
whitnra01,2005,1,CAR,5,4,0
stalbvi01,2011,1,CHI,0,5,0
phanedi01,2005,1,CAL,1,0,0
tkachke01,2008,1,STL,1,0,0
goligal01,2009,1,PIT,1,0,0
richami02,2011,1,LAK,3,9,2
forsbpe01,2005,1,PHI,7,3,0
perryco01,2010,1,AND,6,1,1
malkiev01,2008,1,PIT,7,2,1
matthsh01,2011,1,FLO,0,1,0
kanepa01,2007,1,CHI,9,7,3
sullist01,2010,1,NAS,4,1,1
tangual01,2005,1,COL,6,2,1
dawesni01,2010,1,ATL,2,1,1
poulibe01,2009,2,MTL,1,0,0
erikslo01,2006,1,DAL,2,0,0
bradlma01,2005,1,WAS,1,0,0
ovechal01,2007,1,WAS,6,1,0
vanekth01,2005,1,BUF,6,2,1
sturmma01,2009,1,BOS,2,1,0
wellwky01,2008,1,VAN,9,3,0
froloal01,2010,1,NYR,1,0,0
kunitch01,2006,1,AND,6,2,0
prospva01,2006,1,TBL,5,2,1
staffdr01,2006,1,BUF,3,2,1
pettima01,2005,1,WAS,7,3,2
berglpa01,2008,1,STL,1,0,0
malonry01,2011,1,TBL,0,3,0
clowery01,2006,1,SJS,4,2,1
anisiar01,2011,1,NYR,0,2,0
kaletpa01,2009,1,BUF,1,0,0
vescery01,2009,1,SJS,1,0,0
berglpa01,2009,1,STL,1,0,0
getzlry01,2008,1,AND,9,5,1
leopojo01,2010,1,BUF,1,0,0
froloal01,2006,1,LAK,9,4,0
kesseph01,2010,1,TOR,8,1,1
smithcr01,2011,1,NAS,0,4,0
henriad01,2011,1,NJD,1,3,1
readma01,2011,1,PHI,4,6,1
hudleji01,2007,1,DET,8,4,1
niedeni01,2011,1,NYI,0,1,0
bouchpi02,2010,1,MIN,6,4,1
foligni01,2011,1,OTT,0,1,0
walzwe01,2005,1,MIN,1,0,0
nielsfr01,2010,1,NYI,8,5,2
galiatj01,2009,1,COL,2,0,0
hedstjo01,2005,1,ANA,2,1,0
rydermi01,2005,1,MTL,4,0,0
duchema01,2009,1,COL,7,2,1
kovalil01,2007,1,ATL,10,4,2
sharppa01,2009,1,CHI,10,2,2
perezal01,2006,1,MTL,2,0,0
charazd01,2008,1,BOS,1,0,0
suthebr01,2005,1,WAS,1,0,0
zajactr01,2010,1,NJD,2,1,1
kunitch01,2008,2,PIT,1,0,0
brylise01,2006,1,NJD,8,1,0
reinpst01,2009,1,FLO,13,3,0
mcdonan01,2010,1,STL,5,3,1
taffeje01,2009,1,FLO,1,0,0
nylanmi01,2006,1,NYR,13,5,1
perroda01,2007,1,STL,5,0,0
tambeje01,2007,1,NYI,1,1,1
clowery01,2010,1,SJS,8,3,2
huselkr01,2005,1,FLO,1,0,0
fosteku01,2009,1,TBL,1,0,0
devrigr01,2005,1,ATL,2,0,0
vrbatra01,2009,1,PHO,18,8,3
clymebe01,2006,1,WAS,1,0,0
rozsimi01,2006,1,NYR,1,0,0
oreilca01,2011,1,NAS,0,1,0
ruututu01,2005,1,CHI,1,1,1
boyddu01,2006,1,CAL,1,0,0
lydmato01,2008,1,BUF,1,1,1
mitchto01,2009,1,SJS,1,0,0
eratma01,2006,1,NAS,7,1,1
recchma01,2009,1,BOS,4,1,1
simmowa01,2011,1,PHI,1,6,1
laichbr01,2005,1,WAS,6,2,0
berglpa01,2010,1,STL,3,0,0
eliaspa01,2009,1,NJD,5,2,2
oreilca01,2010,1,NAS,6,3,1
richami02,2005,1,PHI,7,3,1
koivumi01,2007,1,MIN,7,1,1
boothda01,2011,2,VAN,1,2,0
tangual01,2010,1,CAL,16,10,4
bergese01,2009,1,NYI,2,0,0
giroucl01,2011,1,PHI,5,9,2
jokinol01,2008,2,CAL,1,1,1
radulal01,2011,1,NAS,1,1,1
samuemi01,2011,1,VAN,0,1,0
eberljo01,2010,1,EDM,9,4,1
kubinpa01,2005,1,TBL,1,0,0
willsbr01,2005,1,WAS,9,3,1
sterlbr01,2008,1,ATL,1,1,1
conrocr01,2005,1,LAK,1,0,0
legwada01,2010,1,NAS,3,0,0
cammami01,2011,2,CAL,2,4,1
prospva01,2009,1,NYR,1,1,0
modanmi01,2008,1,DAL,5,2,1
ferribe01,2009,1,SJS,1,0,0
kadrina01,2010,1,TOR,4,2,1
koivusa01,2006,1,MTL,9,5,2
anisiar01,2010,1,NYR,5,1,1
kovalil01,2010,1,NJD,5,2,1
deshada01,2011,1,MTL,5,12,2
moulsma01,2009,1,NYI,7,4,2
matthsh01,2009,1,FLO,1,0,0
stewach02,2009,1,COL,7,3,3
stewach02,2010,1,COL,2,1,0
verstkr01,2011,1,FLO,1,8,0
zidlima01,2006,1,NAS,1,0,0
gagnesa01,2007,1,EDM,17,5,4
ellerla01,2011,1,MTL,1,5,0
cammami01,2010,1,MTL,2,1,1
miettan01,2006,1,DAL,3,0,0
pyattto01,2010,1,MTL,1,0,0
stewach02,2010,2,STL,2,0,0
ruutuja01,2008,1,OTT,5,2,0
staplti01,2010,1,ATL,1,1,1
fedorse01,2007,1,CBS,2,0,0
kaberto01,2010,1,TOR,1,0,0
heatlda01,2005,1,OTT,8,2,1
nedvepe01,2006,1,PHI,2,0,0
boyesbr01,2011,1,BUF,5,12,2
crosbsi01,2008,1,PIT,10,3,2
sourash01,2006,1,MTL,1,1,1
hedstjo01,2005,1,ANA,2,1,0
burmial01,2010,1,ATL,3,1,1
oshietj01,2011,1,STL,5,14,2
littlbr01,2010,1,ATL,10,3,0
tkachke01,2007,1,STL,1,0,0
vanekth01,2007,1,BUF,6,1,0
lydmato01,2010,1,AND,1,0,0
artyuev01,2009,1,AND,1,0,0
cammami01,2006,1,LAK,6,2,0
voracja01,2008,1,CBS,3,1,1
chriser01,2008,2,AND,1,0,0
sharppa01,2008,1,CHI,4,1,0
pahlssa01,2006,1,AND,1,0,0
legwada01,2011,1,NAS,2,4,1
smythry01,2007,1,COL,3,1,1
jokinol01,2008,1,PHO,2,0,0
backsni02,2008,1,WAS,3,1,0
kanepa01,2011,1,CHI,6,12,4
lindrer01,2005,1,TOR,3,1,1
recchma01,2008,1,TBL,1,0,0
comrimi01,2006,2,OTT,5,2,0
boylebr01,2010,1,NYR,2,0,0
carteje01,2011,2,LAK,1,2,1
wilsoco01,2011,1,NAS,1,3,1
lemiema01,2005,1,PIT,3,0,0
dumonjp01,2006,1,NAS,3,1,1
zettehe01,2005,1,DET,4,2,0
kopitan01,2006,1,LAK,9,5,2
gueribi01,2006,1,STL,2,1,1
kozlovi01,2005,1,NJD,12,8,5
pettima01,2005,1,WAS,7,3,2
malkiev01,2008,1,PIT,7,2,1
belaner01,2006,2,ATL,1,0,0
tedenma01,2010,1,NJD,3,0,0
koivusa01,2006,1,MTL,9,5,2
smithcr01,2011,1,NAS,0,4,0
latengu01,2009,2,MIN,5,1,1
strudja01,2005,1,NYR,1,1,0
huselkr01,2005,2,CAL,2,0,0
blakeja01,2007,1,TOR,2,0,0
ruutuja01,2005,1,VAN,4,2,1
iginlja01,2009,1,CAL,4,0,0
morribr01,2008,1,AND,1,0,0
brindro01,2009,1,CAR,1,0,0
modinfr01,2006,1,CBS,3,0,0
sykorpe01,2008,1,PIT,8,3,1
tallihe01,2007,1,BUF,2,1,0
kozlovy01,2008,1,ATL,8,6,3
willija01,2005,1,DET,7,5,2
weighdo01,2007,1,STL,1,0,0
stlouma01,2010,1,TBL,5,1,1
bouchpi02,2010,1,MIN,6,4,1
delzomi01,2009,1,NYR,1,0,0
oshietj01,2011,1,STL,5,14,2
markoan01,2007,1,MTL,2,1,1
seminal01,2009,1,WAS,7,2,0
krugema01,2011,1,CHI,0,1,0
lindsjo01,2008,1,PHO,3,0,0
anisiar01,2010,1,NYR,5,1,1
strakma01,2005,1,NYR,6,1,0
hewarja01,2005,1,WAS,1,0,0
legwada01,2009,1,NAS,9,4,2
langro01,2007,1,CHI,2,1,1
barnest01,2006,1,DAL,2,1,1
seguity01,2010,1,BOS,8,4,1
paveljo01,2008,1,SJS,10,4,2
langro01,2008,1,MTL,1,0,0
tallihe01,2009,1,BUF,1,0,0
youngsc01,2005,1,STL,1,0,0
omarkli01,2011,1,EDM,0,2,0
poulima01,2009,1,EDM,2,0,0
eratma01,2011,1,NAS,1,6,1
brodzky01,2011,1,MIN,1,2,1
shannry01,2007,1,VAN,4,1,1
coleer01,2011,1,MTL,0,3,0
connoti01,2008,1,BUF,6,1,0
bergepa01,2010,1,BOS,3,0,0
carteje01,2011,1,CBS,0,2,0
kovalil01,2006,1,ATL,4,1,0
upshasc01,2009,1,PHO,1,0,0
morribr01,2010,1,CAL,2,0,0
krejcda01,2011,1,BOS,5,10,2
knublmi01,2006,1,PHI,1,0,0
strakma01,2005,1,NYR,6,1,0
samuemi01,2011,1,VAN,0,1,0
roenije01,2007,1,SJS,5,4,3
tangual01,2008,1,MTL,5,2,2
kopitan01,2006,1,LAK,9,5,2
maddejo01,2007,1,NJD,2,0,0
malkiev01,2011,1,PIT,8,11,3
ryanbo01,2007,1,AND,3,0,0
alfreda01,2009,1,OTT,7,2,1
vrbatra01,2009,1,PHO,18,8,3
thorbch01,2007,1,ATL,1,0,0
modanmi01,2008,1,DAL,5,2,1
gerbena01,2011,1,BUF,2,6,2
sedinda01,2010,1,VAN,5,1,0
huselkr01,2010,1,CBS,4,1,0
bernist01,2008,1,VAN,1,0,0
spezzja01,2010,1,OTT,5,1,1
pruchpe01,2005,1,NYR,5,2,2
gomezsc01,2006,1,NJD,1,0,0
erskijo01,2007,1,WAS,1,0,0
forsbpe01,2006,2,NAS,1,0,0
kovalal01,2010,2,PIT,6,3,2
kozlovi01,2006,1,NYI,13,5,2
clowery01,2007,1,SJS,1,0,0
gueribi01,2007,1,NYI,4,2,0
muellpe01,2009,2,COL,1,1,0
prospva01,2006,1,TBL,5,2,1
backsni02,2008,1,WAS,3,1,0
pietral01,2011,1,STL,0,1,0
comeabl01,2010,1,NYI,1,0,0
lupuljo01,2008,1,PHI,2,0,0
kulemni01,2008,1,TOR,9,3,1
laddan01,2010,1,ATL,5,2,1
spezzja01,2011,1,OTT,6,10,3
sejnape01,2006,1,STL,1,0,0
staffdr01,2010,1,BUF,3,1,0
cammami01,2007,1,LAK,5,1,1
hortona01,2011,1,BOS,1,1,0
koivusa01,2011,1,AND,1,4,1
colbojo01,2011,1,TOR,0,1,0
nasluma02,2007,1,VAN,5,1,0
nashri01,2011,1,CBS,4,9,3
wolskwo01,2006,1,COL,6,3,0
okposky01,2007,1,NYI,2,1,0
franzjo01,2008,1,DET,1,0,0
kozlovy01,2008,1,ATL,8,6,3
kapanni01,2006,2,PHO,1,0,0
sykorpe01,2006,1,EDM,5,1,0
dawesni01,2009,1,CAL,8,3,0
zajactr01,2011,1,NJD,1,1,1
aucoiad01,2011,1,PHO,0,2,0
giontbr01,2007,1,NJD,12,3,1
willija01,2007,1,CHI,1,0,0
bourqre01,2009,1,CAL,1,0,0
iginlja01,2005,1,CAL,9,1,0
oreilca01,2011,1,NAS,0,1,0
paveljo01,2010,1,SJS,9,2,1
markoan01,2011,1,MTL,0,2,0
peltovi01,2007,1,FLO,4,0,0
alfreda01,2007,1,OTT,7,2,1
boylebr01,2010,1,NYR,2,0,0
niedesc01,2008,1,AND,1,0,0
gomezsc01,2006,1,NJD,1,0,0
zettehe01,2009,1,DET,11,2,0
peverri01,2010,1,ATL,4,0,0
brouwtr01,2010,1,CHI,1,0,0
pohljo01,2006,1,TOR,2,1,1
oreilry01,2011,1,COL,2,5,2
nylanmi01,2007,1,WAS,1,0,0
sykorpe01,2011,1,NJD,0,1,0
kubinpa01,2005,1,TBL,1,0,0
kronwni01,2009,1,DET,2,1,1
higgich01,2009,1,NYR,1,0,0
kanepa01,2007,1,CHI,9,7,3
gagnesa01,2009,1,EDM,7,0,0
fransco01,2009,1,NAS,1,0,0
spezzja01,2005,1,OTT,2,0,0
staffdr01,2011,1,BUF,0,4,0
lindrer01,2006,1,DAL,1,1,0
muellpe01,2011,1,COL,2,3,1
lapiema01,2008,1,MTL,3,2,1
landean01,2011,1,EDM,0,2,0
richabr01,2009,1,DAL,16,4,0
ovechal01,2010,1,WAS,10,4,3
iginlja01,2010,1,CAL,1,0,0
stastpa01,2006,1,COL,3,0,0
gerbena01,2011,1,BUF,2,6,2
nealja01,2010,2,PIT,4,3,2
johnsja02,2011,1,LAK,0,4,0
kunitch01,2008,2,PIT,1,0,0
krejcda01,2008,1,BOS,3,1,0
chimeja01,2009,1,CBS,1,0,0
nielsfr01,2008,1,NYI,5,3,1
radulal01,2006,1,NAS,6,3,2
zubruda01,2007,1,NJD,1,0,0
weissst01,2007,1,FLO,6,1,1
hejdumi01,2010,1,COL,6,2,2
lupuljo01,2010,2,TOR,2,0,0
mitchjo02,2008,1,TOR,2,1,1
clearda01,2009,1,DET,4,0,0
morribr01,2009,1,WAS,5,1,0
mcleabr01,2006,1,COL,3,2,1
rolstbr01,2008,1,NJD,1,0,0
seabrbr01,2009,1,CHI,1,1,1
eliaspa01,2010,1,NJD,3,0,0
royde01,2011,1,BUF,2,5,2
iginlja01,2007,1,CAL,5,3,1
boedkmi01,2011,1,PHO,4,9,1
drapekr01,2009,1,DET,1,0,0
nielsfr01,2008,1,NYI,5,3,1
santomi01,2011,1,FLO,1,3,0
muellpe01,2011,1,COL,2,3,1
simjo01,2005,1,PHI,1,0,0
huntetr01,2005,1,NYI,9,5,2
anisiar01,2010,1,NYR,5,1,1
tedenma01,2010,1,NJD,3,0,0
dumonjp01,2007,1,NAS,4,0,0
langeja01,2010,2,DAL,1,0,0
sourash01,2006,1,MTL,1,1,1
winchbr01,2011,1,SJS,0,1,0
afinoma01,2006,1,BUF,6,2,1
rydermi01,2011,1,DAL,1,7,0
nagyla01,2006,2,DAL,2,1,1
robitra01,2006,2,NYI,3,2,1
sharppa01,2010,1,CHI,7,1,0
laichbr01,2005,1,WAS,6,2,0
staplti01,2010,1,ATL,1,1,1
kesseph01,2007,1,BOS,13,5,5
myersty01,2009,1,BUF,3,1,1
yandlke01,2009,1,PHO,1,0,0
connoti01,2010,1,BUF,2,0,0
pisanfe01,2005,1,EDM,7,3,2
moulsma01,2010,1,NYI,2,0,0
roenije01,2007,1,SJS,5,4,3
parenpi01,2010,1,NYI,8,2,1
amontto01,2006,1,CAL,2,0,0
laichbr01,2009,1,WAS,3,1,0
gomezsc01,2005,1,NJD,3,2,1
ovechal01,2010,1,WAS,10,4,3
daleytr01,2011,1,DAL,1,2,1
selante01,2006,1,AND,12,4,1
brylise01,2007,1,NJD,1,0,0
dagosma01,2011,1,STL,0,1,0
lupuljo01,2006,1,EDM,2,0,0
stpiema01,2006,1,CHI,1,0,0
pennedu01,2010,1,EDM,3,0,0
niskama01,2009,1,DAL,3,1,1
backsni02,2007,1,WAS,2,1,0
samsose01,2006,1,MTL,3,1,0
ribeimi01,2011,1,DAL,2,7,2
chriser01,2009,2,NYR,4,1,1
charazd01,2007,1,BOS,2,1,0
handzmi01,2011,1,SJS,5,10,3
moentr01,2008,1,AND,1,0,0
kozlovy01,2006,1,ATL,11,7,5
samuemi01,2011,2,FLO,2,8,1
marlepa01,2006,1,SJS,1,0,0
osullpa01,2008,2,EDM,2,1,1
brindro01,2008,1,CAR,2,1,0
bernist01,2005,1,SJS,1,0,0
gagnesi01,2011,1,LAK,0,3,0
laddan01,2010,1,ATL,5,2,1
foligni01,2009,1,OTT,1,0,0
zidlima01,2008,1,MIN,5,3,3
modanmi01,2008,1,DAL,5,2,1
huselkr01,2005,1,FLO,1,0,0
brulegi01,2011,1,PHO,1,3,0
bergfni01,2010,1,ATL,2,0,0
frolimi01,2010,1,FLO,2,1,1
