playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
benedcl01,1920,1,OTS,NHL,24.0,1462.0,14.0,10.0,0.0,,2.0,75.0,,2.0,120.0,2.0,0.0,0.0,,2.0,0.0,
fuhrgr01,1990,1,EDM,NHL,13.0,778.0,6.0,4.0,3.0,0.0,1.0,39.0,380.0,17.0,1019.0,8.0,7.0,,1.0,0.0,51.0,488.0
wamslri01,1991,1,CAL,NHL,9.0,457.0,3.0,4.0,0.0,0.0,0.0,34.0,226.0,,,,,,,,,
tannejo01,1990,1,QUE,NHL,6.0,228.0,1.0,3.0,1.0,0.0,0.0,16.0,133.0,,,,,,,,,
healygl01,1994,1,NYR,NHL,17.0,888.0,8.0,6.0,1.0,0.0,1.0,35.0,377.0,5.0,230.0,2.0,1.0,,0.0,0.0,13.0,93.0
andercr01,2003,1,CHI,NHL,21.0,1205.0,6.0,14.0,0.0,4.0,1.0,57.0,602.0,,,,,,,,,
caronse01,2005,1,PIT,NHL,26.0,1312.0,8.0,9.0,5.0,3.0,1.0,87.0,733.0,,,,,,,,,
besteal01,1986,1,TOR,NHL,36.0,1808.0,10.0,14.0,3.0,3.0,2.0,110.0,991.0,1.0,39.0,0.0,0.0,,0.0,0.0,1.0,17.0
fosteno01,1990,1,BOS,NHL,3.0,184.0,2.0,1.0,0.0,0.0,0.0,14.0,82.0,,,,,,,,,
denisma01,2003,1,CBS,NHL,66.0,3796.0,21.0,36.0,7.0,9.0,5.0,162.0,1970.0,,,,,,,,,
johnsbr02,2003,2,PHO,NHL,8.0,486.0,1.0,6.0,1.0,0.0,0.0,21.0,243.0,,,,,,,,,
mccarja01,1972,1,MFS,WHA,38.0,2160.0,15.0,19.0,1.0,3.0,1.0,129.0,1181.0,4.0,213.0,1.0,2.0,,0.0,0.0,14.0,130.0
soetado01,1977,1,NYR,NHL,6.0,360.0,2.0,2.0,2.0,0.0,0.0,20.0,,,,,,,,,,
sauvebo01,1979,1,BUF,NHL,32.0,1880.0,20.0,8.0,4.0,1.0,4.0,74.0,,8.0,501.0,6.0,2.0,,1.0,2.0,17.0,
josepcu01,2006,1,PHO,NHL,55.0,2993.0,18.0,31.0,2.0,2.0,4.0,159.0,1481.0,,,,,,,,,
billicr01,1986,1,NJD,NHL,22.0,1114.0,4.0,13.0,2.0,0.0,0.0,89.0,569.0,,,,,,,,,
fordbr01,1984,1,PIT,NHL,8.0,457.0,2.0,6.0,0.0,0.0,0.0,48.0,292.0,,,,,,,,,
lapoino01,1975,1,CIN,WHA,12.0,641.0,4.0,6.0,0.0,2.0,0.0,55.0,377.0,,,,,,,,,
brodatu01,1951,1,TOR,NHL,1.0,30.0,0.0,1.0,0.0,,0.0,3.0,,2.0,120.0,0.0,2.0,,,0.0,7.0,
hollaro01,1979,1,PIT,NHL,34.0,1974.0,10.0,17.0,6.0,4.0,1.0,126.0,,,,,,,,,,
peetepe01,1979,1,PHI,NHL,40.0,2373.0,29.0,5.0,5.0,1.0,1.0,108.0,,13.0,799.0,8.0,5.0,,0.0,1.0,37.0,
josepcu01,2000,1,TOR,NHL,68.0,4100.0,33.0,27.0,8.0,5.0,6.0,163.0,1907.0,11.0,685.0,7.0,4.0,,0.0,3.0,24.0,329.0
masonch02,2006,1,NAS,NHL,40.0,2342.0,24.0,11.0,4.0,5.0,5.0,93.0,1244.0,,,,,,,,,
cloutda01,1999,1,TBL,NHL,52.0,2492.0,9.0,30.0,3.0,3.0,0.0,145.0,1258.0,,,,,,,,,
shielst01,2005,1,ATL,NHL,5.0,266.0,1.0,2.0,1.0,0.0,0.0,19.0,129.0,,,,,,,,,
hamelpi01,1979,1,WIN,NHL,35.0,1947.0,9.0,19.0,3.0,0.0,0.0,130.0,,,,,,,,,,
edwardo01,1985,1,TOR,NHL,38.0,2009.0,12.0,23.0,0.0,1.0,0.0,160.0,1140.0,,,,,,,,,
richate01,1975,1,DET,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,,,,,,,,,,
vasilmi01,1977,1,SOV,WHA,3.0,180.0,0.0,3.0,0.0,0.0,0.0,19.0,87.0,,,,,,,,,
lehmahu01,1912,1,NWR,PCHA,12.0,737.0,4.0,8.0,0.0,,0.0,51.0,,,,,,,,,,
mcelhcu01,2008,1,CAL,NHL,14.0,518.0,1.0,6.0,1.0,3.0,0.0,31.0,280.0,1.0,34.0,0.0,0.0,,0.0,0.0,1.0,10.0
keansdo01,1983,1,BOS,NHL,33.0,1779.0,19.0,8.0,3.0,2.0,2.0,92.0,791.0,,,,,,,,,
terrech01,1989,1,NJD,NHL,35.0,1931.0,15.0,12.0,3.0,3.0,0.0,110.0,1004.0,4.0,238.0,2.0,2.0,,0.0,0.0,13.0,103.0
basseha01,1965,1,DET,NHL,11.0,406.0,3.0,3.0,0.0,1.0,0.0,17.0,,1.0,54.0,0.0,1.0,,0.0,0.0,2.0,
millery01,2003,1,BUF,NHL,3.0,178.0,0.0,3.0,0.0,0.0,0.0,15.0,73.0,,,,,,,,,
binklle01,1969,1,PIT,NHL,27.0,1477.0,10.0,13.0,1.0,0.0,3.0,79.0,,7.0,428.0,5.0,2.0,,0.0,0.0,15.0,
hainsge01,1933,1,TOR,NHL,48.0,3010.0,26.0,13.0,9.0,,3.0,119.0,,5.0,302.0,2.0,3.0,0.0,,0.0,11.0,
liutmi01,1984,1,STL,NHL,32.0,1869.0,12.0,12.0,6.0,0.0,1.0,119.0,992.0,,,,,,,,,
smithno01,1931,1,MTM,NHL,21.0,1267.0,5.0,12.0,4.0,,0.0,62.0,,,,,,,,,,
edwarro01,1967,1,DET,NHL,41.0,2177.0,15.0,15.0,8.0,1.0,0.0,127.0,,,,,,,,,,
potvife01,1991,1,TOR,NHL,4.0,210.0,0.0,2.0,1.0,1.0,0.0,8.0,120.0,,,,,,,,,
ridlecu01,1974,1,NYR,NHL,2.0,81.0,1.0,1.0,0.0,0.0,0.0,7.0,,,,,,,,,,
belfoed01,1988,1,CHI,NHL,23.0,1148.0,4.0,12.0,3.0,1.0,0.0,74.0,605.0,,,,,,,,,
darraja01,1919,1,OTS,NHL,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,
bowerjo01,1969,1,TOR,NHL,1.0,60.0,0.0,1.0,0.0,1.0,0.0,5.0,,,,,,,,,,
edwarga01,1975,1,LAK,NHL,29.0,1740.0,12.0,13.0,4.0,1.0,0.0,103.0,,2.0,120.0,1.0,1.0,,0.0,0.0,9.0,
hughebi01,1972,1,HOU,WHA,3.0,170.0,0.0,1.0,1.0,1.0,0.0,11.0,88.0,,,,,,,,,
hrivnji01,1993,1,STL,NHL,23.0,970.0,4.0,10.0,0.0,1.0,0.0,69.0,563.0,,,,,,,,,
thompti01,1938,2,DET,NHL,39.0,2397.0,16.0,17.0,6.0,,4.0,101.0,,6.0,373.0,3.0,3.0,,,1.0,15.0,
hebergu01,1997,1,ANA,NHL,46.0,2660.0,13.0,24.0,6.0,4.0,3.0,130.0,1339.0,,,,,,,,,
kiddtr01,1995,1,CAL,NHL,47.0,2570.0,15.0,21.0,8.0,2.0,3.0,119.0,1130.0,2.0,83.0,0.0,1.0,,0.0,0.0,9.0,40.0
schwaco01,1997,1,TBL,NHL,16.0,821.0,2.0,9.0,1.0,2.0,1.0,40.0,370.0,,,,,,,,,
goverda01,1993,1,LAK,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,37.0,,,,,,,,,
garonma01,2011,1,TBL,NHL,48.0,2484.0,23.0,16.0,4.0,5.0,1.0,118.0,1191.0,,,,,,,,,
schwaco01,1996,1,TBL,NHL,31.0,1462.0,11.0,12.0,1.0,2.0,2.0,74.0,719.0,,,,,,,,,
budajpe01,2007,1,COL,NHL,35.0,1912.0,16.0,10.0,4.0,6.0,0.0,82.0,849.0,3.0,108.0,0.0,0.0,,0.0,0.0,6.0,65.0
cloutja01,1989,1,CHI,NHL,43.0,2178.0,18.0,15.0,2.0,2.0,2.0,112.0,931.0,4.0,175.0,0.0,2.0,,0.0,0.0,8.0,75.0
hebergu01,1994,1,ANA,NHL,39.0,2092.0,12.0,20.0,4.0,4.0,2.0,109.0,1132.0,,,,,,,,,
thomati01,2005,1,BOS,NHL,38.0,2187.0,12.0,13.0,10.0,3.0,1.0,101.0,1213.0,,,,,,,,,
hardijo01,2011,1,MIN,NHL,34.0,1855.0,13.0,12.0,4.0,3.0,2.0,81.0,981.0,,,,,,,,,
soetado01,1985,1,MTL,NHL,23.0,1215.0,11.0,7.0,2.0,1.0,3.0,56.0,533.0,,,,,,,,,
smithal02,1973,1,NEW,WHA,55.0,3194.0,30.0,21.0,2.0,4.0,2.0,164.0,1569.0,7.0,399.0,3.0,4.0,,0.0,1.0,21.0,240.0
hoganpa01,1973,1,LAS,WHA,27.0,1308.0,6.0,16.0,0.0,2.0,0.0,102.0,711.0,,,,,,,,,
youngwe01,1991,1,PIT,NHL,18.0,838.0,7.0,6.0,0.0,4.0,0.0,53.0,476.0,,,,,,,,,
vernomi01,2001,1,CAL,NHL,18.0,825.0,2.0,9.0,1.0,1.0,1.0,38.0,375.0,,,,,,,,,
turekro01,2003,1,CAL,NHL,18.0,1031.0,6.0,11.0,0.0,2.0,3.0,40.0,463.0,1.0,19.0,0.0,0.0,,0.0,0.0,0.0,3.0
weeksst01,1991,1,NYI,NHL,23.0,1032.0,9.0,4.0,2.0,0.0,0.0,62.0,566.0,,,,,,,,,
holdebi01,1973,2,WIJ,WHA,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,28.0,,,,,,,,,
worthch01,1969,1,OAK,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,
belfoed01,1995,1,CHI,NHL,50.0,2956.0,22.0,17.0,10.0,3.0,1.0,135.0,1373.0,9.0,666.0,6.0,3.0,,0.0,1.0,23.0,323.0
reschgl01,1985,1,NJD,NHL,31.0,1769.0,10.0,20.0,0.0,4.0,0.0,126.0,885.0,,,,,,,,,
delguma01,1991,1,BOS,NHL,10.0,424.0,2.0,5.0,1.0,0.0,0.0,28.0,239.0,,,,,,,,,
madelda01,1992,1,OTT,NHL,2.0,90.0,0.0,2.0,0.0,0.0,0.0,10.0,44.0,,,,,,,,,
parenbe01,1970,1,PHI,NHL,30.0,1586.0,9.0,12.0,6.0,3.0,2.0,73.0,,,,,,,,,,
dolsodo01,1930,1,DTF,NHL,44.0,2750.0,16.0,21.0,7.0,,6.0,105.0,,,,,,,,,,
poulike01,2011,1,NYI,NHL,6.0,296.0,2.0,4.0,0.0,0.0,0.0,15.0,162.0,,,,,,,,,
herrode01,1982,1,PIT,NHL,31.0,1707.0,5.0,18.0,5.0,1.0,1.0,151.0,931.0,,,,,,,,,
hoganpa01,1974,1,MIB,WHA,32.0,1776.0,9.0,19.0,2.0,1.0,2.0,121.0,1009.0,,,,,,,,,
charpse01,2003,1,WAS,NHL,7.0,369.0,0.0,6.0,0.0,2.0,0.0,21.0,168.0,,,,,,,,,
balesmi01,1992,1,BOS,NHL,1.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,,,,,,,,,
fernama01,2002,1,MIN,NHL,35.0,1979.0,19.0,13.0,2.0,0.0,2.0,74.0,972.0,9.0,552.0,3.0,4.0,,0.0,0.0,18.0,253.0
kingsc01,1991,1,DET,NHL,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,
conneal01,1926,1,OTS,NHL,44.0,2782.0,30.0,10.0,4.0,,13.0,69.0,,6.0,400.0,3.0,0.0,3.0,,2.0,4.0,
aitkean01,1932,1,NYR,NHL,48.0,2970.0,23.0,17.0,8.0,,3.0,107.0,,8.0,488.0,6.0,1.0,1.0,,2.0,13.0,
dafoeby01,2002,1,ATL,NHL,17.0,895.0,5.0,11.0,1.0,0.0,0.0,65.0,472.0,,,,,,,,,
danisya01,2009,1,NJD,NHL,12.0,467.0,3.0,2.0,1.0,1.0,0.0,16.0,207.0,,,,,,,,,
kingsc01,1990,1,DET,NHL,1.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,,,,,,,,,
stewaji01,1979,1,BOS,NHL,1.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,
worslgu01,1967,1,MTL,NHL,40.0,2213.0,19.0,9.0,8.0,1.0,6.0,73.0,,12.0,669.0,11.0,0.0,,0.0,1.0,21.0,
ersbeer01,2007,1,LAK,NHL,14.0,799.0,6.0,5.0,3.0,1.0,2.0,33.0,452.0,,,,,,,,,
hodsoke01,1998,2,TBL,NHL,5.0,238.0,2.0,1.0,1.0,0.0,0.0,11.0,118.0,,,,,,,,,
lockhho01,1919,1,TRS,NHL,7.0,310.0,4.0,2.0,0.0,,0.0,25.0,,,,,,,,,,
fuhrgr01,1988,1,EDM,NHL,59.0,3341.0,23.0,26.0,6.0,4.0,1.0,213.0,1714.0,7.0,417.0,3.0,4.0,,1.0,1.0,24.0,227.0
simmoga01,1975,1,CLF,NHL,40.0,2360.0,15.0,19.0,5.0,4.0,2.0,131.0,,,,,,,,,,
sidorpe01,1997,1,NJD,NHL,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,,,,,,,,,
richtmi01,2002,1,NYR,NHL,13.0,694.0,5.0,6.0,1.0,2.0,0.0,34.0,329.0,,,,,,,,,
soderto01,1995,1,NYI,NHL,51.0,2590.0,11.0,22.0,6.0,0.0,2.0,167.0,1370.0,,,,,,,,,
saloto01,2002,1,EDM,NHL,65.0,3814.0,29.0,27.0,8.0,4.0,4.0,172.0,1708.0,6.0,343.0,2.0,4.0,,1.0,0.0,18.0,161.0
bakerst01,1979,1,NYR,NHL,27.0,1391.0,9.0,8.0,6.0,1.0,1.0,79.0,,,,,,,,,,
rutheji01,1970,1,DET,NHL,29.0,1498.0,7.0,15.0,3.0,3.0,1.0,94.0,,,,,,,,,,
veisomi01,1976,1,CHI,NHL,3.0,180.0,1.0,2.0,0.0,0.0,0.0,13.0,,,,,,,,,,
careyji01,1994,1,WAS,NHL,28.0,1604.0,18.0,6.0,3.0,2.0,4.0,57.0,654.0,7.0,358.0,2.0,4.0,,2.0,0.0,25.0,151.0
gardibe01,1943,1,BOS,NHL,41.0,2460.0,17.0,19.0,5.0,,1.0,212.0,,,,,,,,,,
hallgl01,1964,1,CHI,NHL,41.0,2440.0,18.0,17.0,5.0,1.0,4.0,99.0,,13.0,760.0,7.0,6.0,,0.0,1.0,28.0,
youngwe01,1989,1,PIT,NHL,43.0,2318.0,16.0,20.0,3.0,4.0,1.0,161.0,1267.0,,,,,,,,,
chabofr01,1997,1,LAK,NHL,12.0,554.0,3.0,3.0,2.0,0.0,0.0,29.0,267.0,,,,,,,,,
terrech01,1988,1,NJD,NHL,8.0,402.0,0.0,4.0,2.0,1.0,0.0,18.0,170.0,,,,,,,,,
gilbegi01,1970,1,MNS,NHL,17.0,931.0,5.0,9.0,2.0,0.0,0.0,59.0,,,,,,,,,,
luongro01,2000,1,FLO,NHL,47.0,2628.0,12.0,24.0,7.0,6.0,5.0,107.0,1333.0,,,,,,,,,
osgooch01,2010,1,DET,NHL,11.0,629.0,5.0,3.0,2.0,1.0,0.0,29.0,298.0,,,,,,,,,
tellqmi01,2006,1,TOR,NHL,1.0,59.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,,,,,,,,,
brimsfr01,1948,1,BOS,NHL,54.0,3240.0,26.0,20.0,8.0,,1.0,147.0,,5.0,316.0,1.0,4.0,,,0.0,16.0,
aebisda01,2003,1,COL,NHL,62.0,3703.0,32.0,19.0,9.0,5.0,4.0,129.0,1703.0,11.0,662.0,6.0,5.0,,1.0,1.0,23.0,295.0
divisre01,2005,1,STL,NHL,12.0,475.0,0.0,5.0,1.0,0.0,0.0,37.0,231.0,,,,,,,,,
lehtoka01,2008,1,ATL,NHL,46.0,2624.0,19.0,22.0,3.0,4.0,3.0,134.0,1498.0,,,,,,,,,
conneal01,1930,1,OTS,NHL,36.0,2190.0,10.0,22.0,4.0,,3.0,110.0,,,,,,,,,,
giacoed01,1967,1,NYR,NHL,66.0,3940.0,36.0,20.0,10.0,2.0,8.0,160.0,,6.0,360.0,2.0,4.0,,0.0,0.0,18.0,
labarja01,2011,1,PHO,NHL,19.0,1015.0,3.0,9.0,3.0,2.0,0.0,43.0,486.0,,,,,,,,,
dunhami01,1998,1,NAS,NHL,44.0,2472.0,16.0,23.0,3.0,3.0,1.0,127.0,1387.0,,,,,,,,,
denisma01,2008,1,MTL,NHL,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,,,,,,,,
karlshe01,2011,1,CAL,NHL,9.0,454.0,1.0,4.0,2.0,1.0,0.0,24.0,239.0,,,,,,,,,
doylega01,1973,1,EDO,WHA,1.0,60.0,1.0,0.0,0.0,0.0,0.0,4.0,38.0,,,,,,,,,
