year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1962,NHL,CHI,17,9,9.0,,15,12,8.0,,,,,,4,3,3,,6,3,3,,7,4,3,,7,4,2.0,,6.0,3.0,3.0,,2,4,3,,,,,
1927,NHL,CHI,2,18,2.0,,5,16,1.0,,,,,,,,,,1,3,2,,2,8,0,,1,10,1.0,,3.0,6.0,0.0,,0,7,0,,,,,
1976,WHA,PHR,20,18,2.0,,8,30,2.0,,,,,,5,5,0,,7,5,2,,2,10,0,,6,7,0.0,,4.0,9.0,1.0,,3,11,1,,1,1,0,
1963,NHL,MTL,22,7,6.0,,14,14,7.0,,,,,,3,3,2,,6,3,3,,9,4,1,,6,3,4.0,,9.0,3.0,1.0,,3,5,2,,,,,
1999,NHL,CHI,16,19,5.0,1,17,18,5.0,1,,,,,2,5,4,0,3,8,0,2,6,6,2,0,7,6,0.0,0,4.0,6.0,1.0,0,8,5,2,0,3,1,1,0
2009,NHL,SJS,27,6,,8,24,14,,3,,,,,9,4,,1,9,2,,3,8,2,,3,10,2,,2,4.0,3.0,,0,7,7,,1,4,0,,1
1969,NHL,NYR,22,8,8.0,,16,14,8.0,,,,,,4,3,2,,10,1,3,,6,3,3,,7,3,2.0,,7.0,3.0,3.0,,2,8,3,,2,1,0,
1980,NHL,NYI,23,6,11.0,,25,12,3.0,,,,,,4,4,3,,12,1,2,,8,2,3,,9,5,0.0,,5.0,5.0,2.0,,7,1,4,,3,0,0,
1972,NHL,MNS,26,8,5.0,,11,22,6.0,,,,,,4,5,1,,9,2,2,,6,7,1,,3,5,4.0,,7.0,7.0,0.0,,8,4,3,,,,,
1993,NHL,SJS,19,13,10.0,,14,22,6.0,,,,,,3,9,1,,7,4,3,,2,7,3,,4,2,4.0,,6.0,8.0,1.0,,8,3,3,,3,2,1,
1927,NHL,TOR,9,8,5.0,,9,10,3.0,,,,,,,,,,3,2,0,,3,4,3,,6,5,0.0,,3.0,4.0,3.0,,3,3,2,,,,,
1915,PCHA,PO1,8,2,0.0,,5,3,0.0,,,,,,,,,,,,,,4,1,0,,4,2,0.0,,5.0,2.0,0.0,,,,,,,,,
1919,NHL,TRS,8,4,0.0,,4,8,0.0,,,,,,,,,,,,,,2,1,0,,3,6,0.0,,5.0,3.0,0.0,,2,2,0,,,,,
2010,NHL,NYI,17,18,,6,13,21,,7,,,,,4,5,,2,1,7,,3,6,7,,1,4,8,,1,8.0,5.0,,1,7,4,,4,0,3,,1
1914,NHA,TBS,6,5,0.0,,2,7,0.0,,,,,,,,,,,,,,1,1,0,,6,3,0.0,,1.0,7.0,0.0,,0,1,0,,,,,
1995,NHL,CAL,18,18,5.0,,16,19,6.0,,,,,,1,7,3,,3,8,2,,7,6,2,,7,2,2.0,,6.0,5.0,2.0,,7,6,0,,3,3,0,
1913,NHA,TBS,8,2,0.0,,5,5,0.0,,,,,,,,,,,,,,1,1,0,,6,3,0.0,,6.0,2.0,0.0,,0,1,0,,,,,
2011,NHL,WAS,26,11,,4,16,21,,4,,,,,7,2,,0,5,8,,1,8,5,,1,6,4,,2,6.0,7.0,,1,8,5,,3,2,1,,0
1973,NHL,NYI,13,17,9.0,,6,24,9.0,,,,,,1,4,4,,3,5,3,,3,8,4,,6,5,1.0,,2.0,7.0,3.0,,2,11,3,,2,1,0,
1971,NHL,STL,17,17,5.0,,11,22,6.0,,,,,,3,6,1,,4,6,3,,3,9,2,,7,5,1.0,,5.0,7.0,2.0,,6,4,2,,0,2,0,
1975,NHL,WAS,6,26,8.0,,5,33,2.0,,,,,,2,9,1,,1,9,1,,0,11,3,,2,13,0.0,,3.0,6.0,4.0,,2,9,1,,1,2,0,
1946,NHL,CHI,10,17,3.0,,9,20,1.0,,,,,,1,2,1,,4,6,0,,3,7,1,,3,9,1.0,,6.0,4.0,1.0,,2,9,0,,,,,
1992,NHL,EDM,16,21,5.0,,10,29,3.0,,,,,,3,8,1,,5,4,3,,5,9,1,,5,6,3.0,,5.0,7.0,0.0,,3,10,0,,0,6,0,
1949,NHL,NYR,19,12,4.0,,9,19,7.0,,,,,,2,4,2,,3,4,4,,9,3,1,,3,8,2.0,,7.0,3.0,2.0,,4,9,0,,,,,
1990,NHL,LAK,26,9,5.0,,20,15,5.0,,,,,,9,3,1,,7,3,2,,3,7,2,,9,5,0.0,,10.0,2.0,2.0,,8,4,3,,,,,
1998,NHL,VAN,14,21,6.0,,9,26,6.0,,,,,,4,4,1,,5,9,0,,4,6,3,,3,6,2.0,,3.0,8.0,3.0,,3,9,2,,1,5,1,
2010,NHL,BUF,21,16,,4,22,13,,6,,,,,3,7,,2,6,6,,1,6,5,,1,8,3,,1,6.0,4.0,,2,10,4,,2,4,0,,1
1993,NHL,BOS,20,14,8.0,,22,15,5.0,,,,,,4,3,4,,8,3,2,,5,6,1,,8,4,2.0,,8.0,3.0,2.0,,6,6,2,,3,4,0,
2002,NHL,OTT,28,9,3.0,1,24,12,5.0,0,,,,,3,4,1,0,10,2,2,0,10,3,2,0,9,5,1.0,1,8.0,3.0,1.0,0,9,4,1,0,3,0,0,0
1924,WCHL,VIC,10,3,0.0,,6,9,0.0,,,,,,,,,,,,,,5,3,0,,7,5,0.0,,3.0,4.0,0.0,,1,0,0,,,,,
2011,NHL,CAL,23,12,,6,14,17,,10,,,,,4,4,,1,6,8,,0,8,4,,4,5,6,,1,5.0,2.0,,5,7,5,,5,2,0,,0
1981,NHL,VAN,20,8,12.0,,10,25,5.0,,,,,,4,5,3,,7,5,1,,3,7,4,,3,7,3.0,,7.0,3.0,3.0,,4,6,3,,2,0,0,
1999,NHL,DET,28,9,3.0,1,20,13,7.0,1,,,,,7,2,1,1,7,4,2,0,11,2,1,0,6,6,2.0,0,7.0,5.0,0.0,0,9,1,3,1,1,2,1,0
2002,NHL,CHI,17,15,7.0,2,13,18,6.0,4,,,,,5,3,1,0,5,7,2,0,8,3,3,0,4,5,3.0,3,2.0,9.0,1.0,0,4,6,2,3,2,0,1,0
1938,NHL,NYR,13,8,3.0,,13,8,3.0,,,,,,,,,,5,2,0,,7,3,1,,5,3,2.0,,6.0,3.0,2.0,,3,5,1,,,,,
2003,NHL,BUF,21,13,4.0,3,16,21,3.0,1,,,,,6,5,0,0,5,6,2,1,4,8,1,0,8,6,2.0,0,5.0,5.0,1.0,0,9,2,1,3,0,2,0,0
2002,NHL,NYI,18,18,5.0,0,17,16,6.0,2,,,,,3,6,1,0,5,7,2,0,8,3,2,0,8,4,0.0,2,5.0,4.0,3.0,0,5,8,2,0,1,2,1,0
1960,NHL,BOS,13,17,5.0,,2,25,8.0,,,,,,2,4,5,,2,9,2,,3,7,2,,4,8,1.0,,1.0,7.0,3.0,,3,7,0,,,,,
1991,NHL,TOR,21,16,3.0,,9,27,4.0,,,,,,3,8,1,,4,8,3,,3,9,1,,5,5,0.0,,7.0,6.0,1.0,,7,5,1,,1,2,0,
1982,NHL,PHI,29,8,3.0,,20,15,5.0,,,,,,8,5,0,,5,4,3,,8,3,2,,12,1,2.0,,8.0,2.0,0.0,,6,8,1,,2,0,0,
1913,NHA,OT1,7,3,0.0,,4,6,0.0,,,,,,,,,,,,,,0,2,0,,8,1,0.0,,3.0,5.0,0.0,,0,1,0,,,,,
1989,NHL,NYR,20,11,9.0,,16,20,4.0,,,,,,8,2,3,,5,7,1,,2,9,3,,5,4,3.0,,9.0,3.0,1.0,,7,5,2,,0,1,0,
2001,NHL,STL,27,12,1.0,1,16,15,7.0,3,,,,,5,3,3,0,7,5,0,1,6,3,3,2,11,4,0.0,0,2.0,4.0,1.0,0,6,6,1,1,6,2,0,0
1999,NHL,NJD,28,9,3.0,1,17,15,5.0,4,,,,,6,3,1,1,5,3,2,1,10,4,1,0,10,1,1.0,2,7.0,3.0,2.0,1,5,8,1,0,2,2,0,0
1973,NHL,VAN,14,18,7.0,,10,25,4.0,,,,,,4,3,1,,1,9,3,,3,8,2,,4,9,1.0,,5.0,5.0,3.0,,5,8,1,,2,1,0,
1991,NHL,PIT,21,13,6.0,,18,19,3.0,,,,,,5,5,2,,8,3,2,,9,5,0,,3,7,1.0,,3.0,7.0,3.0,,10,3,1,,1,2,0,
1935,NHL,NYR,11,6,7.0,,8,11,5.0,,,,,,,,,,4,3,2,,5,4,2,,3,7,1.0,,3.0,1.0,5.0,,4,2,2,,,,,
1938,NHL,MTL,8,11,5.0,,7,13,4.0,,,,,,,,,,1,7,1,,3,7,0,,3,4,5.0,,4.0,4.0,2.0,,4,2,1,,,,,
1974,NHL,NYR,21,11,8.0,,16,18,6.0,,,,,,5,3,2,,5,5,2,,6,3,4,,9,4,1.0,,6.0,4.0,4.0,,5,9,0,,1,1,1,
1996,NHL,COL,26,10,5.0,,23,14,4.0,,,,,,8,4,1,,8,2,3,,7,4,1,,8,2,3.0,,7.0,4.0,0.0,,8,5,1,,3,3,0,
1998,NHL,STL,18,17,6.0,,19,15,7.0,,,,,,4,3,2,,5,3,3,,3,5,4,,6,7,0.0,,7.0,6.0,1.0,,6,7,1,,6,1,2,
2005,NHL,PIT,12,21,,8,10,25,,6,,,,,1,5,,5,6,7,,1,3,7,,2,2,11,,2,2.0,4.0,,1,5,8,,1,3,4,,2
1969,NHL,CHI,26,7,5.0,,19,15,4.0,,,,,,1,6,1,,9,1,2,,5,6,2,,8,4,1.0,,9.0,3.0,1.0,,11,1,2,,2,1,0,
2007,NHL,WAS,23,15,,3,20,16,,5,,,,,5,6,,0,3,10,,2,7,3,,3,9,4,,0,6.0,4.0,,3,10,4,,0,3,0,,0
1923,PCHA,VC1,7,6,0.0,,4,12,1.0,,,,,,,,,,3,2,0,,3,5,0,,3,4,0.0,,2.0,7.0,1.0,,,,,,,,,
1959,NHL,CHI,18,11,6.0,,10,18,7.0,,,,,,1,7,1,,3,7,3,,6,4,3,,7,6,3.0,,7.0,3.0,0.0,,4,2,3,,,,,
1934,NHL,MTM,12,9,3.0,,12,10,2.0,,,,,,,,,,4,2,0,,6,4,1,,6,5,1.0,,7.0,6.0,0.0,,1,2,3,,,,,
1952,NHL,MTL,18,12,5.0,,10,11,14.0,,,,,,4,3,2,,4,3,5,,6,4,3,,7,3,5.0,,5.0,5.0,2.0,,2,5,2,,,,,
1945,NHL,BOS,16,5,4.0,,8,13,4.0,,,,,,0,2,1,,6,1,0,,3,2,5,,8,5,0.0,,3.0,6.0,2.0,,4,2,0,,,,,
2002,NHL,STL,23,11,4.0,3,18,13,7.0,3,,,,,6,1,1,0,7,6,1,1,7,4,3,1,8,4,1.0,2,4.0,3.0,2.0,2,9,4,2,0,0,2,1,0
2001,NHL,DET,28,7,5.0,1,23,10,5.0,3,,,,,11,2,0,0,11,1,1,1,6,5,2,1,8,2,3.0,0,7.0,1.0,0.0,0,8,3,2,0,0,3,2,2
1965,NHL,BOS,15,17,3.0,,6,26,3.0,,,,,,0,3,0,,5,5,2,,1,12,1,,5,8,1.0,,4.0,6.0,2.0,,5,9,0,,1,0,0,
2001,NHL,CAL,20,14,5.0,2,12,21,7.0,1,,,,,8,2,0,2,5,4,4,0,4,7,4,0,5,8,0.0,0,2.0,3.0,1.0,1,5,7,3,0,3,4,0,0
1997,NHL,MTL,15,17,9.0,,22,15,4.0,,,,,,6,4,2,,9,5,1,,6,6,3,,6,4,1.0,,1.0,4.0,0.0,,6,6,3,,3,3,3,
2011,NHL,PHO,22,13,,6,20,14,,7,,,,,5,3,,2,8,4,,1,6,9,,1,3,5,,4,11.0,0.0,,1,6,6,,4,3,0,,0
1977,WHA,NEW,26,14,1.0,,18,17,4.0,,,,,,6,1,1,,9,3,2,,8,4,0,,6,8,1.0,,5.0,6.0,0.0,,7,8,0,,3,1,1,
1991,NHL,LAK,20,11,9.0,,15,20,5.0,,,,,,7,3,3,,4,6,3,,3,7,1,,5,4,4.0,,9.0,4.0,2.0,,6,6,1,,1,1,0,
1970,NHL,NYR,30,2,7.0,,19,16,4.0,,,,,,6,2,1,,7,3,3,,11,2,2,,6,3,4.0,,9.0,4.0,0.0,,9,3,1,,1,1,0,
1912,NHA,MOW,6,4,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,5,3,0.0,,3.0,5.0,0.0,,1,1,0,,,,,
2007,NHL,CHI,23,16,,2,17,18,,6,,,,,6,6,,0,8,3,,2,5,6,,1,4,9,,1,7.0,4.0,,2,8,5,,2,2,1,,0
1976,NHL,NYI,24,11,5.0,,23,10,7.0,,,,,,7,2,2,,8,4,1,,7,2,2,,7,6,2.0,,9.0,2.0,2.0,,8,4,3,,1,1,0,
1948,NHL,BOS,18,10,2.0,,11,13,6.0,,,,,,4,1,1,,6,2,1,,4,8,2,,5,6,0.0,,5.0,3.0,3.0,,5,3,1,,,,,
1987,NHL,EDM,28,8,4.0,,16,17,7.0,,,,,,6,5,0,,8,3,2,,9,4,1,,6,5,4.0,,6.0,4.0,1.0,,8,4,2,,1,0,1,
1976,WHA,CAC,26,12,2.0,,5,31,5.0,,,,,,3,6,1,,6,5,1,,5,6,0,,5,7,2.0,,5.0,7.0,1.0,,6,10,0,,1,2,2,
1990,NHL,NJD,23,10,7.0,,9,23,8.0,,,,,,8,4,1,,5,6,2,,6,3,6,,3,8,1.0,,5.0,6.0,1.0,,5,6,4,,,,,
1993,NHL,TOR,23,15,4.0,,20,14,8.0,,,,,,10,1,0,,7,4,4,,4,7,2,,7,2,4.0,,6.0,5.0,1.0,,6,7,1,,3,3,0,
2000,NHL,FLO,12,18,7.0,4,10,20,6.0,5,,,,,1,3,3,3,4,6,1,1,2,10,3,1,5,8,1.0,2,5.0,5.0,0.0,1,3,4,5,1,2,2,0,0
1938,NHL,CHI,5,13,6.0,,7,15,2.0,,,,,,,,,,5,3,1,,3,6,2,,1,8,2.0,,2.0,5.0,2.0,,1,6,1,,,,,
1962,NHL,BOS,7,18,10.0,,7,21,7.0,,,,,,1,3,3,,1,8,3,,3,10,2,,4,8,3.0,,5.0,3.0,4.0,,0,7,2,,,,,
1970,NHL,TOR,24,9,6.0,,13,24,2.0,,,,,,2,6,0,,4,9,1,,10,4,0,,7,5,2.0,,9.0,2.0,2.0,,4,6,3,,1,1,0,
1911,NHA,MOC,4,5,0.0,,4,5,0.0,,,,,,,,,,,,,,,,,,5,4,0.0,,2.0,6.0,0.0,,1,0,0,,,,,
1981,NHL,PHI,25,10,5.0,,13,21,6.0,,,,,,8,2,1,,4,8,0,,10,3,0,,6,6,3.0,,4.0,6.0,2.0,,5,5,4,,1,1,1,
1985,NHL,WAS,30,8,2.0,,20,15,5.0,,,,,,4,4,2,,10,3,1,,7,3,1,,8,6,0.0,,8.0,3.0,1.0,,11,3,1,,2,1,1,
1999,NHL,COL,25,12,4.0,0,17,16,7.0,1,,,,,5,5,2,1,6,5,1,0,7,5,1,0,7,4,3.0,0,3.0,7.0,3.0,0,10,2,1,0,4,0,0,0
2008,NHL,FLO,22,12,,7,19,18,,4,,,,,4,5,,0,5,6,,3,7,5,,2,7,2,,3,8.0,5.0,,0,7,5,,3,3,2,,0
1999,NHL,STL,24,9,7.0,1,27,10,4.0,0,,,,,7,4,0,0,8,3,2,0,7,4,2,0,9,3,2.0,0,10.0,2.0,0.0,0,8,2,4,0,2,1,1,1
2009,NHL,NYI,23,14,,4,11,23,,7,,,,,4,4,,5,6,6,,2,6,8,,1,7,7,,0,2.0,4.0,,0,6,6,,2,3,2,,1
1982,NHL,BOS,28,6,6.0,,22,14,4.0,,,,,,5,4,3,,8,3,2,,10,2,1,,10,1,2.0,,8.0,4.0,0.0,,9,5,1,,0,1,1,
2007,NHL,EDM,23,17,,1,18,18,,5,,,,,5,8,,0,6,6,,1,5,6,,3,7,5,,1,7.0,5.0,,0,10,4,,1,1,1,,0
1999,NHL,VAN,16,14,5.0,6,14,15,10.0,2,,,,,7,3,2,1,3,5,4,0,2,6,1,2,3,5,3.0,3,6.0,5.0,2.0,0,7,4,2,2,2,1,1,0
1974,WHA,EDO,25,12,2.0,,11,26,2.0,,,,,,0,2,0,,8,4,0,,9,4,0,,6,7,2.0,,6.0,7.0,1.0,,5,12,1,,2,2,0,
2007,NHL,SJS,22,13,,6,27,10,,4,,,,,6,5,,1,6,3,,3,10,4,,1,6,4,,2,7.0,5.0,,1,13,0,,2,1,2,,0
1978,NHL,COR,8,24,8.0,,7,29,4.0,,,,,,2,7,1,,2,8,4,,3,9,1,,5,7,2.0,,1.0,11.0,0.0,,1,10,2,,1,1,2,
1973,WHA,NEW,26,11,2.0,,17,20,2.0,,,,,,7,3,1,,7,6,0,,8,5,0,,6,6,1.0,,6.0,6.0,1.0,,9,4,1,,0,1,0,
1986,NHL,NJD,20,17,3.0,,9,28,3.0,,,,,,6,4,0,,5,6,2,,5,8,1,,5,9,2.0,,3.0,5.0,0.0,,5,10,1,,0,3,0,
1996,NHL,SJS,14,23,4.0,,13,24,4.0,,,,,,5,5,3,,3,8,1,,6,6,0,,4,7,1.0,,4.0,7.0,2.0,,3,10,0,,2,4,1,
2011,NHL,STL,30,6,,5,19,16,,6,,,,,5,6,,0,9,2,,2,7,4,,3,8,1,,2,11.0,4.0,,0,8,4,,3,1,1,,1
1918,PCHA,VA2,4,6,0.0,,3,7,0.0,,,,,,,,,,,,,,,,,,5,4,0.0,,2.0,6.0,0.0,,0,3,0,,,,,
2011,NHL,LAK,22,14,,5,18,13,,10,,,,,6,3,,2,6,5,,2,7,6,,2,5,2,,4,5.0,7.0,,2,10,4,,1,1,0,,2
2009,NHL,TBL,21,14,,6,13,22,,6,,,,,4,3,,4,6,4,,4,5,8,,2,7,6,,1,4.0,3.0,,0,5,10,,1,3,2,,0
2005,NHL,CHI,16,19,,6,10,24,,7,,,,,3,8,,0,7,6,,0,3,6,,4,4,8,,2,1.0,3.0,,2,5,7,,3,3,5,,2
1941,NHL,BOS,17,4,3.0,,8,13,3.0,,,,,,,,,,8,2,0,,5,2,3,,6,4,2.0,,2.0,6.0,0.0,,4,3,1,,,,,
1966,NHL,NYR,18,12,5.0,,12,16,7.0,,,,,,1,3,1,,7,3,4,,9,4,1,,4,6,1.0,,6.0,4.0,1.0,,3,6,4,,0,2,0,
2000,NHL,VAN,21,12,5.0,3,15,16,6.0,4,,,,,6,2,2,1,7,6,1,1,6,3,1,2,8,7,0.0,0,6.0,3.0,1.0,1,2,4,6,2,1,3,0,0
1990,NHL,PHI,18,16,6.0,,15,21,4.0,,,,,,6,6,0,,11,4,2,,4,8,3,,6,4,1.0,,4.0,5.0,2.0,,2,10,2,,,,,
1978,WHA,BIR,20,16,5.0,,12,26,1.0,,,,,,4,3,0,,4,8,1,,6,7,2,,4,6,0.0,,5.0,6.0,1.0,,6,8,2,,3,4,0,
2007,NHL,MTL,22,13,,6,25,12,,4,,,,,6,2,,3,7,7,,0,6,4,,4,8,2,,2,8.0,6.0,,0,9,4,,1,3,0,,0
1992,NHL,VAN,27,11,4.0,,19,18,5.0,,,,,,5,4,1,,9,5,1,,9,1,1,,6,4,5.0,,6.0,5.0,0.0,,5,8,1,,6,2,0,
1981,NHL,DET,15,19,6.0,,6,28,6.0,,,,,,4,5,2,,3,8,3,,3,9,1,,4,6,4.0,,4.0,7.0,2.0,,3,11,0,,0,1,0,
1919,PCHA,VML,6,5,0.0,,5,6,0.0,,,,,,,,,,,,,,1,1,0,,4,5,0.0,,5.0,3.0,0.0,,1,2,0,,,,,
2005,NHL,NJD,27,11,,3,19,16,,6,,,,,6,5,,0,6,5,,2,4,8,,3,10,2,,1,4.0,2.0,,0,7,5,,3,9,0,,0
1973,WHA,VAB,19,20,0.0,,8,30,1.0,,,,,,3,8,0,,6,6,0,,6,8,0,,4,10,0.0,,4.0,6.0,0.0,,3,11,1,,1,1,0,
2006,NHL,PHO,18,20,,3,13,26,,2,,,,,3,9,,0,6,6,,0,6,5,,2,8,6,,0,4.0,7.0,,1,2,11,,2,2,2,,0
1928,NHL,TOR,15,5,2.0,,6,13,3.0,,,,,,,,,,3,3,0,,6,4,0,,3,8,2.0,,7.0,1.0,1.0,,2,2,2,,,,,
2011,NHL,DAL,22,16,,3,20,19,,2,,,,,8,3,,0,6,6,,1,7,6,,0,4,6,,1,8.0,5.0,,3,9,6,,0,0,3,,0
1991,NHL,EDM,22,13,5.0,,14,21,5.0,,,,,,5,6,2,,3,7,2,,7,5,2,,5,8,1.0,,9.0,3.0,0.0,,6,4,3,,1,1,0,
1934,NHL,CHI,12,9,3.0,,14,8,2.0,,,,,,,,,,5,2,0,,5,3,2,,6,5,2.0,,5.0,6.0,0.0,,5,1,1,,,,,
1997,NHL,ANA,12,23,6.0,,14,20,7.0,,,,,,5,4,4,,6,8,1,,2,8,2,,4,7,2.0,,3.0,2.0,0.0,,4,9,2,,2,5,2,
2005,NHL,MTL,24,13,,4,18,18,,5,,,,,8,3,,1,6,4,,3,4,6,,2,5,8,,0,4.0,1.0,,2,10,5,,1,5,4,,0
2006,NHL,DET,29,4,,8,21,15,,5,,,,,6,4,,1,7,2,,3,11,3,,1,8,5,,1,8.0,2.0,,2,7,3,,4,3,0,,1
2007,NHL,NJD,25,14,,2,21,15,,5,,,,,4,6,,1,9,4,,1,8,4,,1,7,5,,0,9.0,3.0,,3,6,6,,1,3,1,,0
1983,NHL,CAL,22,11,7.0,,12,21,7.0,,,,,,5,6,1,,5,4,3,,4,7,2,,5,2,5.0,,9.0,4.0,2.0,,6,8,1,,0,1,0,
1936,NHL,MTM,11,7,6.0,,11,10,3.0,,,,,,,,,,2,4,3,,4,4,2,,5,6,2.0,,5.0,2.0,1.0,,6,1,1,,,,,
1930,NHL,CHI,13,8,1.0,,11,9,2.0,,,,,,,,,,5,0,1,,4,5,1,,7,3,0.0,,3.0,5.0,1.0,,5,4,0,,,,,
1971,NHL,MTL,29,3,7.0,,17,13,9.0,,,,,,6,2,2,,7,1,4,,8,3,1,,6,7,1.0,,9.0,1.0,4.0,,8,2,4,,2,0,0,
1987,NHL,TOR,14,20,6.0,,7,29,4.0,,,,,,6,4,0,,4,7,2,,4,8,2,,1,9,5.0,,4.0,8.0,1.0,,1,12,0,,1,1,0,
1997,NHL,CHI,14,19,8.0,,16,20,5.0,,,,,,4,10,0,,6,3,4,,4,5,3,,7,4,2.0,,2.0,4.0,0.0,,6,7,3,,1,6,1,
2007,NHL,BOS,21,16,,4,20,13,,8,,,,,6,4,,0,7,4,,2,6,8,,2,8,3,,1,7.0,4.0,,1,6,5,,5,1,1,,1
1961,NHL,CHI,20,10,5.0,,11,16,8.0,,,,,,1,4,5,,5,4,1,,4,5,5,,8,4,2.0,,9.0,4.0,0.0,,4,5,0,,,,,
2002,NHL,SJS,17,16,5.0,3,11,21,4.0,5,,,,,3,6,0,1,5,6,2,1,7,3,2,1,4,6,2.0,2,5.0,7.0,0.0,0,4,9,0,3,0,0,3,0
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4,4,0,,3,7,1,,5,4,2.0,,7.0,2.0,3.0,,4,2,0,,,,,
1969,NHL,PIT,17,13,8.0,,9,25,4.0,,,,,,1,4,3,,5,6,2,,5,7,0,,3,7,3.0,,8.0,5.0,0.0,,3,7,4,,1,2,0,
1987,NHL,NJD,23,16,1.0,,15,20,5.0,,,,,,7,3,0,,6,5,3,,5,8,1,,5,8,1.0,,5.0,8.0,0.0,,8,4,1,,2,0,0,
1991,NHL,MNS,20,16,4.0,,12,26,2.0,,,,,,5,6,0,,4,6,2,,7,4,1,,5,7,1.0,,5.0,9.0,1.0,,6,8,0,,0,2,1,
1993,NHL,ANA,14,26,2.0,,19,20,3.0,,,,,,2,8,2,,6,7,0,,6,8,0,,6,6,2.0,,4.0,6.0,1.0,,6,8,0,,3,3,0,
1972,WHA,LAS,18,20,1.0,,19,15,5.0,,,,,,5,4,0,,6,10,1,,6,5,3,,6,5,0.0,,6.0,5.0,1.0,,8,6,1,,,,,
1946,NHL,TOR,20,8,2.0,,11,11,8.0,,,,,,3,0,2,,6,4,1,,9,2,1,,6,5,2.0,,2.0,5.0,3.0,,5,3,1,,,,,
2000,NHL,PIT,24,15,2.0,0,18,13,7.0,3,,,,,5,4,1,0,6,4,2,1,6,6,3,0,8,5,0.0,1,7.0,3.0,1.0,0,8,5,2,0,2,1,0,1
1911,PCHA,NWR,4,3,0.0,,5,3,0.0,,,,,,,,,,,,,,,,,,4,2,0.0,,2.0,3.0,0.0,,3,1,0,,,,,
1985,NHL,STL,23,11,6.0,,14,23,3.0,,,,,,3,4,1,,7,5,2,,6,5,1,,5,6,3.0,,7.0,5.0,1.0,,8,8,0,,1,1,1,
1975,WHA,IND,21,17,2.0,,14,22,4.0,,,,,,3,6,0,,6,6,0,,5,6,2,,5,10,0.0,,5.0,7.0,1.0,,9,2,3,,2,2,0,
1971,NHL,BOS,28,4,7.0,,26,9,4.0,,,,,,6,3,1,,9,2,1,,9,1,3,,10,1,3.0,,12.0,1.0,1.0,,7,4,2,,1,1,0,
2000,NHL,PHI,26,11,4.0,0,17,14,7.0,3,,,,,3,5,3,0,8,5,1,0,6,4,3,0,9,2,2.0,1,7.0,3.0,1.0,1,8,5,1,0,2,1,0,1
1999,NHL,MTL,18,17,5.0,1,17,17,4.0,3,,,,,3,8,1,0,6,5,0,1,3,7,3,0,5,3,3.0,1,8.0,4.0,0.0,1,8,5,2,0,2,2,0,1
1992,NHL,MNS,18,17,7.0,,18,21,3.0,,,,,,6,5,1,,7,4,2,,6,4,2,,7,5,3.0,,4.0,7.0,1.0,,3,9,1,,3,4,0,
