playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
bourqcl01,1939,2,MTL,NHL,36,2210,9,24,3,,3,120,,,,,,,,,,
broderi01,1986,1,VAN,NHL,53,2972,20,25,5,3,1,178,1391,,,,,,,,,
brimsfr01,1948,1,BOS,NHL,54,3240,26,20,8,,1,147,,5,316,1,4,,,0,16,
gigueje01,2006,1,AND,NHL,56,3245,36,10,8,1,4,122,1490,18,1067,13,4,,0,1,35,451
melanro01,1990,1,NJD,NHL,1,20,0,0,0,0,0,2,7,,,,,,,,,
rollial01,1952,1,CHI,NHL,70,4200,27,28,15,,6,175,,7,425,3,4,,,0,18,
niemian02,2009,1,CHI,NHL,39,2190,26,7,4,2,7,82,936,22,1322,16,6,,4,2,58,645
crawfco01,2009,1,CHI,NHL,1,59,0,1,0,1,0,3,35,,,,,,,,,
fountmi01,1997,1,CAR,NHL,3,163,0,3,0,0,0,10,68,,,,,,,,,
bironma01,2006,2,PHI,NHL,16,935,6,8,2,1,0,47,509,,,,,,,,,
tordjjo01,2008,1,PHO,NHL,2,118,0,2,0,0,0,8,62,,,,,,,,,
turekro01,1996,1,DAL,NHL,6,263,3,1,0,0,0,9,129,,,,,,,,,
billicr01,2000,1,WAS,NHL,12,660,3,5,2,0,0,27,317,,,,,,,,,
fuhrgr01,1981,1,EDM,NHL,48,2847,28,5,14,2,0,157,,5,309,2,3,,1,0,26,
melocgi01,1979,1,MNS,NHL,54,3141,27,20,5,1,1,160,,11,564,5,4,,0,1,34,
turcoma01,2000,1,DAL,NHL,26,1266,13,6,1,1,3,40,532,,,,,,,,,
labarja01,2000,1,NYR,NHL,1,10,0,0,0,0,0,0,2,,,,,,,,,
haywabr01,1982,1,WIN,NHL,24,1440,10,12,2,0,1,89,786,3,160,0,3,,0,0,14,
mioed01,1984,1,DET,NHL,7,376,1,3,2,1,0,27,174,,,,,,,,,
belfoed01,1988,1,CHI,NHL,23,1148,4,12,3,1,0,74,605,,,,,,,,,
turnbfr01,1977,1,EDO,WHA,1,60,0,1,0,0,0,6,24,,,,,,,,,
larocmi01,1982,2,PHI,NHL,2,120,0,1,1,0,0,8,56,,,,,,,,,
haywabr01,1991,1,SJS,NHL,7,305,1,4,0,0,0,25,177,,,,,,,,,
conneal01,1932,1,OTS,NHL,15,845,4,8,2,,1,36,,,,,,,,,,
sidorpe01,1992,1,OTT,NHL,64,3388,8,46,3,7,0,250,1737,,,,,,,,,
auldal01,2011,1,OTT,NHL,14,645,2,4,2,1,0,36,310,,,,,,,,,
moorero01,1978,1,PHI,NHL,5,237,3,0,1,0,2,7,,5,268,3,2,,0,0,18,
denisma01,2008,1,MTL,NHL,1,20,0,0,0,0,0,1,7,,,,,,,,,
ouellma01,2000,1,PHI,NHL,2,76,0,1,0,1,0,3,27,,,,,,,,,
lopresa01,1941,1,CHI,NHL,47,2860,21,23,3,,3,152,,3,187,1,2,,,1,5,
edwarga01,1981,1,STL,NHL,10,480,1,5,1,0,0,45,,,,,,,,,,
dowiebr01,1983,1,TOR,NHL,2,72,0,1,0,0,0,4,43,,,,,,,,,
palmami01,1979,1,TOR,NHL,38,2039,16,14,3,2,2,125,,1,60,0,1,,0,0,7,
liutmi01,1979,1,STL,NHL,64,3661,32,23,9,1,2,194,,3,193,0,3,,0,0,12,
brookar01,1917,1,TOA,NHL,4,220,2,2,0,,0,23,,,,,,,,,,
crawfco01,2005,1,CHI,NHL,2,86,0,0,1,0,0,5,41,,,,,,,,,
brodatu01,1936,1,TOR,NHL,45,2770,22,19,4,,3,106,,2,133,0,2,,,0,5,
desjage01,1970,1,CHI,NHL,22,1217,12,6,3,2,0,49,,,,,,,,,,
theodjo01,2010,1,MIN,NHL,32,1793,15,11,3,3,1,81,963,,,,,,,,,
ranfobi01,1998,1,TBL,NHL,32,1568,3,18,3,2,1,102,858,,,,,,,,,
eliotda01,1987,1,DET,NHL,3,97,0,0,1,0,0,9,56,,,,,,,,,
champbo01,1973,1,CLF,NHL,17,923,2,11,3,1,0,80,,,,,,,,,,
conneal01,1934,1,MTM,NHL,48,2970,24,19,5,,9,92,,7,430,5,0,2,,2,8,
defelno01,1956,1,BOS,NHL,10,600,3,5,2,,0,30,,,,,,,,,,
lumleha01,1958,1,BOS,NHL,11,660,8,2,1,,1,27,,7,436,3,4,,,0,20,
garonma01,2010,1,CBS,NHL,36,1938,10,14,6,6,3,88,887,,,,,,,,,
garrejo01,1975,2,TOT,WHA,9,551,3,6,0,0,1,33,349,,,,,,,,,
greisth01,2011,1,SJS,NHL,19,1043,9,7,1,2,0,40,472,,,,,,,,,
lehtoka01,2011,1,DAL,NHL,59,3497,32,22,4,6,4,136,1739,,,,,,,,,
brodema01,1997,1,NJD,NHL,70,4128,43,17,8,4,10,130,1569,6,366,2,4,,1,0,12,164
giacoed01,1977,1,DET,NHL,9,516,3,5,1,0,0,27,,,,,,,,,,
melocgi01,1982,1,MNS,NHL,47,2689,20,13,11,2,1,160,1411,5,319,2,3,,1,0,18,
wakalda01,1993,1,DAL,NHL,36,2000,18,9,6,0,3,88,978,5,307,4,1,,1,0,15,168
muzzaja01,1997,1,NYR,NHL,6,313,0,3,2,1,0,17,156,,,,,,,,,
curryjo01,2009,1,PIT,NHL,1,24,0,1,0,0,0,5,14,,,,,,,,,
gagnoda01,1990,1,DET,NHL,2,35,0,1,0,0,0,6,28,,,,,,,,,
masonch02,2005,1,NAS,NHL,23,1227,12,5,1,0,2,52,597,5,296,1,4,,0,0,17,171
mayergi01,1953,1,TOR,NHL,1,60,0,0,1,,0,3,,,,,,,,,,
larocmi01,1983,1,STL,NHL,5,300,0,5,0,1,0,31,164,,,,,,,,,
aubinje01,2003,1,PIT,NHL,22,1067,7,9,0,4,1,53,574,,,,,,,,,
skorowa01,1986,1,CHI,NHL,3,155,1,0,1,0,0,7,90,,,,,,,,,
murphha01,1952,1,MTL,NHL,1,60,1,0,0,,0,4,,,,,,,,,,
essenbo01,1992,1,WIN,NHL,67,3855,33,26,6,4,2,227,2119,6,367,2,4,,1,0,20,183
