year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1951,NHL,CHI,9,19,7.0,,8,25,2.0,,,,,,2,3,2,,5,9,0,,4,8,1,,2,9,2.0,,2,7,2.0,,2,8,2,,,,,
1993,NHL,ANA,14,26,2.0,,19,20,3.0,,,,,,2,8,2,,6,7,0,,6,8,0,,6,6,2.0,,4,6,1.0,,6,8,0,,3,3,0,
1997,NHL,OTT,18,16,7.0,,16,17,8.0,,,,,,8,3,3,,2,10,1,,8,5,0,,4,5,5.0,,1,4,1.0,,5,4,3,,6,2,2,
1975,NHL,MNS,15,22,3.0,,5,31,4.0,,,,,,2,7,0,,3,9,0,,7,6,2,,4,7,2.0,,2,12,0.0,,2,11,2,,0,1,1,
1974,NHL,KCS,12,20,8.0,,3,34,3.0,,,,,,0,7,1,,4,10,0,,1,9,3,,5,6,2.0,,4,8,2.0,,0,12,3,,1,2,0,
1999,NHL,BOS,12,17,11.0,1,12,16,8.0,5,,,,,4,5,4,0,7,3,2,0,2,6,3,2,4,4,4.0,2,2,5,4.0,0,4,7,1,2,1,3,1,0
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4,4,0,,3,7,1,,5,4,2.0,,7,2,3.0,,4,2,0,,,,,
1980,NHL,NYI,23,6,11.0,,25,12,3.0,,,,,,4,4,3,,12,1,2,,8,2,3,,9,5,0.0,,5,5,2.0,,7,1,4,,3,0,0,
1986,NHL,NYR,18,18,4.0,,16,20,4.0,,,,,,2,4,4,,5,7,2,,8,6,0,,5,6,2.0,,7,5,0.0,,7,7,0,,0,3,0,
1976,NHL,DET,12,22,6.0,,4,33,3.0,,,,,,3,7,1,,4,6,3,,6,7,0,,1,9,2.0,,2,9,2.0,,0,15,1,,0,2,0,
1993,NHL,OTT,8,30,4.0,,6,31,5.0,,,,,,2,6,2,,3,9,1,,3,13,0,,1,9,4.0,,1,9,1.0,,3,10,0,,1,5,1,
1997,NHL,BOS,19,16,6.0,,20,14,7.0,,,,,,7,5,1,,4,6,4,,6,5,2,,6,4,2.0,,1,2,3.0,,9,4,1,,6,4,0,
1978,NHL,NYR,19,13,8.0,,21,16,3.0,,,,,,5,1,3,,8,3,1,,7,9,0,,9,4,1.0,,5,3,2.0,,5,6,3,,1,3,1,
2001,NHL,NAS,17,16,8.0,0,11,25,5.0,0,,,,,4,7,2,0,5,6,1,0,5,4,3,0,6,8,3.0,0,4,1,1.0,0,2,10,3,0,2,5,0,0
1938,NHL,MTL,8,11,5.0,,7,13,4.0,,,,,,,,,,1,7,1,,3,7,0,,3,4,5.0,,4,4,2.0,,4,2,1,,,,,
1986,NHL,MNS,17,20,3.0,,13,20,7.0,,,,,,4,5,1,,5,6,1,,7,6,1,,6,4,4.0,,5,7,0.0,,3,11,2,,0,1,1,
1995,NHL,DET,36,3,2.0,,26,10,5.0,,,,,,5,4,2,,9,2,0,,13,1,0,,8,2,2.0,,11,2,0.0,,12,1,1,,4,1,2,
1974,WHA,PHR,23,11,5.0,,16,20,3.0,,,,,,2,4,1,,5,5,1,,10,4,1,,7,7,3.0,,6,5,0.0,,8,4,2,,1,2,0,
1944,NHL,DET,19,5,1.0,,12,9,4.0,,,,,,1,0,0,,6,4,2,,7,2,1,,8,2,1.0,,5,4,0.0,,4,2,1,,,,,
1927,NHL,NYR,10,8,4.0,,9,8,5.0,,,,,,,,,,4,1,1,,4,5,3,,6,3,1.0,,3,3,3.0,,2,4,1,,,,,
1915,PCHA,VML,5,4,0.0,,4,5,0.0,,,,,,,,,,,,,,1,4,0,,6,0,0.0,,2,5,0.0,,,,,,,,,
1940,NHL,CHI,11,10,3.0,,5,15,4.0,,,,,,,,,,3,4,2,,4,5,2,,5,4,2.0,,4,7,0.0,,0,5,1,,,,,
2009,NHL,TBL,21,14,,6,13,22,,6,,,,,4,3,,4,6,4,,4,5,8,,2,7,6,,1,4,3,,0,5,10,,1,3,2,,0
1994,NHL,TOR,15,7,2.0,,6,12,6.0,,,,,,,,,,,,,,,,,,3,2,1.0,,6,7,2.0,,6,3,4,,5,6,1,
1987,NHL,WIN,20,14,6.0,,13,22,5.0,,,,,,5,4,0,,5,8,1,,6,5,2,,6,5,4.0,,6,5,2.0,,4,9,1,,1,0,1,
1927,NHL,DTC,9,10,3.0,,10,9,3.0,,,,,,,,,,2,2,1,,6,4,2,,4,5,0.0,,1,4,3.0,,6,4,0,,,,,
1988,NHL,BUF,25,12,3.0,,13,23,4.0,,,,,,5,6,2,,6,6,0,,5,7,2,,8,3,2.0,,6,6,0.0,,6,7,1,,2,0,0,
1983,NHL,DET,18,20,2.0,,13,22,5.0,,,,,,4,3,2,,6,8,0,,4,9,2,,3,9,1.0,,8,4,2.0,,6,8,0,,0,1,0,
1981,NHL,MTL,25,6,9.0,,21,11,8.0,,,,,,6,1,4,,6,4,2,,8,3,3,,7,3,3.0,,9,1,4.0,,10,3,1,,0,2,0,
1975,WHA,CIN,26,14,0.0,,9,30,1.0,,,,,,5,3,0,,4,9,0,,7,7,1,,5,8,0.0,,8,6,0.0,,5,10,0,,1,1,0,
1998,NHL,NAS,15,22,4.0,,13,25,3.0,,,,,,3,5,1,,6,7,0,,4,6,2,,5,9,1.0,,3,6,2.0,,5,8,1,,2,6,0,
1979,NHL,STL,20,13,7.0,,14,21,5.0,,,,,,3,4,3,,5,9,1,,5,5,2,,8,3,3.0,,6,4,1.0,,4,9,2,,3,0,0,
2008,NHL,TOR,16,16,,9,18,19,,4,,,,,4,3,,3,4,6,,3,7,7,,0,4,7,,2,6,3,,4,6,6,,1,3,3,,0
1926,NHL,MTM,6,13,3.0,,14,7,1.0,,,,,,,,,,3,4,0,,2,4,2,,5,5,1.0,,8,3,0.0,,2,4,1,,,,,
2010,NHL,CHI,24,17,,0,20,12,,9,,,,,7,5,,1,7,6,,1,6,5,,1,6,4,,1,8,3,,2,7,4,,2,3,2,,1
2000,NHL,BUF,26,12,3.0,0,20,18,2.0,1,,,,,5,3,1,1,7,4,1,0,8,5,1,0,5,7,2.0,0,9,4,0.0,0,9,5,0,0,3,2,0,0
2007,NHL,NYI,18,18,,5,17,20,,4,,,,,5,4,,0,8,5,,1,7,7,,1,4,6,,4,7,5,,1,3,10,,1,1,1,,1
1987,NHL,NJD,23,16,1.0,,15,20,5.0,,,,,,7,3,0,,6,5,3,,5,8,1,,5,8,1.0,,5,8,0.0,,8,4,1,,2,0,0,
2011,NHL,PHO,22,13,,6,20,14,,7,,,,,5,3,,2,8,4,,1,6,9,,1,3,5,,4,11,0,,1,6,6,,4,3,0,,0
1974,NHL,LAK,22,7,11.0,,20,10,10.0,,,,,,6,1,4,,6,1,5,,8,3,2,,9,3,2.0,,5,4,3.0,,6,4,4,,2,1,1,
2006,NHL,ATL,23,12,,6,20,16,,5,,,,,8,2,,3,8,5,,1,7,4,,2,6,5,,2,3,7,,2,9,4,,1,2,1,,0
