year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2000,NHL,CAR,23,15,3.0,0,15,17,6.0,3,,,,,3,5,3,0,7,5,0,1,4,6,1,1,8,4,2.0,0,5.0,4.0,2.0,1,8,7,0,0,3,1,1,0
1979,NHL,LAK,18,13,9.0,,12,23,5.0,,,,,,5,3,2,,5,5,3,,7,4,1,,4,8,3.0,,4.0,10.0,0.0,,4,4,5,,1,2,0,
1992,NHL,STL,22,13,7.0,,15,23,4.0,,,,,,5,6,1,,3,6,3,,5,7,1,,9,4,2.0,,7.0,6.0,1.0,,6,4,1,,2,3,2,
1980,NHL,PHI,23,9,8.0,,18,15,7.0,,,,,,7,3,1,,10,2,3,,7,4,1,,6,5,3.0,,6.0,5.0,2.0,,5,4,4,,0,1,1,
2007,NHL,AND,28,9,,4,19,18,,4,1,1,,0,3,6,,2,8,4,,2,7,6,,1,8,4,,1,10.0,2.0,,1,8,4,,1,2,0,,0
2011,NHL,NAS,26,10,,5,22,16,,3,,,,,5,4,,2,6,5,,2,9,5,,0,11,2,,0,6.0,4.0,,3,8,6,,1,3,0,,0
1985,NHL,TOR,16,21,3.0,,9,27,4.0,,,,,,1,8,0,,4,7,3,,4,5,2,,4,11,0.0,,6.0,6.0,1.0,,6,8,0,,0,3,1,
1937,NHL,TOR,13,6,5.0,,11,9,4.0,,,,,,,,,,5,2,3,,4,2,2,,5,3,2.0,,5.0,6.0,1.0,,5,2,1,,,,,
1980,NHL,QUE,18,11,11.0,,12,21,7.0,,,,,,1,6,3,,4,6,3,,5,6,2,,2,8,5.0,,10.0,2.0,0.0,,8,2,4,,0,2,1,
1924,NHL,OTS,10,4,1.0,,7,8,0.0,,,,,,,,,,0,1,0,,3,4,1,,6,4,0.0,,5.0,3.0,0.0,,3,0,0,,,,,
1994,NHL,QUE,19,1,4.0,,11,12,1.0,,,,,,,,,,,,,,,,,,5,0,0.0,,8.0,4.0,2.0,,10,4,1,,6,5,2,
1989,NHL,BOS,23,13,4.0,,23,12,5.0,,,,,,5,6,1,,10,1,1,,6,8,1,,10,1,2.0,,7.0,6.0,0.0,,8,3,3,,0,0,1,
1996,NHL,COL,26,10,5.0,,23,14,4.0,,,,,,8,4,1,,8,2,3,,7,4,1,,8,2,3.0,,7.0,4.0,0.0,,8,5,1,,3,3,0,
1994,NHL,CHI,11,10,3.0,,13,9,2.0,,,,,,,,,,,,,,,,,,3,3,0.0,,9.0,2.0,1.0,,7,5,2,,3,9,2,
1915,PCHA,VML,5,4,0.0,,4,5,0.0,,,,,,,,,,,,,,1,4,0,,6,0,0.0,,2.0,5.0,0.0,,,,,,,,,
1994,NHL,FLO,9,12,3.0,,11,10,3.0,,,,,,,,,,,,,,,,,,3,4,0.0,,4.0,7.0,2.0,,6,5,2,,5,6,2,
1979,NHL,WIN,13,19,8.0,,7,30,3.0,,,,,,4,5,1,,3,8,2,,5,9,1,,2,10,2.0,,1.0,8.0,4.0,,3,8,1,,2,1,0,
1983,NHL,NYR,27,12,1.0,,15,17,8.0,,,,,,9,4,0,,5,5,4,,8,4,0,,8,4,1.0,,5.0,5.0,4.0,,6,7,0,,1,0,0,
1922,WCHL,CAT,8,5,0.0,,4,13,0.0,,,,,,,,,,,,,,2,3,0,,4,6,0.0,,6.0,5.0,0.0,,0,4,0,,,,,
1980,NHL,BUF,21,7,12.0,,18,13,9.0,,,,,,5,2,2,,8,4,3,,5,3,4,,6,1,7.0,,6.0,3.0,3.0,,8,6,1,,1,1,1,
1934,NHL,MTL,11,11,2.0,,8,12,4.0,,,,,,,,,,1,4,0,,4,4,3,,5,6,1.0,,6.0,3.0,1.0,,3,6,1,,,,,
1991,NHL,CAL,19,14,7.0,,12,23,5.0,,,,,,6,5,1,,5,5,3,,5,7,1,,5,5,2.0,,4.0,7.0,2.0,,5,7,2,,1,1,1,
1996,NHL,EDM,21,16,4.0,,15,21,5.0,,,,,,7,5,0,,6,7,1,,4,7,3,,8,3,1.0,,4.0,6.0,2.0,,6,7,0,,1,2,2,
1979,NHL,ATF,18,15,7.0,,17,17,6.0,,,,,,5,4,1,,6,5,2,,3,8,1,,7,5,3.0,,5.0,2.0,4.0,,8,6,1,,1,2,1,
1909,NHA,OT1,5,1,0.0,,4,2,0.0,,,,,,,,,,,,,,,,,,4,0,0.0,,5.0,1.0,0.0,,0,2,0,,,,,
1913,NHA,TOO,4,6,0.0,,0,10,0.0,,,,,,,,,,,,,,1,1,0,,3,6,0.0,,0.0,8.0,0.0,,0,1,0,,,,,
1994,NHL,LAK,7,11,6.0,,9,12,3.0,,,,,,,,,,,,,,,,,,1,4,1.0,,4.0,5.0,3.0,,6,6,2,,4,7,3,
1973,NHL,MNS,18,15,6.0,,5,23,11.0,,,,,,0,5,6,,5,6,0,,6,5,2,,4,6,3.0,,3.0,6.0,4.0,,5,7,2,,0,3,0,
1991,NHL,NYI,20,15,5.0,,14,20,6.0,,,,,,3,6,2,,6,6,1,,3,6,3,,6,6,0.0,,9.0,5.0,1.0,,5,6,3,,2,0,1,
1981,NHL,NYI,33,3,4.0,,21,13,6.0,,,,,,8,1,2,,6,5,2,,7,5,1,,9,2,1.0,,12.0,1.0,1.0,,11,1,2,,1,1,1,
1978,NHL,LAK,20,13,7.0,,14,21,5.0,,,,,,4,4,0,,6,5,2,,4,6,4,,7,9,1.0,,5.0,3.0,2.0,,7,5,2,,1,2,1,
1984,NHL,DET,19,14,7.0,,8,27,5.0,,,,,,3,6,0,,3,7,3,,7,6,2,,2,11,2.0,,4.0,3.0,4.0,,7,7,0,,1,1,1,
1981,NHL,EDM,31,5,4.0,,17,12,11.0,,,,,,9,4,0,,8,2,3,,8,3,3,,8,3,4.0,,9.0,1.0,1.0,,5,4,4,,1,0,0,
1971,NHL,PIT,18,15,6.0,,8,23,8.0,,,,,,5,5,2,,3,9,0,,3,7,4,,1,8,3.0,,7.0,6.0,0.0,,6,3,4,,1,0,1,
1981,NHL,MTL,25,6,9.0,,21,11,8.0,,,,,,6,1,4,,6,4,2,,8,3,3,,7,3,3.0,,9.0,1.0,4.0,,10,3,1,,0,2,0,
1935,NHL,CHI,15,7,2.0,,6,12,6.0,,,,,,,,,,4,2,1,,5,4,1,,6,4,1.0,,4.0,5.0,3.0,,2,4,2,,,,,
1998,NHL,MTL,21,15,5.0,,11,24,6.0,,,,,,3,5,2,,5,7,0,,3,6,5,,7,6,1.0,,6.0,5.0,0.0,,5,5,2,,3,5,1,
2010,NHL,AND,26,13,,2,21,17,,3,,,,,4,7,,1,8,4,,2,8,6,,1,8,3,,0,5.0,5.0,,1,11,3,,0,3,2,,0
2008,NHL,FLO,22,12,,7,19,18,,4,,,,,4,5,,0,5,6,,3,7,5,,2,7,2,,3,8.0,5.0,,0,7,5,,3,3,2,,0
1923,NHL,TRS,7,5,0.0,,3,9,0.0,,,,,,,,,,,,,,3,2,0,,4,5,0.0,,3.0,5.0,0.0,,0,2,0,,,,,
2007,NHL,FLO,18,15,,8,20,20,,1,,,,,5,7,,0,7,6,,1,6,5,,2,4,7,,2,6.0,6.0,,3,8,3,,1,2,1,,0
1925,WCHL,POR,6,10,0.0,,6,6,2.0,,,,,,,,,,2,0,0,,4,4,1,,2,5,0.0,,3.0,4.0,1.0,,1,3,0,,,,,
1975,WHA,QUN,33,7,0.0,,17,20,4.0,,,,,,5,4,0,,11,4,1,,8,6,1,,7,2,1.0,,7.0,3.0,1.0,,8,8,0,,4,0,0,
1970,NHL,STL,23,7,9.0,,11,18,10.0,,,,,,5,2,3,,6,1,4,,5,5,4,,5,6,2.0,,5.0,5.0,3.0,,7,6,1,,1,0,2,
1937,NHL,CHI,10,10,4.0,,4,15,5.0,,,,,,,,,,2,6,2,,4,3,1,,3,5,4.0,,2.0,8.0,2.0,,3,3,0,,,,,
1958,NHL,DET,13,17,5.0,,12,20,3.0,,,,,,5,4,0,,7,7,1,,4,5,2,,3,7,3.0,,4.0,7.0,0.0,,2,7,2,,,,,
1914,NHA,OT1,9,1,0.0,,5,5,0.0,,,,,,,,,,,,,,2,0,0,,6,3,0.0,,5.0,3.0,0.0,,1,0,0,,,,,
1948,NHL,MTL,19,8,3.0,,9,15,6.0,,,,,,2,2,3,,4,4,1,,5,5,1,,7,6,1.0,,4.0,5.0,1.0,,6,1,2,,,,,
2001,NHL,MIN,14,14,8.0,5,12,21,4.0,4,,,,,4,3,3,1,7,6,1,1,2,8,2,1,4,6,3.0,2,2.0,4.0,1.0,0,6,5,1,2,1,3,1,2
