playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
brodeke01,1976,1,EDO,WHA,40,2301,18,18,1,1,4,134,1098,3,179,1,2,,0,0,10,82
hrudeke01,1992,1,LAK,NHL,50,2718,18,21,6,4,2,175,1552,20,1261,10,10,,1,0,74,656
johnsed01,1974,1,STL,NHL,30,1800,12,13,5,0,2,93,,1,60,0,1,,0,0,5,
shielal01,1931,1,NYA,NHL,1,41,0,0,0,,0,9,,,,,,,,,,
wakalda01,1988,1,BUF,NHL,6,214,1,3,0,1,0,15,90,,,,,,,,,
passmst01,2000,1,LAK,NHL,14,718,3,8,1,2,1,37,310,,,,,,,,,
gustade01,2001,1,MIN,NHL,1,26,0,0,0,0,0,0,7,,,,,,,,,
bernhti01,1985,1,TOR,NHL,23,1266,4,12,3,0,0,107,727,,,,,,,,,
lesuepe01,1913,1,OT1,NHA,13,773,6,6,0,,1,42,,,,,,,,,,
parenbe01,1974,1,PHI,NHL,68,4041,44,14,10,1,12,137,,15,922,10,5,,1,4,29,
thibajo01,1998,1,MTL,NHL,10,529,3,4,2,0,1,23,250,,,,,,,,,
irbear01,1992,1,SJS,NHL,36,2074,7,26,0,3,1,142,1250,,,,,,,,,
garonma01,2011,1,TBL,NHL,48,2484,23,16,4,5,1,118,1191,,,,,,,,,
hebersa01,1913,1,TOO,NHA,19,1160,4,15,0,,0,108,,,,,,,,,,
turcoma01,2002,1,DAL,NHL,55,3203,31,10,10,3,7,92,1359,12,798,6,6,,0,0,25,310
zaniemi01,1984,1,EDM,NHL,3,185,1,1,1,0,0,12,100,,,,,,,,,
hardijo01,2011,1,MIN,NHL,34,1855,13,12,4,3,2,81,981,,,,,,,,,
hebersa01,1921,1,SMJ,WCHL,23,1380,5,18,0,,0,131,,,,,,,,,,
flahewa01,1996,1,SJS,NHL,7,359,2,4,0,0,0,31,202,,,,,,,,,
caronse01,2005,1,PIT,NHL,26,1312,8,9,5,3,1,87,733,,,,,,,,,
khabini01,2006,1,CHI,NHL,60,3425,25,26,5,7,1,163,1668,,,,,,,,,
romanro01,1986,1,PIT,NHL,25,1438,9,11,2,1,0,87,713,,,,,,,,,
millery01,2007,1,BUF,NHL,76,4474,36,27,10,8,3,197,2104,,,,,,,,,
moffami01,1982,1,BOS,NHL,13,673,4,6,1,1,0,49,271,,,,,,,,,
hallgl01,1956,1,DET,NHL,70,4200,38,20,12,,4,157,,5,300,1,4,,,0,15,
rheauhe01,1925,1,MTL,NHL,31,1889,10,20,1,,0,92,,,,,,,,,,
esposto01,1979,1,CHI,NHL,69,4140,31,22,16,6,6,205,,6,373,3,3,,0,0,14,
