constructorid,constructorref,name,nationality,url
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
62,rebaque,Rebaque,Mexican,http://en.wikipedia.org/wiki/Rebaque
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
110,lesovsky,Lesovsky,American,http://en.wikipedia.org/wiki/Lesovsky
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche
159,olson,Olson,American,http://en.wikipedia.org/wiki/Olson_(constructor)
198,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing)
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
90,protos,Protos,British,http://en.wikipedia.org/wiki/Protos_(constructor)
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
203,shadow-matra,Shadow-Matra,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
72,kojima,Kojima,Japanese,http://en.wikipedia.org/wiki/Kojima_Engineering
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
40,lambo,Lambo,Italian,http://en.wikipedia.org/wiki/Modena_(racing_team)
156,marchese,Marchese,American,http://en.wikipedia.org/wiki/Marchese_(constructor)
