raceid,year,round,circuitid,name,date,time,url
865,2012,6,6,Monaco Grand Prix,2012-05-27,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
908,2014,9,9,British Grand Prix,2014-07-06,12:00:00,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
909,2014,10,10,German Grand Prix,2014-07-20,12:00:00,http://en.wikipedia.org/wiki/2014_German_Grand_Prixs
939,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix
942,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
960,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
961,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix
30,2008,13,13,Belgian Grand Prix,2008-09-07,12:00:00,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix
84,2005,14,5,Turkish Grand Prix,2005-08-21,15:00:00,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix
112,2003,5,4,Spanish Grand Prix,2003-05-04,,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
116,2003,9,20,European Grand Prix,2003-06-29,,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
118,2003,11,9,British Grand Prix,2003-07-20,,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
124,2002,1,1,Australian Grand Prix,2002-03-03,,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix
149,2001,9,20,European Grand Prix,2001-06-24,,http://en.wikipedia.org/wiki/2001_European_Grand_Prix
160,2000,3,21,San Marino Grand Prix,2000-04-09,,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix
167,2000,10,23,Austrian Grand Prix,2000-07-16,,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix
175,1999,1,1,Australian Grand Prix,1999-03-07,,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix
210,1997,4,21,San Marino Grand Prix,1997-04-27,,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix
215,1997,9,9,British Grand Prix,1997-07-13,,http://en.wikipedia.org/wiki/1997_British_Grand_Prix
220,1997,14,23,Austrian Grand Prix,1997-09-21,,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix
236,1996,13,13,Belgian Grand Prix,1996-08-25,,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix
274,1993,2,18,Brazilian Grand Prix,1993-03-28,,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix
286,1993,14,27,Portuguese Grand Prix,1993-09-26,,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix
296,1992,8,8,French Grand Prix,1992-07-05,,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
307,1991,3,21,San Marino Grand Prix,1991-04-28,,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix
309,1991,5,7,Canadian Grand Prix,1991-06-02,,http://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix
313,1991,9,10,German Grand Prix,1991-07-28,,http://en.wikipedia.org/wiki/1991_German_Grand_Prix
319,1991,15,22,Japanese Grand Prix,1991-10-20,,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix
333,1990,13,27,Portuguese Grand Prix,1990-09-23,,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix
344,2010,8,7,Canadian Grand Prix,2010-06-13,16:00:00,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix
364,1989,9,10,German Grand Prix,1989-07-30,,http://en.wikipedia.org/wiki/1989_German_Grand_Prix
381,1988,10,11,Hungarian Grand Prix,1988-08-07,,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix
383,1988,12,14,Italian Grand Prix,1988-09-11,,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix
388,1987,1,36,Brazilian Grand Prix,1987-04-12,,http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix
391,1987,4,6,Monaco Grand Prix,1987-05-31,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix
398,1987,11,14,Italian Grand Prix,1987-09-06,,http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix
399,1987,12,27,Portuguese Grand Prix,1987-09-20,,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix
403,1987,16,29,Australian Grand Prix,1987-11-15,,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix
