constructorid,constructorref,name,nationality,url
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
110,lesovsky,Lesovsky,American,http://en.wikipedia.org/wiki/Lesovsky
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
98,stebro,Stebro,Canadian,http://en.wikipedia.org/wiki/Stebro
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
156,marchese,Marchese,American,http://en.wikipedia.org/wiki/Marchese_(constructor)
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
195,cooper-brm,Cooper-BRM,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
123,fry,Fry,British,http://en.wikipedia.org/wiki/Fry_(racing_team)
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
103,mbm,MBM,Swiss,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
91,shannon,Shannon,British,http://en.wikipedia.org/wiki/Shannon_(Formula_One)
120,dunn,Dunn,American,http://en.wikipedia.org/wiki/Dunn_Engineering
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
71,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
111,trevis,Trevis,American,http://en.wikipedia.org/wiki/Trevis
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
126,alta,Alta,British,http://en.wikipedia.org/wiki/Alta_auto_racing_team
174,de_tomaso-osca,De Tomaso-Osca,Italian,http://en.wikipedia.org/wiki/De_Tomaso
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
161,adams,Adams,American,http://en.wikipedia.org/wiki/Adams_(constructor)
162,snowberger,Snowberger,American,http://en.wikipedia.org/wiki/Snowberger
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
203,shadow-matra,Shadow-Matra,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
144,veritas,Veritas,German,http://en.wikipedia.org/wiki/Veritas_(constructor)
97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
