resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
20050,834,669,105,50,15,5.0,5,5,2.0,95,,,,,,,15
2937,158,25,22,12,14,7.0,7,7,0.0,58,+46.915,5688902.0,,,,,1
153,25,9,2,4,5,5.0,5,5,4.0,70,+30.512,5540757.0,16.0,4.0,1:17.172,205.768,1
10668,452,194,50,17,26,14.0,14,13,0.0,59,,,,,,,14
15030,608,304,1,5,2,6.0,6,6,1.0,74,,,,,,,11
16421,669,304,187,12,10,5.0,5,5,2.0,73,,,,,,,17
3084,165,30,6,3,1,1.0,1,1,10.0,69,1:41:12.313,6072313.0,,,,,1
8527,373,137,32,1,3,3.0,3,3,4.0,59,,,,,,,11
8816,382,123,22,20,6,,D,14,0.0,43,,,,,,,2
21999,894,8,208,7,9,2.0,2,2,18.0,55,+4.224,6197925.0,51.0,3.0,1:41.975,198.225,1
4562,232,14,1,8,7,6.0,6,6,1.0,71,,,,,,,11
17127,705,424,66,25,0,,F,20,0.0,0,,,,,,,81
9937,424,102,32,12,2,16.0,16,16,0.0,65,,,,,,,15
5388,266,71,3,0,2,2.0,2,2,6.0,77,+20.827,6501012.0,,,,,1
9163,394,110,34,8,9,,R,21,0.0,8,,,,,,,101
9451,405,140,6,28,11,,R,19,0.0,11,,,,,,,23
22400,912,20,9,1,8,6.0,6,6,8.0,53,+59.965,4810201.0,34.0,10.0,1:29.141,233.952,1
13315,545,254,58,17,20,,R,22,0.0,21,,,,,,,95
17065,702,386,11,26,7,,R,15,0.0,9,,,,,,,80
15835,641,238,200,17,6,2.0,2,2,6.0,64,+38.3,6951400.0,,,,,1
4782,242,95,1,7,9,10.0,10,10,0.0,61,,,,,,,12
9915,423,77,21,17,11,,R,19,0.0,0,,,,,,,3
13343,547,255,32,6,12,5.0,5,5,2.0,75,+1:05.83,6238050.0,,,,,1
13997,569,239,63,18,24,,R,25,0.0,0,,,,,,,3
21801,884,8,208,7,4,2.0,2,2,18.0,66,+9.338,5965934.0,47.0,6.0,1:26.757,193.160,1
7595,3,17,9,14,3,2.0,2,2,8.0,56,+10.970,7074455.0,42.0,4.0,1:52.980,173.690,1
20255,792,501,105,26,20,,R,9,0.0,54,,,,,,,32
18086,746,503,105,44,21,,R,20,0.0,23,,,,,,,68
16869,693,356,191,5,1,1.0,1,1,9.0,80,2:13:13.4,7993400.0,,,,,1
5172,258,100,33,20,16,6.0,6,6,1.0,80,,,,,,,13
4535,231,71,3,5,1,1.0,1,1,10.0,69,1:36:03.4,5763400.0,,,,,1
