orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10391,DRACD,3,1996-12-23T00:00:00,1997-01-20T00:00:00,1996-12-31T00:00:00,3,5.45,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10392,PICCO,2,1996-12-24T00:00:00,1997-01-21T00:00:00,1997-01-01T00:00:00,3,122.46,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10395,HILAA,6,1996-12-26T00:00:00,1997-01-23T00:00:00,1997-01-03T00:00:00,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10396,FRANK,1,1996-12-27T00:00:00,1997-01-10T00:00:00,1997-01-06T00:00:00,3,135.35,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10397,PRINI,5,1996-12-27T00:00:00,1997-01-24T00:00:00,1997-01-02T00:00:00,1,60.26,Princesa Isabel Vinhos,Estrada da sade n. 58,Lisboa,,1756,Portugal
10399,VAFFE,8,1996-12-31T00:00:00,1997-01-14T00:00:00,1997-01-08T00:00:00,3,27.36,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10401,RATTC,1,1997-01-01T00:00:00,1997-01-29T00:00:00,1997-01-10T00:00:00,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10404,MAGAA,2,1997-01-03T00:00:00,1997-01-31T00:00:00,1997-01-08T00:00:00,1,155.97,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10417,SIMOB,4,1997-01-16T00:00:00,1997-02-13T00:00:00,1997-01-28T00:00:00,3,70.29,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10424,MEREP,7,1997-01-23T00:00:00,1997-02-20T00:00:00,1997-01-27T00:00:00,2,370.61,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10426,GALED,4,1997-01-27T00:00:00,1997-02-24T00:00:00,1997-02-06T00:00:00,1,18.69,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,,8022,Spain
10430,ERNSH,4,1997-01-30T00:00:00,1997-02-13T00:00:00,1997-02-03T00:00:00,1,458.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10456,KOENE,8,1997-02-25T00:00:00,1997-04-08T00:00:00,1997-02-28T00:00:00,2,8.12,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27T00:00:00,1997-02-28T00:00:00,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10465,VAFFE,1,1997-03-05T00:00:00,1997-04-02T00:00:00,1997-03-14T00:00:00,3,145.04,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10467,MAGAA,8,1997-03-06T00:00:00,1997-04-03T00:00:00,1997-03-11T00:00:00,2,4.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10474,PERIC,5,1997-03-13T00:00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10476,HILAA,8,1997-03-17T00:00:00,1997-04-14T00:00:00,1997-03-24T00:00:00,3,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10514,ERNSH,3,1997-04-22T00:00:00,1997-05-20T00:00:00,1997-05-16T00:00:00,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10516,HUNGO,2,1997-04-24T00:00:00,1997-05-22T00:00:00,1997-05-01T00:00:00,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10525,BONAP,1,1997-05-02T00:00:00,1997-05-30T00:00:00,1997-05-23T00:00:00,2,11.06,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10529,MAISD,5,1997-05-07T00:00:00,1997-06-04T00:00:00,1997-05-09T00:00:00,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10530,PICCO,3,1997-05-08T00:00:00,1997-06-05T00:00:00,1997-05-12T00:00:00,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10534,LEHMS,8,1997-05-12T00:00:00,1997-06-09T00:00:00,1997-05-14T00:00:00,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10536,LEHMS,3,1997-05-14T00:00:00,1997-06-11T00:00:00,1997-06-06T00:00:00,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10540,QUICK,3,1997-05-19T00:00:00,1997-06-16T00:00:00,1997-06-13T00:00:00,3,1007.64,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10542,KOENE,1,1997-05-20T00:00:00,1997-06-17T00:00:00,1997-05-26T00:00:00,3,10.95,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10546,VICTE,1,1997-05-23T00:00:00,1997-06-20T00:00:00,1997-05-27T00:00:00,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10549,QUICK,5,1997-05-27T00:00:00,1997-06-10T00:00:00,1997-05-30T00:00:00,1,171.24,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10553,WARTH,2,1997-05-30T00:00:00,1997-06-27T00:00:00,1997-06-03T00:00:00,2,149.49,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10554,OTTIK,4,1997-05-30T00:00:00,1997-06-27T00:00:00,1997-06-05T00:00:00,3,120.97,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10555,SAVEA,6,1997-06-02T00:00:00,1997-06-30T00:00:00,1997-06-04T00:00:00,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10570,MEREP,3,1997-06-17T00:00:00,1997-07-15T00:00:00,1997-06-19T00:00:00,3,188.99,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10571,ERNSH,8,1997-06-17T00:00:00,1997-07-29T00:00:00,1997-07-04T00:00:00,3,26.06,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10573,ANTON,7,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-20T00:00:00,3,84.84,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10575,MORGK,5,1997-06-20T00:00:00,1997-07-04T00:00:00,1997-06-30T00:00:00,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10577,TRAIH,9,1997-06-23T00:00:00,1997-08-04T00:00:00,1997-06-30T00:00:00,2,25.41,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10592,LEHMS,3,1997-07-08T00:00:00,1997-08-05T00:00:00,1997-07-16T00:00:00,1,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10597,PICCO,7,1997-07-11T00:00:00,1997-08-08T00:00:00,1997-07-18T00:00:00,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10599,BSBEV,6,1997-07-15T00:00:00,1997-08-26T00:00:00,1997-07-21T00:00:00,3,29.98,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10612,SAVEA,1,1997-07-28T00:00:00,1997-08-25T00:00:00,1997-08-01T00:00:00,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10613,HILAA,4,1997-07-29T00:00:00,1997-08-26T00:00:00,1997-08-01T00:00:00,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10616,GREAL,1,1997-07-31T00:00:00,1997-08-28T00:00:00,1997-08-05T00:00:00,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10623,FRANK,8,1997-08-07T00:00:00,1997-09-04T00:00:00,1997-08-12T00:00:00,2,97.18,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10635,MAGAA,8,1997-08-18T00:00:00,1997-09-15T00:00:00,1997-08-21T00:00:00,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10640,WANDK,4,1997-08-21T00:00:00,1997-09-18T00:00:00,1997-08-28T00:00:00,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10641,HILAA,4,1997-08-22T00:00:00,1997-09-19T00:00:00,1997-08-26T00:00:00,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10650,FAMIA,5,1997-08-29T00:00:00,1997-09-26T00:00:00,1997-09-03T00:00:00,3,176.81,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
10657,SAVEA,2,1997-09-04T00:00:00,1997-10-02T00:00:00,1997-09-15T00:00:00,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10661,HUNGO,7,1997-09-09T00:00:00,1997-10-07T00:00:00,1997-09-15T00:00:00,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10669,SIMOB,2,1997-09-15T00:00:00,1997-10-13T00:00:00,1997-09-22T00:00:00,1,24.39,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10675,FRANK,5,1997-09-19T00:00:00,1997-10-17T00:00:00,1997-09-23T00:00:00,2,31.85,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10678,SAVEA,7,1997-09-23T00:00:00,1997-10-21T00:00:00,1997-10-16T00:00:00,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10687,HUNGO,9,1997-09-30T00:00:00,1997-10-28T00:00:00,1997-10-30T00:00:00,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10697,LINOD,3,1997-10-08T00:00:00,1997-11-05T00:00:00,1997-10-14T00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10698,ERNSH,4,1997-10-09T00:00:00,1997-11-06T00:00:00,1997-10-17T00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10706,OLDWO,8,1997-10-16T00:00:00,1997-11-13T00:00:00,1997-10-21T00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10746,CHOPS,1,1997-11-19T00:00:00,1997-12-17T00:00:00,1997-11-21T00:00:00,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10747,PICCO,6,1997-11-19T00:00:00,1997-12-17T00:00:00,1997-11-26T00:00:00,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10755,BONAP,4,1997-11-26T00:00:00,1997-12-24T00:00:00,1997-11-28T00:00:00,2,16.71,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10756,SPLIR,8,1997-11-27T00:00:00,1997-12-25T00:00:00,1997-12-02T00:00:00,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10758,RICSU,3,1997-11-28T00:00:00,1997-12-26T00:00:00,1997-12-04T00:00:00,3,138.17,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10763,FOLIG,3,1997-12-03T00:00:00,1997-12-31T00:00:00,1997-12-08T00:00:00,3,37.35,Folies gourmandes,"184, chausse de Tournai",Lille,,59000,France
10765,QUICK,3,1997-12-04T00:00:00,1998-01-01T00:00:00,1997-12-09T00:00:00,3,42.74,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10776,ERNSH,1,1997-12-15T00:00:00,1998-01-12T00:00:00,1997-12-18T00:00:00,3,351.53,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10785,GROSR,1,1997-12-18T00:00:00,1998-01-15T00:00:00,1997-12-24T00:00:00,3,1.51,GROSELLA-Restaurante,5 Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10808,OLDWO,2,1998-01-01T00:00:00,1998-01-29T00:00:00,1998-01-09T00:00:00,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10824,FOLKO,8,1998-01-09T00:00:00,1998-02-06T00:00:00,1998-01-30T00:00:00,1,1.23,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10837,BERGS,9,1998-01-16T00:00:00,1998-02-13T00:00:00,1998-01-23T00:00:00,3,13.32,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10838,LINOD,3,1998-01-19T00:00:00,1998-02-16T00:00:00,1998-01-23T00:00:00,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10851,RICAR,5,1998-01-26T00:00:00,1998-02-23T00:00:00,1998-02-02T00:00:00,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10856,ANTON,3,1998-01-28T00:00:00,1998-02-25T00:00:00,1998-02-10T00:00:00,2,58.43,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10861,WHITC,4,1998-01-30T00:00:00,1998-02-27T00:00:00,1998-02-17T00:00:00,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10870,WOLZA,5,1998-02-04T00:00:00,1998-03-04T00:00:00,1998-02-13T00:00:00,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10872,GODOS,5,1998-02-05T00:00:00,1998-03-05T00:00:00,1998-02-09T00:00:00,2,175.32,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10879,WILMK,3,1998-02-10T00:00:00,1998-03-10T00:00:00,1998-02-12T00:00:00,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10883,LONEP,8,1998-02-12T00:00:00,1998-03-12T00:00:00,1998-02-20T00:00:00,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10901,HILAA,4,1998-02-23T00:00:00,1998-03-23T00:00:00,1998-02-26T00:00:00,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10926,ANATR,4,1998-03-04T00:00:00,1998-04-01T00:00:00,1998-03-11T00:00:00,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10929,FRANK,6,1998-03-05T00:00:00,1998-04-02T00:00:00,1998-03-12T00:00:00,1,33.93,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10943,BSBEV,4,1998-03-11T00:00:00,1998-04-08T00:00:00,1998-03-19T00:00:00,2,2.17,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10950,MAGAA,1,1998-03-16T00:00:00,1998-04-13T00:00:00,1998-03-23T00:00:00,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10968,ERNSH,1,1998-03-23T00:00:00,1998-04-20T00:00:00,1998-04-01T00:00:00,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
