statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
18551,8551,1999-09-13T00:00:00,1999-10-03T00:00:00,13716.0,
18676,8676,1999-09-13T00:00:00,1999-10-03T00:00:00,13429.0,
18831,8831,1999-09-13T00:00:00,1999-10-03T00:00:00,29007.0,
18881,8881,1999-09-13T00:00:00,1999-10-03T00:00:00,34102.0,
19368,9368,1999-09-13T00:00:00,1999-10-03T00:00:00,10648.0,
19393,9393,1999-09-13T00:00:00,1999-10-03T00:00:00,18207.0,
19466,9466,1999-09-13T00:00:00,1999-10-03T00:00:00,24679.0,
19886,9886,1999-09-13T00:00:00,1999-10-03T00:00:00,22684.0,
19960,9960,1999-09-13T00:00:00,1999-10-03T00:00:00,45807.0,
19989,9989,1999-09-13T00:00:00,1999-10-03T00:00:00,42042.0,
12260,2260,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
