charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1269884,6710,499,4,1999-10-05T10:49:00,3366.0,26710,
937419,9512,357,10,1999-08-07T10:46:30,4127.0,9512,
637892,9357,451,2,1999-07-20T10:46:32,4774.0,9357,
702564,8003,487,2,1999-07-18T10:43:49,3092.0,8003,
1786547,4896,500,3,1999-06-27T10:50:17,1414.0,4896,
706547,9295,446,10,1999-06-25T10:44:06,2762.0,9295,
1327880,6880,496,9,1999-09-18T10:45:45,2393.0,26880,
1928127,8451,432,9,1999-09-17T10:45:47,687.0,28451,
1357996,9249,457,5,1999-10-03T10:48:04,2438.0,29249,
2102,8551,389,4,1999-08-16T10:43:47,1748.0,18551,
1822402,9886,497,8,1999-08-26T10:45:18,3452.0,19886,
712644,8504,493,9,1999-08-18T10:44:34,2660.0,18504,
1729004,4528,478,2,1999-08-09T10:45:50,1493.0,4528,
1144232,8831,497,3,1999-08-31T10:47:02,2860.0,18831,
900447,5747,276,10,1999-08-19T10:43:40,4246.0,15747,
1995567,8251,410,7,1999-08-04T10:50:59,164.0,8251,
1082625,6191,414,3,1999-08-08T10:49:59,4688.0,6191,
1357006,8073,379,10,1999-07-28T10:48:00,426.0,8073,
1476785,9067,420,2,1999-06-29T10:49:32,1116.0,9067,
1695436,2341,491,5,1999-08-30T10:50:59,2950.0,12341,
1253533,7694,437,5,1999-09-15T10:47:45,4954.0,27694,
944094,9255,495,2,1999-06-19T10:47:01,4224.0,9255,
1582494,8816,278,5,1999-08-11T10:49:58,4517.0,8816,
1654406,9225,496,10,1999-07-31T10:47:48,3237.0,9225,
572305,9673,499,7,1999-10-07T10:49:11,4157.0,29673,
1648802,7210,301,6,1999-09-05T10:47:23,1474.0,17210,
964753,5683,423,7,1999-09-17T10:48:36,4929.0,25683,
535158,5849,479,2,1999-09-16T10:46:19,2075.0,25849,
1061579,5945,478,4,1999-08-14T10:48:20,12.0,15945,
1286040,6805,468,3,1999-07-22T10:50:15,3217.0,6805,
758498,8724,406,7,1999-08-02T10:48:06,2304.0,8724,
625058,8913,445,2,1999-08-09T10:45:32,2913.0,8913,
725868,9393,499,9,1999-08-29T10:45:36,3954.0,19393,
811960,7882,467,7,1999-10-05T10:44:30,3947.0,27882,
1372600,4907,498,6,1999-09-14T10:49:13,1139.0,24907,
1439622,9772,381,2,1999-10-10T10:46:40,3960.0,29772,
564099,7495,309,9,1999-08-11T10:48:33,2454.0,7495,
970227,9564,443,9,1999-06-25T10:49:01,3536.0,9564,
824044,9806,333,4,1999-07-01T10:45:28,1332.0,9806,
1701279,6188,435,9,1999-09-04T10:43:43,1554.0,16188,
