charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1484290,8422,497,7,1999-08-18T10:50:07,4344.0,18422,
896797,9763,299,6,1999-06-21T10:51:05,1657.0,9763,
1744080,9000,431,10,1999-09-16T10:47:01,3575.0,29000,
1452184,9959,427,2,1999-08-02T10:47:39,713.0,9959,
1893329,8961,443,8,1999-09-14T10:50:49,4527.0,28961,
15772,5963,416,3,1999-06-23T10:44:48,2612.0,5963,
867555,9106,400,9,1999-09-20T10:48:48,3616.0,29106,
1530915,5763,486,2,1999-09-24T10:45:59,3279.0,25763,
1021929,5391,466,5,1999-08-29T10:45:16,865.0,15391,
1369755,6185,456,4,1999-07-18T10:48:59,2585.0,6185,
968980,9177,413,6,1999-08-03T10:48:55,641.0,9177,
1658831,4026,491,5,1999-09-01T10:48:08,3385.0,14026,
686287,8283,393,7,1999-07-23T10:50:16,2819.0,8283,
41729,9353,380,10,1999-09-27T10:46:50,3454.0,29353,
1940791,7871,493,10,1999-09-05T10:46:46,2610.0,17871,
1601756,9255,498,5,1999-07-20T10:43:45,4415.0,9255,
1384492,7081,370,6,1999-08-30T10:50:08,3711.0,17081,
1479021,5612,482,5,1999-08-17T10:49:42,2088.0,15612,
1691169,9586,500,7,1999-07-03T10:50:39,3902.0,9586,
1456007,7653,366,8,1999-08-25T10:47:56,3022.0,17653,
904998,7236,441,10,1999-06-17T10:44:00,412.0,7236,
1575560,6928,262,3,1999-06-27T10:49:26,926.0,6928,
1692415,8064,450,7,1999-10-13T10:50:45,2494.0,0,
1883731,6340,498,10,1999-09-02T10:50:04,4663.0,16340,
1510283,2558,468,3,1999-07-27T10:44:23,2488.0,2558,
627862,3688,484,8,1999-08-05T10:45:45,3932.0,3688,
500494,8973,494,10,1999-06-30T10:43:40,3542.0,8973,
986380,9139,489,4,1999-10-08T10:50:17,2805.0,29139,
982234,9075,471,10,1999-09-17T10:49:57,879.0,29075,
902084,9599,489,6,1999-09-20T10:43:47,789.0,29599,
1511042,9486,489,8,1999-07-03T10:44:26,2274.0,9486,
1419842,5119,495,5,1999-09-03T10:45:06,4350.0,15119,
1978412,9916,394,4,1999-08-29T10:49:39,4815.0,19916,
1219965,5865,490,3,1999-07-30T10:45:07,3137.0,5865,
1603977,6106,500,2,1999-09-05T10:43:55,4153.0,16106,
1750825,9696,440,10,1999-09-10T10:47:32,193.0,19696,
1511098,9979,489,3,1999-09-29T10:44:27,3090.0,29979,
893307,9093,490,5,1999-09-26T10:50:49,1232.0,29093,
