constructorid,constructorref,name,nationality,url
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
84,connew,Connew,British,http://en.wikipedia.org/wiki/Connew
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
200,march-ford,March-Ford,British,http://en.wikipedia.org/wiki/March_Engineering
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
78,amon,Amon,New Zealand,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
132,lancia,Lancia,Italian,http://en.wikipedia.org/wiki/Lancia_in_Formula_One
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
128,gordini,Gordini,French,http://en.wikipedia.org/wiki/Gordini
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
114,kuzma,Kuzma,American,http://en.wikipedia.org/wiki/Kuzma_(constructor)
177,lotus-borgward,Lotus-Borgward,British,http://en.wikipedia.org/wiki/Team_Lotus
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
162,snowberger,Snowberger,American,http://en.wikipedia.org/wiki/Snowberger
124,tec-mec,Tec-Mec,Italian,http://en.wikipedia.org/wiki/Tec-Mec
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
98,stebro,Stebro,Canadian,http://en.wikipedia.org/wiki/Stebro
137,arzani-volpini,Arzani-Volpini,Italian,http://en.wikipedia.org/wiki/Arzani-Volpini
168,cooper-osca,Cooper-OSCA,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
120,dunn,Dunn,American,http://en.wikipedia.org/wiki/Dunn_Engineering
151,era,ERA,British,http://en.wikipedia.org/wiki/English_Racing_Automobiles
