raceid,year,round,circuitid,name,date,time,url
458,1983,7,37,Detroit Grand Prix,1983-06-05,,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix
460,1983,9,9,British Grand Prix,1983-07-16,,http://en.wikipedia.org/wiki/1983_British_Grand_Prix
464,1983,13,14,Italian Grand Prix,1983-09-11,,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix
471,1982,5,40,Belgian Grand Prix,1982-05-09,,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix
488,1981,6,6,Monaco Grand Prix,1981-05-31,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
503,1980,6,6,Monaco Grand Prix,1980-05-18,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
507,1980,10,23,Austrian Grand Prix,1980-08-17,,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix
509,1980,12,21,Italian Grand Prix,1980-09-14,,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
540,1978,14,14,Italian Grand Prix,1978-09-10,,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix
550,1977,8,47,Swedish Grand Prix,1977-06-19,,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix
552,1977,10,9,British Grand Prix,1977-07-16,,http://en.wikipedia.org/wiki/1977_British_Grand_Prix
554,1977,12,23,Austrian Grand Prix,1977-08-14,,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix
591,1974,2,18,Brazilian Grand Prix,1974-01-27,,http://en.wikipedia.org/wiki/1974_Brazilian_Grand_Prix
593,1974,4,45,Spanish Grand Prix,1974-04-28,,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix
596,1974,7,47,Swedish Grand Prix,1974-06-09,,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix
602,1974,13,14,Italian Grand Prix,1974-09-08,,http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix
616,1973,12,23,Austrian Grand Prix,1973-08-19,,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix
621,1972,2,30,South African Grand Prix,1972-03-04,,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix
629,1972,10,14,Italian Grand Prix,1972-09-10,,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix
642,1971,11,46,United States Grand Prix,1971-10-03,,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix
665,1969,10,46,United States Grand Prix,1969-10-05,,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix
679,1967,1,30,South African Grand Prix,1967-01-02,,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix
686,1967,8,48,Canadian Grand Prix,1967-08-27,,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix
702,1965,4,51,French Grand Prix,1965-06-27,,http://en.wikipedia.org/wiki/1965_French_Grand_Prix
711,1964,3,13,Belgian Grand Prix,1964-06-14,,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix
733,1962,5,58,British Grand Prix,1962-07-21,,http://en.wikipedia.org/wiki/1962_British_Grand_Prix
737,1962,9,56,South African Grand Prix,1962-12-29,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
