resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
17438,720,394,54,27,20,,R,19,0.0,7,,,,,,,6
8544,373,141,25,4,21,,R,20,0.0,48,,,,,,,6
1937,111,22,6,2,3,3.0,3,3,6.0,62,+2.291,5294349.0,,,,,1
15230,616,290,34,11,16,,R,15,0.0,31,,,,,,,69
1520,90,18,16,9,4,6.0,6,6,3.0,58,+1:10.598,5126355.0,24.0,7.0,1:25.982,222.032,1
10699,453,110,51,22,19,,R,16,0.0,48,,,,,,,6
2076,118,31,3,3,7,2.0,2,2,8.0,60,+5.462,5323016.0,,,,,1
21665,878,20,9,1,1,2.0,2,2,18.0,56,+0.675,5755944.0,56.0,1.0,1:39.347,199.772,1
4846,244,14,3,6,3,,R,22,0.0,16,,,,,,,6
18722,775,427,87,36,9,,R,25,0.0,9,,,,,,,5
