playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
toshebi01,Bill,William,Mark,Tosheff,,,,Bill,G,0.0,0.0,73.0,175.0,Indiana,,1926-06-02,Gary,IN,USA,Froebel,Gary,IN,USA,2011-10-01,W
switzwa01,,Warren,,Switzer,,,,,F,0.0,0.0,75.0,185.0,Rice,Southwest Louisiana?,1925-07-04,,,,Jefferson Davis,Houston,TX,USA,0000-00-00,W
dancked01,,Edward,C.,Dancker,,,,,C-F,0.0,0.0,79.0,200.0,none,,1914-03-14,,,,South Division (DNP),Milwaukee,WI,USA,1991-10-03,W
ilyaser01,Ersan,Ersan,,Ilyasova,,,,,F,0.0,0.0,81.0,235.0,none,,1987-05-15,Ekisehir,,TUR,,,,,0000-00-00,W
collija01,James,James,Edgar,Collins,,,,,G,0.0,0.0,76.0,196.0,Florida State,,1973-11-05,Jacksonville,FL,USA,Jackson,Jacksonville,FL,USA,0000-00-00,B
smithno01,Nolan,Nolan,Derek,Smith,,,,,G,0.0,0.0,74.0,185.0,Duke,,1988-07-25,Louisville,KY,USA,St. John's College / Oak Hill Academy,Washington / Mouth of Wilson,DC / VA,USA,0000-00-00,B
caffeja01,Jason,Jason,Andre,Caffey,,,,,F,0.0,0.0,80.0,255.0,Alabama,,1973-06-12,Mobile,AL,USA,Davidson,Mobile,AL,USA,0000-00-00,B
malonje01,Jeff,Jeffrey,Nigel,Malone,,,,Jeff,G,0.0,0.0,76.0,205.0,Mississippi State,,1961-06-28,Mobile,AL,USA,Southwest,Macon,GA,USA,0000-00-00,B
simsco01,Courtney,Courtney,Garland,Sims,,,,,C,0.0,0.0,83.0,245.0,Michigan,,1983-10-21,Roslindale,MA,USA,Noble and Greenough School,Dedham,MA,USA,0000-00-00,B
barrito01,Tom,Tom,,Barrise,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
jennija01,,Jack,,Jennings,,,,,C-F,0.0,0.0,78.0,195.0,Washington State,,0000-00-00,,,,,,,,0000-00-00,W
collish01,Sherron,Sherron,Marlon,Collins,,,,,G,0.0,0.0,71.0,205.0,Kansas,,1987-05-18,Chicago,IL,USA,Crane,Chicago,IL,USA,0000-00-00,B
rogerwi01,Willie,Willie,Daniel,Rogers,,,,Willie D.,G-F,0.0,0.0,75.0,185.0,Oklahoma,,1945-09-11,Nacogdoches,TX,USA,,,,,0000-00-00,B
sandela01,Larry,Larry,,Sanders,,,,,F,0.0,0.0,83.0,235.0,Virginia Commonwealth,,1988-11-21,Fort Pierce,FL,USA,Port St. Lucie,Port St. Lucie,FL,USA,0000-00-00,B
simpkdi01,Dickey,LuBara,Dixon,Simpkins,,,,Dickey,F,0.0,0.0,81.0,248.0,Providence,,1972-04-06,Fort Washington,MD,USA,Friendly,Fort Washington,MD,USA,0000-00-00,B
brennpe01,Pete,Peter,Joseph,Brennan,,,,Pete,F,0.0,0.0,78.0,190.0,North Carolina,,1936-09-23,Brooklyn,NY,USA,St. Augustine,Brooklyn,NY,USA,2012-06-08,W
davisem01,Emanual,Emanual,,Davis,,,,"E-Mail, Vel",G,0.0,0.0,76.0,194.0,Delaware State,,1968-08-27,Philadelphia,PA,USA,Kensington,Philadelphia,PA,USA,0000-00-00,B
tyrach01,Charlie,Charles,E.,Tyra,,,,"Charlie, Moose",C-F,0.0,0.0,80.0,230.0,Louisville,,1935-08-16,Louisville,KY,USA,Atherton,Louisville,KY,USA,2006-12-29,W
cervial01,Al,Alfred,Nicholas,Cervi,,,,"Al, Digger",G-F,0.0,0.0,71.0,170.0,none,,1917-02-12,Buffalo,NY,USA,East,Buffalo,NY,USA,2009-11-09,W
johnser02,Ervin,Ervin,,Johnson,,,Jr.,,C,0.0,0.0,83.0,245.0,New Orleans,,1967-12-21,New Orleans,LA,USA,Block,Jonesville,LA,USA,0000-00-00,B
oleynfr01,Frank,Frank,,Oleynick,,,,Magic,G,0.0,0.0,74.0,185.0,Seattle,,1955-02-20,Bridgeport,CT,USA,Notre Dame,Fairfield,CT,USA,0000-00-00,W
zelleda01,Dave,David,A.,Zeller,,,,Dave,G,0.0,0.0,73.0,175.0,Miami (OH),,1939-06-08,Springfield,OH,USA,Tecumseh,New Carlisle,OH,USA,0000-00-00,W
washiwi01,Wilson,Wilson,,Washington,,,Jr.,,F-C,0.0,0.0,81.0,227.0,Old Dominion,Maryland,1955-08-03,Norfolk,VA,USA,Booker T. Washington,Norfolk,VA,USA,0000-00-00,B
bloommi01,Mike,Meyer,,Bloom,,,,Mike,F-C,0.0,0.0,78.0,190.0,Temple,,1915-01-14,New York,NY,USA,Trenton,Trenton,NJ,USA,1993-06-05,W
spainke01,Ken,John,Kenneth,Spain,,,,Ken,C,0.0,0.0,81.0,225.0,Houston,,1946-10-06,Houston,TX,USA,Austin,Houston,TX,USA,1990-10-15,W
carnero01,Rodney,Rodney,Dion,Carney,,,,,F,0.0,0.0,79.0,205.0,Memphis,,1984-04-15,Memphis,TN,USA,Northwest ,Indianapolis,IN,USA,0000-00-00,B
moreyda01,,Dale,E.,Morey,,,,,G-F,0.0,0.0,73.0,180.0,Louisiana State,,1918-12-01,Martinsville,IN,USA,Martinsville,Martinsville,IN,USA,2002-05-14,W
dempsge01,George,George,P.,Dempsey,,,,,G,0.0,0.0,74.0,190.0,King's (DE),,1929-07-19,Philadelphia,PA,USA,Merchantville,Merchantville,NJ,USA,0000-00-00,W
reevekh01,Khalid,Khalid,,Reeves,,,,,G,0.0,0.0,75.0,199.0,Arizona,,1972-07-15,Queens,NY,USA,Christ the King,Middle Village,NY,USA,0000-00-00,B
scottjo01,,Joe,,Scott,,,,,C-F,0.0,0.0,0.0,0.0,Case Reserve,,0000-00-00,,,,Elyria,Elyria,OH,USA,0000-00-00,W
quinnbr01,Brian,Brian,Ralph,Quinnett,,,,,F,0.0,0.0,80.0,235.0,Washington State,,1966-05-30,Pullman,WA,USA,Cheney,Cheney,WA,USA,0000-00-00,W
dinkija01,Jackie,Jackie,,Dinkins,,,,,F,0.0,0.0,77.0,210.0,Voorhees,,1950-01-22,,,,,,,,0000-00-00,B
hudsole01,Lester,Lester,,Hudson,,,,,G,0.0,0.0,75.0,190.0,Tennessee-Martin,Southwest Tennessee Community College,1984-08-07,Memphis,TN,USA,Central,Memphis,TN,USA,0000-00-00,B
wennibi01,Bill,William,Percey,Wennington,,,,Bill,C,0.0,0.0,84.0,245.0,St. John's (NY),,1963-12-26,Montreal,QU,CAN,Long Island Lutheran,Brookville,NY,USA,0000-00-00,W
abdulza01,Zaid,Zaid,,Abdul-Aziz,,Donald A. Smith,,"Don, The Kangaroo",C-F,0.0,0.0,81.0,230.0,Iowa State,,1946-04-07,Brooklyn,NY,USA,John Jay,Brooklyn,NY,USA,0000-00-00,B
towneli01,Linton,Linton,Rodney,Townes,,,,,F-G,0.0,0.0,78.0,190.0,James Madison,,1959-11-30,Richmond,VA,USA,Covington,Covington,VA,USA,0000-00-00,B
kukara01,Ray,Raphael,Eugene,Kuka,,,,"Ray, Cookie",F,0.0,0.0,75.0,200.0,Notre Dame,Montana State,1922-02-17,Havre,MT,USA,Havre,Havre,MT,USA,1990-03-27,W
morrira01,Randolph,Randolph,Albert,Morris,,,,,F,0.0,0.0,83.0,260.0,Kentucky,,1986-01-02,Houston,TX,USA,Landmark Christian,Atlanta,GA,USA,0000-00-00,B
fergude01,Desmond,Desmond,,Ferguson,,,,,F,0.0,0.0,79.0,210.0,Detroit,Missouri,1977-07-22,Detroit,MI,USA,Everett,Lansing,MI,USA,0000-00-00,B
woolpph01,Phil,Phillip,D,Woolpert,,,,,,,,,,"Loyola University, Los Angeles",Los Angeles Junior College,1915-12-15,Danville,KY,USA,,Los Angeles,CA,USA,1987-05-07,W
marshdo02,Donny,Donny,E.,Marshall,,,,,F,0.0,0.0,79.0,230.0,Connecticut,,1972-07-17,Detroit,MI,USA,Federal Way,Federal Way,WA,USA,0000-00-00,B
jacksto02,Tony,Anthony,Eugene,Jackson,,,,Tony,G,0.0,0.0,72.0,170.0,Florida State,,1958-01-17,Lexington,KY,USA,Bryan Station,Lexington,KY,USA,0000-00-00,B
bayneho01,Howard,Howard,Edgar,Bayne,,,,,F,0.0,0.0,78.0,235.0,Tennessee,,1942-07-28,(ht) Dayton,OH,USA,Colonel White,Dayton,OH,USA,0000-00-00,W
hargijo01,John,John,Arlington,Hargis,,,,Shotgun,G-F,0.0,0.0,72.0,180.0,Texas,,1920-08-20,Nacogdoches,TX,USA,Nacogdoches,Nacogdoches,TX,USA,1986-01-02,W
calihbo01,,Robert,J.,Calihan,,,,Bob,F-G-C,0.0,0.0,75.0,200.0,Detroit,San Francisco City?,1918-08-02,Perry,IA,USA,St. George,Evanston,IL,USA,0000-00-00,W
newlimi01,Mike,Michael,F.,Newlin,,,,Mike,G-F,0.0,0.0,76.0,200.0,Utah,,1949-01-02,Portland,OR,USA,St. Francis,LaCanada,CA,USA,0000-00-00,W
mehenbe01,,Bernard,J.,Mehen,,,,Bernie,F-C,0.0,0.0,76.0,185.0,Tennessee,,1918-09-19,Wheeling,WV,USA,Wheeling,Wheeling,WV,USA,2007-05-11,W
thompbi01,Billy,William,Stansbury,Thompson,,,,"Billy, B.T. Express",F,0.0,0.0,79.0,195.0,Louisville,,1963-12-01,Camden,NJ,USA,Camden,Camden,NJ,USA,0000-00-00,B
horfoal01,Al,Alfred,Joel,Horford Reynoso,,,,Al,F-C,0.0,0.0,82.0,245.0,Florida,,1986-06-03,Puerto Plata,,DOM,Grand Ledge,Grand Ledge,MI,USA,0000-00-00,B
webbsp01,Spud,Anthony,Jerome,Webb,,,,Spud,G,0.0,0.0,66.0,130.0,North Carolina State,Midland (TX),1963-07-13,Dallas,TX,USA,Wilmer-Hutchins,Dallas,TX,USA,0000-00-00,B
casspom01,Omri,Omri,,Casspi,,,,,F,0.0,0.0,81.0,211.0,none,,1988-06-22,Holon,,ISR,,,,,0000-00-00,W
kosmale01,Len,Leonard,J.,Kosmalski,,,,Len,C,0.0,0.0,83.0,245.0,Tennessee,,1951-11-29,Cleveland,OH,USA,Maple Heights,Cleveland,OH,USA,0000-00-00,W
austiis01,Isaac,Isaac,Edward,Austin,,,,Ike,F-C,0.0,0.0,82.0,255.0,Arizona State,Kings River (CA),1969-08-18,Gridley,CA,USA,Las Plumas,Oroville,CA,USA,0000-00-00,B
millean01,Anthony,Anthony,,Miller,,,,Pig,F,0.0,0.0,81.0,225.0,Michigan State,,1971-10-22,Benton Harbor,MI,USA,Benton Harbor,Benton Harbor,MI,USA,0000-00-00,B
thompbi02,,Bill,,Thompson,,,,,G-F,0.0,0.0,76.0,0.0,DeSales,St. John's (OH) ?,0000-00-00,,,,,,,,0000-00-00,W
tresvjo01,John,John,B.,Tresvant,,,,Tres,F-C,0.0,0.0,79.0,215.0,Seattle,,1939-11-06,Washington,DC,USA,Spingarn,Washington,DC,USA,0000-00-00,B
kimbrst01,Stan,Stanley,R.,Kimbrough,,,,Stan,G,0.0,0.0,71.0,153.0,Xavier (OH),Central Florida,1966-04-24,Tuscaloosa,AL,USA,St. Joseph Academy,Cleveland,OH,USA,0000-00-00,B
morriro01,Robert,Robert,,Morris,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
wagnemi01,Milt,Milton,,Wagner,,,Jr.,Milt,G,0.0,0.0,76.0,181.0,Louisville,,1963-02-20,Camden,NJ,USA,Camden,Camden,NJ,USA,0000-00-00,B
cramebi01,,Bill,,Cramer,,,,,C,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,W
calhobi01,Bill,William,C.,Calhoun,,,,Bill,F-G,0.0,0.0,75.0,180.0,San Francisco City,,1927-11-04,San Francisco,CA,USA,Lowell,San Francisco,CA,USA,0000-00-00,W
mihmch01,Chris,Christopher,Steven,Mihm,,,,Chris,C,0.0,0.0,84.0,265.0,Texas,,1979-07-16,Milwaukee,WI,USA,Westlake,Austin,TX,USA,0000-00-00,W
johnstr01,Trey,Clinton,,Johnson,,,III,Trey,G-F,0.0,0.0,77.0,218.0,Jackson State,,1984-08-30,Jackson,MS,USA,William B. Murrah,Jackson,MS,USA,0000-00-00,B
terryca01,Carlos,Carlos,Fernando,Terry,,,,,G-F,0.0,0.0,76.5,210.0,Winston-Salem State,,1956-06-22,Lexington,NC,USA,Lexington,Lexington,NC,USA,1989-03-12,B
parryed01,,Ed,,Parry,,,,,F-G,0.0,0.0,73.0,175.0,none,,0000-00-00,,,,Southeastern?   Eastern?,Detroit,MI,USA,0000-00-00,W
gravebu01,Butch,Earl,Gilbert,Graves,,,Jr.,Butch,G,0.0,0.0,75.0,200.0,Yale,,1962-01-05,Scarsdale,NY,USA,Scarsdale,Scarsdale,NY,USA,0000-00-00,B
stammho01,,Howard,,Stammler,,,,,G-F,0.0,0.0,70.0,155.0,Ohio Wesleyan,,1911-07-23,,,,,,,,0000-00-00,W
hansetr01,Travis,Travis,Mitchell,Hansen,,,,,G-F,0.0,0.0,78.0,205.0,Brigham Young,Utah Valley JC,1978-04-15,Provo,UT,USA,Mountain View,Orem,UT,USA,0000-00-00,W
morrite01,Terence,Terence,Darea,Morris,,,,,F,0.0,0.0,81.0,221.0,Maryland,,1979-01-11,Frederick,MD,USA,Thomas Johnson,Frederick,MD,USA,0000-00-00,B
brittty01,Tyrone,Tyrone,,Britt,,,,,G,0.0,0.0,76.0,190.0,Johnson C. Smith,North Carolina Central,1944-04-18,,,,Thomas Edison,Philadelphia,PA,USA,0000-00-00,B
wiermu01,Murray,Murray,Neal,Wier,,,,"Rampaging Redhead, Wizard Wier",G,0.0,0.0,69.0,155.0,Iowa,,1926-12-12,Grand View,IA,USA,Muscatine,Muscatine,IA,USA,0000-00-00,W
kirklwi01,Wilber,Wilber,,Kirkland,,,,,F,0.0,0.0,79.0,190.0,Cheyney State,,0000-00-00,,,,,,,,0000-00-00,B
brownha01,Harold,Harold,V.,Brown,,,,"Hal, Brownie",G,0.0,0.0,72.0,155.0,Evansville,,1923-10-02,,,,,,,,0000-00-00,W
catebu01,,Buddy,,Cate,,,,,F,0.0,0.0,77.0,195.0,Western Kentucky,,0000-00-00,,,,Bradley,Cleveland,TN,USA,0000-00-00,W
averibi01,Bird,William,Rodney,Averitt,,,,Bird,G,0.0,0.0,73.0,170.0,Pepperdine,,1952-07-22,Hopkinsville,KY,USA,Hopkinsville,Hopkinsville,KY,USA,0000-00-00,B
reidbi01,Billy,William,Jennings,Reid,,,Jr.,Billy,G,0.0,0.0,77.0,190.0,San Francisco,Anderson JC / New Mexico,1957-09-10,New York,NY,USA,DeWitt Clinton / Laurinburg Institute,Bronx / Laurinburg,NY / NC,USA,0000-00-00,B
kauffbo01,Bob,Robert,,Kauffman,,,,"Bob, Horse, Ajax",F-C,0.0,0.0,80.0,240.0,Guilford,,1946-07-13,Brooklyn,NY,USA,Scarsdale,Scarsdale,NY,USA,0000-00-00,W
persoch01,Chuck,Chuck,Connors,Person,,,,The Rifleman,F,0.0,0.0,80.0,220.0,Auburn,,1964-06-27,Brantley,AL,USA,Brantley,Brantley,AL,USA,0000-00-00,B
dinneha01,Harry,Harry,,Dinnel,,,,,F-G,0.0,0.0,76.0,200.0,Pepperdine,El Camino JC,0000-00-00,Torrance,CA,USA,Mira Costa,Manhattan Beach,CA,USA,0000-00-00,W
suttogr01,Greg,Gregory,Ray,Sutton,,,,Greg,G,0.0,0.0,74.0,170.0,Oral Roberts,Langston,1967-12-03,Santa Cruz,CA,USA,Douglass,Oklahoma City,OK,USA,0000-00-00,B
hansbty01,Tyler,Andrew,Tyler,Hansbrough,,,,Tyler,F,0.0,0.0,81.0,250.0,North Carolina,,1985-11-03,Poplar Bluff,MO,USA,Poplar Bluff,Poplar Bluff,MO,USA,0000-00-00,W
rosegl01,Glen,Glen,,Rose,,,,,,,,,,,,,,,,,,,,0000-00-00,
whatlen01,Ennis,Ennis,,Whatley,,,,,G,0.0,0.0,75.0,175.0,Alabama,,1962-08-11,Birmingham,AL,USA,Phillips,Birmingham,AL,USA,0000-00-00,B
mcgratr01,Tracy,Tracy,Lamar,McGrady,,,Jr.,T-Mac,G-F,0.0,0.0,80.0,210.0,none,,1979-05-24,Bartow,FL,USA,Mount Zion Christian Academy / Auburndale,Durham / Auburndale,NC / FL,USA,0000-00-00,B
potapvi01,Vitaly,Vitaly,Nikolaevich,Potapenko,,,,The Ukraine Train,C-F,0.0,0.0,82.0,280.0,Wright State,Kiev State (DNP),1975-03-21,Kiev,,UKR,Kozchagin,Kiev,,UKR,0000-00-00,W
buddda01,Dave,David,L.,Budd,,,,Dave,F,0.0,0.0,78.0,205.0,Wake Forest,,1938-10-28,Woodbury,NJ,USA,Woodbury,Woodbury,NJ,USA,0000-00-00,W
douglsh01,Sherman,Sherman,,Douglas,,,,The General,G,0.0,0.0,72.0,180.0,Syracuse,,1966-09-15,Washington,DC,USA,Spingarn,Washington,DC,USA,0000-00-00,B
carpto01,,Anthony,,Carp,,,,Tony,F,0.0,0.0,79.0,215.0,St. John's (NY),,1911-03-02,,,,,,,,0000-00-00,W
delonna01,Nate,Nathan,J.,DeLong,,,,Nate,C,0.0,0.0,78.0,215.0,Wisconsin River Falls,,1926-01-05,(ht) Chippewa Falls,WI,USA,Chippewa Falls,Chippewa Falls,WI,USA,2010-05-05,W
thiboto01,Tom,Tom,,Thibodeau,,,,,,0.0,0.0,0.0,0.0,Salem State,,0000-00-00,,,,,,,,0000-00-00,
quinnba01,,Bart,,Quinn,,,,,F,0.0,0.0,74.0,210.0,Toledo,,0000-00-00,,,,Central Catholic,Fort Wayne,IN,USA,0000-00-00,W
burresc01,Scott,Scott,David,Burrell,,,,,G-F,0.0,0.0,79.0,218.0,Connecticut,,1971-01-12,New Haven,CT,USA,Hamden,Hamden,CT,USA,0000-00-00,B
thursme01,Mel,John,Melvin,Thurston,,,,Mel,G,0.0,0.0,72.0,175.0,Canisius,,1919-01-16,Lockport,NY,USA,Lockport ,Lockport,NY,USA,1997-10-08,W
pricege01,,George,,Price,,,,,F,0.0,0.0,77.5,205.0,Memphis State,,0000-00-00,Germantown,TN,USA,Germantown,Germantown,TN,USA,0000-00-00,W
thomama01,Malcolm,Malcolm,,Thomas,,,,,F,0.0,0.0,81.0,225.0,San Diego St.,Pepperdine / San Diego CC,1988-11-08,Columbia,MO,USA,Crawford,San Diego,CA,USA,0000-00-00,B
poquebe01,Ben,Benedict,Jay,Poquette,,,,"Ben, Gentle Ben",F-C,0.0,0.0,81.0,235.0,Central Michigan,,1955-05-07,Ann Arbor,MI,USA,East Lansing,East Lansing,MI,USA,0000-00-00,W
