playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
barnema01,Barnes,Marvin,1975,Allstars,ABA,1,13,7.0,,,0.0,1.0,,,,3.0,5.0,3.0,1.0,1.0,0.0,0.0
barnhle01,Barnhorst,Leo,1951,West,NBA,1,23,14.0,,,2.0,2.0,,,,,16.0,7.0,1.0,0.0,,
barnhle01,Barnhorst,Leo,1952,West,NBA,1,13,2.0,,,3.0,2.0,,,,,2.0,1.0,1.0,0.0,,
barroda01,Barros,Dana,1994,East,NBA,1,11,5.0,,,1.0,3.0,,,,,5.0,2.0,0.0,0.0,,
barryri01,Barry,Rick,1965,West,NBA,1,17,10.0,,,2.0,2.0,,,,,10.0,4.0,4.0,2.0,,
barryri01,Barry,Rick,1966,West,NBA,1,34,38.0,,,6.0,3.0,,,,,27.0,16.0,8.0,6.0,,
barryri01,Barry,Rick,1968,West,ABA,1,12,10.0,1.0,2.0,3.0,1.0,,,1.0,2.0,9.0,3.0,5.0,4.0,0.0,0.0
barryri01,Barry,Rick,1969,West,ABA,1,27,16.0,,,7.0,7.0,,,,0.0,12.0,7.0,2.0,2.0,0.0,0.0
barryri01,Barry,Rick,1970,East,ABA,1,17,14.0,0.0,2.0,2.0,2.0,,,2.0,3.0,6.0,4.0,6.0,6.0,0.0,0.0
barryri01,Barry,Rick,1971,East,ABA,1,26,4.0,4.0,8.0,12.0,8.0,,,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0
barryri01,Barry,Rick,1972,West,NBA,1,99,,,,,,,,,,,,,,,
barryri01,Barry,Rick,1973,West,NBA,1,19,8.0,,,4.0,3.0,,,,,6.0,3.0,2.0,2.0,,
barryri01,Barry,Rick,1974,West,NBA,1,38,22.0,,,5.0,8.0,,,,,20.0,11.0,0.0,0.0,,
