id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
1738,birdla01,1980,1,BOS,NBA,82,0,3239,1741,191,704,895,451,161,63,289,239,1503,719,328,283,74,20,17,0,750,373,49,189,238,103,39,17,62,53,313,147,85,76,8,3,
1739,birdla01,1981,1,BOS,NBA,77,0,2923,1761,200,637,837,447,143,66,254,244,1414,711,380,328,52,11,12,0,490,214,33,117,150,67,23,17,38,43,206,88,45,37,6,1,
1740,birdla01,1982,1,BOS,NBA,79,0,2982,1867,193,677,870,458,148,71,240,197,1481,747,418,351,77,22,6,0,240,123,20,55,75,41,13,3,19,15,116,49,29,24,4,1,
1741,birdla01,1983,1,BOS,NBA,79,0,3028,1908,181,615,796,520,144,69,237,197,1542,758,421,374,73,18,23,0,961,632,62,190,252,136,54,27,87,71,437,229,190,167,17,7,
1742,birdla01,1984,1,BOS,NBA,80,0,3161,2295,164,678,842,531,129,98,248,208,1760,918,457,403,131,56,20,0,815,520,53,129,182,115,34,19,57,54,425,196,136,121,25,7,
1743,birdla01,1985,1,BOS,NBA,82,0,3113,2115,190,615,805,557,166,51,266,182,1606,796,492,441,194,82,18,0,770,466,34,134,168,148,37,11,47,55,331,171,109,101,56,23,
1744,birdla01,1986,1,BOS,NBA,74,0,3005,2076,124,558,682,566,135,70,240,185,1497,786,455,414,225,90,23,0,1015,622,41,190,231,165,27,19,71,55,454,216,193,176,41,14,
1745,birdla01,1987,1,BOS,NBA,76,0,2965,2275,108,595,703,467,125,57,213,157,1672,881,453,415,237,98,17,0,763,417,29,121,150,115,36,14,49,45,338,152,113,101,32,12,
1747,birdla01,1989,1,BOS,NBA,75,0,2944,1820,90,622,712,562,106,61,243,173,1517,718,343,319,195,65,5,0,207,122,7,39,46,44,5,5,18,10,99,44,32,29,19,5,
1748,birdla01,1990,1,BOS,NBA,60,0,2277,1164,53,456,509,431,108,58,187,118,1017,462,183,163,198,77,10,0,396,171,8,64,72,65,13,3,19,28,152,62,51,44,21,3,
1749,birdla01,1991,1,BOS,NBA,45,0,1662,908,46,388,434,306,42,33,125,82,758,353,162,150,128,52,4,0,107,45,2,16,18,21,1,2,6,7,42,21,4,3,5,0,
2565,brownch01,1991,2,LAL,NBA,36,0,381,135,29,47,76,23,9,7,27,41,118,55,41,25,3,0,3,0,44,19,3,8,11,2,0,2,1,3,19,8,6,3,1,0,
3058,buttebi01,1950,0,EVA,NPBL,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3237,campbel01,1999,1,CHH,NBA,78,0,2538,987,168,422,590,129,56,150,127,269,829,370,358,247,6,0,4,0,150,57,9,24,33,4,2,4,8,16,47,22,14,13,1,0,
3643,chambwi01,1964,2,PHI,NBA,35,0,1558,1054,0,0,780,133,0,0,0,70,808,427,380,200,0,0,11,0,536,322,0,0,299,48,0,0,0,29,232,123,136,76,0,0,
3644,chambwi01,1965,1,PHI,NBA,79,0,3737,2649,0,0,1943,414,0,0,0,171,1990,1074,976,501,0,0,5,0,240,140,0,0,151,15,0,0,0,10,110,56,68,28,0,0,
3645,chambwi01,1966,1,PHI,NBA,81,0,3682,1956,0,0,1957,630,0,0,0,143,1150,785,875,386,0,0,15,0,718,326,0,0,437,135,0,0,0,37,228,132,160,62,0,0,
3646,chambwi01,1967,1,PHI,NBA,82,0,3836,1992,0,0,1952,702,0,0,0,160,1377,819,932,354,0,0,13,0,631,308,0,0,321,85,0,0,0,29,232,124,158,60,0,0,
3790,childch01,2000,1,NYK,NBA,51,0,1309,245,14,124,138,236,37,7,98,160,222,93,46,39,64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4360,cousybo01,1950,1,BOS,NBA,69,0,0,1078,0,0,474,341,0,0,0,185,1138,401,365,276,0,0,2,0,0,28,0,0,15,12,0,0,0,8,42,9,12,10,0,0,
4361,cousybo01,1951,1,BOS,NBA,66,0,2681,1433,0,0,421,441,0,0,0,190,1388,512,506,409,0,0,3,0,138,93,0,0,12,19,0,0,0,13,65,26,44,41,0,0,
4362,cousybo01,1952,1,BOS,NBA,71,0,2945,1407,0,0,449,547,0,0,0,227,1320,464,587,479,0,0,6,0,270,153,0,0,25,37,0,0,0,21,120,46,73,61,0,0,
4363,cousybo01,1953,1,BOS,NBA,72,0,2857,1383,0,0,394,518,0,0,0,201,1262,486,522,411,0,0,6,0,260,126,0,0,32,38,0,0,0,20,116,33,75,60,0,0,
4364,cousybo01,1954,1,BOS,NBA,71,0,2747,1504,0,0,424,557,0,0,0,165,1316,522,570,460,0,0,7,0,299,152,0,0,43,65,0,0,0,26,139,53,48,46,0,0,
4365,cousybo01,1955,1,BOS,NBA,72,0,2767,1356,0,0,492,642,0,0,0,206,1223,440,564,476,0,0,3,0,124,79,0,0,24,26,0,0,0,4,56,28,25,23,0,0,
4366,cousybo01,1956,1,BOS,NBA,64,0,2364,1319,0,0,309,478,0,0,0,134,1264,478,442,363,0,0,10,0,440,202,0,0,61,93,0,0,0,27,207,67,71,68,0,0,
4367,cousybo01,1957,1,BOS,NBA,65,0,2222,1167,0,0,322,463,0,0,0,136,1262,445,326,277,0,0,11,0,457,198,0,0,71,82,0,0,0,20,196,67,75,64,0,0,
4368,cousybo01,1958,1,BOS,NBA,65,0,2403,1297,0,0,359,557,0,0,0,135,1260,484,385,329,0,0,11,0,460,214,0,0,76,119,0,0,0,28,221,72,94,70,0,0,
4369,cousybo01,1959,1,BOS,NBA,75,0,2588,1455,0,0,352,715,0,0,0,146,1481,568,403,319,0,0,13,0,468,199,0,0,48,116,0,0,0,27,262,80,51,39,0,0,
4370,cousybo01,1960,1,BOS,NBA,76,0,2468,1378,0,0,331,587,0,0,0,196,1382,513,452,352,0,0,10,0,337,167,0,0,43,91,0,0,0,33,147,50,88,67,0,0,
4371,cousybo01,1961,1,BOS,NBA,75,0,2116,1175,0,0,261,584,0,0,0,135,1181,462,333,251,0,0,14,0,474,224,0,0,64,123,0,0,0,43,241,86,76,52,0,0,
4372,cousybo01,1962,1,BOS,NBA,76,0,1975,1003,0,0,193,515,0,0,0,175,988,392,298,219,0,0,13,0,398,183,0,0,32,116,0,0,0,44,204,72,47,39,0,0,
4547,cunnibi01,1968,1,PHI,NBA,82,0,3345,2034,0,0,1050,287,0,0,0,329,1736,739,754,556,0,0,5,0,217,122,0,0,63,12,0,0,0,24,117,49,38,24,0,0,
4548,cunnibi01,1969,1,PHI,NBA,81,0,3194,2114,0,0,1101,352,0,0,0,331,1710,802,700,510,0,0,5,0,205,146,0,0,52,20,0,0,0,19,123,61,36,24,0,0,
4549,cunnibi01,1970,1,PHI,NBA,81,0,3090,1859,0,0,946,395,0,0,0,328,1519,702,620,455,0,0,7,0,301,181,0,0,108,40,0,0,0,28,142,67,67,47,0,0,
4550,cunnibi01,1971,1,PHI,NBA,75,0,2900,1744,0,0,918,443,0,0,0,295,1428,658,601,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4774,dantlad01,1978,1,LAL,NBA,60,0,1775,1040,131,211,342,138,63,12,155,162,733,374,342,292,0,0,8,0,236,141,10,23,33,11,6,1,19,24,89,50,52,41,0,0,
5086,daviswa03,1991,1,DEN,NBA,46,0,741,457,20,50,70,68,29,1,45,69,403,185,94,82,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5178,deherte01,1996,1,LAC,NBA,73,0,1053,470,15,80,95,158,27,3,96,142,383,148,148,122,160,52,2,0,5,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,
5289,diawaya01,2006,1,DEN,NBA,64,0,1177,284,27,83,110,55,30,7,37,132,292,100,53,35,170,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5361,dietrco01,1974,1,SAA,ABA,82,0,1724,522,191,333,524,168,82,55,117,266,444,222,99,76,4,2,6,0,187,69,12,28,40,22,6,7,14,26,49,30,11,9,0,0,
5590,drewjo01,1974,1,ATL,NBA,78,0,2289,1442,357,479,836,138,119,39,0,274,1230,527,544,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5624,drexlcl01,1995,1,HOU,NBA,52,0,1997,1005,97,276,373,302,105,24,134,153,764,331,338,265,235,78,8,0,292,133,15,47,62,40,21,4,20,22,118,49,34,26,34,9,
5625,drexlcl01,1996,1,HOU,NBA,62,0,2271,1114,118,255,373,354,119,36,156,151,899,397,268,201,335,119,16,0,623,290,25,64,89,77,26,7,36,52,241,105,54,42,102,38,
5743,duncati01,1997,1,SAS,NBA,82,0,3204,1731,274,703,977,224,55,206,279,254,1287,706,482,319,10,0,9,0,374,186,20,61,81,17,5,23,25,24,140,73,60,40,1,0,
5745,duncati01,1999,1,SAS,NBA,74,0,2875,1716,262,656,918,234,66,165,242,210,1281,628,603,459,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5746,duncati01,2000,1,SAS,NBA,82,0,3174,1820,259,738,997,245,70,192,242,247,1406,702,662,409,27,7,13,0,526,317,54,134,188,49,14,35,50,43,246,120,119,76,1,1,
5747,duncati01,2001,1,SAS,NBA,82,0,3329,2089,268,774,1042,307,61,203,263,217,1504,764,701,560,10,1,9,0,380,248,28,102,130,45,6,39,37,22,181,82,101,83,3,1,
5748,duncati01,2002,1,SAS,NBA,81,0,3181,1884,259,784,1043,316,55,237,248,231,1392,714,634,450,22,6,24,0,1021,593,96,273,369,127,15,79,76,78,412,218,232,157,7,0,
5749,duncati01,2003,1,SAS,NBA,69,0,2527,1538,227,632,859,213,62,185,183,164,1181,592,588,352,12,2,10,0,405,221,33,80,113,32,8,20,42,34,159,83,87,55,1,0,
5750,duncati01,2004,1,SAS,NBA,66,0,2203,1342,202,530,732,179,45,174,127,144,1042,517,455,305,9,3,23,0,869,542,87,199,286,63,8,52,62,66,425,197,205,147,5,1,
5751,duncati01,2005,1,SAS,NBA,80,0,2784,1485,231,650,881,253,70,162,198,219,1185,574,533,335,5,2,13,0,493,336,33,104,137,43,11,25,34,50,211,121,131,94,2,0,
5752,duncati01,2006,1,SAS,NBA,80,0,2725,1599,213,632,845,273,66,190,223,203,1131,618,568,362,9,1,20,0,737,444,73,156,229,65,13,62,59,59,334,174,149,96,0,0,
5753,duncati01,2007,1,SAS,NBA,78,0,2653,1508,237,644,881,218,56,151,178,185,1178,585,463,338,4,0,17,0,666,343,61,186,247,56,15,35,41,41,301,135,115,72,5,1,
5754,duncati01,2008,1,SAS,NBA,75,0,2525,1450,201,599,800,264,38,126,165,173,1107,558,483,334,2,0,5,5,164,99,12,28,40,16,3,6,7,11,77,41,28,17,0,0,
5755,duncati01,2009,1,SAS,NBA,78,0,2438,1395,221,567,788,246,45,117,140,152,1082,561,374,271,11,2,10,10,373,190,30,69,99,26,8,17,24,27,150,78,69,33,2,1,
6289,ervinju01,1976,1,PHI,NBA,82,0,2940,1770,192,503,695,306,159,113,0,251,1373,685,515,400,0,0,19,0,758,518,41,81,122,85,41,23,0,45,390,204,134,110,0,0,
6290,ervinju01,1977,1,PHI,NBA,74,0,2429,1528,179,302,481,279,135,97,238,207,1217,611,362,306,0,0,10,0,358,218,40,57,97,40,15,18,35,30,180,88,56,42,0,0,
6291,ervinju01,1978,1,PHI,NBA,78,0,2802,1803,198,366,564,357,133,100,315,207,1455,715,501,373,0,0,9,0,372,229,29,41,70,53,18,17,38,22,172,89,67,51,0,0,
6292,ervinju01,1979,1,PHI,NBA,78,0,2812,2100,215,361,576,355,170,140,284,208,1614,838,534,420,20,4,18,0,694,440,31,105,136,79,36,37,56,56,338,165,136,108,9,2,
6293,ervinju01,1980,1,PHI,NBA,82,0,2874,2014,244,413,657,364,173,147,266,233,1524,794,536,422,18,4,16,0,592,367,52,62,114,54,22,41,55,54,301,143,107,81,1,0,
6294,ervinju01,1981,1,PHI,NBA,81,0,2789,1974,220,337,557,319,161,141,214,229,1428,780,539,411,11,3,21,0,780,461,57,99,156,99,37,37,67,55,324,168,165,124,6,1,
6295,ervinju01,1982,1,PHI,NBA,72,0,2421,1542,173,318,491,263,112,131,196,202,1170,605,435,330,7,2,13,0,493,239,32,67,99,44,15,27,39,42,211,95,68,49,1,0,
6296,ervinju01,1983,1,PHI,NBA,77,0,2683,1727,190,342,532,309,141,139,230,217,1324,678,483,364,21,7,5,0,194,91,9,23,32,25,8,6,21,14,76,36,22,19,1,0,
6297,ervinju01,1984,1,PHI,NBA,78,0,2535,1561,172,242,414,233,135,109,208,199,1236,610,442,338,14,3,13,0,434,222,29,44,73,48,25,11,37,34,187,84,63,54,1,0,
6298,ervinju01,1985,1,PHI,NBA,74,0,2474,1340,169,201,370,248,113,82,214,196,1085,521,368,289,32,9,12,0,433,212,26,44,70,50,11,16,39,32,180,81,65,48,11,2,
6299,ervinju01,1986,1,PHI,NBA,60,0,1918,1005,115,149,264,191,76,94,158,137,850,400,235,191,53,14,5,0,180,91,14,11,25,17,7,6,9,19,82,34,25,21,6,2,
6360,ewingpa01,1985,1,NYK,NBA,50,0,1771,998,124,327,451,102,54,103,172,191,814,386,306,226,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6362,ewingpa01,1987,1,NYK,NBA,82,0,2546,1653,245,431,676,125,104,245,287,332,1183,656,476,341,3,0,4,0,153,75,16,35,51,10,6,13,11,17,57,28,22,19,1,0,
6363,ewingpa01,1988,1,NYK,NBA,80,0,2896,1815,213,527,740,188,117,281,266,311,1282,727,484,361,6,0,9,0,340,179,23,67,90,20,9,18,15,35,144,70,52,39,0,0,
6364,ewingpa01,1989,1,NYK,NBA,82,0,3165,2347,235,658,893,182,78,327,278,325,1673,922,648,502,4,1,10,0,395,294,21,84,105,31,13,20,27,41,219,114,79,65,2,1,
6365,ewingpa01,1990,1,NYK,NBA,81,0,3104,2154,194,711,905,244,80,258,291,287,1645,845,623,464,6,0,3,0,110,50,2,28,30,6,1,5,11,12,45,18,18,14,0,0,
6366,ewingpa01,1991,1,NYK,NBA,82,0,3150,1970,228,693,921,156,88,245,209,277,1525,796,511,377,6,1,12,0,482,272,33,100,133,27,7,31,23,49,239,109,73,54,1,0,
6367,ewingpa01,1992,1,NYK,NBA,81,0,3003,1959,191,789,980,151,74,161,265,286,1550,779,556,400,7,1,15,0,604,382,43,121,164,36,17,31,39,60,322,165,80,51,1,1,
6368,ewingpa01,1993,1,NYK,NBA,79,0,2972,1939,219,666,885,179,90,217,260,275,1503,745,582,445,14,4,25,0,1032,547,88,205,293,65,32,76,83,94,481,210,163,123,11,4,
6369,ewingpa01,1994,1,NYK,NBA,79,0,2920,1886,157,710,867,212,68,159,256,272,1452,730,560,420,21,6,11,0,399,209,17,89,106,27,6,25,30,51,156,80,70,48,3,1,
7827,grantho01,1999,1,SEA,NBA,76,0,2688,612,167,424,591,188,55,60,61,192,599,266,111,80,4,0,5,0,185,24,8,23,31,10,8,5,1,12,27,11,4,2,0,0,
9590,houseed01,2002,1,MIA,NBA,55,0,1025,411,17,84,101,87,44,1,46,73,444,172,36,31,120,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10104,jacksma02,2001,1,GSW,NBA,17,0,169,84,17,26,43,7,5,3,12,25,65,22,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11046,jonessa01,1961,1,BOS,NBA,78,0,2388,1435,0,0,458,232,0,0,0,149,1284,596,297,243,0,0,14,0,504,288,0,0,101,44,0,0,0,30,277,123,60,42,0,0,
11296,kellocl01,1982,1,IND,NBA,81,0,2761,1625,340,520,860,223,141,43,217,298,1420,680,352,261,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11495,kimbato01,1973,1,PHI,NBA,75,0,1592,559,185,367,552,73,49,23,0,199,456,216,185,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11595,kinseta01,2006,1,MEM,NBA,48,0,967,369,29,68,97,41,53,1,46,57,304,139,98,78,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11674,klierle01,1948,1,FTW,NBA,47,0,0,347,0,0,0,56,0,0,0,124,492,125,137,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13257,mariosh01,1999,1,PHO,NBA,51,0,1260,520,105,227,332,69,38,53,51,113,471,222,85,72,22,4,9,0,281,82,21,58,79,7,6,14,7,17,86,36,11,9,6,1,
14772,mooremi01,1998,1,DET,NBA,2,0,6,4,0,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15068,murratr01,1995,1,TOR,NBA,82,0,2458,1325,114,238,352,131,87,40,132,208,1092,496,219,182,358,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15175,nancela01,1987,1,PHO,NBA,40,0,1477,843,119,275,394,123,45,96,106,152,616,327,249,187,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15282,nealyed01,1989,1,CHI,NBA,46,0,503,104,46,92,138,28,16,4,17,67,70,37,41,30,2,0,15,0,228,47,16,36,52,5,10,1,7,45,36,17,21,13,1,0,
16736,piercpa01,2006,1,BOS,NBA,47,0,1740,1173,39,238,277,194,48,13,152,122,850,373,402,320,275,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17738,rittete01,1948,1,NYK,NBA,55,0,0,337,0,0,0,57,0,0,0,71,353,123,146,91,0,0,5,0,0,31,0,0,0,2,0,0,0,15,33,10,20,11,0,0,
18424,russeca01,1967,1,NYK,NBA,82,0,2296,1384,0,0,374,195,0,0,0,223,1192,551,349,282,0,0,6,0,209,130,0,0,23,10,0,0,0,16,98,55,24,20,0,0,
18458,sabonar01,1995,1,POR,NBA,73,0,1735,1058,147,441,588,130,64,78,154,211,723,394,305,231,104,39,5,0,177,118,12,39,51,9,4,3,10,17,81,35,60,43,9,5,
18726,schenlu01,2005,1,CHI,NBA,20,0,149,36,8,21,29,7,1,3,5,21,26,16,13,4,0,0,3,0,17,7,3,4,7,0,0,0,1,2,2,2,4,3,0,0,
19018,sessira01,2008,1,MIL,NBA,79,0,2172,977,64,205,269,452,83,7,152,158,775,345,354,281,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19109,shawbr01,1991,2,MIA,NBA,46,0,987,320,39,96,135,161,45,12,67,86,349,139,51,37,16,5,3,0,85,36,2,11,13,12,2,0,7,13,30,14,8,5,5,3,
19929,sparrro01,1988,1,MIA,NBA,80,0,2613,1000,55,161,216,429,103,17,204,168,982,444,107,94,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20090,starrke01,1976,1,CHI,NBA,17,0,65,14,6,4,10,6,1,0,0,11,24,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21329,turneel01,1987,1,CHI,NBA,17,0,98,17,8,2,10,9,8,0,10,5,30,8,2,1,0,0,4,0,29,2,1,4,5,6,0,0,1,2,6,1,0,0,0,0,
21358,turpime01,1987,1,UTA,NBA,79,0,1011,470,88,148,236,32,26,68,71,157,389,199,98,71,3,1,7,0,31,8,3,3,6,2,1,4,2,5,9,3,2,2,0,0,
22985,williho01,1997,1,PHO,NBA,71,0,1333,255,107,205,312,49,33,60,29,138,202,95,93,65,0,0,3,0,33,6,2,2,4,1,0,2,0,8,7,2,3,2,0,0,
23110,willima02,2006,1,ATL,NBA,64,0,2177,839,84,253,337,121,52,30,127,191,706,306,265,216,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23299,wilsobo03,1974,1,CHI,NBA,48,0,425,276,18,34,52,36,22,1,0,54,225,115,58,46,0,0,10,0,93,44,2,9,11,4,4,0,0,10,41,17,12,10,0,0,
