charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
653940,6692,491,2,1999-08-26T10:47:46,2323.0,16692,
639869,6750,492,9,1999-09-20T10:46:41,4817.0,26750,
603998,9281,387,7,1999-09-14T10:43:55,2115.0,29281,
1689718,6475,487,4,1999-08-01T10:50:32,140.0,6475,
1040630,8264,334,6,1999-09-10T10:46:45,2442.0,18264,
701545,4587,413,9,1999-08-20T10:43:44,1983.0,14587,
1893126,2389,496,7,1999-06-28T10:50:48,532.0,2389,
638905,9485,471,4,1999-08-17T10:46:37,2783.0,19485,
1468742,4221,379,6,1999-07-15T10:48:54,4208.0,4221,
1534610,8156,399,8,1999-07-20T10:46:17,1538.0,8156,
833234,9598,465,5,1999-08-02T10:46:11,4484.0,9598,
1470490,7588,494,4,1999-08-14T10:49:02,274.0,17588,
909628,5962,398,10,1999-06-16T10:44:20,861.0,5962,
1978691,8880,447,6,1999-08-06T10:49:41,1911.0,8880,
1122709,6148,458,9,1999-09-16T10:45:20,3260.0,26148,
1903464,7247,430,5,1999-07-21T10:43:53,2231.0,7247,
1033328,9484,500,10,1999-09-16T10:46:11,2038.0,29484,
988460,9320,359,4,1999-07-11T10:50:27,2864.0,9320,
621837,8234,372,2,1999-06-28T10:45:16,4152.0,8234,
1515333,4096,448,3,1999-08-23T10:44:46,4302.0,14096,
1312906,8663,494,4,1999-09-06T10:44:35,4662.0,18663,
1256073,9661,394,2,1999-09-04T10:47:56,50.0,19661,
601038,9887,480,5,1999-07-07T10:43:42,157.0,9887,
1332197,2402,290,8,1999-08-08T10:46:06,961.0,2402,
752363,2660,498,3,1999-07-29T10:47:40,4864.0,2660,
1576116,5055,391,5,1999-07-26T10:49:29,1490.0,5055,
1771340,8543,475,3,1999-09-19T10:49:06,103.0,28543,
1824835,8280,451,9,1999-07-29T10:45:31,2392.0,8280,
1241143,9834,453,2,1999-09-14T10:46:47,4263.0,29834,
562300,9432,486,7,1999-08-10T10:48:24,4693.0,9432,
1794859,8000,499,8,1999-08-05T10:50:56,1439.0,8000,
1403015,3808,488,6,1999-07-15T10:43:51,4894.0,3808,
1292618,6837,476,2,1999-09-07T10:50:46,1885.0,16837,
525539,9065,492,5,1999-08-10T10:45:34,824.0,9065,
1749865,4076,342,2,1999-07-23T10:47:27,2018.0,4076,
912580,4480,456,2,1999-10-08T10:44:34,3555.0,24480,
1229936,7795,498,9,1999-08-14T10:45:55,918.0,17795,
1576585,9469,415,3,1999-08-10T10:49:31,730.0,9469,
849542,9284,473,6,1999-06-17T10:47:26,58.0,9284,
1214118,8198,500,5,1999-09-09T10:44:40,718.0,18198,
656896,7424,488,6,1999-10-12T10:47:59,3660.0,27424,
1412985,3496,482,10,1999-09-03T10:44:35,2234.0,13496,
