year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1994,NHL,DAL,9,10,5.0,,8,13,3.0,,,,,,,,,,,,,,,,,,2,2,1.0,,3,8,2.0,,6,5,2,,6,7,3,
1996,NHL,PHI,23,12,6.0,,22,12,7.0,,,,,,6,7,0,,7,5,1,,11,0,2,,5,2,4.0,,7,3,2.0,,7,5,2,,2,2,2,
1974,WHA,IND,13,26,0.0,,5,31,3.0,,,,,,1,6,0,,3,12,0,,2,10,1,,4,7,2.0,,4,7,0.0,,4,12,0,,0,3,0,
1929,NHL,MTL,13,5,4.0,,8,9,5.0,,,,,,,,,,4,1,2,,4,4,2,,5,5,0.0,,5,2,3.0,,3,2,2,,,,,
1924,WCHL,SAS,11,3,0.0,,5,8,1.0,,,,,,,,,,,,,,4,2,1,,6,6,0.0,,5,2,0.0,,1,1,0,,,,,
1995,NHL,PIT,32,9,0.0,,17,20,4.0,,,,,,4,2,2,,10,3,1,,10,4,0,,7,7,0.0,,6,5,1.0,,9,5,0,,3,3,0,
1951,NHL,TOR,17,10,8.0,,12,15,8.0,,,,,,3,3,2,,6,3,4,,6,6,2,,7,3,3.0,,3,5,3.0,,4,5,2,,,,,
2002,NHL,TOR,24,13,4.0,0,20,15,3.0,3,,,,,3,6,2,0,8,5,0,0,8,3,2,1,8,6,0.0,0,9,3,0.0,0,6,4,3,2,2,1,0,0
1940,NHL,NYA,7,10,7.0,,1,19,4.0,,,,,,,,,,3,6,1,,3,5,4,,1,6,2.0,,1,6,3.0,,0,6,1,,,,,
1992,NHL,TOR,25,11,6.0,,19,18,5.0,,,,,,6,4,2,,5,5,1,,4,7,3,,9,4,1.0,,8,2,2.0,,9,3,2,,3,4,0,
1985,NHL,BOS,24,9,7.0,,13,22,5.0,,,,,,7,2,1,,4,6,3,,6,5,3,,8,5,0.0,,5,8,0.0,,6,4,4,,1,1,1,
1986,NHL,NYR,18,18,4.0,,16,20,4.0,,,,,,2,4,4,,5,7,2,,8,6,0,,5,6,2.0,,7,5,0.0,,7,7,0,,0,3,0,
1982,NHL,WAS,22,12,6.0,,17,13,10.0,,,,,,3,6,1,,5,3,5,,9,1,4,,7,6,2.0,,6,4,2.0,,8,4,2,,1,1,0,
1999,NHL,NYR,15,20,5.0,1,14,18,7.0,2,,,,,4,7,2,0,3,5,1,1,5,3,3,2,10,4,1.0,0,4,7,2.0,0,3,9,2,0,0,3,1,0
1972,NHL,CHI,26,9,4.0,,16,18,5.0,,,,,,6,4,1,,7,4,1,,9,5,0,,6,4,3.0,,8,4,2.0,,6,6,1,,0,0,1,
1973,NHL,MNS,18,15,6.0,,5,23,11.0,,,,,,0,5,6,,5,6,0,,6,5,2,,4,6,3.0,,3,6,4.0,,5,7,2,,0,3,0,
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6,0,2,,6,5,0,,6,3,2.0,,8,1,1.0,,4,2,2,,,,,
1936,NHL,MTM,11,7,6.0,,11,10,3.0,,,,,,,,,,2,4,3,,4,4,2,,5,6,2.0,,5,2,1.0,,6,1,1,,,,,
1983,NHL,CHI,25,13,2.0,,5,29,6.0,,,,,,8,4,0,,3,9,2,,4,8,1,,5,6,3.0,,5,6,2.0,,4,9,0,,1,0,0,
1989,NHL,WAS,19,18,3.0,,17,20,3.0,,,,,,3,7,3,,6,4,1,,9,5,0,,5,10,0.0,,5,7,0.0,,7,5,2,,1,0,0,
1910,NHA,OT1,7,1,0.0,,6,2,0.0,,,,,,,,,,,,,,1,0,0,,6,0,0.0,,4,1,0.0,,2,2,0,,,,,
2009,NHL,CAR,21,17,,3,14,20,,7,,,,,2,7,,3,3,10,,2,5,6,,2,9,5,,0,5,2,,0,9,5,,2,2,2,,1
1985,NHL,NJD,17,21,2.0,,11,28,1.0,,,,,,4,5,1,,5,6,0,,4,10,0,,2,11,1.0,,4,6,1.0,,7,10,0,,2,1,0,
1966,NHL,DET,21,11,3.0,,6,28,1.0,,,,,,2,4,0,,2,7,2,,5,8,1,,8,5,0.0,,5,7,1.0,,5,7,0,,0,1,0,
1954,NHL,NYR,10,12,13.0,,7,23,5.0,,,,,,5,4,1,,3,6,3,,1,8,6,,4,7,3.0,,1,6,4.0,,3,4,1,,,,,
1945,NHL,TOR,10,13,2.0,,9,11,5.0,,,,,,0,0,1,,3,9,0,,4,6,2,,5,3,0.0,,2,4,3.0,,5,2,1,,,,,
1999,NHL,ATL,9,26,3.0,3,5,31,4.0,1,,,,,2,5,2,1,3,9,0,0,3,7,2,2,3,8,2.0,1,1,11,0.0,0,1,13,1,0,1,4,0,0
2005,NHL,ANA,26,10,,5,17,17,,7,,,,,6,5,,1,5,6,,3,6,4,,2,7,2,,4,3,2,,1,11,4,,1,5,4,,0
2001,NHL,NYR,19,19,2.0,1,17,19,2.0,3,,,,,6,6,1,0,9,3,1,1,7,6,1,1,3,8,1.0,1,2,4,0.0,0,5,9,0,1,4,2,0,0
2002,NHL,OTT,28,9,3.0,1,24,12,5.0,0,,,,,3,4,1,0,10,2,2,0,10,3,2,0,9,5,1.0,1,8,3,1.0,0,9,4,1,0,3,0,0,0
2005,NHL,TOR,26,12,,3,15,21,,5,,,,,6,4,,2,8,5,,1,8,5,,0,3,8,,2,2,4,,0,7,6,,1,7,1,,2
1990,NHL,TOR,15,21,4.0,,8,25,7.0,,,,,,2,10,1,,3,12,0,,7,4,1,,1,7,3.0,,5,7,2.0,,5,6,4,,,,,
1967,NHL,MTL,26,5,6.0,,16,17,4.0,,,,,,5,1,2,,3,8,3,,6,5,3,,10,0,1.0,,10,2,1.0,,8,6,0,,,,,
1995,NHL,MTL,23,12,6.0,,17,20,4.0,,,,,,6,5,0,,6,5,1,,7,6,1,,6,3,4.0,,5,7,1.0,,9,3,1,,1,3,2,
2006,NHL,CAL,30,9,,2,13,20,,8,,,,,3,6,,1,8,4,,1,8,4,,2,8,3,,2,7,4,,3,9,4,,1,0,4,,0
2002,NHL,MIN,25,13,3.0,0,17,16,7.0,1,,,,,8,1,2,0,5,6,3,0,7,4,2,1,5,7,1.0,0,7,4,0.0,0,9,5,2,0,1,2,0,0
1987,NHL,STL,18,17,5.0,,16,21,3.0,,,,,,3,5,1,,5,7,1,,7,5,3,,8,6,0.0,,6,7,0.0,,5,6,3,,0,2,0,
1988,NHL,STL,22,11,7.0,,11,24,5.0,,,,,,5,3,1,,3,7,3,,6,7,3,,4,6,2.0,,4,8,1.0,,9,4,2,,2,0,0,
1975,NHL,NYR,16,16,8.0,,13,26,1.0,,,,,,4,5,1,,5,9,1,,6,4,2,,3,8,2.0,,5,8,1.0,,5,7,2,,1,1,0,
1961,NHL,DET,17,11,7.0,,6,22,7.0,,,,,,2,4,3,,5,7,0,,6,6,2,,3,5,4.0,,4,5,2.0,,3,6,3,,,,,
1987,NHL,NYR,22,13,5.0,,14,21,5.0,,,,,,4,5,3,,4,8,0,,6,6,2,,6,6,1.0,,7,4,2.0,,8,5,1,,1,0,1,
1990,NHL,STL,24,9,7.0,,23,13,4.0,,,,,,8,3,1,,7,4,2,,6,5,3,,9,3,1.0,,9,3,1.0,,8,4,3,,,,,
1951,NHL,MTL,22,8,5.0,,12,18,5.0,,,,,,4,5,1,,4,5,2,,8,5,1,,8,3,2.0,,5,4,2.0,,5,4,2,,,,,
1935,NHL,BOS,15,8,1.0,,7,12,5.0,,,,,,,,,,1,4,0,,6,5,2,,6,3,1.0,,5,6,0.0,,4,2,3,,,,,
1996,NHL,DET,20,12,9.0,,18,14,9.0,,,,,,7,4,1,,7,4,2,,6,4,3,,2,5,3.0,,8,2,3.0,,6,5,3,,2,2,3,
2007,NHL,OTT,22,15,,4,21,16,,4,,,,,9,1,,0,7,5,,2,9,3,,2,7,7,,0,4,7,,2,6,6,,2,1,2,,0
2011,NHL,EDM,18,17,,6,14,23,,4,,,,,7,2,,2,5,8,,1,3,9,,0,4,7,,2,6,6,,1,6,6,,3,1,2,,1
1992,NHL,MNS,18,17,7.0,,18,21,3.0,,,,,,6,5,1,,7,4,2,,6,4,2,,7,5,3.0,,4,7,1.0,,3,9,1,,3,4,0,
1993,NHL,LAK,18,19,5.0,,9,26,7.0,,,,,,6,5,2,,3,8,0,,5,7,1,,5,5,3.0,,2,8,3.0,,4,7,2,,2,5,1,
1983,NHL,QUE,24,11,5.0,,18,17,5.0,,,,,,7,5,1,,6,6,2,,7,5,0,,8,2,3.0,,7,5,1.0,,7,5,3,,,,,
1967,NHL,MNS,17,12,8.0,,10,20,7.0,,,,,,2,3,2,,3,7,3,,7,5,2,,7,5,2.0,,4,7,2.0,,4,5,4,,,,,
1993,NHL,NYI,23,15,4.0,,13,21,8.0,,,,,,3,7,1,,6,6,1,,6,4,1,,2,8,2.0,,9,4,1.0,,5,6,4,,5,1,2,
1967,NHL,NYR,22,8,7.0,,17,15,5.0,,,,,,5,1,3,,4,7,0,,7,5,3,,6,4,2.0,,8,2,3.0,,9,4,1,,,,,
1958,NHL,NYR,14,16,5.0,,12,16,7.0,,,,,,2,3,5,,6,6,2,,5,4,2,,6,6,1.0,,4,7,1.0,,3,6,1,,,,,
1958,NHL,MTL,21,8,6.0,,18,10,7.0,,,,,,7,2,2,,6,5,1,,8,2,2,,5,2,6.0,,7,4,1.0,,6,3,1,,,,,
1923,NHL,MTL,10,2,0.0,,3,9,0.0,,,,,,,,,,,,,,2,2,0,,3,7,0.0,,6,2,0.0,,2,0,0,,,,,
2000,NHL,VAN,21,12,5.0,3,15,16,6.0,4,,,,,6,2,2,1,7,6,1,1,6,3,1,2,8,7,0.0,0,6,3,1.0,1,2,4,6,2,1,3,0,0
1921,WCHL,CAT,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,4,0,0,,5,6,0.0,,5,4,0.0,,,,,,,,,
1961,NHL,MTL,26,2,7.0,,16,12,7.0,,,,,,7,0,1,,4,5,6,,8,2,2,,8,2,2.0,,8,2,1.0,,7,3,2,,,,,
1979,NHL,COR,12,20,8.0,,7,28,5.0,,,,,,1,7,2,,4,6,1,,7,8,0,,2,8,4.0,,2,6,3.0,,3,10,3,,0,3,0,
