coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
burnspa01c,1993,TOR,NHL,1,,84,43,29,12,18,9,9,0
maxnewa01c,1981,DET,NHL,1,,69,18,39,12,,,,
olczyed01c,2003,PIT,NHL,1,,82,23,51,8,,,,
kingsge01c,1991,SJS,NHL,1,,80,17,58,5,,,,
burnspa01c,1999,BOS,NHL,1,,82,24,39,19,,,,
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
lalonne01c,1924,SAS,WCHL,1,,28,16,11,1,2,0,1,1
cunnijo01c,1989,NJD,NHL,2,,66,31,28,7,6,2,4,0
mclelto01c,2008,SJS,NHL,1,,82,53,18,11,6,2,4,0
sathegl01c,1988,EDM,NHL,1,,80,38,34,8,7,3,4,0
kellyre01c,1971,PIT,NHL,1,,78,26,38,14,4,0,4,0
lemaija01c,1994,NJD,NHL,1,,48,22,18,8,20,16,4,0
gadsbbi01c,1968,DET,NHL,1,,76,33,31,12,,,,
sindeha01c,1967,BOS,NHL,1,,74,37,27,10,4,0,4,0
nolante01c,2007,NYI,NHL,1,,10,6,4,0,,,,
anderji01c,1974,WAS,NHL,1,,54,4,45,5,,,,
murrabr01c,1987,WAS,NHL,1,,80,38,33,9,14,7,7,0
gillda01c,1928,OTS,NHL,1,,44,14,17,13,,,,
gorinbu01c,2000,NYI,NHL,1,,65,17,43,5,,,,
brophjo01c,1987,TOR,NHL,1,,80,21,49,10,6,2,4,0
patricr01c,1984,NYR,NHL,2,,35,11,22,2,3,0,3,0
ridpabr01c,1912,TBS,NHA,1,,20,9,11,0,,,,
dineebi01c,1976,HOU,WHA,1,,80,50,24,6,11,6,5,0
haydo01c,1996,PHO,NHL,1,,82,38,37,7,7,3,4,0
boivile01c,1977,STL,NHL,1,,54,11,36,7,,,,
gottsjo01c,1945,CHI,NHL,1,,50,23,20,7,4,0,4,0
loweke01c,1999,EDM,NHL,1,,82,32,34,16,5,1,4,0
chambda01c,1990,QUE,NHL,1,,80,16,50,14,,,,
cookbi01c,1951,NYR,NHL,2,,47,17,22,8,,,,
hitchke01c,2000,DAL,NHL,1,,82,48,26,8,10,4,6,0
