year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2011,NHL,LAK,LAK,WC,PC,3,SC,82,40,27,,15,95,6,9,194,179,Los Angeles Kings,923,6,49,289,2,38,293,9
1973,NHL,NYR,NYR,,ED,3,SF,78,40,24,14.0,,94,,,300,251,New York Rangers,782,2,66,222,2,45,239,9
2002,NHL,NAS,NAS,WC,CE,4,,82,27,35,13.0,7,74,,,183,206,Nashville Predators,969,20,58,418,8,61,353,2
1924,WCHL,VMR,VMR,,,5,,28,12,16,0.0,,24,,,91,102,Vancouver Maroons,,,,,,,,
2006,NHL,CBS,CBS,WC,CE,4,,82,33,42,,7,73,5,5,201,249,Columbus Blue Jackets,1357,20,65,438,10,85,453,6
2001,NHL,NYR,NYR,EC,AT,4,,82,36,38,4.0,4,80,,,227,258,New York Rangers,1753,10,48,326,5,80,398,8
1970,NHL,CLF,CLE,,WD,7,,78,20,53,5.0,,45,,,199,320,California Golden Seals,937,6,39,316,7,58,254,3
1943,NHL,DET,DET,,,2,SF,50,26,18,6.0,,58,,,214,177,Detroit Red Wings,356,,,,,,,
1982,NHL,QUE,COL,WA,AD,4,DSF,80,34,34,12.0,,80,,,343,336,Quebec Nordiques,1648,10,61,294,6,92,348,6
1996,NHL,SJS,SJS,WC,PC,7,,82,27,47,8.0,,62,,,211,278,San Jose Sharks,2085,6,50,349,11,66,409,9
1976,WHA,WIJ,PHO,,WW,2,AVF,80,46,32,2.0,,94,,,366,291,Winnipeg Jets,991,10,90,370,11,49,231,9
1972,NHL,STL,STL,,WD,4,QF,78,32,34,12.0,,76,,,233,251,St. Louis Blues,1195,4,37,251,1,51,272,6
1992,NHL,VAN,VAN,CC,SM,1,DF,84,46,29,9.0,,101,,,346,278,Vancouver Canucks,2326,18,79,457,11,97,452,18
1986,NHL,HAR,CAR,WA,AD,1,DSF,80,43,30,7.0,,93,,,287,270,Hartford Whalers,1496,12,73,352,10,71,336,11
1981,NHL,CAL,CAL,CC,SM,3,DSF,80,29,34,17.0,,75,,,334,345,Calgary Flames,1331,22,78,290,9,72,328,8
2005,NHL,PIT,PIT,EC,AT,5,,82,22,46,,14,58,1,6,244,316,Pittsburgh Penguins,1559,20,94,495,16,113,533,13
1980,NHL,DET,DET,WA,NO,5,,80,19,43,18.0,,56,,,252,339,Detroit Red Wings,1687,24,60,316,12,82,317,7
1984,NHL,HAR,CAR,WA,AD,5,,80,30,41,9.0,,69,,,268,318,Hartford Whalers,1606,18,73,321,12,62,324,5
2006,NHL,TOR,TOR,EC,NE,3,,82,40,31,,11,91,4,7,258,269,Toronto Maple Leafs,1139,12,71,401,11,90,418,3
1941,NHL,MTL,MTL,,,6,QF,48,18,27,3.0,,39,,,134,173,Montreal Canadiens,482,,,,,,,
1992,NHL,STL,STL,CC,NO,4,DF,84,37,36,11.0,,85,,,282,278,St. Louis Blues,1889,30,93,425,15,70,429,14
2007,NHL,DAL,DAL,WC,PC,3,CF,82,45,30,,7,97,5,3,242,207,Dallas Stars,1178,16,64,354,8,51,354,13
1980,NHL,STL,STL,CC,SM,1,QF,80,45,18,17.0,,107,,,352,281,St. Louis Blues,1657,34,85,359,12,61,338,16
2003,NHL,VAN,VAN,WC,NW,1,CQF,82,43,24,10.0,5,101,,,235,194,Vancouver Canucks,1274,28,56,376,8,50,360,5
1988,NHL,LAK,LAK,CC,SM,2,DF,80,42,31,7.0,,91,,,376,335,Los Angeles Kings,2215,32,82,395,13,80,407,22
1972,NHL,BUF,BUF,,ED,4,QF,78,37,27,14.0,,88,,,257,219,Buffalo Sabres,940,2,52,270,5,35,241,5
1951,NHL,DET,DET,,,1,SC,70,44,14,12.0,,100,,,215,133,Detroit Red Wings,694,,,,,,,
1923,NHL,OTS,STE,,,1,NHLF,24,16,8,0.0,,32,,,74,54,Ottawa Senators,178,,,,,,,
2002,NHL,COL,COL,WC,NW,1,CQF,82,42,19,13.0,8,105,,,251,194,Colorado Avalanche,1084,24,68,363,6,63,359,5
1991,NHL,CHI,CHI,CC,NO,2,F,80,36,29,15.0,,87,,,257,236,Chicago Blackhawks,2663,26,81,467,10,76,482,11
1997,NHL,PHO,PHO,WC,CE,4,CQF,82,35,35,12.0,,82,,,224,227,Phoenix Coyotes,1602,20,57,384,6,66,408,10
2005,NHL,VAN,VAN,WC,NW,4,,82,42,32,,8,92,4,4,256,255,Vancouver Canucks,1477,12,96,526,10,93,512,6
2010,NHL,NYR,NYR,EC,AT,3,CQF,82,44,33,,5,93,9,3,233,198,New York Rangers,1074,14,49,290,5,42,257,11
1933,NHL,DET,DET,,AM,1,F,48,24,14,10.0,,58,,,113,98,Detroit Red Wings,368,,,,,,,
1990,NHL,CAL,CAL,CC,SM,2,DSF,80,46,26,8.0,,100,,,344,263,Calgary Flames,2201,32,91,384,8,77,420,17
1911,PCHA,NWR,PO1,,,1,,15,9,6,0.0,,18,,,78,77,New Westminster Royals,,,,,,,,
1967,NHL,DET,DET,,ED,6,,74,27,35,12.0,,66,,,245,257,Detroit Red Wings,753,,43,224,5,54,270,4
1995,NHL,BUF,BUF,EC,NE,5,,82,33,42,7.0,,73,,,247,262,Buffalo Sabres,2195,14,76,477,12,74,461,10
1910,NHA,MOC,MTL,,,2,,16,8,8,0.0,,16,,,66,62,Montreal Canadiens,,,,,,,,
1943,NHL,NYR,NYR,,,6,,50,6,39,5.0,,17,,,162,310,New York Rangers,253,,,,,,,
1992,NHL,HAR,CAR,WA,AD,5,,84,26,52,6.0,,58,,,284,369,Hartford Whalers,2354,24,78,444,14,107,493,12
2011,NHL,NAS,NAS,WC,CE,2,CSF,82,48,26,,8,104,5,5,237,210,Nashville Predators,689,12,54,250,4,40,244,5
1971,NHL,TOR,TOR,,ED,4,QF,78,33,31,14.0,,80,,,209,208,Toronto Maple Leafs,887,10,48,252,7,60,266,4
1958,NHL,DET,DET,,,6,,70,25,37,8.0,,58,,,167,218,Detroit Red Wings,613,,,,,,,
1993,NHL,HAR,CAR,EC,NE,6,,84,27,48,9.0,,63,,,227,288,Hartford Whalers,1809,22,61,408,9,88,416,8
