playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
metzdo01,1947,1,TOR,NHL,R,26.0,4.0,6.0,10.0,2.0,,,,,,,,,2,0,0,0,2,,,,,,,
popovpe01,1998,1,NYR,NHL,D,68.0,1.0,4.0,5.0,40.0,-12,0,0,0,0,0,0,64,,,,,,,,,,,,
fitzgto01,1998,1,NAS,NHL,R,80.0,13.0,19.0,32.0,48.0,-18,0,2,0,2,1,0,180,,,,,,,,,,,,
hayge01,1928,1,DTC,NHL,L,39.0,11.0,8.0,19.0,14.0,,,,,,,,,2,1,0,1,0,,,,,,,
bassebo01,1999,1,STL,NHL,C,27.0,1.0,3.0,4.0,26.0,-3,0,0,0,0,0,0,26,,,,,,,,,,,,
mansoha01,1920,1,SEA,PCHA,D,7.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,0,0,0,,,,,,,
alexeni01,2006,2,CHI,NHL,R,15.0,2.0,0.0,2.0,0.0,-3,0,0,0,0,0,,15,,,,,,,,,,,,
thorbch01,2009,1,ATL,NHL,C,76.0,4.0,9.0,13.0,89.0,6,0,0,3,0,0,,63,,,,,,,,,,,,
richalu01,2002,1,CBS,NHL,D,82.0,0.0,13.0,13.0,73.0,-16,0,0,0,2,0,0,56,,,,,,,,,,,,
holtch01,2005,1,NYR,NHL,G,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
coaltga01,1974,1,KCS,NHL,R,30.0,2.0,4.0,6.0,2.0,-8,0,,0,,1,0,20,,,,,,,,,,,,
adamske01,2006,1,CAR,NHL,C,35.0,2.0,2.0,4.0,17.0,-10,0,0,1,0,0,,36,,,,,,,,,,,,
dipiepa01,1996,1,LAK,NHL,C,6.0,1.0,0.0,1.0,6.0,-2,0,0,0,0,0,0,10,,,,,,,,,,,,
johnsji02,1988,1,PIT,NHL,D,76.0,2.0,14.0,16.0,163.0,7,1,2,0,1,0,0,70,11,0,5,5,44,7,0,2,0,0,0,10
girarda01,2011,1,NYR,NHL,D,82.0,5.0,24.0,29.0,20.0,13,1,9,0,1,2,,122,20,3,9,12,2,6,1,3,0,0,3,35
leswito01,1947,1,NYR,NHL,L,60.0,24.0,16.0,40.0,76.0,,,,,,,,,6,3,2,5,8,,,,,,,
hoovero01,1991,1,STL,NHL,C,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
manelmi01,1998,3,NYR,NHL,R,4.0,0.0,0.0,0.0,4.0,-1,0,0,0,0,0,0,3,,,,,,,,,,,,
blundmi01,2006,1,CHI,NHL,R,9.0,0.0,0.0,0.0,10.0,-5,0,0,0,0,0,,10,,,,,,,,,,,,
legacma01,2007,1,STL,NHL,G,66.0,0.0,2.0,2.0,4.0,0,0,1,0,0,0,,0,,,,,,,,,,,,
juneajo01,1993,1,BOS,NHL,C,63.0,14.0,58.0,72.0,35.0,11,4,24,0,0,2,1,142,,,,,,,,,,,,
vailer01,1973,1,ATF,NHL,L,23.0,2.0,9.0,11.0,30.0,2,2,,0,,1,0,44,1,0,0,0,2,,0,,0,,0,
olsendy01,2011,1,CHI,NHL,D,28.0,0.0,1.0,1.0,6.0,-5,0,0,0,0,0,,16,1,0,0,0,0,0,0,0,0,0,0,1
goldmer01,1999,1,OTT,NHL,D,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hammain01,1977,2,STL,NHL,L,70.0,19.0,19.0,38.0,4.0,-21,3,,0,,2,1,165,,,,,,,,,,,,
ihnacmi01,1988,1,DET,NHL,L,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
whiteto02,1999,2,PHI,NHL,C,3.0,1.0,0.0,1.0,0.0,-1,0,0,0,0,0,0,4,,,,,,,,,,,,
boughbo01,2002,1,CAL,NHL,D,69.0,3.0,14.0,17.0,126.0,5,0,1,0,0,1,0,62,,,,,,,,,,,,
meaghri01,1982,2,NJD,NHL,C,57.0,15.0,14.0,29.0,11.0,-21,7,,0,,1,1,135,,,,,,,,,,,,
nielsfr01,2010,1,NYI,NHL,C,71.0,13.0,31.0,44.0,38.0,13,0,8,7,1,1,,156,,,,,,,,,,,,
prattno01,1996,1,HAR,NHL,D,9.0,0.0,2.0,2.0,6.0,0,0,0,0,0,0,0,4,,,,,,,,,,,,
belakwa01,2008,1,FLO,NHL,R,15.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,,4,,,,,,,,,,,,
milbumi01,1980,1,BOS,NHL,D,77.0,0.0,18.0,18.0,222.0,14,0,,0,,0,0,77,2,0,1,1,10,,0,,0,,0,
hessbo01,1983,1,HAR,NHL,D,3.0,0.0,0.0,0.0,0.0,1,0,,0,,0,0,3,,,,,,,,,,,,
morenho01,1927,1,MTL,NHL,C,43.0,33.0,18.0,51.0,66.0,,,,,,,,,2,0,0,0,12,,,,,,,
johnsgr01,1988,1,BOS,NHL,R,57.0,11.0,9.0,20.0,32.0,7,0,0,1,0,5,0,89,10,1,0,1,6,-4,0,0,1,0,0,16
melanro01,1983,1,NYI,NHL,G,37.0,0.0,2.0,2.0,10.0,0,0,,0,,0,0,0,6,0,0,0,2,0,0,,0,,0,0
stumpjo01,2006,1,FLO,NHL,C,73.0,23.0,34.0,57.0,22.0,2,9,16,2,0,4,,131,,,,,,,,,,,,
willija01,2005,1,DET,NHL,R,80.0,21.0,37.0,58.0,26.0,4,6,18,0,0,4,,177,6,1,1,2,6,-3,0,1,0,0,0,16
gadsbbi01,1959,1,NYR,NHL,D,65.0,9.0,22.0,31.0,60.0,,,,,,,,,,,,,,,,,,,,
gustaer01,2010,1,PHI,NHL,D,3.0,0.0,0.0,0.0,4.0,-1,0,0,0,0,0,,2,,,,,,,,,,,,
sloanto01,1959,1,CHI,NHL,C,70.0,20.0,20.0,40.0,54.0,,,,,,,,,3,0,0,0,0,,,,,,,
erikslo01,2006,1,DAL,NHL,L,59.0,6.0,13.0,19.0,18.0,-3,2,3,0,0,0,,78,4,0,1,1,0,0,0,0,0,0,0,7
armstbo01,1960,1,BOS,NHL,D,54.0,0.0,10.0,10.0,72.0,,,,,,,,,,,,,,,,,,,,
berlilo01,1924,1,MTM,NHL,L,29.0,4.0,2.0,6.0,22.0,,,,,,,,,,,,,,,,,,,,
daignjj01,1997,1,ANA,NHL,D,53.0,2.0,15.0,17.0,28.0,-10,1,8,0,0,1,0,74,,,,,,,,,,,,
burroal01,2008,1,VAN,NHL,L,82.0,28.0,23.0,51.0,150.0,23,0,0,4,1,3,,175,10,3,1,4,20,3,0,0,0,0,1,22
snellch01,1994,1,LAK,NHL,D,32.0,2.0,7.0,9.0,22.0,-7,0,3,2,0,0,0,45,,,,,,,,,,,,
fehrer01,2011,1,WPG,NHL,R,35.0,2.0,1.0,3.0,12.0,-6,0,0,0,0,1,,54,,,,,,,,,,,,
gendrje01,1959,1,BOS,NHL,L,67.0,24.0,11.0,35.0,64.0,,,,,,,,,,,,,,,,,,,,
adamscr01,2008,1,CHI,NHL,R,36.0,2.0,4.0,6.0,22.0,-3,1,0,0,0,0,,38,,,,,,,,,,,,
dunbada01,1988,1,BOS,NHL,D,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,,,,,,,,,,,,
pothibr01,2008,1,WAS,NHL,D,9.0,1.0,2.0,3.0,4.0,0,0,1,0,0,1,,8,13,0,2,2,8,1,0,1,0,0,0,11
osgooch01,2006,1,DET,NHL,G,21.0,0.0,1.0,1.0,6.0,0,0,1,0,0,0,,0,,,,,,,,,,,,
finnst01,1992,1,QUE,NHL,D,80.0,5.0,9.0,14.0,160.0,-3,0,0,0,0,0,0,61,6,0,1,1,8,-3,0,0,0,0,0,10
mahafjo01,1944,1,MTL,NHL,C,,,,,,,,,,,,,,1,0,1,1,0,,,,,,,
gelinma01,1989,1,EDM,NHL,L,46.0,17.0,8.0,25.0,30.0,0,5,0,0,0,2,2,71,20,2,3,5,6,0,0,0,0,0,0,24
gibbobr01,1973,1,TOT,WHA,D,78.0,4.0,31.0,35.0,84.0,,3,,0,,2,,,12,2,5,7,10,,,,,,0,
royan01,2001,2,TBL,NHL,L,9.0,1.0,1.0,2.0,63.0,-5,0,0,0,0,0,0,6,,,,,,,,,,,,
brediga01,1975,2,SDM,WHA,R,50.0,4.0,5.0,9.0,10.0,-12,0,,0,,1,,55,,,,,,,,,,,,
patrimu01,1939,1,NYR,NHL,D,46.0,2.0,4.0,6.0,44.0,,,,,,,,,12,3,0,3,13,,,,,,,
dionnma01,1975,1,LAK,NHL,C,80.0,40.0,54.0,94.0,38.0,2,7,,1,,6,1,329,9,6,1,7,0,,3,,0,,0,
stastan01,1983,1,QUE,NHL,L,69.0,25.0,37.0,62.0,14.0,12,7,,0,,0,1,145,9,2,5,7,7,2,0,,0,,0,16
kaminke01,1989,1,QUE,NHL,C,1.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,,,,,,,,,,,,
tammiju01,1975,1,CLC,WHA,R,65.0,7.0,14.0,21.0,0.0,-8,2,,0,,0,,101,1,0,0,0,0,0,,,,,0,
cunnera01,1994,1,OTT,NHL,L,48.0,5.0,5.0,10.0,68.0,-19,2,0,0,0,0,0,71,,,,,,,,,,,,
samuemi01,2011,1,VAN,NHL,R,6.0,1.0,2.0,3.0,6.0,-1,1,1,0,0,0,,13,,,,,,,,,,,,
corriyv01,1986,1,WAS,NHL,L,17.0,1.0,1.0,2.0,24.0,-4,0,,0,,0,0,7,,,,,,,,,,,,
speerbi01,1969,1,BOS,NHL,D,27.0,1.0,3.0,4.0,4.0,6,0,,0,,0,0,5,8,1,0,1,4,,0,,0,,0,
staiost01,2010,1,CAL,NHL,D,39.0,3.0,7.0,10.0,24.0,6,0,0,1,0,0,,23,,,,,,,,,,,,
willish01,1999,1,CAR,NHL,R,2.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
mavetla01,1972,3,CHC,WHA,D,67.0,9.0,40.0,49.0,73.0,,2,,1,,,,,,,,,,,,,,,,
zubovse01,1994,1,NYR,NHL,D,38.0,10.0,26.0,36.0,18.0,-2,6,13,0,1,0,0,116,10,3,8,11,2,-9,1,6,0,0,0,34
fosteku01,2009,1,TBL,NHL,D,71.0,8.0,34.0,42.0,48.0,-5,3,23,0,0,1,,165,,,,,,,,,,,,
stumpbo01,1974,1,STL,NHL,R,7.0,1.0,1.0,2.0,16.0,2,0,,0,,0,0,8,,,,,,,,,,,,
howema01,1977,1,NEW,WHA,L,70.0,30.0,61.0,91.0,32.0,30,4,,0,,,,220,14,8,7,15,18,0,,,,,0,
dazeer01,2000,1,CHI,NHL,L,79.0,33.0,24.0,57.0,16.0,1,9,3,1,3,8,2,205,,,,,,,,,,,,
desjake01,1973,1,QUN,WHA,D,70.0,2.0,10.0,12.0,44.0,,1,,0,,1,,,,,,,,,,,,,,
smithje01,2008,1,NAS,NHL,R,82.0,4.0,9.0,13.0,49.0,-6,0,0,0,0,0,,74,,,,,,,,,,,,
duffdi01,1956,1,TOR,NHL,L,70.0,26.0,14.0,40.0,50.0,,,,,,,,,,,,,,,,,,,,
charrgu01,1971,1,DET,NHL,L,64.0,9.0,16.0,25.0,14.0,-8,0,,0,,0,0,119,,,,,,,,,,,,
yashial01,2000,1,OTT,NHL,C,82.0,40.0,48.0,88.0,30.0,10,13,17,2,0,10,1,263,4,0,1,1,0,1,0,0,0,0,0,12
volcami01,1982,1,HAR,NHL,D,68.0,4.0,13.0,17.0,73.0,-30,0,,0,,0,0,72,,,,,,,,,,,,
reinpst01,2003,1,CAL,NHL,C,44.0,7.0,22.0,29.0,4.0,1,3,11,0,0,1,0,68,,,,,,,,,,,,
kaspest01,1988,2,LAK,NHL,C,29.0,9.0,15.0,24.0,14.0,0,3,,2,,2,0,48,11,1,5,6,10,-2,0,1,0,1,0,18
ewento01,1994,1,ANA,NHL,R,24.0,0.0,0.0,0.0,90.0,-2,0,0,0,0,0,0,14,,,,,,,,,,,,
gagnear01,1925,1,EDE,WCHL,R,30.0,21.0,12.0,33.0,20.0,,,,,,,,,2,1,2,3,6,,,,,,,
szczepa01,2011,1,BUF,NHL,C,9.0,1.0,3.0,4.0,4.0,0,0,0,0,0,0,,11,,,,,,,,,,,,
appssy02,1977,1,PIT,NHL,C,9.0,0.0,7.0,7.0,0.0,0,0,,0,,0,0,11,,,,,,,,,,,,
bjugssc01,1987,1,MNS,NHL,L,33.0,10.0,12.0,22.0,15.0,2,3,4,0,0,3,1,72,,,,,,,,,,,,
weighdo01,2007,2,AND,NHL,C,38.0,6.0,8.0,14.0,20.0,0,2,5,0,0,1,,49,5,0,1,1,4,1,0,1,0,0,0,2
flettbi01,1967,1,LAK,NHL,R,73.0,26.0,20.0,46.0,97.0,4,3,,0,,6,1,205,7,1,2,3,8,,0,,0,,0,
marshja01,1995,1,ANA,NHL,D,24.0,0.0,1.0,1.0,42.0,3,0,0,0,0,0,0,9,,,,,,,,,,,,
charrgu01,1973,1,DET,NHL,L,76.0,25.0,30.0,55.0,10.0,-31,6,,0,,2,0,205,,,,,,,,,,,,
