playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
conneal01,1934,1,MTM,NHL,48,2970,24,19,5,,9,92,,7,430,5,0,2,,2,8,
drouije01,2009,1,EDM,NHL,48,2798,16,28,4,4,3,152,1529,,,,,,,,,
mowerjo01,1946,1,DET,NHL,7,420,0,6,1,,0,29,,1,40,0,1,,,0,5,
hodgech01,1959,1,MTL,NHL,1,60,0,1,0,,0,3,,,,,,,,,,
leclapa01,2008,1,CBS,NHL,12,674,4,6,1,1,0,43,324,,,,,,,,,
theodjo01,1999,1,MTL,NHL,30,1655,12,13,2,2,5,58,717,,,,,,,,,
caseyjo01,1991,1,MNS,NHL,52,2911,19,23,5,6,2,165,1401,7,437,3,4,,1,0,22,225
josepcu01,2006,1,PHO,NHL,55,2993,18,31,2,2,4,159,1481,,,,,,,,,
fowlehe01,1921,1,VA2,PCHA,24,1488,11,12,1,,1,70,,,,,,,,,,
paillma01,1960,1,NYR,NHL,4,240,1,2,1,,0,16,,,,,,,,,,
aebisda01,2002,1,COL,NHL,22,1235,7,12,0,4,1,50,593,,,,,,,,,
broderi01,1983,1,VAN,NHL,36,2110,10,21,5,7,1,141,1067,4,222,1,3,,1,1,12,115
prusema01,2003,1,OTT,NHL,29,1528,16,6,3,0,3,54,651,1,40,0,0,,0,0,1,15
lesuepe01,1910,1,OT1,NHA,16,990,13,3,0,,1,69,,,,,,,,,,
parkji01,1977,1,IND,WHA,12,584,3,7,0,1,0,41,323,,,,,,,,,
fuhrgr01,1998,1,STL,NHL,39,2193,16,11,8,1,2,89,827,13,790,6,6,,1,1,31,305
grantbe01,1929,1,TOR,NHL,2,130,1,1,0,,0,11,,,,,,,,,,
davidjo01,1978,1,NYR,NHL,39,2232,20,12,5,1,0,131,,18,1106,11,7,,0,1,42,
garonma01,2010,1,CBS,NHL,36,1938,10,14,6,6,3,88,887,,,,,,,,,
frankji01,1937,1,DET,NHL,1,60,1,0,0,,0,3,,,,,,,,,,
hedbejo01,2006,1,ATL,NHL,21,1057,9,4,2,2,0,51,500,2,117,0,2,,1,0,5,69
theodjo01,2008,1,WAS,NHL,57,3287,32,17,5,4,2,157,1572,2,97,0,1,,0,0,6,33
faveldo01,1973,1,TOR,NHL,32,1752,14,7,9,1,0,79,,3,181,0,3,,1,0,10,
hanlogl01,1978,1,VAN,NHL,31,1821,12,13,5,1,3,94,,,,,,,,,,
wreggke01,1988,2,PHI,NHL,3,130,1,1,0,0,0,13,73,5,268,2,2,,1,0,10,139
pavelon01,2010,1,ATL,NHL,58,3225,21,23,9,8,4,147,1705,,,,,,,,,
pennest01,1987,1,WIN,NHL,8,385,2,4,1,1,0,30,186,,,,,,,,,
burkese01,1987,1,NJD,NHL,13,689,10,1,0,0,1,35,300,17,1001,9,8,,1,1,57,515
haywabr01,1988,1,MTL,NHL,36,2091,20,13,3,2,1,101,894,2,124,1,1,,0,0,7,54
myreph01,1975,1,ATF,NHL,37,2129,16,16,4,0,1,122,,,,,,,,,,
belfoed01,1996,2,SJS,NHL,13,757,3,9,0,1,1,43,371,,,,,,,,,
lalimpa01,1996,1,PIT,NHL,39,2058,21,12,2,3,3,101,1166,,,,,,,,,
bironma01,1999,1,BUF,NHL,41,2229,19,18,2,2,5,90,988,,,,,,,,,
billicr01,1988,1,NJD,NHL,3,140,1,1,0,0,0,11,65,,,,,,,,,
fitzpma01,1993,1,FLO,NHL,28,1603,12,8,6,3,1,73,844,,,,,,,,,
millegr01,1991,1,DET,NHL,10,487,3,2,3,2,0,22,212,,,,,,,,,
hebersa01,1922,1,SAC,WCHL,18,1218,4,12,2,,0,79,,,,,,,,,,
norrija01,1967,1,CHI,NHL,7,334,2,3,0,0,1,22,,,,,,,,,,
smithbi01,1971,1,LAK,NHL,5,300,1,3,1,0,0,23,,,,,,,,,,
sawchte01,1967,1,LAK,NHL,36,1936,11,14,6,2,2,99,,5,280,2,3,,0,1,18,
giacoed01,1975,1,NYR,NHL,4,240,0,3,1,0,0,19,,,,,,,,,,
worslgu01,1960,1,NYR,NHL,59,3473,20,29,8,,1,193,,,,,,,,,,
osgooch01,2003,1,STL,NHL,67,3861,31,25,8,3,3,144,1604,5,287,1,4,,0,0,12,109
hollake01,1980,1,HAR,NHL,1,60,0,1,0,0,0,7,,,,,,,,,,
saloto01,1999,1,EDM,NHL,70,4164,27,28,13,0,2,162,1875,5,297,1,4,,0,0,14,133
worthch01,1974,1,EDO,WHA,29,1660,11,13,3,0,1,99,929,,,,,,,,,
khudoan01,2009,1,MIN,NHL,2,69,2,0,0,0,0,1,48,,,,,,,,,
pronocl01,1955,1,BOS,NHL,1,60,1,0,0,,1,0,,,,,,,,,,
villegi01,1963,1,NYR,NHL,5,300,0,2,3,0,0,18,,,,,,,,,,
wreggke01,1987,1,TOR,NHL,56,3000,12,35,4,3,2,222,1712,2,108,0,1,,0,0,11,62
charpse01,2001,1,WAS,NHL,2,122,1,1,0,0,0,5,78,,,,,,,,,
youngwe01,1986,1,VAN,NHL,8,420,1,6,1,2,0,35,224,,,,,,,,,
chevral01,1989,1,CHI,NHL,39,1894,16,14,3,1,0,132,898,,,,,,,,,
dzurivl01,1977,1,CZE,WHA,3,163,1,2,0,0,0,14,78,,,,,,,,,
guenest01,1989,1,CAL,NHL,2,119,1,1,0,0,0,8,50,,,,,,,,,
broderi01,1974,1,QUN,WHA,51,2938,29,21,0,2,0,188,1734,15,906,8,7,,0,1,48,550
pietrfr01,1991,2,HAR,NHL,5,306,3,1,1,0,0,12,156,7,425,3,4,,1,0,19,244
weekeke01,2002,1,CAR,NHL,51,2965,14,24,9,2,5,126,1438,,,,,,,,,
budajpe01,2007,1,COL,NHL,35,1912,16,10,4,6,0,82,849,3,108,0,0,,0,0,6,65
humphed01,1976,1,QUN,WHA,22,1240,12,8,1,0,1,74,619,,,,,,,,,
wakeler01,1978,1,BIR,WHA,37,2060,15,17,1,2,0,129,1073,,,,,,,,,
kiprumi01,2005,1,CAL,NHL,74,4380,42,20,11,5,10,151,1951,7,428,3,4,,1,0,16,202
mccoofr01,1944,1,TOR,NHL,50,3000,24,22,4,,4,161,,13,807,8,5,,,4,30,
newtoca01,1975,1,DOT,WHA,10,573,4,6,0,0,1,35,314,,,,,,,,,
lemelre01,1986,1,CAL,NHL,34,1735,16,9,1,4,2,94,825,2,101,0,1,,0,0,6,47
whitmka01,1994,1,VAN,NHL,11,558,0,6,2,1,0,37,279,1,20,0,0,,0,0,2,18
lesuepe01,1909,1,OT1,NHA,12,730,9,3,0,,0,66,,,,,,,,,,
hughebi01,1972,1,HOU,WHA,3,170,0,1,1,1,0,11,88,,,,,,,,,
ellisda01,2008,1,NAS,NHL,35,1965,11,19,4,5,3,96,963,,,,,,,,,
melocgi01,1985,1,PIT,NHL,34,1989,13,15,5,5,0,119,1003,,,,,,,,,
leclapa01,2010,1,OTT,NHL,14,763,4,7,1,0,0,36,391,,,,,,,,,
gardnge01,1970,1,VAN,NHL,18,922,6,8,1,1,0,52,,,,,,,,,,
almasre01,1952,1,DET,NHL,1,60,0,0,1,,0,3,,,,,,,,,,
kerrda01,1937,1,NYR,NHL,48,2960,27,15,6,,8,96,,3,231,1,2,,,0,8,
kolziol01,1993,1,WAS,NHL,7,224,0,3,0,1,0,20,128,,,,,,,,,
lamotma01,2003,1,DET,NHL,2,125,1,0,1,0,0,3,58,,,,,,,,,
