year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1999,NHL,PHI,PHI,EC,AT,1,CF,82,45,22,12.0,3.0,105,,,237,179,Philadelphia Flyers,1233.0,8.0,69.0,340.0,7.0,42.0,316.0,7.0
1974,NHL,ATF,CAL,CC,PT,4,,80,34,31,15.0,,83,,,243,233,Atlanta Flames,915.0,14.0,56.0,283.0,9.0,56.0,270.0,4.0
1925,WCHL,VMR,VMR,,,6,,30,10,18,2.0,,22,,,64,90,Vancouver Maroons,,,,,,,,
1969,NHL,DET,DET,,ED,3,QF,76,40,21,15.0,,95,,,246,199,Detroit Red Wings,907.0,8.0,57.0,267.0,3.0,57.0,300.0,8.0
1977,NHL,PIT,PIT,WA,NO,4,,80,25,37,18.0,,68,,,254,321,Pittsburgh Penguins,1300.0,14.0,53.0,261.0,7.0,61.0,251.0,5.0
1934,NHL,MTM,MTM,,CA,2,SC,48,24,19,5.0,,53,,,123,92,Montreal Maroons,383.0,,,,,,,
1999,NHL,DET,DET,WC,CE,2,CSF,82,48,22,10.0,2.0,108,,,278,210,Detroit Red Wings,1014.0,20.0,69.0,338.0,6.0,44.0,311.0,15.0
1975,WHA,CAC,CAC,,CW,3,AVSF,80,41,35,4.0,,86,,,307,282,Calgary Cowboys,1064.0,,59.0,271.0,13.0,70.0,297.0,15.0
2008,NHL,AND,ANA,WC,PC,2,CSF,82,42,33,,7.0,91,7.0,3.0,245,238,Anaheim Ducks,1426.0,8.0,73.0,309.0,8.0,78.0,385.0,6.0
2007,NHL,NYI,NYI,EC,AT,5,,82,35,38,,9.0,79,5.0,3.0,194,243,New York Islanders,1041.0,18.0,48.0,330.0,15.0,68.0,375.0,10.0
1921,PCHA,VML,VMR,,,2,F,24,12,12,0.0,,24,,,77,68,Vancouver Millionaires,,,,,,,,
1917,NHL,MTL,MTL,,,1,NHLF,22,13,9,0.0,,26,,,115,84,Montreal Canadiens,336.0,,,,,,,
1918,NHL,MTL,MTL,,,2,ND,18,10,8,0.0,,20,,,88,78,Montreal Canadiens,253.0,,,,,,,
1920,NHL,MTL,MTL,,,3,,24,13,11,0.0,,26,,,112,99,Montreal Canadiens,325.0,,,,,,,
1921,NHL,MTL,MTL,,,3,,24,12,11,1.0,,25,,,88,94,Montreal Canadiens,206.0,,,,,,,
1922,NHL,MTL,MTL,,,2,NHLF,24,13,9,2.0,,28,,,73,61,Montreal Canadiens,193.0,,,,,,,
1923,NHL,MTL,MTL,,,2,SC,24,13,11,0.0,,26,,,59,48,Montreal Canadiens,187.0,,,,,,,
1924,NHL,BOS,BOS,,,6,,30,6,24,0.0,,12,,,49,119,Boston Bruins,231.0,,,,,,,
1924,NHL,MTL,MTL,,,3,F,30,17,11,2.0,,36,,,93,56,Montreal Canadiens,406.0,,,,,,,
1925,NHL,BOS,BOS,,,4,,36,17,15,4.0,,38,,,92,85,Boston Bruins,292.0,,,,,,,
1925,NHL,MTL,MTL,,,7,,36,11,24,1.0,,23,,,79,108,Montreal Canadiens,458.0,,,,,,,
1926,NHL,BOS,BOS,,AM,2,F,44,21,20,3.0,,45,,,97,89,Boston Bruins,499.0,,,,,,,
1926,NHL,CHI,CHI,,AM,3,QF,44,19,22,3.0,,41,,,115,116,Chicago Black Hawks,436.0,,,,,,,
1926,NHL,MTL,MTL,,CA,2,SF,44,28,14,2.0,,58,,,99,67,Montreal Canadiens,409.0,,,,,,,
1927,NHL,BOS,BOS,,AM,1,SF,44,20,13,11.0,,51,,,77,70,Boston Bruins,557.0,,,,,,,
1927,NHL,CHI,CHI,,AM,5,,44,7,34,3.0,,17,,,68,134,Chicago Black Hawks,377.0,,,,,,,
1927,NHL,MTL,MTL,,CA,1,SF,44,26,11,7.0,,59,,,116,48,Montreal Canadiens,496.0,,,,,,,
1927,NHL,NYR,NYR,,AM,2,SC,44,19,16,9.0,,47,,,94,79,New York Rangers,463.0,,,,,,,
1927,NHL,TOR,TOR,,CA,4,,44,18,18,8.0,,44,,,89,88,Toronto Maple Leafs,522.0,,,,,,,
1928,NHL,BOS,BOS,,AM,1,SC,44,26,13,5.0,,57,,,89,52,Boston Bruins,474.0,,,,,,,
1928,NHL,CHI,CHI,,AM,5,,44,7,29,8.0,,22,,,33,85,Chicago Black Hawks,363.0,,,,,,,
1928,NHL,MTL,MTL,,CA,1,SF,44,22,7,15.0,,59,,,71,43,Montreal Canadiens,465.0,,,,,,,
1942,NHL,DET,DET,,,1,SC,50,25,14,11.0,,61,,,169,124,Detroit Red Wings,371.0,,,,,,,
2005,NHL,BOS,BOS,EC,NE,5,,82,29,37,,16.0,74,2.0,8.0,230,266,Boston Bruins,1174.0,12.0,62.0,418.0,10.0,78.0,479.0,9.0
1994,NHL,CHI,CHI,WC,CE,3,CF,48,24,19,5.0,,53,,,156,115,Chicago Blackhawks,1123.0,8.0,52.0,212.0,3.0,36.0,228.0,7.0
1967,NHL,NYR,NYR,,ED,2,QF,74,39,23,12.0,,90,,,226,183,New York Rangers,669.0,,46.0,217.0,7.0,42.0,223.0,1.0
1988,NHL,MNS,DAL,CC,NO,3,DSF,80,27,37,16.0,,70,,,258,278,Minnesota North Stars,1972.0,12.0,78.0,392.0,9.0,82.0,441.0,17.0
2010,NHL,VAN,VAN,WC,NW,1,F,82,54,19,,9.0,117,4.0,5.0,262,185,Vancouver Canucks,943.0,10.0,72.0,296.0,2.0,45.0,312.0,6.0
1939,NHL,MTL,MTL,,,7,,48,10,33,5.0,,25,,,90,167,Montreal Canadiens,322.0,,,,,,,
1941,NHL,BKN,BKN,,,7,,48,16,29,3.0,,35,,,133,175,Brooklyn Americans,427.0,,,,,,,
2005,NHL,SJS,SJS,WC,PC,2,CSF,82,44,27,,11.0,99,1.0,7.0,266,242,San Jose Sharks,1058.0,14.0,91.0,500.0,11.0,77.0,399.0,10.0
1952,NHL,MTL,MTL,,,2,SC,70,28,23,19.0,,75,,,155,148,Montreal Canadiens,777.0,,,,,,,
1968,NHL,TOR,TOR,,ED,4,QF,76,35,26,15.0,,85,,,234,217,Toronto Maple Leafs,950.0,,45.0,278.0,5.0,46.0,294.0,11.0
1973,NHL,NYR,NYR,,ED,3,SF,78,40,24,14.0,,94,,,300,251,New York Rangers,782.0,2.0,66.0,222.0,2.0,45.0,239.0,9.0
1958,NHL,CHI,CHI,,,3,SF,70,28,29,13.0,,69,,,197,208,Chicago Black Hawks,921.0,,,,,,,
1927,NHL,PIP,PHQ,,AM,3,QF,44,19,17,8.0,,46,,,67,76,Pittsburgh Pirates,424.0,,,,,,,
1995,NHL,WAS,WAS,EC,AT,4,CQF,82,39,32,11.0,,89,,,234,204,Washington Capitals,1553.0,14.0,63.0,403.0,7.0,67.0,385.0,12.0
1977,WHA,IND,IND,,,8,,80,24,51,5.0,,53,,,267,353,Indianapolis Racers,1189.0,8.0,56.0,317.0,13.0,51.0,241.0,6.0
2001,NHL,ATL,WPG,EC,SE,5,,82,19,47,11.0,5.0,54,,,187,288,Atlanta Thrashers,1290.0,22.0,37.0,306.0,12.0,65.0,358.0,3.0
2002,NHL,OTT,OTT,EC,NE,1,CF,82,52,21,8.0,1.0,113,,,263,182,Ottawa Senators,1135.0,22.0,83.0,391.0,8.0,50.0,332.0,4.0
1942,NHL,TOR,TOR,,,3,SF,50,22,19,9.0,,53,,,198,159,Toronto Maple Leafs,421.0,,,,,,,
1989,NHL,CHI,CHI,CC,NO,1,CF,80,41,33,6.0,,88,,,316,294,Chicago Blackhawks,2426.0,30.0,80.0,349.0,9.0,75.0,379.0,11.0
2006,NHL,COL,COL,WC,NW,4,,82,44,31,,7.0,95,5.0,4.0,272,251,Colorado Avalanche,884.0,20.0,79.0,374.0,9.0,70.0,353.0,7.0
1929,NHL,OTS,STE,,CA,3,QF,44,21,15,8.0,,50,,,138,118,Ottawa Senators,558.0,,,,,,,
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Vancouver Canucks,1808.0,16.0,53.0,312.0,12.0,69.0,282.0,2.0
1977,WHA,NEW,CAR,,,2,AVF,80,44,31,5.0,,93,,,335,269,New England Whalers,1255.0,14.0,62.0,239.0,4.0,65.0,315.0,9.0
2008,NHL,TBL,TBL,EC,SE,5,,82,24,40,,18.0,66,3.0,10.0,210,279,Tampa Bay Lightning,1306.0,26.0,61.0,343.0,9.0,89.0,405.0,4.0
1919,NHL,OTS,STE,,,1,SC,24,19,5,0.0,,38,,,121,64,Ottawa Senators,305.0,,,,,,,
1973,WHA,QUN,COL,,EW,5,,78,38,36,4.0,,80,,,306,280,Quebec Nordiques,909.0,18.0,61.0,280.0,6.0,44.0,194.0,1.0
1976,NHL,PIT,PIT,WA,NO,3,PRE,80,34,33,13.0,,81,,,240,252,Pittsburgh Penguins,669.0,12.0,46.0,263.0,6.0,47.0,209.0,5.0
1999,NHL,BUF,BUF,EC,NE,3,CQF,82,35,32,11.0,4.0,85,,,213,204,Buffalo Sabres,1173.0,10.0,37.0,351.0,10.0,54.0,361.0,8.0
1932,NHL,NYA,BKN,,CA,4,,48,15,22,11.0,,41,,,91,118,New York Americans,478.0,,,,,,,
2006,NHL,MTL,MTL,EC,NE,4,,82,42,34,,6.0,90,6.0,5.0,245,256,Montreal Canadiens,1133.0,14.0,86.0,378.0,6.0,69.0,419.0,17.0
1955,NHL,TOR,TOR,,,4,SF,70,24,33,13.0,,61,,,153,181,Toronto Maple Leafs,1051.0,,,,,,,
1993,NHL,TOR,TOR,WC,CE,2,CF,84,43,29,12.0,,98,,,280,243,Toronto Maple Leafs,1877.0,8.0,88.0,459.0,9.0,74.0,409.0,8.0
2006,NHL,PHO,PHO,WC,PC,5,,82,31,46,,5.0,67,5.0,2.0,216,284,Phoenix Coyotes,1445.0,28.0,66.0,400.0,13.0,92.0,425.0,5.0
1977,NHL,WAS,WAS,WA,NO,5,,80,17,49,14.0,,48,,,195,321,Washington Capitals,1332.0,10.0,34.0,278.0,15.0,73.0,260.0,2.0
1998,NHL,OTT,OTT,EC,NE,1,CQF,82,44,23,15.0,,103,,,239,179,Ottawa Senators,892.0,12.0,59.0,397.0,13.0,44.0,317.0,6.0
1975,WHA,CLC,MF2,,EW,2,AVPRE,80,35,40,5.0,,75,,,273,279,Cleveland Crusaders,1356.0,,69.0,292.0,14.0,49.0,294.0,11.0
1912,NHA,MOW,MTW,,,2,,20,10,10,0.0,,20,,,93,90,Montreal Wanderers,,,,,,,,
1987,NHL,DET,DET,CC,NO,1,CF,80,41,28,11.0,,93,,,322,269,Detroit Red Wings,2391.0,22.0,72.0,383.0,8.0,73.0,453.0,20.0
1972,NHL,PHI,PHI,,WD,2,SF,78,37,30,11.0,,85,,,296,256,Philadelphia Flyers,1756.0,12.0,74.0,257.0,4.0,68.0,360.0,10.0
1988,NHL,MTL,MTL,WA,AD,1,F,80,53,18,9.0,,115,,,315,218,Montreal Canadiens,1537.0,8.0,80.0,381.0,13.0,58.0,326.0,6.0
1971,NHL,DET,DET,,ED,5,,78,33,35,10.0,,76,,,261,262,Detroit Red Wings,850.0,4.0,58.0,280.0,9.0,45.0,261.0,6.0
1969,NHL,NYR,NYR,,ED,4,QF,76,38,22,16.0,,92,,,246,189,New York Rangers,853.0,10.0,52.0,295.0,7.0,40.0,269.0,7.0
1991,NHL,PIT,PIT,WA,PT,3,SC,80,39,32,9.0,,87,,,343,308,Pittsburgh Penguins,1907.0,12.0,92.0,423.0,14.0,77.0,383.0,16.0
2008,NHL,ATL,WPG,EC,SE,4,,82,35,41,,6.0,76,7.0,1.0,257,280,Atlanta Thrashers,1256.0,12.0,69.0,357.0,10.0,88.0,366.0,13.0
1959,NHL,MTL,MTL,,,1,SC,70,40,18,12.0,,92,,,255,178,Montreal Canadiens,756.0,,,,,,,
1987,NHL,HAR,CAR,WA,AD,4,DSF,80,35,38,7.0,,77,,,249,267,Hartford Whalers,2046.0,8.0,84.0,477.0,17.0,67.0,426.0,9.0
1935,NHL,BOS,BOS,,AM,2,QF,48,22,20,6.0,,50,,,92,83,Boston Bruins,399.0,,,,,,,
2010,NHL,TBL,TBL,EC,SE,2,CF,82,46,25,,11.0,103,6.0,6.0,247,240,Tampa Bay Lightning,905.0,24.0,69.0,336.0,16.0,49.0,302.0,1.0
1996,NHL,BOS,BOS,EC,NE,6,,82,26,47,9.0,,61,,,234,300,Boston Bruins,1369.0,4.0,46.0,310.0,6.0,56.0,308.0,15.0
2006,NHL,CHI,CHI,WC,CE,5,,82,31,42,,9.0,71,6.0,7.0,201,258,Chicago Blackhawks,1332.0,16.0,43.0,364.0,6.0,77.0,443.0,12.0
1969,NHL,CHI,CHI,,ED,1,SF,76,45,22,9.0,,99,,,250,170,Chicago Black Hawks,901.0,14.0,55.0,270.0,7.0,32.0,247.0,7.0
2008,NHL,VAN,VAN,WC,NW,1,CSF,82,45,27,,10.0,100,3.0,7.0,246,220,Vancouver Canucks,1351.0,28.0,67.0,357.0,5.0,69.0,371.0,7.0
2002,NHL,BOS,BOS,EC,NE,3,CQF,82,36,31,11.0,4.0,87,,,245,237,Boston Bruins,1370.0,24.0,59.0,325.0,11.0,65.0,375.0,10.0
2006,NHL,ATL,WPG,EC,SE,1,CQF,82,43,28,,11.0,97,7.0,4.0,246,245,Atlanta Thrashers,1097.0,26.0,67.0,407.0,10.0,79.0,391.0,9.0
1978,WHA,WIJ,PHO,,,3,AVC,80,39,35,6.0,,84,,,307,306,Winnipeg Jets,1342.0,18.0,67.0,265.0,7.0,57.0,274.0,5.0
1997,NHL,TBL,TBL,EC,AT,7,,82,17,55,10.0,,44,,,151,269,Tampa Bay Lightning,1823.0,12.0,33.0,353.0,16.0,72.0,410.0,11.0
2000,NHL,NYR,NYR,EC,AT,4,,82,33,43,5.0,1.0,72,,,250,290,New York Rangers,1522.0,18.0,65.0,363.0,12.0,86.0,400.0,16.0
1986,NHL,STL,STL,CC,NO,1,DSF,80,32,33,15.0,,79,,,281,293,St. Louis Blues,1572.0,6.0,79.0,324.0,11.0,58.0,303.0,6.0
1982,NHL,STL,STL,CC,NO,4,DSF,80,25,40,15.0,,65,,,285,316,St. Louis Blues,1281.0,12.0,67.0,316.0,12.0,63.0,336.0,9.0
2002,NHL,DAL,DAL,WC,PC,1,CSF,82,46,17,15.0,4.0,111,,,245,169,Dallas Stars,1166.0,28.0,62.0,327.0,6.0,50.0,346.0,9.0
2002,NHL,STL,STL,WC,CE,2,CQF,82,41,24,11.0,6.0,99,,,253,222,St. Louis Blues,1618.0,16.0,80.0,391.0,7.0,71.0,389.0,11.0
2007,NHL,ATL,WPG,EC,SE,4,,82,34,40,,8.0,76,9.0,6.0,216,272,Atlanta Thrashers,1077.0,20.0,52.0,316.0,10.0,75.0,354.0,13.0
1997,NHL,NJD,NJD,EC,AT,1,CQF,82,48,23,11.0,,107,,,225,166,New Jersey Devils,1488.0,8.0,63.0,333.0,9.0,41.0,309.0,4.0
1948,NHL,CHI,CHI,,,5,,60,21,31,8.0,,50,,,173,211,Chicago Black Hawks,695.0,,,,,,,
1974,WHA,EDO,EDM,,CW,5,,78,36,38,4.0,,76,,,279,279,Edmonton Oilers,896.0,,40.0,262.0,4.0,52.0,236.0,10.0
1989,NHL,BUF,BUF,WA,AD,2,DSF,80,45,27,8.0,,98,,,286,248,Buffalo Sabres,1449.0,16.0,79.0,358.0,7.0,58.0,351.0,7.0
2005,NHL,DAL,DAL,WC,PC,1,CQF,82,53,23,,6.0,112,12.0,1.0,265,218,Dallas Stars,1496.0,12.0,88.0,498.0,7.0,82.0,504.0,10.0
1998,NHL,DET,DET,WC,CE,1,CSF,82,43,32,7.0,,93,,,245,202,Detroit Red Wings,1202.0,10.0,67.0,415.0,7.0,45.0,355.0,14.0
1991,NHL,BUF,BUF,WA,AD,3,DSF,80,31,37,12.0,,74,,,289,299,Buffalo Sabres,2713.0,14.0,105.0,466.0,11.0,91.0,424.0,8.0
1982,NHL,HAR,CAR,WA,AD,5,,80,19,54,7.0,,45,,,261,403,Hartford Whalers,1392.0,28.0,51.0,264.0,9.0,70.0,293.0,6.0
2011,NHL,AND,ANA,WC,PC,5,,82,34,36,,12.0,80,3.0,7.0,204,231,Anaheim Ducks,980.0,18.0,45.0,271.0,5.0,51.0,283.0,4.0
1982,NHL,BUF,BUF,WA,AD,3,DF,80,38,29,13.0,,89,,,318,285,Buffalo Sabres,1031.0,34.0,67.0,311.0,9.0,48.0,274.0,12.0
1944,NHL,DET,DET,,,2,F,50,31,14,5.0,,67,,,218,161,Detroit Red Wings,285.0,,,,,,,
1952,NHL,CHI,CHI,,,4,SF,70,27,28,15.0,,69,,,169,175,Chicago Black Hawks,736.0,,,,,,,
2000,NHL,VAN,VAN,WC,NW,3,CQF,82,36,28,11.0,7.0,90,,,239,238,Vancouver Canucks,1113.0,22.0,71.0,416.0,11.0,74.0,387.0,12.0
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6.0,70,,,206,232,Montreal Canadiens,1020.0,18.0,68.0,421.0,3.0,60.0,337.0,5.0
1963,NHL,BOS,BOS,,,6,,70,18,40,12.0,,48,,,170,212,Boston Bruins,858.0,,28.0,220.0,4.0,45.0,242.0,3.0
1969,NHL,LAK,LAK,,WD,6,,76,14,52,10.0,,38,,,168,290,Los Angeles Kings,969.0,2.0,39.0,275.0,11.0,67.0,297.0,6.0
2009,NHL,SJS,SJS,WC,PC,1,CF,82,51,20,,11.0,113,7.0,6.0,264,215,San Jose Sharks,1155.0,18.0,65.0,309.0,9.0,49.0,327.0,8.0
2005,NHL,PHI,PHI,EC,AT,2,CQF,82,45,26,,11.0,101,4.0,6.0,267,259,Philadelphia Flyers,1201.0,14.0,80.0,444.0,6.0,97.0,465.0,19.0
1911,PCHA,NWR,PO1,,,1,,15,9,6,0.0,,18,,,78,77,New Westminster Royals,,,,,,,,
2003,NHL,NJD,NJD,EC,AT,2,CQF,82,43,25,12.0,2.0,100,,,213,164,New Jersey Devils,894.0,14.0,51.0,312.0,5.0,39.0,266.0,8.0
1999,NHL,COL,COL,WC,NW,1,CF,82,42,28,11.0,1.0,96,,,233,201,Colorado Avalanche,1118.0,18.0,59.0,302.0,7.0,52.0,335.0,3.0
1972,NHL,MTL,MTL,,ED,1,SC,78,52,10,16.0,,120,,,329,184,Montreal Canadiens,783.0,8.0,52.0,239.0,4.0,37.0,235.0,9.0
1969,NHL,BOS,BOS,,ED,2,SC,76,40,17,19.0,,99,,,277,216,Boston Bruins,1196.0,12.0,81.0,279.0,4.0,80.0,360.0,13.0
1928,NHL,TOR,TOR,,CA,3,SF,44,21,18,5.0,,47,,,85,69,Toronto Maple Leafs,540.0,,,,,,,
1983,NHL,WIN,PHO,CC,SM,4,DSF,80,31,38,11.0,,73,,,340,374,Winnipeg Jets,1579.0,10.0,80.0,374.0,18.0,86.0,341.0,13.0
1981,NHL,COR,NJD,CC,SM,5,,80,18,49,13.0,,49,,,241,362,Colorado Rockies,1138.0,20.0,46.0,305.0,15.0,63.0,268.0,4.0
1988,NHL,HAR,CAR,WA,AD,4,DSF,80,37,38,5.0,,79,,,299,290,Hartford Whalers,1672.0,10.0,87.0,418.0,18.0,70.0,377.0,3.0
1978,WHA,QUN,COL,,,2,AVSF,80,41,34,5.0,,87,,,288,271,Quebec Nordiques,1399.0,30.0,67.0,272.0,9.0,63.0,329.0,6.0
2008,NHL,NYR,NYR,EC,AT,4,CQF,82,43,30,,9.0,95,10.0,6.0,210,218,New York Rangers,1199.0,24.0,48.0,346.0,14.0,40.0,329.0,9.0
1975,WHA,QUN,COL,,CW,2,AVQF,81,50,27,4.0,,104,,,371,316,Quebec Nordiques,1654.0,,77.0,249.0,10.0,69.0,305.0,5.0
1932,NHL,MTM,MTM,,CA,2,QF,48,22,20,6.0,,50,,,135,119,Montreal Maroons,442.0,,,,,,,
1993,NHL,HAR,CAR,EC,NE,6,,84,27,48,9.0,,63,,,227,288,Hartford Whalers,1809.0,22.0,61.0,408.0,9.0,88.0,416.0,8.0
1977,NHL,TOR,TOR,WA,AD,3,SF,80,41,29,10.0,,92,,,271,237,Toronto Maple Leafs,1258.0,4.0,57.0,261.0,7.0,55.0,295.0,5.0
1992,NHL,MTL,MTL,WA,AD,3,SC,84,48,30,6.0,,102,,,326,280,Montreal Canadiens,1788.0,8.0,79.0,430.0,13.0,77.0,427.0,8.0
1911,PCHA,VA1,SPO,,,3,,16,7,9,0.0,,14,,,81,90,Victoria Aristocrats,,,,,,,,
1980,NHL,NYR,NYR,CC,PT,4,SF,80,30,36,14.0,,74,,,312,317,New York Rangers,1981.0,36.0,63.0,351.0,12.0,83.0,392.0,14.0
1989,NHL,LAK,LAK,CC,SM,4,DF,80,34,39,7.0,,75,,,338,337,Los Angeles Kings,1844.0,24.0,76.0,343.0,14.0,88.0,366.0,11.0
1983,NHL,BUF,BUF,WA,AD,2,DSF,80,48,25,7.0,,103,,,315,257,Buffalo Sabres,1190.0,8.0,71.0,329.0,14.0,50.0,277.0,11.0
1913,PCHA,VA1,SPO,,,1,F,16,10,6,0.0,,20,,,86,80,Victoria Aristocrats,,,,,,,,
1977,WHA,HOU,HOU,,,3,AVQF,80,42,34,4.0,,88,,,296,302,Houston Aeros,1543.0,8.0,56.0,270.0,8.0,77.0,366.0,6.0
1925,NHL,MTM,MTM,,,2,SC,36,20,11,5.0,,45,,,91,73,Montreal Maroons,554.0,,,,,,,
1916,PCHA,VML,VMR,,,2,,23,14,9,0.0,,28,,,131,124,Vancouver Millionaires,,,,,,,,
1957,NHL,TOR,TOR,,,6,,70,21,38,11.0,,53,,,192,226,Toronto Maple Leafs,861.0,,,,,,,
1970,NHL,CLF,CLE,,WD,7,,78,20,53,5.0,,45,,,199,320,California Golden Seals,937.0,6.0,39.0,316.0,7.0,58.0,254.0,3.0
1973,WHA,NYJ,SDM,,EW,6,,78,32,42,4.0,,68,,,268,313,New York Golden Blades/Jersey Knights,933.0,6.0,52.0,213.0,4.0,55.0,241.0,7.0
1990,NHL,WIN,PHO,CC,SM,5,,80,26,43,11.0,,63,,,260,288,Winnipeg Jets,1675.0,10.0,74.0,381.0,12.0,57.0,351.0,8.0
2003,NHL,COL,COL,WC,NW,2,CSF,82,40,22,13.0,7.0,100,,,236,198,Colorado Avalanche,1293.0,28.0,74.0,363.0,14.0,58.0,357.0,7.0
1980,NHL,MNS,DAL,WA,AD,3,F,80,35,28,17.0,,87,,,291,263,Minnesota North Stars,1624.0,44.0,88.0,408.0,13.0,64.0,304.0,7.0
1922,WCHL,CAT,CAT,,,3,,30,12,18,0.0,,24,,,91,106,Calgary Tigers,,,,,,,,
1999,NHL,NJD,NJD,EC,AT,2,SC,82,45,24,8.0,5.0,103,,,251,203,New Jersey Devils,1313.0,22.0,55.0,274.0,9.0,39.0,313.0,9.0
1975,NHL,NYI,NYI,CC,PT,2,SF,80,42,21,17.0,,101,,,297,190,New York Islanders,1277.0,10.0,92.0,290.0,4.0,55.0,377.0,11.0
2001,NHL,MIN,MIN,WC,NW,5,,82,26,35,12.0,9.0,73,,,195,238,Minnesota Wild,1209.0,16.0,55.0,373.0,9.0,62.0,362.0,11.0
1977,WHA,BIR,BIR,,,6,AVQF,80,36,41,3.0,,75,,,287,314,Birmingham Bulls,2177.0,18.0,60.0,286.0,13.0,84.0,355.0,8.0
1982,NHL,WAS,WAS,WA,PT,3,DSF,80,39,25,16.0,,94,,,306,283,Washington Capitals,1329.0,20.0,75.0,358.0,11.0,53.0,288.0,3.0
1940,NHL,DET,DET,,,3,F,48,21,16,11.0,,53,,,112,102,Detroit Red Wings,337.0,,,,,,,
1993,NHL,DAL,DAL,WC,CE,3,CSF,84,42,29,13.0,,97,,,286,265,Dallas Stars,1919.0,24.0,81.0,440.0,16.0,68.0,428.0,8.0
1975,NHL,NYR,NYR,CC,PT,4,,80,29,42,9.0,,67,,,262,333,New York Rangers,911.0,12.0,67.0,323.0,11.0,68.0,277.0,3.0
1974,WHA,QUN,COL,,CW,1,AVF,78,46,32,0.0,,92,,,331,299,Quebec Nordiques,1132.0,,61.0,284.0,12.0,51.0,237.0,11.0
1936,NHL,MTM,MTM,,CA,2,SF,48,22,17,9.0,,53,,,126,110,Montreal Maroons,381.0,,,,,,,
1979,NHL,STL,STL,CC,SM,2,PRE,80,34,34,12.0,,80,,,266,278,St. Louis Blues,1037.0,14.0,53.0,289.0,4.0,40.0,263.0,5.0
1985,NHL,EDM,EDM,CC,SM,1,DF,80,56,17,7.0,,119,,,426,310,Edmonton Oilers,1928.0,28.0,78.0,295.0,15.0,77.0,409.0,27.0
1980,NHL,HAR,CAR,WA,NO,4,,80,21,41,18.0,,60,,,292,372,Hartford Whalers,1584.0,34.0,60.0,318.0,15.0,80.0,328.0,13.0
