playerid,award,year,lgid,note,pos
martiri01,Second Team All-Star,1975,NHL,,LW
harvedo01,First Team All-Star,1954,NHL,,D
howego01,First Team All-Star,1965,NHL,,RW
forsbpe01,First Team All-Star,2002,NHL,,C
osgooch01,Jennings,1995,NHL,shared,
esposph01,First Team All-Star,1971,NHL,,C
dionnma01,Pearson,1978,NHL,,
amontto01,All-Rookie,1991,NHL,,RW
jagrja01,Pearson,1999,NHL,,
laperja01,First Team All-Star,1965,NHL,,D
hampste01,Masterton,1968,NHL,,
ratelje01,Pearson,1971,NHL,,
ullmano01,Second Team All-Star,1966,NHL,,C
shoreed01,Hart,1937,NHL,,
burepa01,Richard,1999,NHL,,
rasktu01,Crozier,2009,NHL,,
richama01,First Team All-Star,1945,NHL,,RW
dumarwo01,Second Team All-Star,1940,NHL,,LW
gretzwa01,Art Ross,1993,NHL,,
croziro01,First Team All-Star,1964,NHL,,G
dionnma01,First Team All-Star,1976,NHL,,C
sauvebo01,Vezina,1979,NHL,shared,
iginlja01,Second Team All-Star,2003,NHL,,RW
murratr01,Selke,1985,NHL,,
middlri01,Lady Byng,1981,NHL,,
bossymi01,Lady Byng,1983,NHL,,
phanedi01,All-Rookie,2005,NHL,,D
hasekdo01,Vezina,1993,NHL,,
bouchbu01,First Team All-Star,1946,NHL,,D
shanabr01,King Clancy,2002,NHL,,
fedorse01,Pearson,1993,NHL,,
breweca01,Second Team All-Star,1969,NHL,,D
esposph01,First Team All-Star,1969,NHL,,C
esposto01,Calder,1969,NHL,,
esposto01,First Team All-Star,1969,NHL,,G
esposto01,Vezina,1969,NHL,,
giacoed01,Second Team All-Star,1969,NHL,,G
goyetph01,Lady Byng,1969,NHL,,
howego01,First Team All-Star,1969,NHL,,RW
hullbo01,First Team All-Star,1969,NHL,,LW
laperja01,Second Team All-Star,1969,NHL,,D
mahovfr01,Second Team All-Star,1969,NHL,,LW
martipi01,Masterton,1969,NHL,,
mckenjo01,Second Team All-Star,1969,NHL,,RW
mikitst01,Second Team All-Star,1969,NHL,,C
orrbo01,Art Ross,1969,NHL,,
orrbo01,Conn Smythe,1969,NHL,,
orrbo01,First Team All-Star,1969,NHL,,D
orrbo01,Hart,1969,NHL,,
orrbo01,Norris,1969,NHL,,
parkbr01,First Team All-Star,1969,NHL,,D
bossymi01,Second Team All-Star,1984,NHL,,RW
mogilal01,Lady Byng,2002,NHL,,
conacch01,Art Ross,1934,NHL,,
rydermi01,All-Rookie,2003,NHL,,F
thomati01,Vezina,2008,NHL,,
loobha01,All-Rookie,1983,NHL,,RW
nilssul01,Playoff MVP,1975,WHA,,
antonmi01,Second Team All-Star,1976,WHA,,LW
cournyv01,Second Team All-Star,1972,NHL,,RW
mahovfr01,First Team All-Star,1960,NHL,,LW
savarse01,Second Team All-Star,1978,NHL,,D
lidstni01,Second Team All-Star,2008,NHL,,D
selbybr01,Calder,1965,NHL,,
sawchte01,First Team All-Star,1950,NHL,,G
skinnje01,Calder,2010,NHL,,
kellyre01,First Team All-Star,1952,NHL,,D
whitnra01,Second Team All-Star,2011,NHL,,LW
roypa01,Vezina,1991,NHL,,
howema01,Second Team All-Star,1973,WHA,,LW
lindetr01,All-Rookie,1988,NHL,,C
mosdeke01,First Team All-Star,1953,NHL,,C
sundima01,Messier,2007,NHL,,
provocl01,Masterton,1967,NHL,,
clancki01,First Team All-Star,1933,NHL,,D
richama01,First Team All-Star,1949,NHL,,RW
burchbi01,Lady Byng,1926,NHL,,
durnabi01,First Team All-Star,1948,NHL,,G
gretzwa01,Art Ross,1986,NHL,,
laflegu01,Hart,1976,NHL,,
charazd01,Norris,2008,NHL,,
hodgeke02,All-Rookie,1990,NHL,,RW
lemiema01,First Team All-Star,1996,NHL,,C
sandede01,Calder,1967,NHL,,
prongch01,All-Rookie,1993,NHL,,D
kolziol01,Vezina,1999,NHL,,
francro01,King Clancy,2001,NHL,,
lindste01,First Team All-Star,1949,NHL,,LW
bentlma01,Second Team All-Star,1946,NHL,,C
malkiev01,Hart,2011,NHL,,
chelich01,First Team All-Star,1992,NHL,,D
smithbi01,Vezina,1981,NHL,,
niedesc01,All-Rookie,1992,NHL,,D
lemiema01,Second Team All-Star,1985,NHL,,C
jagrja01,Pearson,2005,NHL,,
bossymi01,Lady Byng,1985,NHL,,
gretzwa01,Hart,1986,NHL,,
brindro01,Selke,2005,NHL,,
reganla01,Calder,1956,NHL,,
jagrja01,Art Ross,1998,NHL,,
bentldo01,First Team All-Star,1942,NHL,,LW
carlsjo01,All-Rookie,2010,NHL,,D
orrbo01,Pearson,1974,NHL,,
bournbo01,Masterton,1987,NHL,,
ftorero01,First Team All-Star,1978,WHA,,C
esposph01,Pearson,1972,NHL,,
barryma01,First Team All-Star,1936,NHL,,C
trottbr01,King Clancy,1988,NHL,,
bourqra01,Second Team All-Star,1985,NHL,,D
lemiema01,Conn Smythe,1990,NHL,,
crosbsi01,Messier,2009,NHL,,
parkbr01,First Team All-Star,1977,NHL,,D
demitpa01,Lady Byng,1999,NHL,,
lehtije01,Selke,1997,NHL,,
hullbo01,First Team All-Star,1966,NHL,,LW
jagrja01,Art Ross,1997,NHL,,
pilotpi01,Second Team All-Star,1960,NHL,,D
lachel01,Hart,1944,NHL,,
bouwmja01,All-Rookie,2002,NHL,,D
drillgo01,First Team All-Star,1937,NHL,tie,RW
shoreed01,First Team All-Star,1931,NHL,,D
seibeea01,First Team All-Star,1943,NHL,,D
hortoti01,First Team All-Star,1968,NHL,,D
mullejo01,Lady Byng,1988,NHL,,
dumarwo01,Second Team All-Star,1946,NHL,,LW
pronoma01,Second Team All-Star,1958,NHL,,D
raynech01,Second Team All-Star,1950,NHL,,G
robinla01,Conn Smythe,1977,NHL,,
robitlu01,Second Team All-Star,1986,NHL,,LW
pecami01,Selke,2001,NHL,,
wilsodo01,Second Team All-Star,1984,NHL,,D
chelich01,First Team All-Star,1994,NHL,,D
cookbi01,Second Team All-Star,1933,NHL,,RW
chelich01,Messier,2006,NHL,,
yashial01,Second Team All-Star,1998,NHL,,C
chevrre01,Second Team All-Star,1956,NHL,,LW
tardima01,First Team All-Star,1977,WHA,,LW
orrbo01,Hart,1970,NHL,,
cashmwa01,Second Team All-Star,1973,NHL,,LW
plantja01,First Team All-Star,1961,NHL,,G
kerrda01,Second Team All-Star,1937,NHL,,G
goodfeb01,Second Team All-Star,1935,NHL,,D
gardich01,First Team All-Star,1931,NHL,,G
savarse01,Conn Smythe,1968,NHL,,
howarji01,All-Rookie,2009,NHL,,G
leachre01,Second Team All-Star,1975,NHL,,RW
dennecy01,Art Ross,1923,NHL,,
ftorero01,First Team All-Star,1976,WHA,,C
boyleda01,Second Team All-Star,2006,NHL,,D
sittlda01,Second Team All-Star,1977,NHL,,C
shuttst01,Second Team All-Star,1979,NHL,,LW
bentldo01,Art Ross,1942,NHL,,
hedbean01,Kaplan,1974,WHA,Rookie,
bentlma01,Art Ross,1945,NHL,,
stevesc01,Plus-Minus,1993,NHL,,
jovaned01,All-Rookie,1995,NHL,,D
trottbr01,Hart,1978,NHL,,
tardima01,Hunter,1975,WHA,Scoring,
quackbi01,Second Team All-Star,1952,NHL,,D
robitlu01,Second Team All-Star,1991,NHL,,LW
steveke01,First Team All-Star,1991,NHL,,LW
nasluma02,First Team All-Star,2001,NHL,,LW
ftorero01,Second Team All-Star,1977,WHA,,C
alfreda01,Second Team All-Star,2005,NHL,,RW
hadfivi01,Second Team All-Star,1971,NHL,,LW
malkiev01,All-Rookie,2006,NHL,,F
quackbi01,First Team All-Star,1947,NHL,,D
patrily01,Second Team All-Star,1942,NHL,,LW
goodfeb01,First Team All-Star,1936,NHL,,D
doansh01,King Clancy,2009,NHL,,
nilsske01,Deneau,1978,WHA,Most Gentlemanly,
hullbo01,First Team All-Star,1965,NHL,,LW
belfoed01,All-Rookie,1990,NHL,,G
belfoed01,Calder,1990,NHL,,
belfoed01,First Team All-Star,1990,NHL,,G
belfoed01,Jennings,1990,NHL,,
belfoed01,Vezina,1990,NHL,,
blakero01,All-Rookie,1990,NHL,,D
bourqra01,First Team All-Star,1990,NHL,,D
bourqra01,Norris,1990,NHL,,
chelich01,Second Team All-Star,1990,NHL,,D
fedorse01,All-Rookie,1990,NHL,,C
fleurth01,Plus-Minus,1990,NHL,tie,
grahadi01,Selke,1990,NHL,,
gretzwa01,Art Ross,1990,NHL,,
gretzwa01,First Team All-Star,1990,NHL,,C
gretzwa01,Lady Byng,1990,NHL,,
hullbr01,First Team All-Star,1990,NHL,,RW
hullbr01,Hart,1990,NHL,,
hullbr01,Pearson,1990,NHL,,
jagrja01,All-Rookie,1990,NHL,,LW
leetcbr01,Second Team All-Star,1990,NHL,,D
macinal01,First Team All-Star,1990,NHL,,D
neelyca01,Second Team All-Star,1990,NHL,,RW
oatesad01,Second Team All-Star,1990,NHL,,C
robitlu01,First Team All-Star,1990,NHL,,LW
roypa01,Second Team All-Star,1990,NHL,,G
steveke01,Second Team All-Star,1990,NHL,,LW
tayloda01,King Clancy,1990,NHL,,
tayloda01,Masterton,1990,NHL,,
weinrer01,All-Rookie,1990,NHL,,D
gretzwa01,Second Team All-Star,1996,NHL,,C
macinal01,Second Team All-Star,1988,NHL,,D
sakicjo01,First Team All-Star,2003,NHL,,C
reddewa01,Plus-Minus,2005,NHL,tie,
stevesc01,Second Team All-Star,2000,NHL,,D
drydeke01,Vezina,1972,NHL,,
mackefl01,First Team All-Star,1952,NHL,,C
leetcbr01,Calder,1988,NHL,,
bourqra01,First Team All-Star,1986,NHL,,D
pilotpi01,First Team All-Star,1962,NHL,,D
brimsfr01,Vezina,1941,NHL,,
gretzwa01,Second Team All-Star,1978,WHA,,C
lapoigu01,Second Team All-Star,1976,NHL,,D
siebeba01,First Team All-Star,1935,NHL,,D
turekro01,Jennings,1998,NHL,shared,
bossymi01,Calder,1977,NHL,,
crosbsi01,Pearson,2006,NHL,,
hebenan01,Lady Byng,1956,NHL,,
clancki01,Second Team All-Star,1932,NHL,,D
primejo01,Lady Byng,1931,NHL,,
appssy01,Second Team All-Star,1937,NHL,,C
blaketo01,Second Team All-Star,1937,NHL,,LW
coultar01,Second Team All-Star,1937,NHL,,D
cowlebi01,First Team All-Star,1937,NHL,,C
dahlscu01,Calder,1937,NHL,,
dilloce01,First Team All-Star,1937,NHL,tie,RW
drillgo01,Art Ross,1937,NHL,,
drillgo01,Lady Byng,1937,NHL,,
seibeea01,Second Team All-Star,1937,NHL,,D
shoreed01,First Team All-Star,1937,NHL,,D
siebeba01,First Team All-Star,1937,NHL,,D
thomppa01,First Team All-Star,1937,NHL,,LW
thompti01,First Team All-Star,1937,NHL,,G
thompti01,Vezina,1937,NHL,,
macdoki01,Calder,1939,NHL,,
roypa01,First Team All-Star,1989,NHL,,G
