year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
2008,CQF,H,CHI,NHL,CAL,NHL,4,2,0,21,16,
1946,SF,A,MTL,NHL,BOS,NHL,4,1,0,16,10,
1918,SCF,,SEA,PCHA,MTL,NHL,2,2,0,19,10,ND
1976,DF,,QUN,WHA,IND,WHA,4,1,0,25,14,
1982,CF,M,NYI,NHL,BOS,NHL,4,2,0,30,21,
1991,DF,L,EDM,NHL,VAN,NHL,4,2,0,18,15,
1938,QF,C,DET,NHL,MTL,NHL,2,1,0,8,5,
1969,SCF,G,BOS,NHL,STL,NHL,4,0,0,20,7,
1986,DSF,H,WIN,NHL,CAL,NHL,4,2,0,22,15,
1996,CSF,I,NYR,NHL,NJD,NHL,4,1,0,10,5,
1982,SCF,O,NYI,NHL,EDM,NHL,4,0,0,17,6,
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
1937,SCF,E,CHI,NHL,TOR,NHL,3,1,0,10,8,
2009,CSF,I,MTL,NHL,PIT,NHL,4,3,0,19,18,
1964,SCF,C,MTL,NHL,CHI,NHL,4,3,0,18,12,
1983,CF,N,EDM,NHL,MNS,NHL,4,0,0,22,10,
1942,SF,B,BOS,NHL,MTL,NHL,4,1,0,18,17,
2005,CF,N,EDM,NHL,ANA,NHL,4,1,0,16,13,
1936,QF,C,NYR,NHL,TOR,NHL,2,0,0,5,1,
1973,QF,D,CHI,NHL,LAK,NHL,4,1,0,10,7,
2000,CQF,A,NJD,NHL,CAR,NHL,4,2,0,20,8,
1934,SCF,E,MTM,NHL,TOR,NHL,3,0,0,10,4,
1997,CQF,B,MTL,NHL,PIT,NHL,4,2,0,18,15,
1981,DSF,A,QUE,NHL,MTL,NHL,3,2,0,11,16,
1980,Pre,A,NYI,NHL,TOR,NHL,3,0,0,20,4,
1992,DF,K,TOR,NHL,STL,NHL,4,3,0,22,11,
1992,SCF,O,MTL,NHL,LAK,NHL,4,1,0,15,12,
1979,Pre,G,CHI,NHL,STL,NHL,3,0,0,12,4,
1983,DSF,A,MTL,NHL,BOS,NHL,3,0,0,10,2,
2009,CSF,K,SJS,NHL,DET,NHL,4,1,0,15,17,
1986,CF,N,EDM,NHL,DET,NHL,4,1,0,16,10,
1968,QF,A,MTL,NHL,NYR,NHL,4,0,0,16,7,
1978,SF,J,MTL,NHL,BOS,NHL,4,3,0,25,20,
2005,CQF,E,EDM,NHL,DET,NHL,4,2,0,19,17,
1993,CSF,I,NYR,NHL,WAS,NHL,4,1,0,20,12,
2006,CQF,D,OTT,NHL,PIT,NHL,4,1,0,18,10,
1931,SF,D,TOR,NHL,MTM,NHL,1,0,1,4,3,TG
1928,QF,C,TOR,NHL,DTC,NHL,2,0,0,7,2,TG
1994,CSF,K,DET,NHL,SJS,NHL,4,0,0,24,6,
1921,F,,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
1978,QF,G,BOS,NHL,PIT,NHL,4,0,0,16,7,
1987,SCF,O,EDM,NHL,BOS,NHL,4,0,1,21,12,
1979,SF,M,PHI,NHL,MNS,NHL,4,1,0,27,14,
1983,DF,I,MTL,NHL,QUE,NHL,4,2,0,20,13,
1949,SF,B,NYR,NHL,MTL,NHL,4,1,0,15,7,
2002,CQF,E,DAL,NHL,EDM,NHL,4,2,0,20,11,
1947,SF,B,DET,NHL,NYR,NHL,4,2,0,17,12,
1981,DF,K,NYI,NHL,NYR,NHL,4,2,0,27,20,
1929,SF,D,MTL,NHL,NYR,NHL,2,0,0,4,1,
1921,F,,TRS,NHL,OTS,NHL,1,0,1,5,4,TG
2002,CQF,H,VAN,NHL,STL,NHL,4,3,0,17,21,
1992,DF,J,NYI,NHL,PIT,NHL,4,3,0,24,27,
1999,CF,M,NJD,NHL,PHI,NHL,4,3,0,18,15,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
1977,SCF,K,MTL,NHL,BOS,NHL,4,2,0,18,13,
1982,CF,M,NYI,NHL,BOS,NHL,4,2,0,30,21,
1999,CSF,K,DAL,NHL,SJS,NHL,4,1,0,15,7,
1984,DSF,F,CHI,NHL,DET,NHL,3,0,0,23,8,
1937,SF,A,TOR,NHL,BOS,NHL,3,0,0,6,3,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1969,QF,A,CHI,NHL,DET,NHL,4,0,0,16,8,
2006,CSF,J,OTT,NHL,NJD,NHL,4,1,0,15,11,
2011,CSF,K,LAK,NHL,STL,NHL,4,0,0,15,6,
1972,QF,D,PHI,NHL,MNS,NHL,4,2,0,14,12,
1923,F,,MTL,NHL,OTS,NHL,2,0,0,5,2,TG
1916,F,,MOC,NHA,OT1,NHA,1,1,0,7,6,TG
1940,SCF,E,BOS,NHL,DET,NHL,4,0,0,12,6,
2002,CF,M,NJD,NHL,OTT,NHL,4,3,0,17,13,
2001,CSF,J,TOR,NHL,OTT,NHL,4,3,0,16,18,
2005,CQF,A,OTT,NHL,TBL,NHL,4,1,0,23,13,
1989,DSF,F,STL,NHL,TOR,NHL,4,1,0,20,16,
1976,DSF,,QUN,WHA,NEW,WHA,4,1,0,23,14,
1960,SF,B,DET,NHL,TOR,NHL,4,1,0,15,8,
1981,DSF,E,NYI,NHL,PIT,NHL,3,2,0,22,13,
1982,DSF,H,CAL,NHL,VAN,NHL,3,1,0,17,14,
1926,SCF,E,OTS,NHL,BOS,NHL,2,0,2,7,3,
1977,QF,G,TOR,NHL,NYI,NHL,4,3,0,16,13,
1987,DSF,G,CAL,NHL,LAK,NHL,4,1,0,30,18,
2006,CQF,C,NYR,NHL,ATL,NHL,4,0,0,17,6,
1977,QF,E,MTL,NHL,DET,NHL,4,1,0,24,10,
1982,CF,N,EDM,NHL,CHI,NHL,4,0,0,25,11,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
2000,CQF,D,BUF,NHL,PHI,NHL,4,2,0,21,13,
1929,QF,B,MTL,NHL,CHI,NHL,1,0,1,3,2,TG
1996,CF,M,PHI,NHL,NYR,NHL,4,1,0,20,13,
1993,CQF,G,TOR,NHL,CHI,NHL,4,2,0,15,10,
1990,DSF,F,STL,NHL,DET,NHL,4,3,0,24,20,
1927,SCF,E,NYR,NHL,MTM,NHL,3,2,0,5,6,
1974,SCF,K,PHI,NHL,BUF,NHL,4,2,0,19,12,
1957,SF,B,BOS,NHL,NYR,NHL,4,2,0,28,16,
1999,CQF,H,DET,NHL,LAK,NHL,4,0,0,15,6,
1956,SF,B,MTL,NHL,NYR,NHL,4,1,0,22,12,
1972,DSF,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1987,DSF,C,NJD,NHL,NYI,NHL,4,2,0,23,18,
1979,Pre,A,PHI,NHL,EDM,NHL,3,0,0,12,6,
1999,CQF,A,PHI,NHL,BUF,NHL,4,1,0,14,8,
1935,SF,D,TOR,NHL,NYA,NHL,2,1,0,6,3,
2003,CSF,L,SJS,NHL,COL,NHL,4,2,0,14,7,
1994,CF,N,DET,NHL,CHI,NHL,4,1,0,13,12,
2010,CQF,G,DET,NHL,PHO,NHL,4,0,0,18,10,
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1940,SF,D,DET,NHL,CHI,NHL,2,0,0,5,2,
1978,Pre,C,TOR,NHL,ATF,NHL,2,0,0,9,5,
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,TG
2006,CQF,B,NJD,NHL,TBL,NHL,4,2,0,19,14,
1970,QF,A,MTL,NHL,BOS,NHL,4,3,0,28,26,
2005,CF,N,EDM,NHL,ANA,NHL,4,1,0,16,13,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1988,DSF,H,LAK,NHL,EDM,NHL,4,3,0,25,20,
2001,CSF,I,CAR,NHL,MTL,NHL,4,2,0,21,12,
1995,CQF,E,DET,NHL,WIN,NHL,4,2,0,20,10,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
1932,SCF,E,NYR,NHL,TOR,NHL,3,1,0,11,5,
1986,DF,K,DET,NHL,TOR,NHL,4,3,0,20,18,
1997,CQF,C,BUF,NHL,PHI,NHL,4,1,0,18,9,
1988,DF,K,CHI,NHL,STL,NHL,4,1,0,19,12,
1935,SF,D,TOR,NHL,NYA,NHL,2,1,0,6,3,
1990,SCF,O,PIT,NHL,MNS,NHL,4,2,0,28,16,
2010,CSF,I,TBL,NHL,WAS,NHL,4,0,0,16,10,
2006,CQF,E,DET,NHL,CAL,NHL,4,2,0,18,10,
1976,ACF,,QUN,WHA,WIJ,WHA,4,3,0,31,28,
1989,DSF,C,NYR,NHL,NYI,NHL,4,1,0,22,13,
1995,CQF,G,CHI,NHL,CAL,NHL,4,0,0,16,7,
2010,CSF,L,SJS,NHL,DET,NHL,4,3,0,18,18,
1990,DF,L,EDM,NHL,LAK,NHL,4,2,0,21,20,
1982,CF,M,NYI,NHL,BOS,NHL,4,2,0,30,21,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
1990,DF,I,BOS,NHL,MTL,NHL,4,3,0,18,18,
1933,QF,C,MTM,NHL,NYR,NHL,1,0,1,2,1,TG
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
1997,CF,M,WAS,NHL,BUF,NHL,4,2,0,13,11,
1979,SCF,O,NYI,NHL,PHI,NHL,4,2,0,26,25,
1963,SF,B,DET,NHL,CHI,NHL,4,3,0,24,18,
1996,CQF,A,NJD,NHL,MTL,NHL,4,1,0,22,11,
1965,SF,A,MTL,NHL,TOR,NHL,4,0,0,15,6,
