year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1916,PCHA,SEA,11,2,0.0,,5,6,0.0,,,,,,,,,,,,,,5,3,0,,5.0,3.0,0.0,,5.0,2.0,0.0,,1,0,0,,,,,
2001,NHL,SJS,25,11,3.0,2,19,16,5.0,1,,,,,5,3,3,1,7,4,1,2,6,4,2,0,8.0,6.0,1.0,0,6.0,0.0,0.0,0,7,8,1,0,5,2,0,0
1977,WHA,CZE,0,0,0.0,,1,6,1.0,,,,,,,,,,,,,,1,6,1,,,,,,,,,,,,,,,,,
2005,NHL,PHO,19,18,,4,19,21,,1,,,,,5,8,,1,8,4,,1,7,6,,0,6.0,7.0,,1,1.0,3.0,,1,8,6,,0,3,5,,1
2008,NHL,LAK,18,15,,8,16,22,,3,,,,,3,5,,1,7,4,,2,5,7,,3,5.0,5.0,,1,6.0,5.0,,2,5,8,,2,3,3,,0
1973,WHA,CHC,23,13,3.0,,15,22,2.0,,,,,,5,4,1,,6,3,0,,5,9,1,,5.0,4.0,1.0,,6.0,10.0,0.0,,10,4,2,,1,1,0,
1964,NHL,BOS,12,17,6.0,,9,26,0.0,,,,,,0,8,1,,5,4,2,,2,8,1,,4.0,13.0,0.0,,5.0,5.0,1.0,,5,5,1,,,,,
2001,NHL,NYI,21,13,5.0,2,21,15,3.0,2,,,,,9,0,1,1,6,5,3,0,4,6,1,1,7.0,7.0,0.0,1,3.0,1.0,2.0,0,7,8,0,1,6,1,1,0
1962,NHL,BOS,7,18,10.0,,7,21,7.0,,,,,,1,3,3,,1,8,3,,3,10,2,,4.0,8.0,3.0,,5.0,3.0,4.0,,0,7,2,,,,,
1996,NHL,LAK,18,16,7.0,,10,27,4.0,,,,,,5,6,2,,5,6,1,,3,9,1,,5.0,6.0,2.0,,5.0,6.0,2.0,,3,8,2,,2,2,1,
1925,NHL,OTS,15,2,1.0,,9,6,3.0,,,,,,,,,,1,0,0,,8,1,0,,8.0,1.0,1.0,,4.0,3.0,2.0,,3,3,1,,,,,
1978,NHL,COR,8,24,8.0,,7,29,4.0,,,,,,2,7,1,,2,8,4,,3,9,1,,5.0,7.0,2.0,,1.0,11.0,0.0,,1,10,2,,1,1,2,
1945,NHL,MTL,16,6,3.0,,12,11,2.0,,,,,,1,0,0,,7,4,0,,5,3,3,,4.0,5.0,0.0,,7.0,3.0,0.0,,4,2,2,,,,,
2010,NHL,STL,23,13,,5,15,20,,6,,,,,6,1,,2,6,7,,1,8,4,,2,2.0,8.0,,2,6.0,5.0,,2,7,7,,1,3,1,,1
1959,NHL,NYR,10,15,10.0,,7,23,5.0,,,,,,2,6,2,,1,8,4,,6,6,0,,2.0,8.0,4.0,,3.0,7.0,2.0,,3,3,3,,,,,
1999,NHL,SJS,21,14,3.0,3,14,16,7.0,4,,,,,9,5,1,0,5,4,2,2,5,6,1,1,3.0,5.0,2.0,3,4.0,4.0,2.0,1,6,4,2,0,3,2,0,0
1931,NHL,MTM,16,4,4.0,,3,18,3.0,,,,,,,,,,2,4,1,,3,6,2,,3.0,6.0,3.0,,7.0,4.0,0.0,,4,2,1,,,,,
1983,NHL,NJD,10,28,2.0,,7,28,5.0,,,,,,1,10,0,,2,10,0,,4,9,2,,3.0,7.0,3.0,,3.0,9.0,1.0,,4,10,1,,0,1,0,
1915,NHA,MOW,5,6,0.0,,5,8,0.0,,,,,,,,,,,,,,4,0,0,,3.0,5.0,0.0,,3.0,4.0,0.0,,0,5,0,,,,,
1991,NHL,CHI,23,9,8.0,,13,20,7.0,,,,,,6,5,3,,4,6,2,,5,5,4,,9.0,3.0,1.0,,3.0,5.0,3.0,,9,3,2,,0,2,0,
1929,NHL,OTS,13,6,3.0,,8,9,5.0,,,,,,,,,,5,2,1,,1,5,3,,5.0,6.0,0.0,,6.0,0.0,4.0,,4,2,0,,,,,
1972,WHA,QUN,22,12,5.0,,11,28,0.0,,,,,,5,3,1,,6,6,0,,8,9,0,,3.0,6.0,2.0,,3.0,8.0,2.0,,8,7,0,,0,1,0,
1998,NHL,NYR,17,19,5.0,,16,19,6.0,,,,,,3,4,3,,3,5,4,,7,6,0,,6.0,7.0,0.0,,6.0,6.0,0.0,,6,5,3,,2,5,1,
1928,NHL,MTL,12,4,6.0,,10,3,9.0,,,,,,,,,,2,2,2,,5,3,1,,5.0,1.0,7.0,,5.0,1.0,4.0,,5,0,1,,,,,
1963,NHL,CHI,26,4,5.0,,10,18,7.0,,,,,,6,1,2,,9,1,2,,5,6,3,,4.0,7.0,2.0,,8.0,4.0,2.0,,4,3,1,,,,,
1995,NHL,VAN,15,19,7.0,,17,16,8.0,,,,,,4,4,2,,2,7,5,,6,4,3,,5.0,5.0,2.0,,7.0,4.0,3.0,,6,8,0,,2,3,0,
1981,NHL,MTL,25,6,9.0,,21,11,8.0,,,,,,6,1,4,,6,4,2,,8,3,3,,7.0,3.0,3.0,,9.0,1.0,4.0,,10,3,1,,0,2,0,
1976,NHL,NYR,17,18,5.0,,12,19,9.0,,,,,,5,7,1,,5,4,3,,5,4,6,,3.0,6.0,3.0,,5.0,7.0,0.0,,6,7,1,,0,2,0,
1969,NHL,TOR,18,13,7.0,,11,21,6.0,,,,,,3,3,1,,5,7,2,,5,6,2,,6.0,3.0,3.0,,5.0,5.0,3.0,,5,6,2,,0,4,0,
2000,NHL,OTT,26,7,5.0,3,22,14,4.0,1,,,,,7,1,3,0,6,6,1,0,6,5,2,0,10.0,2.0,1.0,1,7.0,3.0,1.0,1,10,3,1,1,2,1,0,1
1947,NHL,DET,16,9,5.0,,14,9,7.0,,,,,,3,1,1,,7,4,1,,5,3,3,,7.0,3.0,3.0,,6.0,3.0,1.0,,2,4,3,,,,,
1994,NHL,VAN,10,8,6.0,,8,10,6.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,4.0,4.0,5.0,,6,6,2,,7,5,3,
1936,NHL,NYR,9,8,7.0,,10,12,2.0,,,,,,,,,,5,3,1,,5,2,3,,4.0,5.0,2.0,,3.0,5.0,3.0,,2,5,0,,,,,
1985,NHL,BUF,23,16,1.0,,14,21,5.0,,,,,,5,4,1,,7,7,0,,6,5,2,,5.0,7.0,2.0,,6.0,5.0,1.0,,7,7,0,,1,2,0,
1989,NHL,NJD,22,15,3.0,,15,19,6.0,,,,,,6,5,1,,5,5,2,,7,8,1,,6.0,5.0,1.0,,2.0,7.0,3.0,,11,4,0,,0,0,1,
1979,NHL,PHI,27,5,8.0,,21,7,12.0,,,,,,6,1,1,,11,0,2,,7,0,7,,10.0,2.0,2.0,,7.0,2.0,2.0,,6,6,5,,1,1,1,
1993,NHL,NYI,23,15,4.0,,13,21,8.0,,,,,,3,7,1,,6,6,1,,6,4,1,,2.0,8.0,2.0,,9.0,4.0,1.0,,5,6,4,,5,1,2,
1970,NHL,PIT,18,12,9.0,,3,25,11.0,,,,,,2,4,3,,3,6,5,,5,7,3,,6.0,5.0,1.0,,3.0,7.0,3.0,,2,7,3,,0,1,2,
1960,NHL,TOR,21,6,8.0,,18,13,4.0,,,,,,5,4,2,,5,4,3,,8,3,2,,9.0,4.0,1.0,,8.0,2.0,2.0,,4,2,2,,,,,
1963,NHL,BOS,13,15,7.0,,5,25,5.0,,,,,,1,7,1,,3,4,3,,3,8,3,,5.0,8.0,2.0,,3.0,9.0,1.0,,3,4,2,,,,,
1962,NHL,DET,19,10,6.0,,13,15,7.0,,,,,,5,0,2,,6,5,2,,5,6,3,,5.0,4.0,3.0,,3.0,7.0,3.0,,8,3,0,,,,,
2008,NHL,TOR,16,16,,9,18,19,,4,,,,,4,3,,3,4,6,,3,7,7,,0,4.0,7.0,,2,6.0,3.0,,4,6,6,,1,3,3,,0
1997,NHL,CAR,16,18,7.0,,17,23,1.0,,,,,,3,8,3,,7,5,1,,5,8,1,,5.0,7.0,1.0,,1.0,2.0,1.0,,8,5,1,,4,6,0,
1998,NHL,CAL,15,20,6.0,,15,20,6.0,,,,,,2,5,2,,6,8,0,,4,8,1,,4.0,6.0,2.0,,5.0,2.0,5.0,,7,5,2,,2,6,0,
2007,NHL,AND,28,9,,4,19,18,,4,1,1,,0,3,6,,2,8,4,,2,7,6,,1,8.0,4.0,,1,10.0,2.0,,1,8,4,,1,2,0,,0
1967,NHL,STL,18,12,7.0,,9,19,9.0,,,,,,1,5,2,,4,8,0,,7,7,1,,6.0,1.0,5.0,,3.0,5.0,4.0,,6,5,4,,,,,
1982,NHL,QUE,23,10,7.0,,11,24,5.0,,,,,,6,4,1,,6,6,1,,5,4,4,,7.0,7.0,0.0,,4.0,5.0,4.0,,4,8,2,,2,0,0,
1982,NHL,BOS,28,6,6.0,,22,14,4.0,,,,,,5,4,3,,8,3,2,,10,2,1,,10.0,1.0,2.0,,8.0,4.0,0.0,,9,5,1,,0,1,1,
1995,NHL,COL,24,10,7.0,,23,15,3.0,,,,,,7,3,1,,8,2,3,,7,6,1,,4.0,4.0,4.0,,9.0,3.0,1.0,,8,5,0,,4,2,0,
1985,NHL,CAL,23,11,6.0,,17,20,3.0,,,,,,5,5,0,,8,2,3,,4,8,0,,6.0,7.0,2.0,,7.0,3.0,2.0,,7,6,2,,3,0,0,
1974,NHL,NYI,22,6,12.0,,11,19,10.0,,,,,,6,1,2,,3,7,5,,5,6,2,,6.0,3.0,3.0,,6.0,4.0,3.0,,6,3,6,,1,1,1,
2006,NHL,PIT,26,10,,5,21,14,,6,,,,,6,3,,0,5,5,,4,5,7,,2,8.0,2.0,,2,9.0,3.0,,1,12,3,,2,2,1,,0
1975,NHL,LAK,22,13,5.0,,16,20,4.0,,,,,,8,4,0,,5,6,2,,7,6,0,,8.0,6.0,1.0,,3.0,5.0,4.0,,6,5,2,,1,1,0,
1973,WHA,NEW,26,11,2.0,,17,20,2.0,,,,,,7,3,1,,7,6,0,,8,5,0,,6.0,6.0,1.0,,6.0,6.0,1.0,,9,4,1,,0,1,0,
1942,NHL,CHI,14,3,8.0,,3,15,7.0,,,,,,,,,,5,3,3,,3,4,2,,4.0,3.0,5.0,,5.0,5.0,2.0,,0,3,3,,,,,
2002,NHL,CBS,20,14,5.0,2,9,28,3.0,1,,,,,3,5,1,0,6,6,1,2,4,8,1,0,7.0,6.0,2.0,0,3.0,7.0,1.0,0,5,8,1,1,1,2,1,0
1952,NHL,BOS,19,10,6.0,,9,19,7.0,,,,,,2,2,4,,7,6,0,,4,6,3,,4.0,6.0,3.0,,5.0,5.0,1.0,,6,4,2,,,,,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6,4,2,,6,6,0,,4,9,1,,5.0,5.0,1.0,,5.0,6.0,0.0,,7,8,1,,3,2,1,
1971,NHL,TOR,21,11,7.0,,12,20,7.0,,,,,,2,3,5,,6,4,3,,9,5,0,,3.0,8.0,2.0,,6.0,7.0,1.0,,6,3,3,,1,1,0,
1975,WHA,PHR,20,14,6.0,,19,21,0.0,,,,,,5,4,0,,2,7,3,,8,4,0,,8.0,5.0,2.0,,8.0,4.0,1.0,,8,9,0,,0,2,0,
2009,NHL,CAR,21,17,,3,14,20,,7,,,,,2,7,,3,3,10,,2,5,6,,2,9.0,5.0,,0,5.0,2.0,,0,9,5,,2,2,2,,1
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4,4,0,,3,7,1,,5.0,4.0,2.0,,7.0,2.0,3.0,,4,2,0,,,,,
1999,NHL,NAS,15,21,3.0,2,13,19,4.0,5,,,,,4,6,1,0,3,7,0,2,6,5,4,0,6.0,5.0,1.0,2,3.0,7.0,0.0,1,6,7,1,2,0,3,0,0
1914,NHA,TBS,6,5,0.0,,2,7,0.0,,,,,,,,,,,,,,1,1,0,,6.0,3.0,0.0,,1.0,7.0,0.0,,0,1,0,,,,,
1982,NHL,WIN,22,16,2.0,,11,23,6.0,,,,,,6,3,1,,4,7,1,,6,6,2,,4.0,9.0,3.0,,5.0,7.0,1.0,,7,6,0,,1,1,0,
1924,NHL,MTL,10,5,0.0,,7,6,2.0,,,,,,,,,,1,0,0,,6,1,1,,4.0,5.0,1.0,,4.0,4.0,0.0,,2,1,0,,,,,
1988,NHL,PHI,22,15,3.0,,14,21,5.0,,,,,,6,5,0,,4,11,1,,11,2,1,,5.0,5.0,1.0,,5.0,7.0,0.0,,5,5,4,,0,1,1,
1982,NHL,NJD,11,20,9.0,,6,29,5.0,,,,,,3,6,3,,1,10,4,,3,9,0,,4.0,6.0,4.0,,1.0,8.0,2.0,,4,10,0,,1,0,1,
1999,NHL,TBL,13,20,4.0,4,6,27,5.0,3,,,,,3,5,1,1,5,6,1,1,2,6,3,1,2.0,10.0,1.0,1,3.0,6.0,1.0,2,3,10,1,1,1,4,1,0
2001,NHL,MTL,21,13,6.0,1,15,18,6.0,2,,,,,5,5,1,0,7,3,2,1,4,8,2,1,6.0,5.0,3.0,1,3.0,3.0,0.0,0,6,5,4,0,5,2,0,0
1948,NHL,CHI,13,12,5.0,,8,19,3.0,,,,,,1,5,0,,6,4,1,,6,4,1,,3.0,7.0,3.0,,3.0,6.0,2.0,,2,5,1,,,,,
1972,WHA,ALB,25,12,2.0,,13,25,1.0,,,,,,5,5,1,,7,7,1,,3,8,0,,7.0,4.0,0.0,,6.0,9.0,0.0,,10,4,1,,,,,
1920,NHL,OTS,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,3,0,0,,6.0,3.0,0.0,,3.0,6.0,0.0,,2,1,0,,,,,
1929,NHL,BOS,21,1,0.0,,17,4,1.0,,,,,,,,,,5,1,0,,10,1,0,,10.0,2.0,0.0,,8.0,0.0,1.0,,5,1,0,,,,,
1997,NHL,PHO,19,16,6.0,,16,19,6.0,,,,,,5,5,2,,7,6,0,,5,5,5,,7.0,4.0,3.0,,0.0,5.0,1.0,,4,7,1,,7,3,0,
1940,NHL,NYA,7,10,7.0,,1,19,4.0,,,,,,,,,,3,6,1,,3,5,4,,1.0,6.0,2.0,,1.0,6.0,3.0,,0,6,1,,,,,
1967,NHL,PHI,17,13,7.0,,14,19,4.0,,,,,,3,3,1,,7,4,3,,7,5,1,,4.0,7.0,2.0,,5.0,6.0,2.0,,5,7,2,,,,,
2007,NHL,BOS,21,16,,4,20,13,,8,,,,,6,4,,0,7,4,,2,6,8,,2,8.0,3.0,,1,7.0,4.0,,1,6,5,,5,1,1,,1
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6,0,2,,6,5,0,,6.0,3.0,2.0,,8.0,1.0,1.0,,4,2,2,,,,,
1985,NHL,NYI,22,11,7.0,,17,18,5.0,,,,,,4,3,1,,6,5,4,,5,5,4,,8.0,4.0,1.0,,7.0,5.0,0.0,,7,5,2,,2,2,0,
2011,NHL,CBS,17,21,,3,12,25,,4,,,,,2,9,,1,4,6,,2,4,8,,2,3.0,8.0,,1,5.0,7.0,,1,9,7,,0,2,1,,0
1995,NHL,PIT,32,9,0.0,,17,20,4.0,,,,,,4,2,2,,10,3,1,,10,4,0,,7.0,7.0,0.0,,6.0,5.0,1.0,,9,5,0,,3,3,0,
1992,NHL,PHI,23,14,5.0,,13,23,6.0,,,,,,3,7,3,,6,3,1,,4,8,1,,5.0,8.0,2.0,,4.0,4.0,4.0,,6,6,0,,8,1,0,
2011,NHL,NYI,17,18,,6,17,19,,5,,,,,3,4,,2,4,7,,2,6,6,,2,7.0,5.0,,1,6.0,6.0,,2,7,6,,2,1,3,,0
2009,NHL,MIN,25,12,,4,13,24,,4,,,,,5,9,,0,5,3,,3,10,6,,0,7.0,6.0,,1,3.0,3.0,,0,7,7,,2,1,2,,2
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4,2,1,,9,2,2,,8,4,1,,5.0,5.0,3.0,,4.0,3.0,4.0,,7,3,3,,,,,
1993,NHL,CAL,25,12,5.0,,17,17,8.0,,,,,,8,3,2,,7,4,2,,5,7,2,,4.0,5.0,3.0,,8.0,3.0,1.0,,6,5,2,,4,2,1,
1965,NHL,TOR,22,9,4.0,,12,16,7.0,,,,,,2,2,0,,5,6,2,,7,2,3,,6.0,6.0,0.0,,5.0,4.0,3.0,,9,5,1,,0,0,2,
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2,7,2,,1,10,3,,6,6,1,,2.0,11.0,2.0,,3.0,6.0,3.0,,3,8,2,,1,1,0,
2005,NHL,CAR,31,8,,2,21,14,,6,,,,,8,2,,1,8,5,,0,8,3,,3,13.0,1.0,,0,2.0,3.0,,0,9,5,,2,4,3,,2
1981,NHL,WAS,16,16,8.0,,10,25,5.0,,,,,,1,11,0,,5,4,2,,4,9,1,,4.0,5.0,5.0,,6.0,6.0,1.0,,4,6,4,,2,0,0,
1960,NHL,CHI,20,6,9.0,,9,18,8.0,,,,,,6,3,2,,4,4,5,,4,7,1,,6.0,4.0,3.0,,5.0,4.0,4.0,,4,2,2,,,,,
1995,NHL,TBL,22,14,5.0,,16,18,7.0,,,,,,2,4,4,,7,6,1,,7,5,1,,5.0,5.0,1.0,,7.0,5.0,1.0,,6,4,4,,4,3,0,
1972,NHL,MNS,26,8,5.0,,11,22,6.0,,,,,,4,5,1,,9,2,2,,6,7,1,,3.0,5.0,4.0,,7.0,7.0,0.0,,8,4,3,,,,,
1977,NHL,BOS,29,6,5.0,,22,12,6.0,,,,,,3,3,3,,10,2,1,,10,2,2,,8.0,4.0,0.0,,7.0,2.0,2.0,,11,2,3,,2,3,0,
1915,NHA,OT1,8,4,0.0,,5,7,0.0,,,,,,,,,,,,,,1,2,0,,5.0,3.0,0.0,,5.0,4.0,0.0,,2,2,0,,,,,
2000,NHL,MIN,14,13,10.0,4,11,26,3.0,1,,,,,2,7,3,0,5,7,1,1,5,3,3,1,6.0,5.0,1.0,1,4.0,7.0,0.0,0,2,8,4,2,1,2,1,0
1944,NHL,BOS,11,12,2.0,,5,18,2.0,,,,,,0,2,0,,5,5,1,,4,5,0,,2.0,9.0,0.0,,3.0,4.0,2.0,,2,5,1,,,,,
1974,NHL,CLF,15,15,10.0,,4,33,3.0,,,,,,2,7,3,,1,9,2,,6,7,1,,3.0,9.0,3.0,,4.0,5.0,2.0,,3,8,1,,0,3,1,
1954,NHL,BOS,16,10,9.0,,7,16,12.0,,,,,,1,4,3,,5,5,2,,4,6,2,,7.0,4.0,5.0,,3.0,2.0,8.0,,3,5,1,,,,,
2006,NHL,TBL,22,18,,1,22,15,,4,,,,,5,6,,0,8,5,,2,5,8,,0,9.0,4.0,,0,9.0,2.0,,2,7,7,,0,1,1,,1
1979,NHL,MNS,25,8,7.0,,11,20,9.0,,,,,,6,2,1,,4,4,5,,8,3,1,,4.0,7.0,3.0,,7.0,4.0,2.0,,7,6,2,,0,2,2,
1972,NHL,NYI,10,25,4.0,,2,35,2.0,,,,,,1,6,1,,2,10,1,,1,12,2,,2.0,13.0,0.0,,2.0,11.0,1.0,,4,8,0,,0,0,1,
1976,WHA,WIJ,30,9,1.0,,16,23,1.0,,,,,,7,3,0,,7,7,1,,4,5,0,,7.0,5.0,0.0,,9.0,5.0,1.0,,9,6,0,,3,1,0,
1974,WHA,CLC,23,15,1.0,,12,25,2.0,,,,,,2,2,1,,7,4,0,,4,11,0,,8.0,8.0,1.0,,5.0,8.0,0.0,,8,5,1,,1,2,0,
