coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
wilsoro02c,1996,ANA,NHL,1,,82,36,33,13,11,4,7,0
milbumi01c,1996,NYI,NHL,1,,45,13,23,9,,,,
nykolmi01c,1980,TOR,NHL,2,,40,15,15,10,3,0,3,0
boondi01c,1911,MOW,NHA,1,,18,9,9,0,,,,
suthebi01c,1979,WIN,NHL,2,,3,1,2,0,,,,
nealeha01c,1984,VAN,NHL,2,,60,21,32,7,,,,
mauripa01c,2010,CAR,NHL,1,,82,40,31,11,,,,
tortojo01c,1999,NYR,NHL,2,,4,0,3,1,,,,
hartscr01c,1998,ANA,NHL,1,,82,35,34,13,4,0,4,0
simpste01c,1993,PHI,NHL,1,,84,35,39,10,,,,
crispte01c,1993,TBL,NHL,1,,84,30,43,11,,,,
patrily01c,1948,NYR,NHL,2,,37,12,20,5,,,,
torchjo01c,2005,LAK,NHL,2,,12,5,7,0,,,,
arboual01c,1993,NYI,NHL,1,,84,36,36,12,4,0,4,0
muldope01c,1916,SEA,PCHA,1,,24,16,8,0,4,3,1,0
wattto01c,1983,WIN,NHL,1,,21,6,13,2,,,,
arboual01c,1985,NYI,NHL,1,,80,39,29,12,3,0,3,0
duttore01c,1939,NYA,NHL,1,,48,15,29,4,3,1,2,0
imlacpu01c,1965,TOR,NHL,1,,70,34,25,11,4,0,4,0
bathgan01c,1973,VAB,WHA,3,,59,21,37,1,,,,
murraan01c,2009,STL,NHL,1,,40,17,17,6,,,,
imlacpu01c,1970,BUF,NHL,1,,78,24,39,15,,,,
savaged01c,1916,PO1,PCHA,1,,24,9,15,0,,,,
patrifr01c,1915,VML,PCHA,1,,18,9,9,0,,,,
trotzba01c,2001,NAS,NHL,1,,82,28,41,13,,,,
murphji01c,1914,TOO,NHA,1,,20,7,13,0,,,,
kingsge01c,1992,SJS,NHL,1,,84,11,71,2,,,,
irvindi01c,1936,TOR,NHL,1,,48,22,21,5,2,0,2,0
sutteda01c,1997,SJS,NHL,1,,82,34,38,10,6,2,4,0
greenga01c,1979,WAS,NHL,2,,64,23,30,11,,,,
renneto01c,1997,VAN,NHL,1,,19,4,13,2,,,,
tippeda01c,2010,PHO,NHL,1,,82,43,26,13,4,0,4,0
gordosc01c,2008,NYI,NHL,1,,82,26,47,9,,,,
macneal01c,1981,CAL,NHL,1,,80,29,34,17,3,0,3,0
charrgu01c,1991,CAL,NHL,2,,16,6,7,3,,,,
angotlo01c,1983,PIT,NHL,1,,80,16,58,6,,,,
garvite01c,1973,DET,NHL,1,,11,2,8,1,,,,
quennjo01c,2001,STL,NHL,1,,82,43,31,8,10,5,5,0
martija02c,2007,FLO,NHL,1,,82,38,35,9,,,,
muckljo01c,1999,NYR,NHL,1,,78,29,38,11,,,,
ludzist01c,1999,TBL,NHL,1,,82,19,54,9,,,,
melroba01c,1994,LAK,NHL,1,,41,13,21,7,,,,
francem01c,1968,NYR,NHL,2,,33,19,8,6,4,0,4,0
hanlogl01c,2006,WAS,NHL,1,,82,28,40,14,,,,
kennege01c,1915,MOC,NHA,1,,24,16,7,1,,,,
adamsja01c,1944,DET,NHL,1,,50,31,14,5,14,7,7,0
ruffli01c,2009,BUF,NHL,1,,82,45,27,10,6,2,4,0
evansja01c,1987,HAR,NHL,1,,54,22,25,7,,,,
adamsja01c,1940,DET,NHL,1,,48,21,16,11,9,4,5,0
rossar01c,1927,BOS,NHL,1,,44,20,13,11,2,0,1,1
patrile01c,1930,NYR,NHL,1,,44,19,16,9,4,2,2,0
rossar01c,1930,BOS,NHL,1,,44,28,10,6,5,2,3,0
lemaija01c,2006,MIN,NHL,1,,82,48,26,8,5,1,4,0
gallage01c,2003,CBS,NHL,2,,45,16,25,4,,,,
hitchke01c,1996,DAL,NHL,1,,82,48,26,8,7,3,4,0
nolante01c,2006,NYI,NHL,1,,82,40,30,12,5,1,4,0
creigfr01c,1976,ATF,NHL,1,,80,34,34,12,3,1,2,0
bowneri01c,1991,BOS,NHL,1,,80,36,32,12,15,8,7,0
sherofr01c,1973,PHI,NHL,1,,78,50,16,12,17,12,5,0
frasecu01c,1999,ATL,NHL,1,,82,14,61,7,,,,
patrile01c,1936,NYR,NHL,1,,48,19,20,9,9,6,3,0
quennjo01c,2011,CHI,NHL,1,,82,45,26,11,6,2,4,0
mauripa01c,2009,CAR,NHL,1,,82,35,37,10,,,,
neilsro01c,1998,PHI,NHL,1,,82,37,26,19,6,2,4,0
dineebi01c,1978,NEW,WHA,1,,71,33,29,9,,,,
boudrbr01c,2008,WAS,NHL,1,,82,50,24,8,14,7,7,0
carlyra01c,2009,AND,NHL,1,,82,39,32,11,,,,
boudrbr01c,2011,AND,NHL,2,,58,27,23,8,,,,
cherrdo01c,1975,BOS,NHL,1,,80,48,15,17,12,5,7,0
hartscr01c,1997,CHI,NHL,1,,82,30,39,13,,,,
bowmasc01c,1981,BUF,NHL,1,,26,14,5,7,,,,
ftorero01c,1988,LAK,NHL,1,,80,42,31,7,11,4,7,0
murphji01c,1913,TOO,NHA,1,,20,4,16,0,,,,
boudrbr01c,2007,WAS,NHL,2,,61,37,17,7,7,3,4,0
boudrbr01c,2009,WAS,NHL,1,,82,54,15,13,7,3,4,0
boudrbr01c,2010,WAS,NHL,1,,82,48,23,11,9,4,5,0
boudrbr01c,2011,WAS,NHL,1,,22,12,9,1,,,,
lesuepe01c,1923,HAM,NHL,1,,10,3,7,0,,,,
wilsoro02c,1997,WAS,NHL,1,,82,40,30,12,21,12,9,0
schmimi01c,1974,WAS,NHL,3,,8,2,6,0,,,,
greenga01c,1980,WAS,NHL,1,,80,26,36,18,,,,
keenami01c,2001,FLO,NHL,2,,56,16,32,8,,,,
babcomi01c,2002,ANA,NHL,1,,82,40,33,9,21,15,6,0
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10,6,4,0
kellyre01c,1969,PIT,NHL,1,,76,26,38,12,10,6,4,0
blaketo01c,1959,MTL,NHL,1,,70,40,18,12,8,8,0,0
keenami01c,1993,NYR,NHL,1,,84,52,24,8,23,16,7,0
neilsro01c,1981,VAN,NHL,2,,5,4,0,1,17,11,6,0
robinla01c,2001,NJD,NHL,1,,51,21,23,7,,,,
burnspa01c,2002,NJD,NHL,1,,82,46,26,10,24,16,8,0
murraan01c,2005,LAK,NHL,1,,70,37,28,5,,,,
carbogu01c,2007,MTL,NHL,1,,82,47,25,10,12,5,7,0
gainebo01c,1995,DAL,NHL,1,,39,11,19,9,,,,
hitchke01c,2009,CBS,NHL,1,,58,22,27,9,,,,
fergujo01c,1985,WIN,NHL,2,,14,7,6,1,3,0,3,0
leyri01c,1990,HAR,NHL,1,,80,31,38,11,6,2,4,0
fergujo01c,1976,NYR,NHL,1,,80,29,37,14,,,,
webstto01c,1990,LAK,NHL,1,,80,46,24,10,12,6,6,0
cleghod01c,1928,PIP,NHL,1,,44,9,27,8,,,,
filioma01c,1972,QUN,WHA,2,,76,32,39,5,,,,
ruffli01c,2006,BUF,NHL,1,,82,53,22,7,16,9,7,0
curryal01c,1925,OTS,NHL,1,,36,24,8,4,2,0,1,1
rossar01c,1944,BOS,NHL,1,,50,16,30,4,7,3,4,0
burnspa01c,2003,NJD,NHL,1,,82,43,27,12,5,1,4,0
melroba01c,1992,LAK,NHL,1,,84,39,35,10,24,13,11,0
nealeha01c,1977,NEW,WHA,1,,80,44,31,5,14,8,6,0
neilsro01c,1991,NYR,NHL,1,,80,50,25,5,13,6,7,0
sutteda01c,2002,CAL,NHL,3,,46,19,19,8,,,,
fergujo01c,1975,NYR,NHL,2,,41,14,22,5,,,,
barkldo01c,1970,DET,NHL,2,,40,10,23,7,,,,
chambda01c,1991,QUE,NHL,1,,18,3,14,1,,,,
martija02c,1997,OTT,NHL,1,,82,34,33,15,11,5,6,0
wattto01c,1985,VAN,NHL,1,,80,23,44,13,3,0,3,0
mccrebi01c,1974,CLF,NHL,2,,32,8,20,4,,,,
schoeji01c,1998,PHO,NHL,1,,82,39,31,12,7,3,4,0
lowro01c,2000,NYR,NHL,1,,82,33,44,5,,,,
murrate01c,1992,WAS,NHL,1,,84,43,34,7,6,2,4,0
roberji01c,1996,STL,NHL,2,,9,3,3,3,,,,
duncaar01c,1931,TOR,NHL,1,,5,0,3,2,,,,
pilouru01c,1959,CHI,NHL,1,,70,28,29,13,4,0,4,0
dandule01c,1934,MTL,NHL,2,,32,14,15,3,2,0,2,0
adamsja01c,1929,DTC,NHL,1,,44,14,24,6,,,,
tessior01c,1984,CHI,NHL,1,,53,22,28,3,,,,
eddolfr01c,1954,CHI,NHL,1,,70,13,40,17,,,,
smeatco01c,1930,PHQ,NHL,1,,44,4,36,4,,,,
gardnji01c,1910,MOW,NHA,1,,16,7,9,0,,,,
dudleri01c,2003,FLO,NHL,2,,40,13,18,9,,,,
berrybo01c,1981,MTL,NHL,1,,80,46,17,17,5,2,3,0
fashogo01c,1967,OAK,NHL,2,,10,4,5,1,,,,
crispte01c,1992,TBL,NHL,1,,84,23,54,7,,,,
bowmasc01c,1969,STL,NHL,1,,76,37,27,12,16,8,8,0
adamsja01c,1941,DET,NHL,1,,48,19,25,4,12,7,5,0
ridpabr01c,1912,TBS,NHA,1,,20,9,11,0,,,,
hitchke01c,2002,PHI,NHL,1,,82,45,24,13,13,6,7,0
paddojo01c,1994,WIN,NHL,1,,33,9,18,6,,,,
kaspest01c,1995,BOS,NHL,1,,82,40,31,11,5,1,4,0
sathegl01c,1976,EDO,WHA,2,,18,9,7,2,5,1,4,0
sathegl01c,1977,EDO,WHA,1,,80,38,39,3,5,1,4,0
sathegl01c,1978,EDO,WHA,1,,80,48,30,2,13,6,7,0
sathegl01c,1979,EDM,NHL,1,,80,28,39,13,3,0,3,0
sathegl01c,1980,EDM,NHL,2,,62,25,26,11,9,5,4,0
sathegl01c,1981,EDM,NHL,1,,80,48,17,15,5,2,3,0
sathegl01c,1982,EDM,NHL,1,,80,47,21,12,16,11,5,0
sathegl01c,1983,EDM,NHL,1,,80,57,18,5,19,15,4,0
sathegl01c,1984,EDM,NHL,1,,80,49,20,11,18,15,3,0
sathegl01c,1985,EDM,NHL,1,,80,56,17,7,10,6,4,0
sathegl01c,1986,EDM,NHL,1,,80,50,24,6,21,16,5,0
sathegl01c,1987,EDM,NHL,1,,80,44,25,11,19,16,2,1
sathegl01c,1988,EDM,NHL,1,,80,38,34,8,7,3,4,0
sathegl01c,1993,EDM,NHL,2,,60,22,27,11,,,,
sathegl01c,2002,NYR,NHL,2,,28,11,13,4,,,,
sathegl01c,2003,NYR,NHL,1,,62,22,33,7,,,,
sullimi01c,2003,BOS,NHL,1,,82,41,26,15,7,3,4,0
malonph01c,1974,VAN,NHL,1,,80,38,32,10,5,1,4,0
bowmasc01c,1984,BUF,NHL,1,,80,38,28,14,5,2,3,0
hitchke01c,2001,DAL,NHL,1,,50,23,21,6,,,,
barbebi01c,2001,PHI,NHL,1,,82,42,30,10,5,1,4,0
murrabr01c,2006,OTT,NHL,1,,82,48,25,9,20,13,7,0
creigfr01c,1979,BOS,NHL,1,,73,40,20,13,,,,
slatete01c,1976,CIN,WHA,1,,81,39,37,5,4,0,4,0
adamsja01c,1946,DET,NHL,1,,60,22,27,11,5,1,4,0
filioma01c,1977,QUN,WHA,2,,21,13,7,1,11,5,6,0
burnspa01c,1993,TOR,NHL,1,,84,43,29,12,18,9,9,0
stewabi02c,1938,CHI,NHL,1,,21,8,10,3,,,,
patrile01c,1919,VA2,PCHA,1,,22,10,12,0,,,,
mccrebi01c,1971,STL,NHL,2,,24,6,14,4,,,,
keenami01c,1996,STL,NHL,1,,33,15,17,1,,,,
patrile01c,1929,NYR,NHL,1,,44,17,17,10,4,1,2,1
adamsja01c,1939,DET,NHL,1,,48,16,26,6,5,2,3,0
muckljo01c,1991,BUF,NHL,2,,52,22,22,8,7,3,4,0
murrate01c,1998,FLO,NHL,1,,82,30,34,18,,,,
bowneri01c,1993,OTT,NHL,1,,84,14,61,9,,,,
stevejo01c,2009,PHI,NHL,1,,25,13,11,1,,,,
roberji01c,1991,HAR,NHL,1,,80,26,41,13,7,3,4,0
murphmi01c,1997,TOR,NHL,1,,82,30,43,9,,,,
arboual01c,1978,NYI,NHL,1,,80,51,15,14,10,6,4,0
hullbo01c,1973,WIJ,WHA,1,,78,34,39,5,4,0,4,0
quinnmi01c,1913,QU1,NHA,1,,20,12,8,0,,,,
oreilte01c,1987,BOS,NHL,1,,80,44,30,6,23,12,10,1
mccarja01c,1973,MFS,WHA,2,interim,2,2,0,0,,,,
hartlbo01c,2002,ATL,NHL,3,,39,19,15,5,,,,
needhbi01c,1973,CLC,WHA,1,,78,37,32,9,5,1,4,0
johnsto01c,1970,BOS,NHL,1,,78,57,14,7,7,3,4,0
simpste01c,1988,NYI,NHL,1,,27,7,18,2,,,,
babcomi01c,2008,DET,NHL,1,,82,51,21,10,23,15,8,0
kellyre01c,1968,LAK,NHL,1,,76,24,42,10,11,4,7,0
irvindi01c,1942,MTL,NHL,1,,50,19,19,12,5,1,4,0
patrifr01c,1923,VAM,PCHA,1,,30,13,16,1,7,2,4,1
kellyre01c,1976,TOR,NHL,1,,80,33,32,15,9,4,5,0
johnsto01c,1971,BOS,NHL,1,,78,54,13,11,15,12,3,0
reaybi01c,1957,TOR,NHL,1,,70,21,38,11,,,,
schinke01c,1972,PIT,NHL,2,,36,15,18,3,,,,
irvindi01c,1950,MTL,NHL,1,,70,25,30,15,11,5,6,0
martija02c,2005,FLO,NHL,1,,82,37,34,11,,,,
bowmasc01c,1998,DET,NHL,2,,77,39,31,7,10,6,4,0
dandule01c,1924,MTL,NHL,1,,30,17,11,2,6,3,3,0
wilsojo01c,1977,PIT,NHL,1,,80,25,37,18,,,,
quennjo01c,2010,CHI,NHL,1,,82,44,29,9,7,3,4,0
clousco01c,2010,OTT,NHL,1,,82,32,40,10,,,,
granato01c,2002,COL,NHL,2,,51,32,15,4,7,3,4,0
gardnji01c,1912,NWR,PCHA,1,,13,4,9,0,,,,
irvindi01c,1949,MTL,NHL,1,,70,29,22,19,5,1,4,0
hartce01c,1929,MTL,NHL,1,,44,21,14,9,6,5,0,1
bowneri01c,1995,OTT,NHL,1,,19,6,13,0,,,,
granato01c,2003,COL,NHL,1,,82,40,29,13,11,6,5,0
schmimi01c,1959,BOS,NHL,1,,70,28,34,8,,,,
grahadi01c,1998,CHI,NHL,1,,59,16,35,8,,,,
paddojo01c,1993,WIN,NHL,1,,84,24,51,9,,,,
demerja01c,1978,QUN,WHA,1,,80,41,34,5,4,0,4,0
bowmasc01c,1981,BUF,NHL,3,,9,4,5,0,4,1,3,0
dandule01c,1921,MTL,NHL,2,,17,10,6,1,,,,
adamsja01c,1935,DET,NHL,1,,48,24,16,8,7,6,1,0
gordoja01c,1973,MNS,NHL,1,,17,3,8,6,,,,
smithfl01c,1974,BUF,NHL,1,,80,49,16,15,17,10,7,0
goyetph01c,1972,NYI,NHL,1,,48,6,38,4,,,,
irvindi01c,1948,MTL,NHL,1,,60,28,23,9,7,3,4,0
dineebi01c,1992,PHI,NHL,1,,84,36,37,11,,,,
payneda01c,2009,STL,NHL,2,,42,23,15,4,,,,
babcomi01c,2011,DET,NHL,1,,82,48,28,6,5,1,4,0
mauripa01c,2003,CAR,NHL,1,,30,8,14,8,,,,
bowmasc01c,1997,DET,NHL,1,,82,44,23,15,22,16,6,0
gormato01c,1936,MTM,NHL,1,,48,22,17,9,5,2,3,0
