playerid,yearid,round,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
broxtjo01,2008,NLDS1,LAN,NL,0,0,3,0,0,0,1,10,0,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0.0,0.0,0.0
nagych01,1995,ALDS1,CLE,AL,1,0,1,1,0,0,0,21,4,1,0,5,6,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0,1,0.0,1.0,0.0
fingero01,1975,ALCS,OAK,AL,0,1,1,0,0,0,0,12,5,3,1,1,3,0.0,6.0,1.0,0.0,0.0,0.0,16.0,1,3,2.0,0.0,1.0
hurstbr01,1988,ALCS,BOS,AL,0,2,2,2,1,0,0,39,10,4,2,5,12,0.0,2.0,1.0,0.0,0.0,0.0,53.0,0,4,0.0,0.0,1.0
sabatcc01,2010,ALDS2,NYA,AL,1,0,1,1,0,0,0,18,5,3,1,3,5,0.0,4.0,0.0,0.0,1.0,0.0,27.0,0,4,1.0,0.0,0.0
wickeke01,1937,WS,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
grimebu01,1930,WS,SLN,NL,0,2,2,2,2,0,0,51,10,7,3,6,13,0.0,3.0,1.0,0.0,0.0,0.0,65.0,0,7,1.0,1.0,1.0
tavarju01,1995,ALDS1,CLE,AL,0,0,3,0,0,0,0,8,5,2,1,0,3,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0,2,0.0,0.0,0.0
henketo01,1992,WS,TOR,AL,0,0,3,0,0,0,2,10,2,1,0,2,1,0.0,2.0,0.0,0.0,1.0,0.0,15.0,2,1,1.0,0.0,0.0
lidgebr01,2009,NLDS2,PHI,NL,0,0,2,0,0,0,2,4,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2,0,0.0,0.0,0.0
miljujo01,1927,WS,PIT,NL,0,1,2,0,0,0,0,20,4,1,0,4,6,0.0,1.0,1.0,2.0,0.0,0.0,25.0,2,1,1.0,0.0,2.0
martipe02,1998,ALDS1,BOS,AL,1,0,1,1,0,0,0,21,6,3,2,0,8,0.0,3.0,0.0,1.0,0.0,0.0,27.0,0,3,0.0,0.0,0.0
paniajo01,2000,ALCS,SEA,AL,0,1,5,0,0,0,0,13,4,2,0,1,4,0.0,4.0,0.0,0.0,0.0,0.0,18.0,1,2,1.0,0.0,0.0
hallabi01,1930,WS,SLN,NL,1,1,2,2,1,1,0,33,9,2,0,8,8,0.0,1.0,0.0,0.0,1.0,0.0,50.0,0,2,0.0,0.0,1.0
lopezau01,1984,ALCS,DET,AL,1,0,1,0,0,0,0,9,4,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,0,0.0,0.0,0.0
zachato01,1924,WS,WS1,AL,2,0,2,2,1,0,0,53,13,4,0,3,3,0.0,2.0,0.0,0.0,0.0,0.0,66.0,0,4,0.0,0.0,4.0
gallomi01,2005,WS,HOU,NL,0,0,2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
rueteki01,2000,NLDS2,SFN,NL,0,0,1,0,0,0,0,13,3,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0.0,0.0,1.0
riverma01,2011,ALDS1,NYA,AL,0,0,2,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,0,,,0.0
tiantlu01,1970,ALCS,MIN,AL,0,0,1,0,0,0,0,2,1,1,1,0,0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,1,2,0.0,0.0,0.0
johnssy01,1930,WS,SLN,NL,0,0,2,0,0,0,0,15,4,4,2,3,4,0.0,7.0,0.0,0.0,0.0,0.0,22.0,1,4,2.0,1.0,0.0
pettian01,1998,ALDS2,NYA,AL,1,0,1,1,0,0,0,21,3,1,0,0,8,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,1,0.0,0.0,0.0
cruzju02,2004,NLDS2,ATL,NL,0,0,3,0,0,0,0,11,6,4,0,4,4,0.0,9.0,0.0,0.0,1.0,0.0,22.0,1,4,0.0,0.0,0.0
jacksda02,1990,NLCS,CIN,NL,1,0,2,2,0,0,0,34,8,3,0,7,8,0.0,2.0,1.0,0.0,0.0,0.0,49.0,0,3,0.0,0.0,0.0
penaal01,1988,NLCS,LAN,NL,1,1,3,0,0,0,1,13,1,2,0,5,1,0.0,4.0,0.0,0.0,0.0,0.0,18.0,1,2,0.0,0.0,0.0
appieke01,2002,ALDS1,ANA,AL,0,0,1,1,0,0,0,15,5,3,1,3,3,0.0,5.0,0.0,0.0,1.0,0.0,24.0,0,3,0.0,0.0,0.0
wilsoea01,1968,WS,DET,AL,0,1,1,1,0,0,0,13,4,3,0,6,3,0.0,6.0,0.0,0.0,0.0,0.0,21.0,0,3,0.0,0.0,0.0
howest01,1981,NWDIV,LAN,NL,0,0,2,0,0,0,0,6,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,1.0,0.0,0.0
moosebo01,1971,WS,PIT,NL,0,0,3,1,0,0,0,29,12,7,2,2,7,0.0,6.0,0.0,1.0,0.0,0.0,42.0,0,7,1.0,0.0,1.0
wilcomi01,1984,ALCS,DET,AL,1,0,1,1,0,0,0,24,2,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0.0,0.0,0.0
burbada01,1995,NLCS,CIN,NL,0,0,2,0,0,0,0,11,3,0,0,4,0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,1,0,0.0,0.0,1.0
hootobu01,1981,NLCS,LAN,NL,2,0,2,2,0,0,0,44,11,0,0,6,7,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0,1,1.0,0.0,2.0
cormirh01,1995,ALDS1,BOS,AL,0,0,2,0,0,0,0,2,2,1,0,1,2,0.0,13.0,0.0,0.0,1.0,0.0,6.0,0,1,0.0,0.0,0.0
averyst01,1991,WS,ATL,NL,0,0,2,2,0,0,0,39,10,5,1,1,8,0.0,3.0,0.0,0.0,0.0,0.0,51.0,0,6,0.0,2.0,1.0
clonito01,1970,WS,CIN,NL,0,1,2,1,0,0,0,22,10,6,3,5,4,0.0,7.0,1.0,0.0,0.0,0.0,35.0,0,6,0.0,0.0,0.0
arroybr01,2005,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,2,2,1,2,1,0.0,18.0,0.0,0.0,0.0,0.0,7.0,1,2,0.0,0.0,0.0
smoltjo01,1996,NLCS,ATL,NL,2,0,2,2,0,0,0,45,12,2,0,3,12,0.0,1.0,0.0,2.0,0.0,0.0,59.0,0,2,0.0,0.0,0.0
reynosh01,1998,NLDS2,HOU,NL,0,0,1,1,0,0,0,21,4,2,0,1,5,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0,2,0.0,0.0,1.0
hallto01,1972,WS,CIN,NL,0,0,4,0,0,0,1,25,6,0,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3,0,0.0,0.0,0.0
gryboke01,2004,NLDS2,ATL,NL,0,0,5,0,0,0,0,13,3,1,0,1,3,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0,1,0.0,0.0,1.0
dragodi01,1975,ALCS,BOS,AL,0,0,2,0,0,0,2,14,2,0,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2,0,0.0,0.0,1.0
timlimi01,1992,ALCS,TOR,AL,0,0,2,0,0,0,0,4,4,1,0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0,1,0.0,0.0,0.0
clemero02,2001,ALCS,NYA,AL,0,0,1,1,0,0,0,15,1,0,0,4,7,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0,0,0.0,0.0,0.0
aukerel01,1935,WS,DET,AL,0,0,1,1,0,0,0,18,6,2,1,2,1,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0,3,1.0,0.0,2.0
davisst02,1988,WS,OAK,AL,0,2,2,2,0,0,0,24,14,10,3,1,7,0.0,11.0,0.0,0.0,0.0,0.0,37.0,0,10,0.0,0.0,1.0
radkebr01,2002,ALCS,MIN,AL,0,1,1,1,0,0,0,20,5,2,0,1,4,0.0,2.0,0.0,0.0,1.0,0.0,26.0,0,2,1.0,0.0,0.0
linebsc01,2008,ALDS2,CHA,AL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1,0,0.0,0.0,0.0
tylerle01,1914,WS,BSN,NL,0,0,1,1,0,0,0,30,8,4,0,3,4,0.0,3.0,1.0,0.0,0.0,0.0,41.0,0,4,1.0,1.0,1.0
stantmi02,2002,ALDS1,NYA,AL,0,1,3,0,0,0,0,8,6,3,0,1,1,0.0,10.0,1.0,0.0,0.0,0.0,15.0,1,3,1.0,1.0,0.0
warddu01,1991,ALCS,TOR,AL,0,1,2,0,0,0,1,13,4,3,0,1,6,0.0,6.0,0.0,0.0,0.0,0.0,17.0,1,3,0.0,0.0,0.0
estessh01,1997,NLDS1,SFN,NL,0,0,1,1,0,0,0,9,5,5,1,4,3,0.0,15.0,0.0,0.0,0.0,0.0,18.0,0,5,0.0,0.0,0.0
thompma01,1995,NLDS1,COL,NL,0,0,1,0,0,0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
hoytwa01,1928,WS,NYA,AL,2,0,2,2,2,0,0,54,14,3,1,6,14,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0,4,0.0,1.0,1.0
wohlema01,1996,NLDS1,ATL,NL,0,0,3,0,0,0,3,10,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3,0,0.0,0.0,0.0
stonege02,1973,WS,NYN,NL,0,0,2,0,0,0,1,9,4,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2,0,0.0,0.0,0.0
willimi02,1989,NLCS,CHN,NL,0,0,2,0,0,0,0,3,1,0,0,0,2,0.0,,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
niekrph01,1982,NLCS,ATL,NL,0,0,1,1,0,0,0,18,6,2,0,4,5,0.0,3.0,0.0,1.0,0.0,0.0,27.0,0,2,1.0,0.0,0.0
kippebo01,1991,NLCS,PIT,NL,0,0,1,0,0,0,0,6,2,1,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0,1,0.0,0.0,0.0
micelda01,1998,NLCS,SDN,NL,0,0,3,0,0,0,0,2,4,1,1,0,1,0.0,,0.0,0.0,0.0,0.0,6.0,0,1,0.0,0.0,0.0
garlajo01,2005,ALCS,CHA,AL,1,0,1,1,1,0,0,27,4,2,1,1,7,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0,2,0.0,0.0,1.0
hamiljo02,1996,NLDS2,SDN,NL,0,1,1,1,0,0,0,18,5,3,1,0,6,0.0,4.0,0.0,0.0,1.0,0.0,23.0,0,3,0.0,0.0,1.0
lackejo01,2002,ALCS,ANA,AL,1,0,1,1,0,0,0,21,3,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0.0,0.0,0.0
assenpa01,1998,ALDS1,CLE,AL,0,0,3,0,0,0,0,3,2,0,0,0,2,0.0,,0.0,0.0,0.0,0.0,5.0,1,0,0.0,0.0,0.0
bernadw01,1982,WS,ML4,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
morgami01,2001,NLCS,ARI,NL,0,0,2,0,0,0,0,3,3,3,0,1,1,0.0,27.0,0.0,0.0,0.0,0.0,7.0,0,3,0.0,0.0,0.0
calerki01,2004,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
marquja01,2004,NLDS1,SLN,NL,0,0,1,1,0,0,0,10,4,3,3,4,0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,0,3,0.0,0.0,1.0
raudo01,1977,NLCS,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
riverma01,2010,ALCS,NYA,AL,0,0,3,0,0,0,1,9,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3,0,1.0,0.0,0.0
clontbr01,1995,NLDS1,ATL,NL,0,0,1,0,0,0,0,4,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0
loeka01,2011,NLDS2,MIL,NL,0,0,2,0,0,0,0,6,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1,,,1.0
chandsp01,1947,WS,NYA,AL,0,0,1,0,0,0,0,6,2,2,0,3,1,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0,2,1.0,0.0,0.0
odombl01,1974,WS,OAK,AL,1,0,2,0,0,0,0,4,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0,0.0,0.0,0.0
pottene01,1944,WS,SLA,AL,0,1,2,2,0,0,0,29,10,1,0,3,6,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0,5,1.0,0.0,0.0
pooleji02,1998,ALCS,CLE,AL,0,0,4,0,0,0,0,4,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
mendora01,2001,ALCS,NYA,AL,0,0,3,0,0,0,0,16,3,1,1,2,4,0.0,1.0,1.0,0.0,0.0,0.0,21.0,0,1,0.0,0.0,0.0
hitchst01,1998,WS,SDN,NL,0,0,1,1,0,0,0,18,7,1,1,1,7,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,2,0.0,0.0,1.0
tesreje01,1917,WS,NY1,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
morgato01,1956,WS,NYA,AL,0,1,2,0,0,0,0,12,6,4,0,4,3,0.0,9.0,2.0,0.0,0.0,0.0,21.0,0,4,0.0,0.0,0.0
cainma01,2010,WS,SFN,NL,1,0,1,1,0,0,0,23,4,0,0,2,2,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0,0,1.0,0.0,0.0
worthal01,1969,ALCS,MIN,AL,0,0,1,0,0,0,0,4,3,1,0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0,1,0.0,0.0,0.0
davisro02,1981,AEDIV,NYA,AL,1,0,3,0,0,0,0,18,1,0,0,2,6,0.0,0.0,0.0,1.0,0.0,0.0,21.0,1,0,0.0,0.0,0.0
nelsoje01,2003,ALCS,NYA,AL,0,0,4,0,0,0,0,9,4,2,0,0,3,0.0,6.0,0.0,0.0,1.0,0.0,12.0,1,2,0.0,0.0,2.0
jastela01,1968,WS,SLN,NL,0,0,1,0,0,0,0,0,2,3,1,1,0,1.0,,0.0,0.0,0.0,0.0,3.0,0,3,0.0,0.0,0.0
blantjo01,2009,NLDS2,PHI,NL,0,0,2,0,0,0,0,11,4,2,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0,2,1.0,0.0,1.0
stottto01,1993,WS,TOR,AL,0,0,1,1,0,0,0,6,3,6,1,4,1,0.0,27.0,0.0,0.0,0.0,0.0,13.0,0,6,0.0,0.0,0.0
boddimi01,1983,ALCS,BAL,AL,1,0,1,1,1,1,0,27,5,0,0,3,14,0.0,0.0,0.0,0.0,2.0,0.0,36.0,0,0,0.0,0.0,0.0
rybami01,1946,WS,BOS,AL,0,0,1,0,0,0,0,2,2,1,0,1,0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0,1,1.0,0.0,0.0
mendora01,2004,ALCS,BOS,AL,0,1,2,0,0,0,0,6,2,1,0,0,1,0.0,4.0,0.0,0.0,2.0,1.0,10.0,0,1,0.0,0.0,0.0
chenela01,1916,WS,BRO,NL,0,0,1,0,0,0,0,9,4,1,0,1,5,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0,2,0.0,0.0,0.0
eyresc01,2008,WS,PHI,NL,0,0,2,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
shielsc01,2002,WS,ANA,AL,0,0,1,0,0,0,0,5,5,1,2,0,1,0.0,5.0,0.0,0.0,0.0,0.0,11.0,1,5,0.0,0.0,0.0
chrisla01,1980,WS,PHI,NL,0,1,1,1,0,0,0,1,5,4,1,0,0,0.0,108.0,0.0,0.0,0.0,0.0,6.0,0,4,0.0,0.0,0.0
mormaal01,1997,ALDS1,CLE,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
farnsky01,2010,NLDS2,ATL,NL,1,0,2,0,0,0,0,6,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2,0,0.0,0.0,1.0
martipe02,1999,ALDS1,BOS,AL,1,0,2,1,0,0,0,30,3,0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1,0,0.0,0.0,0.0
morehda01,1967,WS,BOS,AL,0,0,2,0,0,0,0,10,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0.0,0.0,0.0
benitar01,1999,NLDS2,NYN,NL,0,0,2,0,0,0,0,7,2,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1,0,0.0,0.0,0.0
maglisa01,1951,WS,NY1,NL,0,1,1,1,0,0,0,15,8,4,1,2,3,0.0,7.0,0.0,0.0,0.0,0.0,24.0,0,4,0.0,0.0,0.0
wiseri01,1975,ALCS,BOS,AL,1,0,1,1,0,0,0,22,6,2,0,3,2,0.0,2.0,0.0,0.0,0.0,0.0,31.0,0,3,0.0,0.0,0.0
pennybr01,2011,ALCS,DET,AL,0,0,1,0,0,0,0,5,7,5,2,2,1,0.0,27.0,1.0,1.0,0.0,0.0,14.0,0,5,,,0.0
verlaju01,2012,ALDS2,DET,AL,2,0,2,2,1,1,0,48,7,1,1,5,22,0.0,0.0,0.0,0.0,0.0,,59.0,0,1,,,0.0
ligteke01,1997,NLCS,ATL,NL,0,0,2,0,0,0,0,9,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,1.0,0.0,1.0
mathegr01,1987,WS,SLN,NL,0,0,1,1,0,0,0,11,2,1,1,2,3,0.0,2.0,0.0,1.0,1.0,0.0,16.0,0,1,0.0,0.0,0.0
jenksbo01,2005,WS,CHA,AL,0,0,4,0,0,0,2,15,3,2,0,2,7,0.0,3.0,0.0,0.0,1.0,0.0,21.0,2,2,1.0,0.0,0.0
fultzaa01,2007,ALCS,CLE,AL,0,0,1,0,0,0,0,0,0,0,0,2,0,,,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
eldreca01,2005,NLDS1,SLN,NL,0,0,1,0,0,0,0,2,2,2,0,1,0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,0,2,0.0,0.0,0.0
tudorjo01,1987,NLCS,SLN,NL,1,1,2,2,0,0,0,46,16,3,2,5,12,0.0,1.0,2.0,0.0,0.0,0.0,65.0,0,5,2.0,0.0,0.0
smoltjo01,1998,NLDS1,ATL,NL,1,0,1,1,0,0,0,23,5,1,1,0,6,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,1,0.0,0.0,0.0
smithbo02,1932,WS,CHN,NL,0,0,1,0,0,0,0,3,2,1,0,0,1,0.0,9.0,0.0,0.0,0.0,0.0,5.0,1,1,0.0,0.0,0.0
fordwh01,1957,WS,NYA,AL,1,1,2,2,1,0,0,48,11,2,0,5,7,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0,2,1.0,0.0,2.0
danfoda01,1917,WS,CHA,AL,0,0,1,0,0,0,0,3,3,2,1,0,2,0.0,18.0,0.0,0.0,0.0,0.0,5.0,1,2,0.0,0.0,0.0
fuentbr01,2007,WS,COL,NL,0,0,3,0,0,0,0,11,6,4,1,2,1,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0,4,0.0,0.0,1.0
sallesl01,1917,WS,NY1,NL,0,2,2,2,1,0,0,46,20,9,1,4,4,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0,10,2.0,0.0,0.0
galehde01,1944,WS,SLA,AL,1,1,2,2,2,0,0,54,13,3,2,5,15,0.0,1.0,1.0,0.0,0.0,0.0,71.0,0,3,2.0,0.0,2.0
gossari01,1981,WS,NYA,AL,0,0,3,0,0,0,2,15,2,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,20.0,3,0,0.0,1.0,0.0
donnebr01,2004,ALDS1,ANA,AL,0,0,2,0,0,0,0,10,3,4,0,2,5,0.0,10.0,2.0,1.0,0.0,0.0,15.0,1,4,0.0,0.0,0.0
martira02,1996,NLDS1,LAN,NL,0,0,1,1,0,0,0,24,3,1,0,3,6,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0,1,1.0,1.0,0.0
maddugr01,1999,NLDS1,ATL,NL,0,1,2,1,0,0,0,21,10,2,1,5,5,0.0,,2.0,0.0,0.0,0.0,32.0,0,2,0.0,0.0,2.0
fasseje01,1997,ALDS2,SEA,AL,1,0,1,1,0,0,0,24,3,1,0,4,3,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0,1,1.0,0.0,0.0
palmeji01,1974,ALCS,BAL,AL,0,1,1,1,1,0,0,27,4,1,1,1,4,0.0,1.0,0.0,0.0,1.0,0.0,32.0,0,1,1.0,0.0,0.0
bernadw01,1981,AEDIV,ML4,AL,0,0,2,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
drabomo01,1966,WS,BAL,AL,1,0,1,0,0,0,0,20,1,0,0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0.0,0.0,0.0
holtzke01,1974,WS,OAK,AL,1,0,2,2,0,0,0,36,13,2,0,4,10,0.0,1.0,0.0,1.0,0.0,0.0,52.0,0,3,1.0,0.0,1.0
grimsro02,1972,WS,CIN,NL,2,1,4,1,0,0,0,21,7,2,1,3,2,0.0,2.0,1.0,0.0,0.0,0.0,30.0,0,2,0.0,0.0,0.0
mikkepe01,1964,WS,NYA,AL,0,1,4,0,0,0,0,14,4,3,1,2,4,0.0,5.0,0.0,0.0,0.0,0.0,20.0,3,4,0.0,0.0,0.0
brettke01,1967,WS,BOS,AL,0,0,2,0,0,0,0,4,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,0,0.0,0.0,0.0
nelsoje01,1999,ALDS2,NYA,AL,0,0,3,0,0,0,0,5,1,0,0,1,3,0.0,,0.0,0.0,0.0,0.0,7.0,1,0,0.0,0.0,0.0
earnsge01,1930,WS,PHA,AL,2,0,3,3,2,0,0,75,13,2,1,7,19,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0,2,1.0,0.0,0.0
moorewh01,1940,WS,CIN,NL,0,0,3,0,0,0,0,25,8,3,1,6,7,0.0,3.0,0.0,0.0,0.0,0.0,38.0,0,3,0.0,0.0,0.0
goodedw01,1986,NLCS,NYN,NL,0,1,2,2,0,0,0,51,16,2,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0,2,1.0,0.0,2.0
ligteke01,2001,NLCS,ATL,NL,0,0,2,0,0,0,0,9,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,1.0
brownke01,1998,WS,SDN,NL,0,1,2,2,0,0,0,43,14,7,0,6,13,0.0,4.0,2.0,0.0,0.0,0.0,62.0,0,7,1.0,1.0,0.0
bradfch01,2008,ALCS,TBA,AL,0,0,3,0,0,0,0,9,4,1,0,2,1,0.0,,1.0,0.0,0.0,0.0,14.0,0,1,0.0,0.0,1.0
averyst01,1992,WS,ATL,NL,0,1,2,2,0,0,0,36,11,5,3,3,11,0.0,3.0,0.0,0.0,0.0,0.0,48.0,0,5,0.0,1.0,2.0
lillyte01,2003,ALDS2,OAK,AL,0,0,2,1,0,0,0,27,2,0,0,2,7,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0,1,0.0,0.0,1.0
reynosh01,1999,NLDS1,HOU,NL,1,1,2,2,0,0,0,33,16,5,0,3,5,0.0,4.0,0.0,0.0,0.0,0.0,49.0,0,5,2.0,1.0,2.0
westda01,1993,WS,PHI,NL,0,0,3,0,0,0,0,3,5,3,0,1,0,0.0,,0.0,0.0,1.0,0.0,10.0,0,3,0.0,0.0,0.0
