id,lgid,teamid,franchid,name,park
27,AA,PT1,PIT,Pittsburg Alleghenys,Exposition Park I
304,UA,BLU,BLU,Baltimore Monumentals,
100,AL,SLA,BAL,St. Louis Browns,Sportsman's Park IV
56,AL,CLE,CLE,Cleveland Indians,Cleveland Stadium
186,NL,CHN,CHC,Chicago Cubs,Wrigley Field
141,NA,MID,MAN,Middletown Mansfields,Mansfield Club Grounds
185,NL,CHN,CHC,Chicago Cubs,West Side Park II
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
47,AL,CAL,ANA,California Angels,Anaheim Stadium
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
10,AA,CL3,CLV,Cleveland Blues,National League Park II
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
61,AL,CLE,CLE,Cleveland Naps,League Park I
134,NA,CH1,CNA,Chicago White Stockings,Union Base-Ball Grounds
286,NL,SR1,SYR,Syracuse Stars,Newell Park
253,NL,PHI,PHI,Philadelphia Phillies,Shibe Park
163,NL,BRO,LAD,Brooklyn Bridegrooms,Washington Park II
234,NL,MON,WSN,Montreal Expos,Jarry Park
56,AL,CLE,CLE,Cleveland Indians,Cleveland Stadium
312,UA,SPU,STP,St. Paul White Caps,
287,NL,TRN,TRT,Troy Trojans,Haymakers' Grounds
273,NL,SFN,SFG,San Francisco Giants,SBC Park
254,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
96,AL,SEA,SEA,Seattle Mariners,Kingdome
279,NL,SLN,STL,St. Louis Cardinals,Busch Stadium II
145,NA,PH2,PWS,Philadelphia Whites,Jefferson Street Grounds
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
243,NL,NY3,NYU,New York Mutuals,Union Grounds (Brooklyn)
130,NA,BR1,ECK,Brooklyn Eckfords,Union Grounds
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
231,NL,MIL,MIL,Milwaukee Brewers,Miller Park
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
184,NL,CHN,CHC,Chicago Colts,West Side Park II
174,NL,BSN,ATL,Boston Beaneaters,South End Grounds III
263,NL,PIT,PIT,Pittsburgh Pirates,PNC Park
36,AA,WS7,WST,Washington Nationals,Athletic Park
23,AA,NY4,NYP,New York Metropolitans,St. George Cricket Grounds
266,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
255,NL,PHI,PHI,Philadelphia Quakers,Philadelphia Baseball Grounds
15,AA,CN3,CKK,Cincinnati Kelly's Killers,East End Park
39,AL,ANA,ANA,Anaheim Angels,Edison International Field
262,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field/Three Rivers Stadium
122,FL,CHF,CHH,Chicago Whales,Wrigley Field
12,AA,CL6,CLS,Columbus Solons,Recreation Park II
203,NL,CL4,CLV,Cleveland Spiders,League Park I
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
104,AL,TEX,TEX,Texas Rangers,Arlington Stadium
157,NL,ATL,ATL,Atlanta Braves,Atlanta-Fulton County Stadium
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
89,AL,OAK,OAK,Oakland Athletics,O.co Coliseum
143,NA,NY2,NNA,New York Mutuals,Union Grounds (Brooklyn)
63,AL,DET,DET,Detroit Tigers,Bennett Park
210,NL,FLO,FLA,Florida Marlins,Dolphin Stadium
131,NA,BR2,BRA,Brooklyn Atlantics,Capitoline Grounds
226,NL,LS1,LGR,Louisville Grays,Louisville Baseball Park
170,NL,BRO,LAD,Brooklyn Superbas,Washington Park III
40,AL,BAL,BAL,Baltimore Orioles,Memorial Stadium
261,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
106,AL,TEX,TEX,Texas Rangers,The Ballpark at Arlington
150,NA,TRO,TRO,Troy Haymakers,Haymakers' Grounds
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
298,PL,CHP,CHP,Chicago Pirates,
7,AA,BR3,LAD,Brooklyn Grays,Washington Park I
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
199,NL,CIN,CIN,Cincinnati Reds,League Park II in Cincinnati
304,UA,BLU,BLU,Baltimore Monumentals,
146,NA,PH3,CEN,Philadelphia Centennials,Centennial Grounds
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
293,NL,WOR,WOR,Worcester Ruby Legs,Worcester Driving Park Grounds
62,AL,CLE,CLE,Cleveland Naps,League Park II
258,NL,PIT,PIT,Pittsburg Alleghenys,Recreation Park
46,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds
312,UA,SPU,STP,St. Paul White Caps,
114,AL,WS1,MIN,Washington Senators,Griffith Stadium II
284,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV/Busch Stadium II
86,AL,NYA,NYY,New York Yankees,Yankee Stadium III
285,NL,SLN,STL,St. Louis Perfectos,Robison Field
148,NA,SL1,SLR,St. Louis Red Stockings,Red Stocking Baseball Park
231,NL,MIL,MIL,Milwaukee Brewers,Miller Park
129,NA,BL4,MAR,Baltimore Marylands,Newington Park
203,NL,CL4,CLV,Cleveland Spiders,League Park I
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
7,AA,BR3,LAD,Brooklyn Grays,Washington Park I
213,NL,FLO,FLA,Florida Marlins,Sun Life Stadium
28,AA,PT1,PIT,Pittsburg Alleghenys,Recreation Park
286,NL,SR1,SYR,Syracuse Stars,Newell Park
103,AL,TEX,TEX,Texas Rangers,Ameriquest Field
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
207,NL,COL,COL,Colorado Rockies,Coors Field
298,PL,CHP,CHP,Chicago Pirates,
43,AL,BOS,BOS,Boston Americans,Huntington Avenue Grounds
54,AL,CLE,CLE,Cleveland Blues,League Park I
134,NA,CH1,CNA,Chicago White Stockings,Union Base-Ball Grounds
297,PL,BSP,BRS,Boston Reds,
299,PL,CLP,CLI,Cleveland Infants,
58,AL,CLE,CLE,Cleveland Indians,League Park II
217,NL,HOU,HOU,Houston Astros,Enron Field
313,UA,WIL,WIL,Wilmington Quicksteps,
304,UA,BLU,BLU,Baltimore Monumentals,
132,NA,BR2,BRA,Brooklyn Atlantics,Union Grounds
78,AL,MIN,MIN,Minnesota Twins,Target Field
68,AL,KC1,OAK,Kansas City Athletics,Municipal Stadium I
122,FL,CHF,CHH,Chicago Whales,Wrigley Field
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
296,PL,BRP,BWW,Brooklyn Ward's Wonders,
14,AA,CN2,CIN,Cincinnati Red Stockings,League Park I in Cincinnati
160,NL,BFN,BUF,Buffalo Bisons,Riverside Park
230,NL,MIL,MIL,Milwaukee Brewers,County Stadium
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
37,AA,WS9,WAS,Washington Statesmen,Boundary Field
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
25,AA,PH4,PHA,Philadelphia Athletics,Oakdale Park
49,AL,CHA,CHW,Chicago White Sox,Comiskey Park
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
169,NL,BRO,LAD,Brooklyn Superbas,Ebbets Field
263,NL,PIT,PIT,Pittsburgh Pirates,PNC Park
295,PL,BFP,BFB,Buffalo Bisons,
190,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I/Lake Front Park II
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
126,FL,PTF,PBS,Pittsburgh Rebels,
174,NL,BSN,ATL,Boston Beaneaters,South End Grounds III
244,NL,NYN,NYM,New York Mets,Citi Field
21,AA,ML3,MLA,Milwaukee Brewers,Athletic Field
53,AL,CHA,CHW,Chicago White Sox,U.S. Cellular Field
79,AL,ML4,MIL,Milwaukee Brewers,County Stadium
188,NL,CHN,CHC,Chicago White Stockings,23rd Street Grounds
295,PL,BFP,BFB,Buffalo Bisons,
169,NL,BRO,LAD,Brooklyn Superbas,Ebbets Field
191,NL,CHN,CHC,Chicago White Stockings,Lake Front Park II
108,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium /Skydome
296,PL,BRP,BWW,Brooklyn Ward's Wonders,
137,NA,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
254,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium
194,NL,CIN,CIN,Cincinnati Reds,Cinergy Field
30,AA,RIC,RIC,Richmond Virginians,Allen Pasture
102,AL,TBA,TBD,Tampa Bay Rays,Tropicana Field
303,UA,ALT,ALT,Altoona Mountain City,
147,NA,RC1,ROK,Rockford Forest Citys,Agricultural Society Fair Grounds
47,AL,CAL,ANA,California Angels,Anaheim Stadium
12,AA,CL6,CLS,Columbus Solons,Recreation Park II
184,NL,CHN,CHC,Chicago Colts,West Side Park II
242,NL,NY1,SFG,New York Gothams,Polo Grounds I
157,NL,ATL,ATL,Atlanta Braves,Atlanta-Fulton County Stadium
213,NL,FLO,FLA,Florida Marlins,Sun Life Stadium
135,NA,CH2,CNA,Chicago White Stockings,23rd Street Grounds
273,NL,SFN,SFG,San Francisco Giants,SBC Park
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
61,AL,CLE,CLE,Cleveland Naps,League Park I
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
297,PL,BSP,BRS,Boston Reds,
204,NL,CL4,CLV,Cleveland Spiders,National League Park
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
244,NL,NYN,NYM,New York Mets,Citi Field
219,NL,HOU,HOU,Houston Colt .45's,Colt Stadium
300,PL,NYP,NYI,New York Giants,
76,AL,MIN,MIN,Minnesota Twins,Hubert H Humphrey Metrodome
49,AL,CHA,CHW,Chicago White Sox,Comiskey Park
312,UA,SPU,STP,St. Paul White Caps,
227,NL,LS3,LOU,Louisville Colonels,Eclipse Park I
211,NL,FLO,FLA,Florida Marlins,Joe Robbie Stadium
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
266,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
314,UA,WSU,WNA,Washington Nationals,
99,AL,SLA,BAL,St. Louis Browns,Sportsman's Park III
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
175,NL,BSN,ATL,Boston Bees,Braves Field
58,AL,CLE,CLE,Cleveland Indians,League Park II
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
54,AL,CLE,CLE,Cleveland Blues,League Park I
56,AL,CLE,CLE,Cleveland Indians,Cleveland Stadium
290,NL,WAS,WAS,Washington Senators,Boundary Field
43,AL,BOS,BOS,Boston Americans,Huntington Avenue Grounds
208,NL,COL,COL,Colorado Rockies,Mile High Stadium
96,AL,SEA,SEA,Seattle Mariners,Kingdome
17,AA,KC2,KCC,Kansas City Cowboys,Association Park I
34,AA,TL1,TOL,Toledo Blue Stockings,League Park
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
199,NL,CIN,CIN,Cincinnati Reds,League Park II in Cincinnati
292,NL,WAS,WSN,Washington Nationals,R.F.K. Stadium
234,NL,MON,WSN,Montreal Expos,Jarry Park
120,FL,BUF,BFL,Buffalo Buffeds,
100,AL,SLA,BAL,St. Louis Browns,Sportsman's Park IV
11,AA,CL5,CBK,Columbus Buckeyes,Recreation Park I
9,AA,BS2,BRS,Boston Reds,Congress Street Grounds
146,NA,PH3,CEN,Philadelphia Centennials,Centennial Grounds
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
48,AL,CAL,ANA,California Angels,Dodger Stadium
310,UA,PHU,PHK,Philadelphia Keystones,
67,AL,DET,DET,Detroit Tigers,Tiger Stadium
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
69,AL,KCA,KCR,Kansas City Royals,Kauffman Stadium
119,FL,BUF,BFL,Buffalo Blues,
165,NL,BRO,LAD,Brooklyn Dodgers,Ebbets Field
258,NL,PIT,PIT,Pittsburg Alleghenys,Recreation Park
220,NL,IN1,IBL,Indianapolis Blues,South Street Park
127,FL,SLF,SLI,St. Louis Terriers,
52,AL,CHA,CHW,Chicago White Sox,South Side Park II/Comiskey Park
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
312,UA,SPU,STP,St. Paul White Caps,
11,AA,CL5,CBK,Columbus Buckeyes,Recreation Park I
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
35,AA,TL2,TLM,Toledo Maumees,Speranza Park
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
58,AL,CLE,CLE,Cleveland Indians,League Park II
84,AL,NYA,NYY,New York Yankees,Yankee Stadium I
262,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field/Three Rivers Stadium
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
123,FL,IND,NEW,Indianapolis Hoosiers,
212,NL,FLO,FLA,Florida Marlins,Pro Player Stadium
68,AL,KC1,OAK,Kansas City Athletics,Municipal Stadium I
191,NL,CHN,CHC,Chicago White Stockings,Lake Front Park II
65,AL,DET,DET,Detroit Tigers,Comerica Park
257,NL,PHN,ATH,Philadelphia Athletics,Jefferson Street Grounds
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
293,NL,WOR,WOR,Worcester Ruby Legs,Worcester Driving Park Grounds
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
263,NL,PIT,PIT,Pittsburgh Pirates,PNC Park
227,NL,LS3,LOU,Louisville Colonels,Eclipse Park I
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
153,NA,WS5,WBL,Washington Blue Legs,Olympics Grounds
311,UA,SLU,SLM,St. Louis Maroons,
235,NL,MON,WSN,Montreal Expos,Stade Olympique
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
128,NA,BL1,BLC,Baltimore Canaries,Newington Park
151,NA,WS3,OLY,Washington Olympics,Olympics Grounds
81,AL,NYA,NYY,New York Highlanders,Hilltop Park
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
205,NL,CN1,CNR,Cincinnati Reds,Avenue Grounds
188,NL,CHN,CHC,Chicago White Stockings,23rd Street Grounds
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
42,AL,BLA,NYY,Baltimore Orioles,Oriole Park
230,NL,MIL,MIL,Milwaukee Brewers,County Stadium
40,AL,BAL,BAL,Baltimore Orioles,Memorial Stadium
105,AL,TEX,TEX,Texas Rangers,Rangers Ballpark in Arlington
46,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds
120,FL,BUF,BFL,Buffalo Buffeds,
