lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
2599,cochrmi01,cochrmi01m,cochrmi01h,1903.0,4.0,6.0,USA,MA,Bridgewater,1962.0,6.0,28.0,USA,IL,Lake Forest,Mickey,Cochrane,,Gordon Stanley,Black Mike,180.0,70.0,L,R,4/14/1925,5/25/1937,,cochrmi01,cochrmi01,cochm101,cochrmi01,cochrmi01
2673,collied01,collied01m,collied01h,1887.0,5.0,2.0,USA,NY,Millerton,1951.0,3.0,25.0,USA,MA,Boston,Eddie,Collins,,Edward Trowbridge (Sr.),Cocky,175.0,69.0,L,R,9/17/1906,8/2/1930,,collied01,collied01,colle101,collied01,collied01
2690,collizi01,,,1892.0,5.0,4.0,USA,NY,Brooklyn,1983.0,12.0,19.0,USA,VA,Manassas,Zip,Collins,,John Edgar,,152.0,71.0,L,L,7/31/1914,9/27/1921,,collizi01,collizi01,collz101,collizi01,collizi01
2701,combege01,,,1956.0,2.0,1.0,USA,MA,Melrose,,,,,,,Geoff,Combe,,Geoffrey Wade,,185.0,74.0,R,R,9/2/1980,10/2/1981,,combege01,combege01,combg101,combege01,combege01
2729,conkwal01,,,1896.0,12.0,4.0,USA,MO,Sedalia,1991.0,7.0,30.0,USA,CA,LaMesa,Allen,Conkwright,,Allen Howard,Red,170.0,70.0,R,R,9/16/1920,10/3/1920,,conkwal01,conkwal01,conka101,conkwal01,conkwal01
2735,conlojo01,,,1897.0,12.0,10.0,USA,MA,Woburn,1987.0,8.0,5.0,USA,MA,Falmouth,Jocko,Conlon,,Arthur Joseph,,145.0,67.0,R,R,4/17/1923,10/6/1923,,conlojo01,conlojo01,conlj101,conlojo01,conlojo01
2753,connore01,,,1863.0,,,USA,NY,New York,1896.0,3.0,2.0,USA,NY,New York,Red,Connolly,,John M.,,,,,,7/1/1886,7/6/1886,,connore01,connore01,connr101,connore01,connore01
2783,conwaji01,,,1858.0,10.0,8.0,USA,PA,Clifton,,,,,,,Jim,Conway,,James P.,,,,,R,5/5/1884,10/5/1889,,conwaji01,conwaji01,conwj102,conwaji01,conwaji01
2804,cookefr01,,,,,,,,,1923.0,1.0,22.0,USA,OH,Gallipolis,Fred,Cooke,,Frederick B.,,164.0,70.0,,,7/30/1897,8/3/1897,,cookefr01,cookefr01,cookf101,cookefr01,cookefr01
2864,coreyma02,,,1974.0,11.0,16.0,USA,PA,Coudersport,,,,,,,Mark,Corey,,Mark Franklin,,220.0,74.0,R,R,10/2/2001,10/1/2004,Edinboro University,coreyma02,coreyma02,corem001,coreyma02,coreyma02
3042,cronida01,,,1857.0,4.0,1.0,USA,MA,South Boston,1885.0,11.0,30.0,USA,MA,Boston,Dan,Cronin,,Daniel T.,,170.0,68.0,,,7/9/1884,7/14/1884,,cronida01,cronida01,crond101,cronida01,cronida01
3048,crosbed01,,,1949.0,5.0,26.0,USA,CA,Long Beach,,,,,,,Ed,Crosby,,Edward Carlton,,175.0,74.0,L,R,7/12/1970,5/12/1976,,crosbed01,crosbed01,crose101,crosbed01,crosbed01
3103,cubilda01,,,1972.0,11.0,15.0,Venezuela,,Bobure,,,,,,,Darwin,Cubillan,,Darwin Harrikson (Salom),,165.0,74.0,R,R,5/20/2000,6/1/2004,,cubilda01,cubilda01,cubid001,cubilda01,cubilda01
3107,cuddymi01,,,1979.0,3.0,27.0,USA,VA,Norfolk,,,,,,,Michael,Cuddyer,,Michael Brent,,225.0,74.0,R,R,9/23/2001,,,cuddymi01,cuddymi01,cuddm001,cuddymi01,cuddymi01
3158,curtich01,,,1968.0,11.0,6.0,USA,IN,Marion,,,,,,,Chad,Curtis,,Chad David,,175.0,70.0,R,R,4/8/1992,9/30/2001,Grand Canyon,curtich01,curtich01,curtc001,curtich01,curtich01
3183,damicje01,,,1975.0,12.0,27.0,USA,FL,St. Petersburg,,,,,,,Jeff,D'Amico,,Jeffrey Charles,,250.0,79.0,R,R,6/28/1996,5/10/2004,,damije01,d'amije01,damij001,damije01,d'amije01
3190,dahlja01,,,1945.0,12.0,6.0,USA,CA,San Bernardino,1965.0,6.0,20.0,USA,NC,Salisbury,Jay,Dahl,,Jay Steven,,183.0,70.0,B,L,9/27/1963,9/27/1963,,dahlja01,dahlja01,dahlj102,dahlja01,dahlja01
3195,dailejo01,,,1853.0,10.0,26.0,USA,NY,Brooklyn,,,,,,,John,Dailey,,John J.,,145.0,67.0,,,4/29/1875,7/19/1875,,dailejo01,dailejo01,dailj101,dailejo01,dailejo01
3285,davencl01,,,1898.0,5.0,28.0,USA,TX,Runge,1976.0,6.0,13.0,USA,TX,Corpus Christi,Claude,Davenport,,Claude Edwin,Big Dave,193.0,78.0,R,R,10/2/1920,10/2/1920,,davencl01,davencl01,davec101,davencl01,davencl01
3367,dawsoan01,,dawsoan01h,1954.0,7.0,10.0,USA,FL,Miami,,,,,,,Andre,Dawson,,Andre Nolan,The Hawk,180.0,75.0,R,R,9/11/1976,9/29/1996,Florida A&M,dawsoan01,dawsoan01,dawsa001,dawsoan01,dawsoan01
3387,dealch01,,,1891.0,10.0,30.0,USA,PA,Wilkinsburg,1979.0,9.0,16.0,USA,CA,Covina,Charlie,Deal,,Charles Albert,,160.0,72.0,R,R,7/19/1912,10/2/1921,,dealch01,dealch01,dealc102,dealch01,dealch01
3393,deandi01,,deandi01h,1910.0,1.0,16.0,USA,AR,Lucas,1974.0,7.0,17.0,USA,NV,Reno,Dizzy,Dean,,Jay Hanna,,182.0,74.0,R,R,9/28/1930,9/28/1947,,deandi01,deandi01,deand102,deandi01,deandi01
3456,deleolu01,,,1958.0,8.0,19.0,P.R.,,Ponce,,,,,,,Luis,DeLeon,,Luis Antonio (Tricoche),,153.0,73.0,R,R,9/6/1981,5/26/1989,,deleolu01,deleolu01,delel001,deleolu01,deleolu01
3465,dellaja01,,,1976.0,12.0,17.0,USA,NY,Mount Kisco,,,,,,,Jason,Dellaero,,,,195.0,74.0,B,R,9/7/1999,10/3/1999,,dellaja01,dellaja01,dellj001,dellaja01,dellaja01
3479,demetst01,,,1935.0,1.0,27.0,USA,PA,Homer City,,,,,,,Steve,Demeter,,Stephen,,185.0,69.0,R,R,7/29/1959,5/6/1960,,demetst01,demetst01,demes101,demetst01,demetst01
3599,dilliha01,,,1894.0,10.0,30.0,USA,OH,Pomeroy,1959.0,1.0,8.0,USA,OH,Cleveland,Harley,Dillinger,,Harley Hugh,"Hoke,Lefty",175.0,71.0,R,L,8/16/1914,10/3/1914,,dilliha01,dilliha01,dillh101,dilliha01,dilliha01
3607,dimagjo01,,dimagjo01h,1914.0,11.0,25.0,USA,CA,Martinez,1999.0,3.0,8.0,USA,FL,Hollywood,Joe,DiMaggio,born as Giuseppe Paolo DiMaggio,Joseph Paul (Jr.),"Joltin' Joe,The Yankee Clipper",193.0,74.0,R,R,5/3/1936,9/30/1951,,dimagjo01,dimagjo01,dimaj101,dimagjo01,dimagjo01
3639,doberje01,,,1917.0,11.0,20.0,USA,IL,Mount Olive,1998.0,7.0,16.0,USA,MO,St.Louis,Jess,Dobernic,,Andrew Joseph,,170.0,70.0,R,R,7/2/1939,7/28/1949,,doberje01,doberje01,dobej101,doberje01,doberje01
3652,doerrbo01,,doerrbo01h,1918.0,4.0,7.0,USA,CA,Los Angeles,,,,,,,Bobby,Doerr,,Robert Pershing,,175.0,71.0,R,R,4/20/1937,9/7/1951,,doerrbo01,doerrbo01,doerb101,doerrbo01,doerrbo01
3666,donahji02,,,1879.0,7.0,13.0,USA,OH,Springfield,1913.0,7.0,19.0,USA,OH,Columbus,Jiggs,Donahue,,John Augustus,,178.0,73.0,L,L,9/10/1900,10/2/1909,,donahji02,donahji02,donaj103,donahji02,donahji02
3687,donohji01,,,1938.0,10.0,31.0,USA,MO,St. Louis,,,,,,,Jim,Donohue,,James Thomas,,190.0,76.0,R,R,4/11/1961,6/22/1962,,donohji01,donohji01,donoj103,donohji01,donohji01
3762,doylede01,,,1944.0,1.0,17.0,USA,KY,Glasgow,,,,,,,Denny,Doyle,,Robert Dennis,,175.0,69.0,L,R,4/7/1970,9/30/1977,,doylede01,doylede01,doyld102,doylede01,doylede01
3853,dukesto01,,,1942.0,8.0,31.0,USA,TN,Knoxville,,,,,,,Tom,Dukes,,Thomas Earl,,185.0,74.0,R,R,8/15/1967,9/20/1972,,dukesto01,dukesto01,duket101,dukesto01,dukesto01
3867,dundoed01,,,1859.0,7.0,10.0,USA,OH,Columbus,1893.0,8.0,18.0,USA,OH,Columbus,Ed,Dundon,,Edward Joseph,Dummy,170.0,72.0,,R,6/2/1883,9/20/1884,,dundoed01,dundoed01,dunde101,dundoed01,dundoed01
3924,dwyerji01,,,1950.0,1.0,3.0,USA,IL,Evergreen Park,,,,,,,Jim,Dwyer,,James Edward,Pig Pen,165.0,70.0,L,L,6/10/1973,6/21/1990,,dwyerji01,dwyerji01,dwyej001,dwyerji01,dwyerji01
3976,eccleha01,,,1893.0,7.0,9.0,USA,NY,Kennedy,1955.0,6.0,2.0,USA,NY,Jamestown,Harry,Eccles,,Harry Josiah,Bugs,170.0,74.0,L,L,9/13/1915,9/27/1915,,eccleha01,eccleha01,ecclh101,eccleha01,eccleha01
3979,eckerde01,,eckerde01h,1954.0,10.0,3.0,USA,CA,Oakland,,,,,,,Dennis,Eckersley,,Dennis Lee,Eck,190.0,74.0,R,R,4/12/1975,9/26/1998,,eckerde01,eckerde01,ecked001,eckerde01,eckerde01
4030,ehmkeho01,,ehmkeho01h,1894.0,4.0,24.0,USA,NY,Silver Creek,1959.0,3.0,17.0,USA,PA,Philadelphia,Howard,Ehmke,,Howard Jonathan,Bob,190.0,75.0,R,R,4/12/1915,5/22/1930,,ehmkeho01,ehmkeho01,ehmkh101,ehmkeho01,ehmkeho01
4053,ellamro01,,,1886.0,2.0,8.0,USA,PA,West Conshohocken,1948.0,10.0,28.0,USA,PA,Conshohocken,Roy,Ellam,,Roy,"Whitey,Slippery",203.0,70.0,R,R,9/18/1909,8/29/1918,,ellamro01,ellamro01,ellar101,ellamro01,ellamro01
4137,erickdo01,,,1931.0,12.0,13.0,USA,IL,Springfield,,,,,,,Don,Erickson,,Don Lee,,175.0,72.0,R,R,9/1/1958,9/19/1958,,erickdo01,erickdo01,ericd101,erickdo01,erickdo01
4157,escoban01,,,1965.0,5.0,12.0,Venezuela,,LaSabana,,,,,,,Angel,Escobar,,Angel Ruben (Rivas),,160.0,72.0,B,R,5/17/1988,5/26/1988,,escoban01,escoban01,escoa001,escoban01,escoban01
4205,evansda01,,evansda01h,1947.0,5.0,26.0,USA,CA,Pasadena,,,,,,,Darrell,Evans,,Darrell Wayne,Howdy Doody,200.0,74.0,L,R,4/20/1969,10/1/1989,Cal St. Los Angeles,evansda01,evansda01,evand001,evansda01,evansda01
4239,faganbi01,,,1869.0,2.0,15.0,USA,NY,Troy,1930.0,3.0,21.0,USA,NY,Troy,Bill,Fagan,,William A.,Clinkers,165.0,71.0,,L,9/15/1887,7/20/1888,,faganbi01,faganbi01,fagab101,faganbi01,faganbi01
4278,farleto01,,,1856.0,8.0,,USA,NY,Seneca Falls,1910.0,10.0,6.0,USA,MO,Kansas City,Tom,Farley,,Lawrence,,,,,,6/24/1884,7/12/1884,,farleto01,farleto01,farlt101,farleto01,farleto01
4377,fickro01,,,1974.0,3.0,15.0,USA,CA,Torrance,,,,,,,Robert,Fick,,,,189.0,73.0,L,R,9/19/1998,9/29/2007,,fickro01,fickro01,fickr001,fickro01,fickro01
4381,fieldsa01,,,1848.0,10.0,12.0,USA,PA,Philadelphia,1904.0,10.0,28.0,USA,PA,Sinking Spring,Sam,Field,,Samuel Jay,,182.0,69.0,R,R,5/19/1875,,,fieldsa01,fieldsa01,fiels101,fieldsa01,fieldsa01
4409,fingero01,,fingero01h,1946.0,8.0,25.0,USA,OH,Steubenville,,,,,,,Rollie,Fingers,,Roland Glen,,190.0,76.0,R,R,9/15/1968,9/17/1985,,fingero01,fingero01,fingr001,fingero01,fingero01
4639,fowlear01,,,1922.0,7.0,3.0,USA,SC,Converse,2007.0,1.0,29.0,USA,SC,Spartanburg,Art,Fowler,,John Arthur,,180.0,71.0,R,R,4/17/1954,5/4/1964,,fowlear01,fowlear01,fowla101,fowlear01,fowlear01
4653,foxne01,,foxne01h,1927.0,12.0,25.0,USA,PA,St. Thomas,1975.0,12.0,1.0,USA,MD,Baltimore,Nellie,Fox,,Jacob Nelson,,160.0,70.0,L,R,6/8/1947,7/25/1965,,foxne01,foxne01,fox-n101,foxne01,foxne01
