playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
niekrph01,1967,1,ATL,NL,11,9,46,20,10,1,9,621,164,43,9,55,129,0.0,1.0,3.0,19,7.0,1,827.0,20,64,,,
millewa03,1911,1,BRO,NL,0,1,3,2,0,0,0,33,16,8,0,6,0,0.0,6.0,,0,1.0,0,52.0,1,14,,,
dalcabr01,1973,1,KCA,AL,4,3,32,3,1,0,3,292,108,52,8,46,38,0.0,4.0,12.0,5,4.0,1,440.0,16,60,,,
leibeha01,1942,1,NY1,NL,0,1,1,1,1,0,0,27,9,6,0,5,5,0.0,6.0,,0,1.0,0,42.0,0,9,,,
bautaed01,1962,1,SLN,NL,1,0,20,0,0,0,1,97,28,18,5,21,25,0.0,5.0,1.0,2,1.0,1,142.0,9,18,,,
hanleji01,1913,1,NYA,AL,0,0,1,0,0,0,0,12,5,3,0,4,2,0.0,6.0,,0,0.0,0,20.0,1,3,,,
geejo01,1944,1,PIT,NL,0,0,4,0,0,0,0,34,20,9,0,5,3,0.0,7.0,,1,0.0,0,59.0,2,10,,,
milletr01,1999,1,MIN,AL,2,2,52,0,0,0,0,149,55,15,3,16,40,0.0,2.0,3.0,6,0.0,0,214.0,12,18,,,
mmahake01,1989,1,NYA,AL,0,2,4,2,0,0,0,23,13,11,2,8,3,0.0,12.0,0.0,0,1.0,0,44.0,1,12,,,
rasmude01,1992,1,CHN,NL,0,0,3,1,0,0,0,15,7,6,2,2,0,0.0,10.0,1.0,0,1.0,0,24.0,1,6,,,
gurala01,1971,1,CHN,NL,0,0,6,0,0,0,1,9,6,2,0,1,2,0.0,6.0,1.0,1,0.0,0,18.0,2,3,,,
radatdi01,1966,2,CLE,AL,0,3,39,0,0,0,10,170,49,29,6,34,49,0.0,4.0,6.0,5,3.0,0,253.0,25,33,,,
saundjo01,2010,1,LAA,AL,6,10,20,20,2,1,0,362,135,62,14,45,64,,4.0,1.0,3,1.0,0,522.0,0,70,,,
hustibe01,1902,2,PHA,AL,14,5,32,27,17,1,0,612,240,86,7,91,44,0.0,3.0,,3,11.0,1,0.0,5,126,,,
welchmi01,1885,1,NY1,NL,44,11,56,55,55,7,1,1476,372,91,4,131,258,0.0,1.0,,39,0.0,1,1963.0,1,170,,,
rijojo01,1991,1,CIN,NL,15,6,30,30,3,1,0,613,165,57,8,55,172,0.0,2.0,4.0,2,3.0,4,825.0,0,69,,,
glavito02,1998,1,ATL,NL,20,6,33,33,4,3,0,688,202,63,13,74,157,,2.0,2.0,3,2.0,0,934.0,0,67,,,
arroybr01,2005,1,BOS,AL,14,10,35,32,0,0,0,616,213,103,22,54,100,,4.0,3.0,5,14.0,1,878.0,1,116,,,
padilju01,2005,1,NYN,NL,3,1,24,0,0,0,1,109,24,6,0,13,17,,1.0,2.0,0,2.0,0,149.0,5,7,,,
moyerja01,2007,1,PHI,NL,14,12,33,33,1,0,0,598,222,111,30,66,133,,5.0,3.0,2,5.0,0,867.0,0,118,,,
rauchbo01,1972,1,NYN,NL,0,1,19,0,0,0,1,81,27,15,3,21,23,0.0,5.0,2.0,4,0.0,0,126.0,7,16,,,
atchisc01,2010,1,BOS,AL,2,3,43,1,0,0,0,180,58,30,9,19,41,,4.0,2.0,4,1.0,0,253.0,8,37,,,
grimebu01,1931,1,SLN,NL,17,9,29,28,17,3,0,637,240,86,11,59,67,0.0,3.0,,2,10.0,1,914.0,1,97,,,
keyji01,1998,1,BAL,AL,6,3,25,11,0,0,0,238,77,37,5,23,53,,4.0,0.0,1,3.0,1,327.0,4,39,,,
brockle01,1907,1,NYA,AL,1,2,8,4,1,0,0,139,58,32,1,26,13,0.0,6.0,,0,2.0,0,218.0,4,36,,,
jennija01,2003,1,COL,NL,12,13,32,32,1,0,0,544,212,103,20,88,119,0.0,5.0,7.0,7,5.0,0,820.0,0,115,,,
morgacy02,1921,1,BSN,NL,1,1,17,0,0,0,1,91,37,22,0,17,8,0.0,6.0,,0,1.0,0,140.0,11,24,,,
stewama02,1945,1,CHN,NL,0,1,16,1,0,0,0,85,37,15,0,14,9,0.0,4.0,,1,0.0,0,130.0,10,16,,,
tayloro01,1968,1,NYN,NL,1,5,58,0,0,0,13,230,64,23,4,18,49,0.0,2.0,9.0,0,1.0,0,307.0,44,24,,,
milleja02,1929,1,CLE,AL,14,12,29,29,14,2,0,618,227,82,7,60,58,0.0,3.0,,0,7.0,0,896.0,0,98,,,
laskebi01,1982,1,SFN,NL,13,12,32,31,7,1,0,568,186,66,14,43,88,0.0,3.0,2.0,2,2.0,2,781.0,0,74,,,
singlel01,1957,1,CHN,NL,0,1,5,2,0,0,0,40,20,10,3,2,6,0.0,6.0,0.0,0,0.0,1,62.0,1,11,,,
vandejo01,1950,1,CHN,NL,3,4,32,6,0,0,1,221,60,31,10,59,41,0.0,3.0,,3,2.0,0,338.0,17,46,,,
rounsge01,1970,1,CHA,AL,0,1,8,0,0,0,0,19,10,7,1,2,3,0.0,9.0,0.0,0,0.0,0,31.0,1,8,,,
gordoto01,2002,2,HOU,NL,0,2,15,0,0,0,0,57,15,7,2,6,17,,3.0,2.0,0,0.0,0,77.0,3,7,,,
mcmahja02,1956,2,KC1,AL,0,5,23,9,0,0,0,185,69,33,7,31,13,0.0,4.0,0.0,1,2.0,0,279.0,8,40,,,
crawfji01,1976,1,DET,AL,1,8,32,5,1,0,2,328,115,55,4,43,68,0.0,4.0,4.0,7,0.0,0,478.0,11,65,,,
wrighda02,2002,1,CHA,AL,14,12,33,33,1,1,0,589,200,113,32,71,136,,5.0,1.0,10,6.0,1,855.0,0,124,,,
niemara01,1980,1,HOU,NL,0,1,22,1,0,0,1,99,40,20,2,12,18,0.0,5.0,1.0,0,0.0,1,147.0,3,21,,,
casalje01,1958,1,BOS,AL,0,0,2,0,0,0,0,9,1,0,0,2,3,0.0,0.0,0.0,0,0.0,1,11.0,2,0,,,
greifbi01,1973,1,SDN,NL,10,17,36,31,9,3,1,598,181,71,20,62,120,0.0,3.0,12.0,5,5.0,1,823.0,2,88,,,
eversbr01,1997,1,TEX,AL,0,2,3,0,0,0,0,4,5,3,0,3,2,0.0,20.0,0.0,0,0.0,0,12.0,1,3,,,
shumaan01,1999,1,PHI,NL,0,3,8,4,0,0,0,68,23,15,3,14,17,0.0,5.0,0.0,1,1.0,1,105.0,2,17,,,
hallbe01,1911,1,PHI,NL,0,1,7,1,0,0,0,54,19,8,0,13,8,0.0,4.0,,0,1.0,1,78.0,5,11,,,
niggejo01,1944,1,WS1,AL,10,8,24,24,14,2,0,618,164,53,5,88,121,0.0,2.0,,5,4.0,0,848.0,0,65,,,
fordbe01,1998,1,ARI,NL,0,0,8,0,0,0,0,30,13,11,2,3,5,,9.0,0.0,1,2.0,0,49.0,2,12,,,
sudhowi01,1897,1,SLN,NL,2,7,11,9,9,0,0,278,126,46,8,21,19,0.0,4.0,,1,4.0,0,0.0,2,72,,,
pottene01,1948,1,SLA,AL,1,1,2,2,0,0,0,31,11,6,1,4,4,0.0,5.0,,0,2.0,0,49.0,0,7,,,
seaveto01,1970,1,NYN,NL,18,12,37,36,19,2,0,872,230,91,21,83,283,0.0,2.0,8.0,6,4.0,0,1173.0,1,103,,,
dunnja01,1898,1,BRO,NL,16,21,41,37,31,0,0,968,352,129,10,82,66,0.0,3.0,,7,15.0,0,0.0,3,180,,,
shantbo01,1953,1,PHA,AL,5,9,16,16,6,0,0,317,107,48,10,26,58,0.0,4.0,,3,0.0,0,437.0,0,52,,,
milesca01,1940,1,PHA,AL,0,0,2,0,0,0,0,24,9,12,2,8,6,0.0,13.0,,0,0.0,0,41.0,2,12,,,
oliveda02,1995,1,TEX,AL,4,2,17,7,0,0,0,147,47,23,3,32,39,0.0,4.0,1.0,4,1.0,0,222.0,2,25,,,
geyerru01,1910,1,SLN,NL,0,1,4,0,0,0,0,12,5,2,0,3,5,0.0,4.0,,1,0.0,0,20.0,2,3,,,
backebr01,2009,1,HOU,NL,0,0,5,1,0,0,0,39,21,15,5,6,10,,10.0,1.0,2,0.0,0,65.0,3,15,,,
hoggbr01,1912,1,BSN,NL,1,1,10,1,0,0,1,93,37,24,2,16,12,0.0,6.0,,5,2.0,0,146.0,5,32,,,
hallch02,1916,1,SLN,NL,0,4,10,5,2,0,1,128,45,26,1,14,15,0.0,5.0,,1,0.0,0,180.0,4,27,,,
smithed01,1883,2,PHI,NL,0,1,1,1,0,0,0,21,18,12,0,3,2,0.0,15.0,,1,,0,47.0,1,17,,,
baynebi01,1919,1,SLA,AL,1,1,2,2,1,0,0,36,16,7,0,6,0,0.0,5.0,,0,0.0,0,56.0,0,8,,,
keougma02,1983,1,OAK,AL,2,3,14,4,0,0,0,132,50,27,7,31,28,0.0,5.0,1.0,2,0.0,1,210.0,3,29,,,
powelja04,1995,1,FLO,NL,0,0,9,0,0,0,0,25,7,1,0,6,4,0.0,1.0,1.0,0,2.0,0,38.0,1,2,,,
eilanda01,1992,1,SDN,NL,0,2,7,7,0,0,0,81,33,17,1,5,10,0.0,5.0,0.0,0,0.0,1,120.0,0,21,,,
schmida01,1981,1,TEX,AL,0,1,14,1,0,0,1,95,31,11,1,11,13,0.0,3.0,3.0,3,1.0,1,132.0,8,11,,,
henrybi01,1967,1,SFN,NL,2,0,28,1,0,0,2,65,16,5,1,9,23,0.0,2.0,4.0,1,2.0,0,94.0,12,5,,,
mckaiha01,1929,1,CHA,AL,6,9,34,10,4,1,1,474,158,64,10,85,33,0.0,3.0,,1,10.0,1,701.0,15,84,,,
riskeda01,2007,1,KCA,AL,1,4,65,0,0,0,4,209,61,19,8,27,52,,2.0,4.0,0,1.0,0,289.0,27,19,,,
benoijo01,2012,1,DET,AL,5,3,73,0,0,0,2,213,59,29,14,22,84,,3.0,2.0,2,1.0,0,288.0,18,31,,,
mitchpa01,1978,1,SEA,AL,8,14,29,29,4,2,0,504,173,78,21,79,75,0.0,4.0,1.0,4,2.0,1,735.0,0,86,,,
hillesh01,1989,1,CHA,AL,7,11,50,13,0,0,3,359,132,63,12,51,76,0.0,4.0,4.0,4,3.0,1,533.0,12,67,,,
malonji01,1965,1,CIN,NL,20,9,33,33,14,5,0,766,189,72,13,110,244,0.0,2.0,3.0,19,5.0,0,1048.0,0,77,,,
baumgst01,1922,1,PHI,NL,1,1,6,1,0,0,0,29,18,7,1,5,2,0.0,6.0,,0,0.0,0,51.0,3,9,,,
parrijo01,2001,1,BAL,AL,1,2,16,1,0,0,0,66,22,15,5,17,20,,6.0,1.0,1,3.0,0,107.0,7,17,,,
kennebr01,1894,1,BRO,NL,24,20,48,41,34,0,2,1082,445,197,15,149,107,0.0,4.0,,21,0.0,0,0.0,7,291,,,
wittge01,1957,1,PIT,NL,0,1,1,1,0,0,0,4,4,6,1,5,1,0.0,40.0,0.0,0,0.0,0,13.0,0,6,,,
willile01,1920,1,CHA,AL,22,14,39,38,25,0,0,897,302,130,15,90,128,0.0,3.0,,4,12.0,1,1221.0,1,145,,,
sunketo01,1943,1,NY1,NL,0,1,1,1,0,0,0,8,4,3,1,3,0,0.0,10.0,,0,0.0,0,16.0,0,3,,,
howelha01,1909,1,SLA,AL,1,1,10,3,0,0,0,112,42,13,0,8,16,0.0,3.0,,3,3.0,0,159.0,6,21,,,
ydeem01,1927,1,PIT,NL,1,3,9,2,0,0,0,89,45,32,1,15,9,0.0,9.0,,2,2.0,0,146.0,4,35,,,
lindbpa01,1965,1,KC1,AL,0,1,4,0,0,0,0,22,12,9,3,0,12,0.0,11.0,0.0,1,1.0,0,35.0,0,9,,,
rogerst01,1976,1,MON,NL,7,17,33,32,8,4,1,690,212,82,10,69,150,0.0,3.0,7.0,10,4.0,1,944.0,1,93,,,
meekijo01,1899,2,BSN,NL,7,6,13,13,12,0,0,324,111,34,0,23,23,0.0,2.0,,2,2.0,0,0.0,0,52,,,
lerchra01,1983,2,SFN,NL,1,0,7,0,0,0,0,32,9,4,1,8,6,0.0,3.0,1.0,0,0.0,0,48.0,1,4,,,
cabreda01,2006,1,BAL,AL,9,10,26,26,2,1,0,444,130,78,11,104,157,,4.0,1.0,17,5.0,1,662.0,0,82,,,
deanpa01,1943,1,SLA,AL,0,0,3,1,0,0,0,40,16,5,0,3,1,0.0,3.0,,0,1.0,1,58.0,0,5,,,
scuddsc01,1989,1,CIN,NL,4,9,23,17,0,0,0,301,91,50,14,61,66,0.0,4.0,11.0,0,1.0,1,451.0,3,54,,,
staffbi01,1962,1,NYA,AL,14,9,35,33,7,2,0,640,188,87,23,77,109,0.0,3.0,6.0,2,4.0,0,899.0,1,95,,,
frienbo01,1964,1,PIT,NL,13,18,35,35,13,3,0,721,253,89,10,50,128,0.0,3.0,12.0,2,4.0,0,1004.0,0,98,,,
zuberbi01,1941,1,WS1,AL,6,4,36,7,1,0,2,289,110,58,5,61,51,0.0,5.0,,5,2.0,0,446.0,19,63,,,
lawsoro01,1940,1,SLA,AL,5,3,30,2,0,0,4,216,77,41,5,54,18,0.0,5.0,,1,0.0,1,337.0,16,45,,,
berenju01,1984,1,DET,AL,11,10,31,27,2,1,0,505,146,65,14,79,118,0.0,3.0,2.0,7,5.0,2,720.0,0,75,,,
washbja01,2007,1,SEA,AL,10,15,32,32,1,1,0,581,201,93,23,67,114,,4.0,5.0,2,8.0,1,839.0,0,102,,,
kemmeru01,1961,1,CHA,AL,3,3,47,2,0,0,2,290,102,47,10,26,35,0.0,4.0,1.0,2,0.0,0,404.0,10,53,,,
twitcwa01,1976,1,PHI,NL,3,1,26,2,0,0,1,185,55,12,3,18,67,0.0,1.0,1.0,5,3.0,0,254.0,7,18,,,
wheelge01,1896,1,PHI,NL,1,1,3,2,2,0,0,49,18,7,0,5,2,0.0,3.0,,1,0.0,0,0.0,1,11,,,
wardco01,1985,1,SFN,NL,0,0,6,2,0,0,0,37,10,6,0,7,8,0.0,4.0,0.0,0,0.0,0,52.0,0,6,,,
rislebi01,1995,1,SEA,AL,2,1,45,0,0,0,1,181,55,21,7,18,65,0.0,3.0,1.0,2,1.0,0,249.0,5,21,,,
beazljo01,1941,1,SLN,NL,1,0,1,1,1,0,0,27,10,1,0,3,4,0.0,1.0,,1,0.0,0,37.0,0,1,,,
strohjo01,1974,1,NYN,NL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,,,
woodke02,2007,1,CHN,NL,1,1,22,0,0,0,0,73,18,9,0,13,24,,3.0,1.0,1,0.0,0,101.0,2,9,,,
steirri01,1982,1,CAL,AL,1,0,10,1,0,0,0,79,25,11,2,11,14,0.0,3.0,0.0,0,1.0,0,117.0,2,14,,,
harriro01,1974,1,ATL,NL,6,11,20,20,3,0,0,378,148,66,12,49,46,0.0,4.0,1.0,2,3.0,2,562.0,0,70,,,
cunnawi01,2004,1,ATL,NL,1,1,9,0,0,0,0,37,18,10,3,4,11,0.0,7.0,1.0,0,1.0,0,59.0,5,10,,,
carutbo01,1885,1,SL4,AA,40,13,53,53,53,6,0,1447,430,111,3,57,190,,2.0,,21,19.0,0,1948.0,0,196,,,
hubbeca01,1940,1,NY1,NL,11,12,31,27,11,2,0,643,220,87,22,59,86,0.0,3.0,,3,2.0,0,916.0,3,102,,,
tiantlu01,1966,1,CLE,AL,12,11,46,16,7,5,8,465,121,48,16,50,145,0.0,2.0,4.0,3,2.0,0,628.0,22,50,,,
naultda01,1998,1,MIN,AL,0,2,19,0,0,0,0,71,25,13,3,10,15,,4.0,1.0,0,0.0,0,104.0,9,16,,,
carltst01,1980,1,PHI,NL,24,9,38,38,13,3,0,912,243,79,15,90,286,0.0,2.0,12.0,17,2.0,7,1228.0,0,87,,,
newmafr01,1964,1,LAA,AL,13,10,32,28,7,2,0,570,177,58,9,39,83,0.0,2.0,8.0,2,7.0,0,779.0,2,68,,,
mcginju01,1883,1,SL4,AA,28,16,45,45,41,6,0,1148,325,99,3,69,128,,2.0,,0,,0,1564.0,0,174,,,
clarkjo01,1890,1,BSN,NL,26,18,44,44,43,2,0,1149,370,139,14,140,138,0.0,3.0,,21,0.0,0,0.0,0,186,,,
maureda01,2002,1,CLE,AL,0,1,2,0,0,0,0,4,3,2,1,0,0,,13.0,0.0,0,0.0,0,7.0,2,2,,,
kremera01,1933,1,PIT,NL,1,0,7,0,0,0,0,60,36,23,2,9,4,0.0,10.0,,0,0.0,0,104.0,0,26,,,
haidha01,1919,1,SLA,AL,0,0,1,0,0,0,0,6,5,4,0,3,1,0.0,18.0,,0,0.0,0,12.0,0,5,,,
weimeja01,1905,1,CHN,NL,18,12,33,30,26,2,1,751,212,63,1,80,107,0.0,2.0,,5,12.0,0,1018.0,3,84,,,
barnefr02,1957,1,SLN,NL,0,1,3,1,0,0,0,30,13,5,0,9,5,0.0,4.0,1.0,3,0.0,0,50.0,0,5,,,
clemema01,2002,1,CHN,NL,12,11,32,32,3,2,0,615,162,82,18,85,215,,3.0,7.0,7,6.0,0,858.0,0,84,,,
planked02,1979,1,SFN,NL,0,0,4,0,0,0,0,11,9,3,0,2,1,0.0,7.0,1.0,0,0.0,0,22.0,3,5,,,
jordani01,1951,1,PHI,NL,2,3,5,5,2,1,0,110,35,13,4,8,11,0.0,3.0,,0,0.0,1,149.0,0,15,,,
jennija01,2006,1,COL,NL,9,13,32,32,3,2,0,636,206,89,17,85,142,,3.0,7.0,10,3.0,0,902.0,0,94,,,
loaizes01,1999,1,TEX,AL,9,5,30,15,0,0,0,361,128,61,10,40,77,0.0,4.0,2.0,2,0.0,0,517.0,4,65,,,
selleje01,1987,1,BOS,AL,7,8,25,22,4,2,0,419,161,82,10,61,99,0.0,5.0,0.0,2,3.0,0,620.0,0,85,,,
ashbyan01,1991,1,PHI,NL,1,5,8,8,0,0,0,126,41,28,5,19,26,0.0,6.0,0.0,6,3.0,0,186.0,0,28,,,
waterfr02,1956,1,PIT,NL,2,2,23,5,1,0,0,153,48,16,3,30,14,0.0,2.0,1.0,1,1.0,0,224.0,6,18,,,
maireos01,2002,1,FLO,NL,2,3,31,0,0,0,0,101,38,20,7,12,21,,5.0,0.0,3,0.0,1,148.0,10,21,,,
lyonsst01,1991,1,BOS,AL,0,0,1,0,0,0,0,3,2,0,0,0,1,0.0,0.0,0.0,0,0.0,0,5.0,1,0,,,
lopezaq01,2003,1,TOR,AL,1,3,72,0,0,0,14,221,58,28,5,34,64,0.0,3.0,5.0,2,5.0,1,316.0,34,31,,,
mcdonji04,1955,1,BAL,AL,3,5,21,8,0,0,0,155,76,41,5,30,20,0.0,7.0,1.0,1,0.0,0,253.0,6,48,,,
aukerel01,1935,1,DET,AL,18,7,36,25,13,2,0,585,213,83,13,61,63,0.0,3.0,,2,9.0,0,841.0,6,86,,,
murrada01,1976,1,MON,NL,4,9,81,0,0,0,13,340,117,41,1,37,35,0.0,3.0,12.0,3,0.0,0,479.0,55,47,,,
leistjo01,1990,1,BOS,AL,0,0,2,1,0,0,0,17,7,3,0,4,3,0.0,4.0,0.0,0,0.0,0,29.0,1,5,,,
burnspe01,1955,1,NY1,NL,1,0,2,2,1,0,0,38,10,4,1,9,2,0.0,2.0,0.0,0,0.0,0,58.0,0,9,,,
flanami01,1978,1,BAL,AL,19,15,40,40,17,2,0,844,271,126,22,87,167,0.0,4.0,2.0,8,3.0,1,1160.0,0,128,,,
cuellmi01,1968,1,HOU,NL,8,11,28,24,11,2,1,512,152,52,8,45,133,0.0,2.0,7.0,2,1.0,0,700.0,3,60,,,
taylodu01,1905,1,NY1,NL,16,9,32,28,18,4,0,640,200,63,5,51,91,0.0,2.0,,8,8.0,0,869.0,4,85,,,
lansige01,1922,1,BSN,NL,0,1,15,1,0,0,0,122,46,27,1,22,14,0.0,5.0,,2,0.0,0,183.0,8,28,,,
mathebo01,1882,1,BSN,NL,19,15,34,32,31,0,0,855,278,91,5,22,153,0.0,2.0,,13,,0,1220.0,2,151,,,
baylijo01,2005,1,KCA,AL,0,0,11,0,0,0,0,35,7,6,2,4,10,,4.0,0.0,0,2.0,0,48.0,7,6,,,
maulal01,1900,1,PHI,NL,2,3,5,4,3,0,0,114,53,26,2,3,6,0.0,6.0,,0,2.0,0,0.0,1,31,,,
robergr01,2004,1,NYN,NL,0,0,4,0,0,0,0,14,9,9,2,6,1,0.0,17.0,1.0,0,0.0,0,29.0,1,9,,,
filesed01,1908,1,PHA,AL,0,0,2,0,0,0,0,27,8,6,0,3,6,0.0,6.0,,2,2.0,0,33.0,2,7,,,
keenvi01,1921,1,CHN,NL,0,3,5,4,1,0,0,75,29,13,0,9,9,0.0,4.0,,1,1.0,0,105.0,1,17,,,
toneyfr01,1917,1,CIN,NL,24,16,43,42,31,7,1,1019,300,83,4,77,123,0.0,2.0,,3,6.0,1,1374.0,1,119,,,
wagnech01,1941,1,BOS,AL,12,8,29,25,12,3,0,562,175,64,14,85,51,0.0,3.0,,0,1.0,0,810.0,2,76,,,
righeda01,1991,1,SFN,NL,2,7,61,0,0,0,24,215,64,27,4,28,51,0.0,3.0,6.0,1,3.0,1,304.0,49,29,,,
vanceda01,1915,2,NYA,AL,0,3,8,3,1,0,0,84,23,11,1,16,18,0.0,3.0,,1,2.0,0,120.0,4,14,,,
palmeji01,1973,1,BAL,AL,22,9,38,37,19,6,1,889,225,79,16,113,158,0.0,2.0,5.0,7,3.0,0,1190.0,1,86,,,
barkeri01,1999,1,CHN,NL,0,0,5,0,0,0,0,15,6,4,0,4,3,0.0,7.0,1.0,1,0.0,0,25.0,1,4,,,
volqued01,2007,1,TEX,AL,2,1,6,6,0,0,0,102,34,17,4,15,29,,4.0,0.0,0,2.0,0,149.0,0,18,,,
willido03,2010,2,ARI,NL,1,1,6,5,0,0,0,67,24,17,3,27,14,,6.0,0.0,4,3.0,2,114.0,0,17,,,
politcl01,2001,1,PHI,NL,2,3,23,0,0,0,0,78,24,7,2,8,23,,2.0,3.0,1,1.0,0,109.0,7,8,,,
rodrife01,2001,1,SFN,NL,9,1,80,0,0,0,0,241,53,15,5,27,91,,1.0,2.0,1,1.0,0,314.0,13,16,,,
galliph01,1932,1,CHA,AL,1,3,13,3,1,0,0,100,49,28,4,24,12,0.0,7.0,,1,1.0,0,173.0,2,32,,,
houseto01,1977,2,SEA,AL,4,5,26,11,1,0,1,268,94,39,12,19,39,0.0,3.0,2.0,2,4.0,1,377.0,5,42,,,
perezme01,1994,1,NYA,AL,9,4,22,22,1,0,0,454,134,69,16,58,109,0.0,4.0,5.0,7,3.0,1,632.0,0,74,,,
bairdo01,1977,1,OAK,AL,4,6,45,0,0,0,8,250,78,32,11,57,68,0.0,3.0,9.0,6,0.0,0,377.0,28,39,,,
streled01,1931,1,CIN,NL,0,0,13,0,0,0,0,73,37,25,2,9,3,0.0,9.0,,0,3.0,0,113.0,5,25,,,
nagymi01,1969,1,BOS,AL,12,2,33,28,7,1,0,590,183,68,10,106,84,0.0,3.0,3.0,6,11.0,0,870.0,2,84,,,
kitsofr01,1906,1,WS1,AL,6,14,30,21,15,1,0,591,196,80,2,57,59,0.0,3.0,,4,6.0,0,0.0,7,97,,,
perryji01,1974,1,CLE,AL,17,12,36,36,8,3,0,756,242,83,11,64,71,0.0,2.0,10.0,1,5.0,0,1042.0,0,94,,,
kochbi01,1999,1,TOR,AL,0,5,56,0,0,0,31,191,55,24,5,30,57,0.0,3.0,5.0,0,3.0,0,272.0,48,26,,,
tinnibu01,1932,1,CHN,NL,5,3,24,7,2,0,0,280,93,29,3,24,30,0.0,2.0,,0,2.0,0,387.0,11,34,,,
wieslbo01,1958,1,WS1,AL,0,0,4,0,0,0,0,28,14,7,2,5,5,0.0,6.0,0.0,3,1.0,0,46.0,0,8,,,
faulbi01,1964,1,DET,AL,0,0,1,1,0,0,0,15,5,6,2,2,1,0.0,10.0,0.0,1,0.0,0,22.0,0,6,,,
