playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
coutubi01,1916,MOC,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,36
matzjo01,1924,MTL,NHL,Ф,4,0,0,0,2
randake01,1917,TOA,NHL,r/d,5,1,0,1,0
gengebo01,1913,VA1,PCHA,К,3,0,0,0,15
malleke01,1914,VML,PCHA,К,3,0,0,0,0
skinnal01,1922,VAM,PCHA,r,3,1,1,2,6
lehmahu01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
gerared01,1914,OT1,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,1,2,3,14
camerbi01,1923,MTL,NHL,r,4,0,0,0,0
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
corbeco01,1913,TBS,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,0,0,0,0
holmeha01,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",4,0,0,0,0
marshja02,1913,TBS,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,1,0,1,2
darraja01,1914,OT1,NHA,К,2,3,0,3,6
smithto01,1912,QU1,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,4,0,4,0
harrism01,1920,VML,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,2,1,3,6
keatsdu01,1922,EDE,WCHL,К,2,0,0,0,4
gengebo01,1912,VA1,PCHA,К,3,3,0,3,14
rowebo01,1912,VA1,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,2,0,2,9
holmeha01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
trappbo01,1922,EDE,WCHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,0,0,0,2
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
meekiha01,1917,TOA,NHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,1,2,3,0
broadpu01,1919,OTS,NHL,r,4,0,0,0,3
gerared01,1921,TRS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",1,0,0,0,0
grahale01,1914,OT1,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,1,0,1,0
poulisk01,1913,VA1,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,2,0,2,17
lindsbe01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",3,0,0,0,0
joliaau01,1923,MTL,NHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,3,1,4,6
benedcl01,1925,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",4,0,0,0,0
mummeha01,1912,QU1,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,1,0,1,7
gerared01,1920,OTS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,0,0,44
campbea01,1922,EDE,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
irvinde01,1915,PO1,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,0,0,14
loughcl01,1925,VIC,WCHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,1,0,1,8
parkeer01,1922,VAM,PCHA,r,4,0,2,2,2
mackami01,1921,VML,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,1,0,1,6
harrism01,1915,PO1,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,4,2,6,23
helmaha01,1922,OTS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,0,0,0,0
moynesp01,1917,VML,PCHA,r,4,0,0,0,9
gardihe01,1923,CAT,WCHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,1,0,1,0
lavioja01,1916,MOC,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,1,2,3,9
mackami01,1922,VAM,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,1,0,1,4
frasego01,1925,VIC,WCHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,14
taylocy01,1917,VML,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,9,0,9,15
nighbfr01,1922,OTS,NHL,К,6,1,1,2,10
malonjo01,1912,QU1,NHA,К,3,2,0,2,2
stackte01,1921,TRS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,0
lehmahu01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
noblere01,1917,TOA,NHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,2,1,3,0
brandru01,1922,EDE,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",1,0,0,0,0
cookll01,1921,VML,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,1,0,1,6
stanlba01,1914,VML,PCHA,r,3,6,0,6,0
holmeha01,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",4,0,0,0,0
broadpu01,1919,OTS,NHL,r,4,0,0,0,3
meekiha01,1925,VIC,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,0,0,0,6
prodggo01,1912,VA1,PCHA,r,2,1,0,1,2
gerared01,1914,OT1,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,1,2,3,14
dundeto01,1912,VA1,PCHA,К,3,3,0,3,8
mcdonra01,1918,SEA,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,1,1,2,3
bostrhe01,1923,VAM,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,1,0,1,0
rowebo01,1912,VA1,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,2,0,2,9
adamsja01,1921,VML,PCHA,К,5,6,1,7,18
cookll01,1920,VML,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,2,0,2,20
skinnal01,1920,VML,PCHA,r,3,4,0,4,14
noblere01,1921,TRS,NHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,0,1,1,9
camerbi01,1923,MTL,NHL,r,4,0,0,0,0
corbebe01,1915,MOC,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,1,1,32
gerared01,1920,OTS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,0,0,44
poulisk01,1915,MOC,NHA,К,5,1,1,2,6
lehmahu01,1920,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
rickero01,1918,SEA,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,1,2,3,0
cookll01,1917,VML,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,2,0,2,12
lalonne01,1918,MTL,NHL,К,5,6,0,6,3
cleghsp01,1924,MTL,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,2
mackami01,1914,VML,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,4,2,6,6
cotchch01,1922,VAM,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
carsofr01,1925,MTM,NHL,r,4,0,0,0,0
rowebo01,1918,SEA,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,1,0,1,6
smailwa01,1913,VA1,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,1,0,1,2
stuarbi01,1921,TRS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,2,2,6
mcnamho01,1915,MOC,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,1,1,21
nichosi01,1919,SEA,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,0,0,0,0
lavioja01,1915,MOC,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,6
halljo01,1912,QU1,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,7
rossar01,1914,OT1,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,12
munrodu01,1925,MTM,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,1,0,1,6
walkeja01,1918,SEA,PCHA,К,5,3,0,3,9
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
foystfr01,1913,TBS,NHA,К,3,2,0,2,3
nighbfr01,1914,VML,PCHA,К,3,4,6,10,6
rowebo01,1913,VA1,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,3
campbea01,1922,EDE,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
holmeha01,1913,TBS,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",3,0,0,0,0
holwaal01,1925,MTM,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,0,0,0,0
murrato01,1915,PO1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
coutubi01,1924,MTL,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,1,0,1,10
dundeto01,1913,VA1,PCHA,К,3,2,0,2,11
gengebo01,1913,VA1,PCHA,К,3,0,0,0,15
arbouty01,1922,EDE,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
oatmaed01,1923,CAT,WCHL,К,2,0,1,1,0
darraja01,1919,OTS,NHL,p/z,5,5,2,7,3
roachjo01,1921,TRS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
rileyji01,1916,SEA,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,0,0,0,3
holmeha01,1917,TOA,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
darraja01,1914,OT1,NHA,К,2,3,0,3,6
foystfr01,1924,VIC,WCHL,К,4,1,0,1,0
kerral02,1913,VA1,PCHA,r,3,1,0,1,3
parkeer01,1922,VAM,PCHA,r,4,0,2,2,2
mattejo01,1923,VAM,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,1,0,1,2
walkeja01,1924,VIC,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,4,2,6,0
camerha01,1917,TOA,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,3,1,4,0
pitredi01,1915,MOC,NHA,r,5,4,1,5,15
patrile01,1912,VA1,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,4,0,4,4
adamsbi01,1920,VML,PCHA,r,4,0,0,0,0
vezinge01,1918,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
berlilo01,1915,MOC,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
vezinge01,1916,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",4,0,0,0,0
merriho01,1914,OT1,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,0
rowebo01,1919,SEA,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,2,1,3,13
coutubi01,1923,MTL,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,0
moynesp01,1917,VML,PCHA,r,4,0,0,0,9
patrifr01,1914,VML,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,2,1,3,6
mackami01,1920,VML,PCHA,К,5,0,1,1,0
poulisk01,1913,VA1,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,2,0,2,17
barboal01,1915,PO1,PCHA,К,5,0,0,0,0
winklha01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",2,0,0,0,0
halljo01,1912,QU1,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,7
oatmaed01,1915,PO1,PCHA,К,5,3,1,4,16
holmeha01,1917,TOA,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
cookll01,1921,VML,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,1,0,1,6
