year,hofid,name,category
1962,watsoha01h,Гарри Уотсон,Игрок
1970,lebelro01h,Боб Лебель,Построитель
1969,kellyre01h,Красный Келли,Игрок
2001,patricr01h,Крейг Патрик,Построитель
2009,robitlu01h,Люк Робита́ль,Игрок
1997,lemiema01h,Марио Лемьё,Игрок
1963,hewitbo01h,Боби Хевитсон,Судья/Линейный судья
1958,irvindi01h,Дик Ирвин,Игрок
1950,lalonne01h,Новсы Лалондэ,Игрок
1990,poilebu01h,Буд Поил,Построитель
1958,duttore01h,Красный Дотон,Игрок
2007,stevesc01h,Скотт Стивенсон,Игрок
1975,bucklfr01h,Франк Бакланд,Построитель
2005,costemu01h,Мюррей Костелло,Построитель
1988,hayesge01h,Джордж Хейес,Судья/Линейный судья
1947,shoreed01h,Эдди Шор,Игрок
1960,kilpajo01h,Джон Килпатрик,Построитель
1952,boondi01h,Дикки Боун,Игрок
1988,snideed01h,Эдвард Снайдер,Построитель
1968,dunnji01h,Джимми Дунн,Построитель
1958,gardihe01h,Эрб Гардиер,Игрок
1961,ionmi01h,Микки Ион,Судья/Линейный судья
2006,duffdi01h,Дик Дофф,Игрок
1967,brodatu01h,Тורקский Брода,Игрок
1950,richage01h,Джордж Ричардсон,Игрок
1958,bouchfr01h,Франк Буше,Игрок
1977,ballaha01h,Хэрольд Баллард,Построитель
1986,boivile01h,Ле Бовин,Игрок
1947,roberjo02h,Джон Робертсон,Построитель
1994,oneilbr01h,Брайан О'Нил,Построитель
1963,seibeea01h,Эрл Зейберт,Игрок
1981,ashlejo01h,Джон Ашли,Судья/Линейный судья
1962,broadpu01h,Пунч Бродбент,Игрок
1958,foystfr01h,Франк Фойстон,Игрок
2004,fletccl01h,Клифф Флетчер,Построитель
1975,hallgl01h,Гленн Холл,Игрок
1996,arboual01h,Ал Арбор,Построитель
1988,laflegu01h,Гийом Лафлёр,Игрок
1962,greensh01h,Шорти Грин,Игрок
1989,sittlda01h,Даррел Ситлер,Игрок
1982,ullmano01h,Норм Уллман,Игрок
1993,knoxse01h,Саймер Нокс,Построитель
1997,sathegl01h,Глен Сетер,Построитель
1972,geoffbe01h,Бэрни Джеффрион,Игрок
1965,howesy01h,Сид Хоу,Игрок
1962,wilsoph01h,Фат Уилсон,Игрок
1963,mclaufr01h,Фредерик Макларен,Построитель
1990,flamafe01h,Ферн Фляман,Игрок
1980,lumleha01h,Гарри Лумли,Игрок
1965,benedcl01h,Клинт Беннет,Игрок
1960,manthsy01h,Сильвио Манта,Игрок
1982,cournyv01h,Иван Корнюйер,Игрок
1945,gardich01h,Чарли Гардин,Игрок
1978,pollosa01h,Сэм Поллок,Построитель
1975,baileac01h,Аце Бейли,Игрок
1971,wirtzar01h,Артур Вертц,Построитель
1982,francem01h,Эмаль Фрэнсис,Построитель
1993,lapraed01h,Эдгар Лапраде,Игрок
1966,brimsfr01h,Франк Бримсек,Игрок
1960,selkefr01h,Франк Селке,Построитель
1952,johnsmo01h,Моос Джонсон,Игрок
1947,nighbfr01h,Франк Найтбёр,Игрок
1945,allanmo01h,Монтагу Аллен,Построитель
1993,lapoigu01h,Гай Лапоант,Игрок
1977,delveal01h,Алекс Делвеккио,Игрок
1945,gerared01h,Эдди Джерард,Игрок
1976,bowerjo01h,Джонни Боур,Игрок
1992,dumarwo01h,Вуди Дюмарт,Игрок
1970,dyeba01h,Бебе Дай,Игрок
1992,johnsbo02h,Боб Джонсон,Построитель
1947,clappdi01h,Дит Клэппер,Игрок
1988,parkbr01h,Брэд Парк,Игрок
2011,gilmodo01h,Дуг Гримвуд,Игрок
1959,adamsja01h,Джек Адамс,Игрок
1978,plantja01h,Жак План,Игрок
1961,richama01h,Морис Ришар,Игрок
1980,worslgu01h,Гамп Уорсли,Игрок
1962,humefr01h,Фред Хэм,Построитель
1950,malonjo01h,Джо Малон,Игрок
1986,hanlebi01h,Билл Холли,Построитель
1982,gilbero01h,Род Гилберт,Игрок
1973,harvedo01h,Дугг Харви,Игрок
1962,stanlba01h,Барни Стэнли,Игрок
1961,lesuepe01h,Перси Лесюр,Игрок
1961,halljo01h,Джо Холл,Игрок
2008,andergl01h,Гленн Андерсон,Игрок
1985,mariujo01h,Джон Мариуччи,Построитель
1993,damicjo01h,Джон Дамико,Судья/Линейный судья
1968,hendyji01h,Джим Хендри,Построитель
1950,griffsi01h,Сириус,Игрок
1958,hayge01h,Джордж Хей,Игрок
1978,pronoma01h,Марсель Проновост,Игрок
1962,maxwest01h,Парогенератор Максвелл,Игрок
1964,campban01h,Ангус Кэмпбелл,Построитель
1962,simpsjo01h,Джо Симпсон,Игрок
1996,salmibo01h,Борже Сальминг,Игрок
2001,fetisvi01h,Вячеслав Fetисов,Игрок
1962,camerha01h,Гарри Кэмерон,Игрок
1983,mikitst01h,Стэн Микита,Игрок
1965,barryma01h,Марты Барри,Игрок
2002,gillicl01h,Кларк Кильс,Игрок
1947,bowieru01h,Рассел Боуи,Игрок
1993,shuttst01h,Стив Шутт,Игрок
1995,cookbu01h,Бун Кук,Игрок
1962,hernri01h,Райли Херн,Игрок
1984,lemaija01h,Жак Лемер,Игрок
