playerid,award,year,lgid,note,pos
belivje01,Первая сборная всех звёзд,1955,NHL,,К
belivje01,Первая сборная всех звёзд,1956,NHL,,К
belivje01,Первая сборная всех звёзд,1958,NHL,,К
belivje01,Первая сборная всех звёзд,1959,NHL,,К
belivje01,Харту,1955,NHL,,
belivje01,Харту,1963,NHL,,
belivje01,Вторая команда всех звёзд,1957,NHL,,К
belivje01,Вторая команда всех звёзд,1963,NHL,,К
belivje01,Вторая команда всех звёзд,1965,NHL,,К
belivje01,Вторая команда всех звёзд,1968,NHL,,К
bellbr01,Все-новичок,1984,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bellobr01,Вторая команда всех звёзд,1989,NHL,,ЛВ
bennibr01,Все-новичок,1986,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
berarbr01,Все-новичок,1996,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
berarbr01,Кальдер,1996,NHL,,
berezse01,Все-новичок,1996,NHL,,Ф
bernise01,MVP плей-офф,1976,WHA,,
bernise01,Вторая команда всех звёзд,1974,WHA,,К
blakero01,Все-новичок,1990,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
blakero01,Первая сборная всех звёзд,1997,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
blakero01,Норрис,1997,NHL,,
bossymi01,Кальдер,1977,NHL,,
bossymi01,Конн Смайти,1981,NHL,,
bossymi01,Первая сборная всех звёзд,1980,NHL,,РВ
bossymi01,Первая сборная всех звёзд,1981,NHL,,РВ
bossymi01,Первая сборная всех звёзд,1982,NHL,,РВ
bossymi01,Первая сборная всех звёзд,1983,NHL,,РВ
bossymi01,Первая сборная всех звёзд,1985,NHL,,РВ
bossymi01,Леди Бинг,1982,NHL,,
bossymi01,Леди Бинг,1983,NHL,,
bossymi01,Леди Бинг,1985,NHL,,
bossymi01,Вторая команда всех звёзд,1977,NHL,,РВ
bossymi01,Вторая команда всех звёзд,1978,NHL,,РВ
bossymi01,Вторая команда всех звёзд,1984,NHL,,РВ
bournbo01,Мастертон,1987,NHL,,
bourqra01,Кальдер,1979,NHL,,
bourqra01,Первая сборная всех звёзд,1979,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1981,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1983,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1984,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1986,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1987,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1989,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1990,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1991,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
bourqra01,Первая сборная всех звёзд,1993,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
abelsi01,Первая сборная всех звёзд,1948,NHL,,К
abelsi01,Первая сборная всех звёзд,1949,NHL,,К
abelsi01,Харту,1948,NHL,,
abelsi01,Вторая команда всех звёзд,1941,NHL,,ЛВ
abelsi01,Вторая команда всех звёзд,1950,NHL,вязка,К
anderto01,Первая сборная всех звёзд,1941,NHL,,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад."
anderto01,Харту,1941,NHL,,
appssy01,Кальдер,1936,NHL,,
appssy01,Первая сборная всех звёзд,1938,NHL,,К
appssy01,Первая сборная всех звёзд,1941,NHL,,К
appssy01,Леди Бинг,1941,NHL,,
appssy01,Вторая команда всех звёзд,1937,NHL,,К
appssy01,Вторая команда всех звёзд,1940,NHL,,К
appssy01,Вторая команда всех звёзд,1942,NHL,,К
auriela01,Первая сборная всех звёзд,1936,NHL,,РВ
baileac01,Артур Росс,1928,NHL,,
barryma01,Первая сборная всех звёзд,1936,NHL,,К
barryma01,Леди Бинг,1936,NHL,,
bauerbo01,Леди Бинг,1939,NHL,,
bauerbo01,Леди Бинг,1940,NHL,,
bauerbo01,Леди Бинг,1946,NHL,,
bauerbo01,Вторая команда всех звёзд,1938,NHL,,РВ
bauerbo01,Вторая команда всех звёзд,1939,NHL,,РВ
bauerbo01,Вторая команда всех звёзд,1940,NHL,,РВ
bauerbo01,Вторая команда всех звёзд,1946,NHL,,РВ
belivje01,Первая сборная всех звёзд,1954,NHL,,К
belivje01,Первая сборная всех звёзд,1960,NHL,,К
bentldo01,Артур Росс,1942,NHL,,
bentldo01,Первая сборная всех звёзд,1942,NHL,,ЛВ
bentldo01,Первая сборная всех звёзд,1943,NHL,,ЛВ
bentldo01,Первая сборная всех звёзд,1946,NHL,,ЛВ
bentldo01,Вторая команда всех звёзд,1948,NHL,,К
bentlma01,Артур Росс,1945,NHL,,
bentlma01,Артур Росс,1946,NHL,,
bentlma01,Первая сборная всех звёзд,1945,NHL,,К
bentlma01,Харту,1945,NHL,,
bentlma01,Леди Бинг,1942,NHL,,
bentlma01,Вторая команда всех звёзд,1946,NHL,,К
