year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1984,ДДСФ,"Добро пожаловать в мой мир, где язык знает никаких границ! Я готов перевести для вас любой текст с английского на русский. Просто направьте мне исходный текст, и я обеспечу точный и плавный перевод.",MNS,NHL,STL,NHL,3,0,0,9,5,
1976,Предложение,К,LAK,NHL,ATF,NHL,2,1,0,11,7,
1924,Ф,,MTL,NHL,HAM,NHL,0,0,0,0,0,АФЭ
1940,SF,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",DET,NHL,CHI,NHL,2,0,0,5,2,
1984,ДДСФ,К,PHI,NHL,NYR,NHL,3,0,0,14,10,
1987,CF,Yes,EDM,NHL,DET,NHL,4,1,0,23,16,
2010,КФС,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",SJS,NHL,DET,NHL,4,3,0,18,18,
1997,CQF,Х,STL,NHL,LAK,NHL,4,0,0,16,8,
1976,SF,я,MTL,NHL,NYI,NHL,4,2,0,19,13,
1989,CF,Yes,EDM,NHL,CHI,NHL,4,2,0,25,20,
1989,"К сожалению, я не понимаю, что вы имеете в виду под «DF». Можете ли вы уточнить ваш запрос?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,STL,NHL,4,3,0,28,22,
1971,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",BOS,NHL,NYR,NHL,4,2,0,18,16,
1987,"К сожалению, я не понимаю, что вы имеете в виду под «DF». Можете ли вы уточнить ваш запрос?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NJD,NHL,WAS,NHL,4,3,0,25,23,
1984,SCФ,О,EDM,NHL,PHI,NHL,4,1,0,21,14,
1924,Ф,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,ТГ
1921,СЦСС,,VML,PCHA,REG,WCHL,1,1,0,5,2,ТГ
1923,WP,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
1950,SCФ,К,TOR,NHL,MTL,NHL,4,1,0,13,10,
1975,Предложение,К,LAK,NHL,ATF,NHL,2,0,0,3,1,
2010,КФС,я,TBL,NHL,WAS,NHL,4,0,0,16,10,
2005,CF,М,CAR,NHL,BUF,NHL,4,3,0,22,17,
1954,SCФ,К,DET,NHL,MTL,NHL,4,3,0,27,20,
1977,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,PHI,NHL,4,1,0,21,15,
1955,SF,А,MTL,NHL,NYR,NHL,4,1,0,24,9,
2008,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,AND,NHL,4,3,0,22,17,
2000,КФС,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",STL,NHL,DAL,NHL,4,0,0,13,6,
1954,SF,Б,MTL,NHL,BOS,NHL,4,1,0,16,9,
1995,CQF,А,PHI,NHL,TBL,NHL,4,2,0,26,13,
1996,CQF,"Добро пожаловать в мой мир, где язык знает никаких границ! Я готов перевести для вас любой текст с английского на русский. Просто направьте мне исходный текст, и я обеспечу точный и плавный перевод.",COL,NHL,CHI,NHL,4,2,0,28,14,
2006,CQF,А,BUF,NHL,NYI,NHL,4,1,0,17,11,
2005,CQF,Ф,COL,NHL,DAL,NHL,4,1,0,18,15,
1991,CF,М,PIT,NHL,BOS,NHL,4,0,0,19,7,
1971,КФ,К,CHI,NHL,PIT,NHL,4,0,0,14,8,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
1931,SF,А,NYR,NHL,MTL,NHL,3,1,0,13,9,
1986,ДДСФ,Б,MTL,NHL,BOS,NHL,4,0,0,19,11,
1990,ДДСФ,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",WAS,NHL,NYR,NHL,4,2,0,16,16,
1954,SF,А,DET,NHL,TOR,NHL,4,0,0,14,6,
2008,CQF,Ф,DET,NHL,CBS,NHL,4,0,0,18,7,
1972,АСС,,NEW,WHA,WIJ,WHA,4,1,0,30,18,
2006,CQF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",VAN,NHL,DAL,NHL,4,3,0,13,12,
1932,SF,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",NYR,NHL,DET,NHL,2,0,0,6,3,ТГ
2010,CF,Yes,VAN,NHL,SJS,NHL,4,1,0,20,13,
1979,КФ,я,PHI,NHL,NYR,NHL,4,1,0,14,7,
1970,КФ,К,CHI,NHL,PHI,NHL,4,0,0,20,8,
1974,КФ,,HOU,WHA,CLC,WHA,4,1,0,24,14,
2009,CF,М,PHI,NHL,MTL,NHL,4,1,0,17,7,
1987,ДДСФ,"Добро пожаловать в мой мир, где язык знает никаких границ! Я готов перевести для вас любой текст с английского на русский. Просто направьте мне исходный текст, и я обеспечу точный и плавный перевод.",DET,NHL,TOR,NHL,4,2,0,32,20,
1923,Ф,,CAT,WCHL,REG,WCHL,1,0,1,4,2,ТГ
1991,SCФ,О,PIT,NHL,CHI,NHL,4,0,0,15,10,
2005,CQF,Х,SJS,NHL,NAS,NHL,4,1,0,17,10,
1996,CQF,К,PHI,NHL,PIT,NHL,4,1,0,20,13,
1987,ДДСФ,К,NJD,NHL,NYI,NHL,4,2,0,23,18,
1940,КФ,К,CHI,NHL,MTL,NHL,2,1,0,8,7,
1999,CF,Yes,DAL,NHL,COL,NHL,4,3,0,14,13,
1943,SF,А,MTL,NHL,TOR,NHL,4,1,0,23,6,
1938,SF,А,BOS,NHL,NYR,NHL,4,3,0,14,12,
1970,SF,Ф,CHI,NHL,NYR,NHL,4,3,0,21,14,
1922,СЦСС,,OTS,NHL,VAM,PCHA,3,1,0,10,7,
1996,КФС,я,NYR,NHL,NJD,NHL,4,1,0,10,5,
1985,ДДСФ,К,NYR,NHL,PHI,NHL,3,2,0,18,15,
1986,"К сожалению, я не понимаю, что вы имеете в виду под «DF». Можете ли вы уточнить ваш запрос?","Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",EDM,NHL,WIN,NHL,4,0,0,17,9,
1976,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",BOS,NHL,LAK,NHL,4,2,0,30,24,
1994,CQF,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",NJD,NHL,BOS,NHL,4,1,0,14,5,
1995,CF,Yes,COL,NHL,DET,NHL,4,2,0,20,16,
1981,"К сожалению, я не понимаю, что вы имеете в виду под «DF». Можете ли вы уточнить ваш запрос?","Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",VAN,NHL,LAK,NHL,4,1,0,19,14,
1974,Предложение,А,TOR,NHL,LAK,NHL,2,1,0,7,6,
1945,SF,А,MTL,NHL,CHI,NHL,4,0,0,26,7,
1974,КФ,Ф,BUF,NHL,CHI,NHL,4,1,0,20,10,
1955,SF,Б,DET,NHL,TOR,NHL,4,1,0,14,10,
2000,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,LAK,NHL,4,3,0,17,10,
