year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1975,NHL,TOR,23,12,5.0,,11,19,10.0,,,,,,5,4,1,,4,3,6,,5,6,1,,7,6,2.0,,7.0,6.0,1.0,,6,4,4,,0,2,0,
1999,NHL,NJD,28,9,3.0,1,17,15,5.0,4,,,,,6,3,1,1,5,3,2,1,10,4,1,0,10,1,1.0,2,7.0,3.0,2.0,1,5,8,1,0,2,2,0,0
1925,NHL,MTM,12,4,2.0,,8,7,3.0,,,,,,,,,,0,1,0,,8,2,0,,4,3,3.0,,5.0,1.0,2.0,,3,4,0,,,,,
2001,NHL,CBS,14,18,5.0,4,8,29,3.0,1,,,,,1,7,4,0,6,6,1,1,3,9,1,0,4,9,1.0,0,1.0,3.0,1.0,2,5,8,0,2,2,5,0,0
1981,NHL,HAR,13,17,10.0,,8,24,8.0,,,,,,1,4,5,,3,7,3,,6,7,1,,4,6,3.0,,3.0,8.0,2.0,,4,8,3,,0,1,1,
1972,WHA,HOU,22,16,1.0,,17,19,3.0,,,,,,5,5,0,,5,6,1,,6,6,2,,10,2,1.0,,7.0,7.0,0.0,,5,9,0,,1,0,0,
1920,NHL,MTL,9,3,0.0,,4,8,0.0,,,,,,,,,,,,,,0,3,0,,6,3,0.0,,6.0,3.0,0.0,,1,2,0,,,,,
1990,NHL,DET,26,14,0.0,,8,24,8.0,,,,,,6,4,3,,6,6,0,,7,7,1,,3,9,1.0,,6.0,5.0,3.0,,6,7,0,,,,,
1981,NHL,CAL,20,11,9.0,,9,23,8.0,,,,,,2,7,2,,5,5,4,,5,6,2,,7,4,4.0,,4.0,5.0,3.0,,5,6,2,,1,1,0,
1927,NHL,OTS,13,4,5.0,,7,10,5.0,,,,,,,,,,3,4,0,,4,2,4,,5,4,1.0,,4.0,1.0,4.0,,4,3,1,,,,,
1994,NHL,BOS,15,7,2.0,,12,11,1.0,,,,,,,,,,,,,,,,,,3,2,0.0,,7.0,4.0,2.0,,7,6,0,,8,6,1,
2011,NHL,NAS,26,10,,5,22,16,,3,,,,,5,4,,2,6,5,,2,9,5,,0,11,2,,0,6.0,4.0,,3,8,6,,1,3,0,,0
1956,NHL,CHI,12,15,8.0,,4,24,7.0,,,,,,1,6,1,,3,8,2,,4,9,1,,2,8,4.0,,4.0,3.0,4.0,,2,5,3,,,,,
2011,NHL,STL,30,6,,5,19,16,,6,,,,,5,6,,0,9,2,,2,7,4,,3,8,1,,2,11.0,4.0,,0,8,4,,3,1,1,,1
1976,WHA,CIN,29,10,1.0,,10,27,4.0,,,,,,6,3,2,,6,6,0,,5,7,0,,6,7,0.0,,8.0,5.0,1.0,,8,7,1,,0,2,1,
1993,NHL,DAL,23,12,7.0,,19,17,6.0,,,,,,6,4,2,,6,5,4,,8,4,1,,7,6,0.0,,7.0,2.0,1.0,,5,5,4,,3,3,1,
1918,NHL,TOA,5,4,0.0,,0,9,0.0,,,,,,,,,,,,,,1,3,0,,2,5,0.0,,2.0,5.0,0.0,,,,,,,,,
1998,NHL,OTT,22,11,8.0,,22,12,7.0,,,,,,5,3,0,,5,4,3,,6,6,1,,10,2,2.0,,7.0,3.0,2.0,,9,3,2,,2,2,5,
1975,WHA,NEW,22,16,2.0,,11,24,5.0,,,,,,5,2,1,,4,10,0,,8,4,2,,5,7,2.0,,4.0,8.0,1.0,,6,8,1,,1,1,0,
1981,NHL,STL,22,14,4.0,,10,26,4.0,,,,,,4,6,2,,4,7,2,,10,4,0,,6,6,0.0,,3.0,9.0,1.0,,4,7,3,,1,1,0,
2011,NHL,DET,31,7,,3,17,21,,3,,,,,5,4,,0,10,3,,1,9,6,,0,10,3,,0,8.0,3.0,,2,4,8,,2,2,1,,1
1980,NHL,BUF,21,7,12.0,,18,13,9.0,,,,,,5,2,2,,8,4,3,,5,3,4,,6,1,7.0,,6.0,3.0,3.0,,8,6,1,,1,1,1,
2011,NHL,CBS,17,21,,3,12,25,,4,,,,,2,9,,1,4,6,,2,4,8,,2,3,8,,1,5.0,7.0,,1,9,7,,0,2,1,,0
1976,WHA,WIJ,30,9,1.0,,16,23,1.0,,,,,,7,3,0,,7,7,1,,4,5,0,,7,5,0.0,,9.0,5.0,1.0,,9,6,0,,3,1,0,
2007,NHL,NYR,25,13,,3,17,14,,10,,,,,4,6,,1,10,3,,1,6,6,,2,5,7,,2,8.0,2.0,,2,8,3,,3,1,0,,2
1977,NHL,STL,12,20,8.0,,8,27,5.0,,,,,,0,8,1,,5,7,2,,3,9,1,,3,7,2.0,,3.0,7.0,3.0,,4,7,4,,2,2,0,
1972,NHL,PIT,24,11,4.0,,8,26,5.0,,,,,,5,5,0,,7,5,2,,3,6,4,,6,9,0.0,,6.0,5.0,1.0,,4,7,2,,1,0,0,
1924,NHL,BOS,3,12,0.0,,3,12,0.0,,,,,,,,,,,,,,1,8,0,,1,9,0.0,,2.0,6.0,0.0,,2,1,0,,,,,
1963,NHL,MTL,22,7,6.0,,14,14,7.0,,,,,,3,3,2,,6,3,3,,9,4,1,,6,3,4.0,,9.0,3.0,1.0,,3,5,2,,,,,
2001,NHL,SJS,25,11,3.0,2,19,16,5.0,1,,,,,5,3,3,1,7,4,1,2,6,4,2,0,8,6,1.0,0,6.0,0.0,0.0,0,7,8,1,0,5,2,0,0
1926,NHL,DTC,6,15,1.0,,6,13,3.0,,,,,,,,,,3,2,0,,2,6,1,,3,8,1.0,,2.0,6.0,0.0,,2,6,2,,,,,
1971,NHL,BUF,11,19,9.0,,5,24,10.0,,,,,,3,7,2,,1,7,3,,4,8,4,,2,7,3.0,,3.0,6.0,3.0,,2,8,4,,1,0,0,
1971,NHL,DET,25,11,3.0,,8,24,7.0,,,,,,3,8,0,,4,4,4,,7,5,2,,7,4,2.0,,7.0,6.0,1.0,,5,7,1,,0,1,0,
2007,NHL,MTL,22,13,,6,25,12,,4,,,,,6,2,,3,7,7,,0,6,4,,4,8,2,,2,8.0,6.0,,0,9,4,,1,3,0,,0
2008,NHL,NYR,26,11,,4,17,19,,5,,,,,10,2,,1,7,6,,1,6,5,,1,6,5,,1,3.0,6.0,,4,8,4,,1,3,2,,0
1923,PCHA,VC1,7,6,0.0,,4,12,1.0,,,,,,,,,,3,2,0,,3,5,0,,3,4,0.0,,2.0,7.0,1.0,,,,,,,,,
2007,NHL,EDM,23,17,,1,18,18,,5,,,,,5,8,,0,6,6,,1,5,6,,3,7,5,,1,7.0,5.0,,0,10,4,,1,1,1,,0
1910,NHA,QU1,2,6,0.0,,2,6,0.0,,,,,,,,,,,,,,,,,,1,6,0.0,,3.0,6.0,0.0,,,,,,,,,
1934,NHL,STE,7,14,3.0,,4,17,3.0,,,,,,,,,,1,8,0,,3,5,3,,2,9,1.0,,3.0,6.0,2.0,,2,3,0,,,,,
1986,NHL,PIT,19,15,6.0,,11,23,6.0,,,,,,8,3,0,,5,5,4,,2,7,3,,4,8,1.0,,4.0,7.0,2.0,,5,8,2,,2,0,0,
2005,NHL,VAN,25,10,,6,17,22,,2,,,,,8,2,,2,8,6,,0,5,4,,3,9,6,,0,4.0,3.0,,0,6,7,,2,2,4,,1
1997,NHL,NJD,29,10,2.0,,19,13,9.0,,,,,,7,4,0,,10,4,0,,8,3,2,,6,5,4.0,,6.0,0.0,0.0,,8,3,3,,3,4,2,
1978,NHL,STL,14,20,6.0,,4,30,6.0,,,,,,2,5,3,,3,11,1,,3,10,1,,4,8,2.0,,3.0,6.0,1.0,,2,7,4,,1,3,0,
1951,NHL,NYR,16,13,6.0,,7,21,7.0,,,,,,2,4,1,,4,5,4,,5,8,1,,4,5,4.0,,5.0,4.0,3.0,,3,8,0,,,,,
1923,WCHL,CAT,13,2,0.0,,5,9,1.0,,,,,,,,,,,,,,6,1,0,,7,5,0.0,,5.0,5.0,0.0,,0,0,1,,,,,
1913,PCHA,VML,3,6,0.0,,4,3,0.0,,,,,,,,,,,,,,3,2,0,,3,2,0.0,,1.0,5.0,0.0,,,,,,,,,
1982,NHL,MTL,25,6,9.0,,17,18,5.0,,,,,,7,2,3,,9,2,2,,4,6,3,,7,4,2.0,,7.0,5.0,1.0,,7,5,2,,1,0,1,
1977,NHL,NYR,18,15,7.0,,12,22,6.0,,,,,,4,5,1,,5,7,1,,3,4,7,,4,8,0.0,,5.0,6.0,2.0,,8,2,2,,1,5,0,
1992,NHL,PHI,23,14,5.0,,13,23,6.0,,,,,,3,7,3,,6,3,1,,4,8,1,,5,8,2.0,,4.0,4.0,4.0,,6,6,0,,8,1,0,
1967,NHL,STL,18,12,7.0,,9,19,9.0,,,,,,1,5,2,,4,8,0,,7,7,1,,6,1,5.0,,3.0,5.0,4.0,,6,5,4,,,,,
1986,NHL,MTL,27,9,4.0,,14,20,6.0,,,,,,5,3,3,,7,6,0,,7,6,3,,7,7,1.0,,4.0,4.0,2.0,,8,3,1,,3,0,0,
2000,NHL,VAN,21,12,5.0,3,15,16,6.0,4,,,,,6,2,2,1,7,6,1,1,6,3,1,2,8,7,0.0,0,6.0,3.0,1.0,1,2,4,6,2,1,3,0,0
1996,NHL,PHO,15,19,7.0,,23,18,0.0,,,,,,4,6,1,,4,6,3,,9,5,0,,5,7,0.0,,6.0,7.0,0.0,,7,4,2,,3,2,1,
1911,PCHA,VML,3,5,0.0,,4,3,0.0,,,,,,,,,,,,,,,,,,2,3,0.0,,4.0,2.0,0.0,,1,3,0,,,,,
1927,NHL,TOR,9,8,5.0,,9,10,3.0,,,,,,,,,,3,2,0,,3,4,3,,6,5,0.0,,3.0,4.0,3.0,,3,3,2,,,,,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6,4,2,,6,6,0,,4,9,1,,5,5,1.0,,5.0,6.0,0.0,,7,8,1,,3,2,1,
1988,NHL,PHI,22,15,3.0,,14,21,5.0,,,,,,6,5,0,,4,11,1,,11,2,1,,5,5,1.0,,5.0,7.0,0.0,,5,5,4,,0,1,1,
1988,NHL,MTL,30,6,4.0,,23,12,5.0,,,,,,4,7,1,,11,2,2,,11,1,3,,9,4,0.0,,8.0,1.0,1.0,,10,3,1,,0,0,1,
1911,PCHA,NWR,4,3,0.0,,5,3,0.0,,,,,,,,,,,,,,,,,,4,2,0.0,,2.0,3.0,0.0,,3,1,0,,,,,
1977,WHA,SOV,0,0,0.0,,3,4,1.0,,,,,,,,,,,,,,3,4,0,,0,0,1.0,,,,,,,,,,,,,
1942,NHL,DET,16,4,5.0,,9,10,6.0,,,,,,,,,,6,2,3,,4,4,2,,5,3,5.0,,7.0,2.0,0.0,,3,3,1,,,,,
2000,NHL,FLO,12,18,7.0,4,10,20,6.0,5,,,,,1,3,3,3,4,6,1,1,2,10,3,1,5,8,1.0,2,5.0,5.0,0.0,1,3,4,5,1,2,2,0,0
