playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
dejorde01,1972,1,DET,NHL,24,1331,8,11,3,4,1,83,,,,,,,,,,
saloto01,1994,1,NYI,NHL,6,358,1,5,0,0,0,18,189,,,,,,,,,
riendvi01,1994,1,BOS,NHL,11,565,3,6,1,2,0,27,221,,,,,,,,,
crawfco01,2007,1,CHI,NHL,5,224,1,2,0,1,1,8,112,,,,,,,,,
brownan01,1976,1,IND,WHA,10,430,1,4,1,0,0,26,196,,,,,,,,,
gossema01,1988,1,QUE,NHL,39,2064,11,19,3,0,0,146,1105,,,,,,,,,
fleurma01,2003,1,PIT,NHL,21,1154,4,14,2,3,1,70,675,,,,,,,,,
barrato01,1997,1,PIT,NHL,63,3542,31,14,13,8,7,122,1556,6,376,2,4,,1,0,17,171
healygl01,1988,1,LAK,NHL,48,2699,25,19,2,7,0,192,1509,3,97,0,1,,0,0,6,59
abrahch01,1975,1,NEW,WHA,41,2385,18,18,2,1,2,136,1221,1,1,0,0,,0,0,0,
broderi01,1985,1,VAN,NHL,64,3541,19,32,8,3,2,240,1724,2,120,0,2,,0,0,12,79
brodema01,2002,1,NJD,NHL,73,4374,41,23,9,4,9,147,1706,24,1491,16,8,,0,7,41,622
cudewi01,1936,1,MTL,NHL,44,2730,22,17,5,,5,99,,5,352,2,3,,,0,13,
moogan01,1997,1,MTL,NHL,42,2337,18,17,5,1,3,97,1024,9,474,4,5,,1,1,24,204
tellqmi01,2005,1,TOR,NHL,25,1399,10,11,2,4,2,73,697,,,,,,,,,
barrato01,1992,1,PIT,NHL,63,3702,43,14,5,2,4,186,1885,12,722,7,5,,2,2,35,370
schwama01,2006,1,STL,NHL,2,60,0,1,0,0,0,3,25,,,,,,,,,
edwarro01,1968,1,DET,NHL,40,2099,18,11,6,1,4,89,,,,,,,,,,
boycear01,1911,1,MOW,NHA,13,683,6,5,0,,0,61,,,,,,,,,,
grantbe01,1931,1,TOR,NHL,5,320,1,2,1,,1,18,,,,,,,,,,
lumleha01,1957,1,BOS,NHL,24,1440,11,10,3,,3,71,,1,60,0,1,,,0,5,
tordjjo01,2008,1,PHO,NHL,2,118,0,2,0,0,0,8,62,,,,,,,,,
munrodu01,1924,1,MTM,NHL,1,2,0,0,0,,0,0,,,,,,,,,,
zaniemi01,1984,1,EDM,NHL,3,185,1,1,1,0,0,12,100,,,,,,,,,
mummeha01,1919,1,QUB,NHL,3,142,1,1,0,,0,18,,,,,,,,,,
fernama01,1995,1,DAL,NHL,5,249,0,1,1,0,0,19,121,,,,,,,,,
derouph01,1994,1,PIT,NHL,1,60,1,0,0,0,0,3,27,,,,,,,,,
moogan01,1981,1,EDM,NHL,8,399,3,5,0,2,0,32,,,,,,,,,,
pageapa01,1980,1,LAK,NHL,1,60,0,1,0,0,0,8,,,,,,,,,,
vezinge01,1911,1,MOC,NHA,18,1109,8,10,0,,0,66,,,,,,,,,,
belanyv01,1979,1,BOS,NHL,8,328,2,0,3,0,0,19,,,,,,,,,,
skudrpe01,2001,1,VAN,NHL,23,1166,10,8,2,2,1,47,508,2,96,0,1,,0,0,5,46
brodema01,1999,1,NJD,NHL,72,4312,43,20,8,3,6,161,1797,23,1450,16,7,,0,2,39,537
villegi01,1968,1,NYR,NHL,4,240,2,1,1,0,0,9,,1,60,0,1,,0,0,4,
micalco01,1982,1,DET,NHL,34,1756,11,13,5,5,2,106,766,,,,,,,,,
winklha01,1926,2,BOS,NHL,23,1445,12,9,2,,4,40,,8,520,2,2,4,,2,13,
sawchte01,1967,1,LAK,NHL,36,1936,11,14,6,2,2,99,,5,280,2,3,,0,1,18,
jablopa01,1995,2,MTL,NHL,23,1264,5,9,6,4,0,62,676,1,49,0,0,,0,0,1,17
junkijo01,1973,1,NYJ,WHA,53,3122,21,25,4,3,1,197,1762,,,,,,,,,
holmqle01,1975,1,IND,WHA,19,1079,6,9,3,2,0,54,522,,,,,,,,,
ranfobi01,1985,1,BOS,NHL,4,240,3,1,0,0,0,10,106,2,120,0,2,,0,0,7,44
henryji01,1945,1,NYR,NHL,11,623,1,7,2,,1,42,,,,,,,,,,
flahewa01,1999,1,NYI,NHL,4,182,0,1,1,1,0,7,81,,,,,,,,,
plassmi01,1976,1,COR,NHL,54,2986,12,29,10,3,0,190,,,,,,,,,,
cyrcl01,1958,1,MTL,NHL,1,20,0,0,0,,0,1,,,,,,,,,,
finlebr01,2006,1,BOS,NHL,2,59,0,1,0,1,0,3,33,,,,,,,,,
wakeler01,1977,2,HOU,WHA,51,3070,28,18,4,3,2,166,1608,,,,,,,,,
lorenda01,1992,1,NYI,NHL,4,157,1,2,0,0,0,10,78,,,,,,,,,
masonch02,2010,1,ATL,NHL,33,1682,13,13,3,6,1,95,882,,,,,,,,,
aebisda01,2003,1,COL,NHL,62,3703,32,19,9,5,4,129,1703,11,662,6,5,,1,1,23,295
