coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
irvindi01c,1944,MTL,NHL,1,,50,38,8,4,6,2,4,0
patrifr01c,1924,VMR,WCHL,1,,28,12,16,0,,,,
laycoha01c,1969,LAK,NHL,1,,24,5,18,1,,,,
wattto01c,1981,WIN,NHL,1,,80,33,33,14,4,1,3,0
bowneri01c,1991,BOS,NHL,1,,80,36,32,12,15,8,7,0
schoeji01c,1987,NJD,NHL,2,,30,17,12,1,20,11,9,0
lemaija01c,1983,MTL,NHL,2,,17,7,10,0,15,9,6,0
tortojo01c,2007,TBL,NHL,1,,82,31,42,9,,,,
harribi01c,1973,TOT,WHA,1,,78,41,33,4,12,7,5,0
magnuke01c,1980,CHI,NHL,1,,80,31,33,16,3,0,3,0
blairwr01c,1969,MNS,NHL,1,,32,9,13,10,,,,
rossar01c,1932,BOS,NHL,1,,48,25,15,8,5,2,3,0
colvine01c,1951,NYR,NHL,1,,23,6,12,5,,,,
suttebr02c,2011,CAL,NHL,1,,82,37,29,16,,,,
schmimi01c,1959,BOS,NHL,1,,70,28,34,8,,,,
irvindi01c,1935,TOR,NHL,1,,48,23,19,6,9,4,5,0
quinnpa01c,1985,LAK,NHL,1,,80,23,49,8,,,,
murrabr01c,1985,WAS,NHL,1,,80,50,23,7,9,5,4,0
smythco01c,1930,TOR,NHL,1,,2,1,0,1,,,,
adamsja01c,1932,DET,NHL,1,,48,25,15,8,4,2,2,0
tocchri01c,2008,TBL,NHL,2,,66,19,33,14,,,,
wilsoro02c,2011,TOR,NHL,1,,64,29,28,7,,,,
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
martija02c,2010,MTL,NHL,1,,82,44,30,8,7,3,4,0
savaged01c,1916,PO1,PCHA,1,,24,9,15,0,,,,
gardihe01c,1928,CHI,NHL,1,,32,5,23,4,,,,
johnsed01c,1994,PIT,NHL,1,,48,29,16,3,12,5,7,0
johnsed01c,1980,PIT,NHL,1,,80,30,37,13,5,2,3,0
savarde01c,2008,CHI,NHL,1,,4,1,2,1,,,,
patrily01c,1974,STL,NHL,2,,2,1,0,1,,,,
patrifr01c,1925,VMR,WCHL,1,,30,10,18,2,,,,
maclepa01c,2011,OTT,NHL,1,,82,41,31,10,7,3,4,0
yeomi01c,2011,MIN,NHL,1,,82,35,36,11,,,,
pikeal01c,1959,NYR,NHL,3,,53,14,28,11,,,,
keenami01c,1998,VAN,NHL,1,,45,15,24,6,,,,
abelsi01c,1961,DET,NHL,1,,70,23,33,14,,,,
gordoja01c,1970,MNS,NHL,1,,78,28,34,16,12,6,6,0
adamsja01c,1937,DET,NHL,1,,48,12,25,11,,,,
gottsjo01c,1947,CHI,NHL,1,,28,7,19,2,,,,
watsoph01c,1957,NYR,NHL,1,,70,32,25,13,6,2,4,0
dineebi01c,1992,PHI,NHL,1,,84,36,37,11,,,,
boudrbr01c,2007,WAS,NHL,2,,61,37,17,7,7,3,4,0
gerared01c,1917,OTS,NHL,1,,22,9,13,0,,,,
mcvieto01c,1976,WAS,NHL,1,,80,24,42,14,,,,
stanlba01c,1927,CHI,NHL,1,,23,4,17,2,,,,
patrile01c,1936,NYR,NHL,1,,48,19,20,9,9,6,3,0
carlyra01c,2006,AND,NHL,1,,82,48,20,14,21,16,5,0
talboje01c,1975,DOT,WHA,1,,41,14,26,1,,,,
patrile01c,1933,NYR,NHL,1,,48,21,19,8,2,0,1,1
schoeji01c,1996,WAS,NHL,1,,82,33,40,9,,,,
adamsja01c,1940,DET,NHL,1,,48,21,16,11,9,4,5,0
wileyji01c,1995,SJS,NHL,2,,57,17,37,3,,,,
lewisda01c,1998,DET,NHL,1,co-coach with Barry Smith,5,4,1,0,,,,
patrile01c,1921,VA2,PCHA,1,,24,11,12,1,,,,
perroje01c,1986,MTL,NHL,1,,80,41,29,10,17,10,7,0
suthebi01c,1980,WIN,NHL,2,,29,6,20,3,,,,
longba01c,1985,WIN,NHL,1,,66,19,41,6,,,,
cunnijo01c,1989,NJD,NHL,2,,66,31,28,7,6,2,4,0
lamorlo01c,2006,NJD,NHL,2,,3,2,0,1,11,5,6,0
keenami01c,1984,PHI,NHL,1,,80,53,20,7,19,12,7,0
pindebo01c,1921,SMJ,WCHL,1,,24,5,19,0,,,,
eddolfr01c,1954,CHI,NHL,1,,70,13,40,17,,,,
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10,6,4,0
bowmasc01c,1974,MTL,NHL,1,,80,47,14,19,11,6,5,0
sonmogl01c,1981,MNS,NHL,1,,80,37,23,20,4,1,3,0
bowmasc01c,1995,DET,NHL,1,,82,62,13,7,19,10,9,0
crispte01c,1987,CAL,NHL,1,,80,48,23,9,9,4,5,0
