constructorid,constructorref,name,nationality,url
135,Паулы,Пауль,Американцы,http://en.wikipedia.org/wiki/Pawl_(constructor)
136,Панкратц,Панкратц,Американцы,http://en.wikipedia.org/wiki/Pankratz
146,emw,ЭМВ,Восточный немецкий,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
147,afm,ПФМ,Немецкий,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau
149,Шерман,Шерман,Американцы,http://en.wikipedia.org/wiki/Sherman_ (constructor)
150,deidt,Дейт,Американцы,http://en.wikipedia.org/wiki/Deidt
152,сливочное масло,Aston Butterworth,Британские,http://en.wikipedia.org/wiki/Aston_Butterworth
155,зал,Зал,Американцы,http://en.wikipedia.org/wiki/Hall_(constructor)
156,шествия,Маршасские,Американцы,http://en.wikipedia.org/wiki/marchese_ (constructor)
158,Рэй,Рэй,Американцы,http://en.wikipedia.org/wiki/Rae_(моторспорт)
161,Адамс,Адамс,Американцы,http://en.wikipedia.org/wiki/Adams_(constructor)
162,Снегбергер,Снегбергер,Американцы,http://en.wikipedia.org/wiki/Snowberger
163,Милано,Милано,Итальянский,http://en.wikipedia.org/wiki/Scuderia_Milano
164,хрт,ГДР,Испанский,http://en.wikipedia.org/wiki/Histopania_Racing
169,Купер-боргворд,Купер-Боргворд,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,Лотос-климакс,Лотос-климакс,Британские,http://en.wikipedia.org/wiki/Team_Lotus
173,Лотос-мазерати,Лотус-Масерати,Британские,http://en.wikipedia.org/wiki/Team_Lotus
175,de_tomaso-alfa_romeo,Де Томасо-Альфа Ромео,Итальянский,http://en.wikipedia.org/wiki/De_Tomaso
177,Лотос-боргворд,Лотус-Боргворд,Британские,http://en.wikipedia.org/wiki/Team_Lotus
184,Ids-climax,LDS-Climax,Южная Африка,http://en.wikipedia.org/wiki/LDS_(automobile)
186,Купер-форд,Купер-Форд,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
191,Брабхем-репко,Брабхам-Репко,Британские,http://en.wikipedia.org/wiki/Brabham
195,Копер-брубка,&lt; &lt; Купер-БРМ &gt; &gt;,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
196,Матра-форд,Матра-Форд,Французский,http://en.wikipedia.org/wiki/Matra
197,Брм-форд,БРМ-Форд,Британские,http://en.wikipedia.org/wiki/BRM
198,Mclaren-Alfa_romeo,Макларен-Альфа Ромео,Британские,http://en.wikipedia.org/wiki/McLaren_(гонка)
199,Марш-альфа_ромео,Март-Альфа Ромео,Британские,http://en.wikipedia.org/wiki/march_Engineering
202,Тен-форд,Тень-Форд,Британские,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
204,Brabham-Alfa_romeo,Брабхам-Альфа Ромео,Британские,http://en.wikipedia.org/wiki/Brabham
206,Маруссия,Маруссия,Русский,http://en.wikipedia.org/wiki/Marussia_F1
208,Лотос_f1,Лотос F1,Британские,http://en.wikipedia.org/wiki/Lotus_F1
