year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1971,SF,F,NYR,NHL,CHI,NHL,4,0,0,17,9,
1936,QF,C,NYR,NHL,TOR,NHL,2,0,0,5,1,
1972,SF,F,CHI,NHL,NYR,NHL,4,1,0,15,11,
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1939,SCF,E,NYR,NHL,TOR,NHL,4,2,0,14,11,
2001,CSF,I,CAR,NHL,MTL,NHL,4,2,0,21,12,
1995,SCF,O,COL,NHL,FLO,NHL,4,0,0,15,4,
2001,CF,N,DET,NHL,COL,NHL,4,3,0,22,13,
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,TG
1925,F,,MTM,NHL,OTS,NHL,1,0,1,2,1,TG
1970,SCF,G,MTL,NHL,CHI,NHL,4,3,0,20,18,
1997,CQF,F,EDM,NHL,COL,NHL,4,3,0,19,16,
1972,DSF,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1999,CSF,I,PHI,NHL,PIT,NHL,4,2,0,15,14,
1977,Pre,C,TOR,NHL,LAK,NHL,2,0,0,11,3,
2001,CQF,H,STL,NHL,CHI,NHL,4,1,0,13,5,
2007,CSF,I,PHI,NHL,MTL,NHL,4,1,0,20,14,
1976,DSF,,QUN,WHA,NEW,WHA,4,1,0,23,14,
1979,Pre,C,MTL,NHL,HAR,NHL,3,0,0,18,8,
1921,SF,,REG,WCHL,CAT,WCHL,1,0,1,2,1,TG
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
1985,DSF,A,HAR,NHL,QUE,NHL,3,0,0,16,7,
2010,CQF,D,TBL,NHL,PIT,NHL,4,3,0,22,14,
1966,SCF,C,TOR,NHL,MTL,NHL,4,2,0,17,16,
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,TG
1990,DF,L,EDM,NHL,LAK,NHL,4,2,0,21,20,
1936,QF,B,MTM,NHL,BOS,NHL,2,1,0,8,6,
1934,QF,B,MTM,NHL,CHI,NHL,1,0,1,1,0,TG
1983,DSF,A,MTL,NHL,BOS,NHL,3,0,0,10,2,
2011,CQF,E,LAK,NHL,VAN,NHL,4,1,0,12,8,
1987,DF,K,DET,NHL,STL,NHL,4,1,0,21,14,
2011,CQF,H,NAS,NHL,DET,NHL,4,1,0,13,9,
1979,Pre,H,NYR,NHL,ATF,NHL,3,1,0,14,8,
1985,DSF,H,CAL,NHL,WIN,NHL,3,0,0,15,8,
1964,SCF,C,MTL,NHL,CHI,NHL,4,3,0,18,12,
1983,DSF,B,QUE,NHL,BUF,NHL,3,0,0,13,5,
1941,SF,D,DET,NHL,BOS,NHL,2,0,0,9,5,
1991,CF,N,CHI,NHL,EDM,NHL,4,0,0,21,8,
1988,DF,L,CAL,NHL,LAK,NHL,4,0,0,22,11,
2001,CSF,J,TOR,NHL,OTT,NHL,4,3,0,16,18,
1938,SCF,E,BOS,NHL,TOR,NHL,4,1,0,12,6,
2000,CF,M,NJD,NHL,PIT,NHL,4,1,0,17,7,
1961,SF,B,TOR,NHL,NYR,NHL,4,2,0,22,15,
2002,CQF,D,PHI,NHL,TOR,NHL,4,3,0,24,16,
1941,SF,A,TOR,NHL,NYR,NHL,4,2,0,13,12,
1999,CF,M,NJD,NHL,PHI,NHL,4,3,0,18,15,
