coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
neilsro01c,1977,TOR,NHL,1,,80,41,29,10,13,6,7,0
johnsbo02c,1985,CAL,NHL,1,,80,40,31,9,22,12,10,0
watsoph01c,1957,NYR,NHL,1,,70,32,25,13,6,2,4,0
ruffli01c,1999,BUF,NHL,1,,82,35,36,11,5,1,4,0
burnspa01c,2002,NJD,NHL,1,,82,46,26,10,24,16,8,0
babcomi01c,2008,DET,NHL,1,,82,51,21,10,23,15,8,0
bergemi03c,1982,QUE,NHL,1,,80,34,34,12,4,1,3,0
carpedo01c,1987,NJD,NHL,1,,50,21,24,5,,,,
muldope01c,1926,CHI,NHL,1,,44,19,22,3,2,0,1,1
savaran01c,1987,QUE,NHL,1,,24,10,13,1,,,,
magnuke01c,1981,CHI,NHL,1,,52,18,24,10,,,,
savaged01c,1917,PO1,PCHA,1,,18,7,11,0,,,,
stevejo01c,2007,PHI,NHL,1,,82,42,29,11,17,9,8,0
suttebr01c,1991,STL,NHL,1,,80,36,33,11,6,2,4,0
patricr01c,1980,NYR,NHL,2,,60,26,23,11,14,7,7,0
schmimi01c,1963,BOS,NHL,1,,70,18,40,12,,,,
ruffli01c,1998,BUF,NHL,1,,82,37,28,17,21,14,7,0
needhbi01c,1972,CLC,WHA,1,,78,43,32,3,9,5,4,0
mauripa01c,2009,CAR,NHL,1,,82,35,37,10,,,,
milbumi01c,1990,BOS,NHL,1,,80,44,24,12,19,10,9,0
thomppa01c,1942,CHI,NHL,1,,50,17,18,15,,,,
irvindi01c,1946,MTL,NHL,1,,60,34,16,10,11,6,5,0
stewabi02c,1937,CHI,NHL,1,,48,14,25,9,10,7,3,0
gordoja01c,1973,MNS,NHL,1,,17,3,8,6,,,,
brophjo01c,1987,TOR,NHL,1,,80,21,49,10,6,2,4,0
champwe01c,1923,REG,WCHL,1,,30,17,11,2,2,0,1,1
mccambo01c,1988,VAN,NHL,1,,80,33,39,8,7,3,4,0
johnsed01c,1981,PIT,NHL,1,,80,31,36,13,5,2,3,0
paterri01c,1997,TBL,NHL,2,interim,6,0,6,0,,,,
gorinbu01c,2000,NYI,NHL,1,,65,17,43,5,,,,
quinnmi01c,1913,QU1,NHA,1,,20,12,8,0,,,,
martija02c,2006,FLO,NHL,1,,82,35,31,16,,,,
shawbr01c,2005,NYI,NHL,2,,40,18,18,4,,,,
quinnpa01c,1992,VAN,NHL,1,,84,46,29,9,12,6,6,0
lalonne01c,1933,MTL,NHL,1,,48,22,20,6,2,0,1,1
suhonal01c,2000,CHI,NHL,1,,82,29,45,8,,,,
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
macmibi01c,1980,COR,NHL,1,,80,22,45,13,,,,
loweke01c,1999,EDM,NHL,1,,82,32,34,16,5,1,4,0
