playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
semenda01,1980,1,EDM,NHL,L,58.0,11.0,8.0,19.0,80.0,-4,4,,0,,2,0,42,8,0,0,0,5,,0,,0,,0,
goldsbi01,1975,1,MNS,NHL,R,68.0,24.0,22.0,46.0,47.0,-19,6,,0,,3,0,174,,,,,,,,,,,,
huscrja01,1988,1,NJD,NHL,D,15.0,0.0,2.0,2.0,51.0,-3,0,0,0,0,0,0,9,,,,,,,,,,,,
coopeca01,1929,1,DTC,NHL,R,44.0,18.0,18.0,36.0,14.0,,,,,,,,,,,,,,,,,,,,
bondrpe01,1991,1,WAS,NHL,R,71.0,28.0,28.0,56.0,42.0,16,4,3,0,0,3,0,158,7,6,2,8,4,4,1,1,0,0,0,16
herrode01,1973,1,PIT,NHL,G,5.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
jaspeja01,2001,1,PHO,NHL,C,4.0,0.0,1.0,1.0,4.0,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
hainsge01,1931,1,MTL,NHL,G,48.0,0.0,0.0,0.0,2.0,,,,,,,,,4,0,0,0,0,,,,,,,
gagejo02,1994,1,EDM,NHL,G,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
demarab01,1939,1,CHI,NHL,C,17.0,0.0,5.0,5.0,17.0,,,,,,,,,2,0,0,0,0,,,,,,,
hennilo01,1979,1,NYI,NHL,C,39.0,3.0,6.0,9.0,6.0,-10,0,,0,,0,0,45,21,3,4,7,2,,0,,3,,1,
prospva01,2010,1,NYR,NHL,C,29.0,9.0,14.0,23.0,8.0,4,2,8,0,0,0,,61,5,1,0,1,0,1,0,0,0,0,0,9
volmado01,1972,1,LAK,NHL,R,21.0,4.0,2.0,6.0,16.0,-2,0,,0,,1,0,33,,,,,,,,,,,,
orpikbr01,2003,1,PIT,NHL,D,79.0,1.0,9.0,10.0,127.0,-36,0,1,0,3,0,0,56,,,,,,,,,,,,
armstco01,2010,1,TOR,NHL,R,50.0,8.0,15.0,23.0,38.0,-1,0,0,0,0,0,,69,,,,,,,,,,,,
sillimi01,1996,1,VAN,NHL,C,78.0,17.0,20.0,37.0,25.0,-3,3,1,3,1,2,0,112,,,,,,,,,,,,
bourqre01,2009,1,CAL,NHL,L,73.0,27.0,31.0,58.0,88.0,7,6,7,4,0,5,,215,,,,,,,,,,,,
browncu01,1996,1,BUF,NHL,C,28.0,4.0,3.0,7.0,18.0,4,0,0,0,0,1,0,31,,,,,,,,,,,,
tayloma01,1983,2,PIT,NHL,L,59.0,24.0,31.0,55.0,24.0,-20,9,,1,,1,0,107,,,,,,,,,,,,
roberji01,1971,1,STL,NHL,R,26.0,5.0,7.0,12.0,8.0,4,1,,2,,0,0,46,,,,,,,,,,,,
suthebr01,2003,1,WAS,NHL,L,30.0,2.0,0.0,2.0,28.0,-5,0,0,0,0,0,0,24,,,,,,,,,,,,
pearssc01,1991,1,QUE,NHL,L,10.0,1.0,2.0,3.0,14.0,-5,0,1,0,0,0,0,14,,,,,,,,,,,,
playfji01,1988,1,CHI,NHL,D,7.0,0.0,0.0,0.0,28.0,1,0,0,0,0,0,0,1,,,,,,,,,,,,
johnsry01,2001,1,FLO,NHL,C,29.0,1.0,3.0,4.0,10.0,-5,0,0,0,0,0,0,24,,,,,,,,,,,,
davidjo01,1975,1,NYR,NHL,G,56.0,0.0,2.0,2.0,8.0,0,0,,0,,0,0,0,,,,,,,,,,,,
broadpu01,1919,1,OTS,NHL,R,21.0,19.0,6.0,25.0,40.0,,,,,,,,,,,,,,,,,,,,
riggipa01,1987,1,PIT,NHL,G,22.0,0.0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
baumgno01,1995,1,WAS,NHL,D,1.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,1,0,0,0,10,-1,0,0,0,0,0,0
millebi01,1935,2,MTL,NHL,C,17.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
mcgilbo01,1988,1,CHI,NHL,D,68.0,0.0,4.0,4.0,155.0,9,0,0,0,0,0,0,38,16,0,0,0,33,2,0,0,0,0,0,7
gatemma01,1975,1,NEW,WHA,D,12.0,0.0,1.0,1.0,6.0,-8,0,,0,,0,,6,,,,,,,,,,,,
boylebr01,2011,1,NYR,NHL,C,82.0,11.0,15.0,26.0,59.0,2,0,1,0,1,2,,165,17,3,3,6,15,0,0,0,0,0,2,33
roypa01,1994,1,MTL,NHL,G,43.0,0.0,1.0,1.0,20.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
anisiar01,2008,1,NYR,NHL,C,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0
geldaga01,1970,1,MNS,NHL,D,4.0,0.0,0.0,0.0,5.0,1,0,,0,,0,0,3,,,,,,,,,,,,
pangda01,1984,1,CHI,NHL,G,1.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
kopitan01,2006,1,LAK,NHL,C,72.0,20.0,41.0,61.0,24.0,-12,7,22,2,0,1,,193,,,,,,,,,,,,
nordgni01,2005,2,PIT,NHL,L,15.0,0.0,0.0,0.0,4.0,-4,0,0,0,0,0,,6,,,,,,,,,,,,
rocheno01,1990,1,NYR,NHL,D,44.0,3.0,7.0,10.0,35.0,10,0,0,0,1,0,0,34,,,,,,,,,,,,
belfoed01,1993,1,CHI,NHL,G,70.0,0.0,4.0,4.0,61.0,0,0,1,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0
gordoan01,2011,1,AND,NHL,R,37.0,2.0,3.0,5.0,6.0,-10,0,0,0,0,0,,38,,,,,,,,,,,,
seftest01,1990,1,WAS,NHL,L,4.0,0.0,0.0,0.0,2.0,-2,0,0,0,0,0,0,2,,,,,,,,,,,,
eschero01,2000,1,PHO,NHL,G,25.0,0.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,,,,,,,,,,,,
hunwima01,2010,2,COL,NHL,D,51.0,0.0,10.0,10.0,16.0,-19,0,3,0,0,0,,74,,,,,,,,,,,,
daousda01,1984,1,TOR,NHL,C,79.0,17.0,37.0,54.0,98.0,-27,1,,3,,2,0,141,,,,,,,,,,,,
davidbo01,1944,1,TOR,NHL,L,50.0,17.0,18.0,35.0,49.0,,,,,,,,,13,1,2,3,2,,,,,,,
duponbr01,2010,1,NYR,NHL,C,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,1,,,,,,,,,,,,
fransco01,2010,1,NAS,NHL,D,80.0,8.0,21.0,29.0,30.0,10,2,4,0,0,2,,156,12,1,5,6,0,0,0,3,0,0,0,22
shielal01,1927,1,OTS,NHL,D,7.0,0.0,1.0,1.0,2.0,,,,,,,,,2,0,0,0,0,,,,,,,
davidgo01,1942,1,NYR,NHL,D,35.0,2.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,
hullde01,1970,1,CHI,NHL,L,78.0,40.0,26.0,66.0,16.0,28,10,,0,,7,1,229,18,7,6,13,2,,2,,0,,1,
laperia01,1997,1,LAK,NHL,C,77.0,6.0,15.0,21.0,131.0,0,0,2,1,1,1,0,74,4,1,0,1,6,0,0,0,0,0,0,6
hicksdo01,1981,1,EDM,NHL,D,49.0,3.0,20.0,23.0,55.0,6,1,,0,,0,0,44,,,,,,,,,,,,
orrbo01,1972,1,BOS,NHL,D,63.0,29.0,72.0,101.0,99.0,56,7,,1,,3,0,282,5,1,1,2,7,,0,,0,,0,
turnbpe01,1983,1,STL,NHL,L,32.0,14.0,8.0,22.0,81.0,-2,1,,0,,0,1,84,,,,,,,,,,,,
veitcda01,1987,1,DET,NHL,D,63.0,7.0,33.0,40.0,45.0,11,4,12,0,3,1,0,156,11,1,5,6,6,-1,1,4,0,0,0,19
momesse01,1996,1,NYR,NHL,L,9.0,0.0,0.0,0.0,11.0,-2,0,0,0,0,0,0,11,,,,,,,,,,,,
popeila01,1958,1,NYR,NHL,C,61.0,13.0,21.0,34.0,28.0,,,,,,,,,,,,,,,,,,,,
johnsge01,1942,1,CHI,NHL,R,30.0,10.0,7.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,
peverri01,2007,1,NAS,NHL,C,33.0,5.0,5.0,10.0,8.0,4,0,0,0,0,2,,43,6,0,2,2,0,0,0,0,0,0,0,4
smithja01,1996,2,TOR,NHL,D,21.0,0.0,5.0,5.0,16.0,-4,0,0,0,0,0,0,26,,,,,,,,,,,,
kubinpa01,2011,1,TBL,NHL,D,52.0,3.0,8.0,11.0,59.0,1,0,0,0,0,1,,56,,,,,,,,,,,,
eliotda01,1985,1,LAK,NHL,G,27.0,0.0,1.0,1.0,4.0,0,0,,0,,0,0,0,,,,,,,,,,,,
roussgu01,1954,1,MTL,NHL,L,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
chabojo01,1987,1,DET,NHL,C,78.0,13.0,44.0,57.0,10.0,12,0,8,2,4,0,0,83,16,4,15,19,2,13,1,1,0,1,0,32
bauerbo01,1939,1,BOS,NHL,R,48.0,17.0,26.0,43.0,2.0,,,,,,,,,6,1,0,1,2,,,,,,,
saricco01,2003,1,TBL,NHL,D,82.0,3.0,16.0,19.0,89.0,5,0,0,1,1,1,0,93,23,0,2,2,25,1,0,0,0,0,0,32
parkbr01,1980,1,BOS,NHL,D,78.0,14.0,52.0,66.0,111.0,21,10,,0,,2,2,201,3,1,3,4,11,,1,,0,,0,
flahewa01,1992,1,SJS,NHL,G,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
parenry01,2008,1,PHI,NHL,D,31.0,0.0,4.0,4.0,10.0,3,0,0,0,0,0,,9,6,0,0,0,6,-3,0,0,0,0,0,3
longba01,1979,1,DET,NHL,D,80.0,0.0,17.0,17.0,38.0,-28,0,,0,,0,0,87,,,,,,,,,,,,
konopze01,2009,1,TBL,NHL,C,74.0,2.0,3.0,5.0,265.0,-11,0,1,0,0,1,,41,,,,,,,,,,,,
deadmbu01,1970,1,BUF,NHL,L,10.0,0.0,0.0,0.0,9.0,-3,0,,0,,0,0,7,,,,,,,,,,,,
emingst01,2003,1,WAS,NHL,D,41.0,0.0,4.0,4.0,45.0,-11,0,0,0,0,0,0,12,,,,,,,,,,,,
jerwajo01,1930,1,NYR,NHL,D,33.0,4.0,7.0,11.0,72.0,,,,,,,,,4,0,0,0,4,,,,,,,
mcnabsi01,1950,1,MTL,NHL,C,,,,,,,,,,,,,,5,0,1,1,2,,,,,,,
