year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1921,WCHL,CAT,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,4,0,0,,5,6,0.0,,5,4,0.0,,,,,,,,,
1951,NHL,BOS,15,12,8.0,,10,17,8.0,,,,,,3,3,1,,2,4,7,,5,7,1,,5,7,2.0,,3,6,2.0,,7,2,3,,,,,
2009,NHL,NYR,18,17,,6,20,16,,5,,,,,8,5,,1,5,8,,0,6,4,,3,6,7,,3,3,3,,0,6,5,,3,4,1,,1
1926,NHL,OTS,16,5,1.0,,14,5,3.0,,,,,,,,,,4,0,1,,7,1,1,,7,3,1.0,,6,3,1.0,,6,3,0,,,,,
1989,NHL,MNS,26,12,2.0,,10,28,2.0,,,,,,7,4,1,,9,5,0,,2,11,2,,6,7,0.0,,3,8,0.0,,9,4,1,,0,1,0,
1913,NHA,MOC,9,1,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,6,3,0.0,,5,3,0.0,,1,0,0,,,,,
1975,NHL,WAS,6,26,8.0,,5,33,2.0,,,,,,2,9,1,,1,9,1,,0,11,3,,2,13,0.0,,3,6,4.0,,2,9,1,,1,2,0,
1973,WHA,CHC,23,13,3.0,,15,22,2.0,,,,,,5,4,1,,6,3,0,,5,9,1,,5,4,1.0,,6,10,0.0,,10,4,2,,1,1,0,
1994,NHL,EDM,11,12,1.0,,6,15,3.0,,,,,,,,,,,,,,,,,,2,4,0.0,,5,6,2.0,,5,7,1,,5,8,1,
1934,NHL,TOR,16,6,2.0,,14,8,2.0,,,,,,,,,,7,0,0,,8,3,1,,6,6,2.0,,4,4,1.0,,5,1,0,,,,,
1974,NHL,ATF,24,9,7.0,,10,22,8.0,,,,,,5,4,2,,8,3,3,,3,8,1,,5,5,4.0,,4,4,3.0,,8,5,1,,1,2,1,
1984,NHL,NYR,16,18,6.0,,10,26,4.0,,,,,,4,4,1,,4,7,1,,4,8,3,,5,6,3.0,,3,8,1.0,,5,9,1,,1,2,0,
1932,NHL,MTL,15,5,4.0,,3,20,1.0,,,,,,,,,,2,4,0,,3,6,2,,4,6,1.0,,5,5,1.0,,4,4,1,,,,,
1968,NHL,LAK,19,14,5.0,,5,28,5.0,,,,,,2,5,1,,5,7,1,,5,4,2,,4,8,2.0,,5,9,1.0,,3,9,3,,,,,
1967,NHL,NYR,22,8,7.0,,17,15,5.0,,,,,,5,1,3,,4,7,0,,7,5,3,,6,4,2.0,,8,2,3.0,,9,4,1,,,,,
1980,NHL,VAN,17,12,11.0,,11,20,9.0,,,,,,6,3,1,,7,4,4,,4,4,5,,3,5,5.0,,2,9,2.0,,6,5,2,,0,2,1,
1980,NHL,BOS,26,10,4.0,,11,20,9.0,,,,,,2,7,1,,5,3,5,,6,6,1,,9,4,1.0,,6,4,2.0,,8,4,3,,1,2,0,
1915,NHA,OT1,8,4,0.0,,5,7,0.0,,,,,,,,,,,,,,1,2,0,,5,3,0.0,,5,4,0.0,,2,2,0,,,,,
1996,NHL,NYR,21,14,6.0,,17,20,4.0,,,,,,5,6,3,,4,7,1,,11,3,1,,5,4,2.0,,3,6,2.0,,7,6,0,,3,2,1,
1971,NHL,DET,25,11,3.0,,8,24,7.0,,,,,,3,8,0,,4,4,4,,7,5,2,,7,4,2.0,,7,6,1.0,,5,7,1,,0,1,0,
1921,NHL,HAM,5,7,0.0,,2,10,0.0,,,,,,,,,,,,,,1,4,0,,3,5,0.0,,2,6,0.0,,1,2,0,,,,,
1991,NHL,LAK,20,11,9.0,,15,20,5.0,,,,,,7,3,3,,4,6,3,,3,7,1,,5,4,4.0,,9,4,2.0,,6,6,1,,1,1,0,
1971,NHL,VAN,14,20,5.0,,6,30,3.0,,,,,,4,7,2,,3,7,2,,2,8,0,,5,6,1.0,,2,12,1.0,,3,10,2,,1,0,0,
1914,NHA,MOC,4,5,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,2,7,0.0,,4,4,0.0,,0,1,0,,,,,
2005,NHL,VAN,25,10,,6,17,22,,2,,,,,8,2,,2,8,6,,0,5,4,,3,9,6,,0,4,3,,0,6,7,,2,2,4,,1
1993,NHL,CAL,25,12,5.0,,17,17,8.0,,,,,,8,3,2,,7,4,2,,5,7,2,,4,5,3.0,,8,3,1.0,,6,5,2,,4,2,1,
1945,NHL,BOS,16,5,4.0,,8,13,4.0,,,,,,0,2,1,,6,1,0,,3,2,5,,8,5,0.0,,3,6,2.0,,4,2,0,,,,,
1992,NHL,EDM,16,21,5.0,,10,29,3.0,,,,,,3,8,1,,5,4,3,,5,9,1,,5,6,3.0,,5,7,0.0,,3,10,0,,0,6,0,
1999,NHL,CHI,16,19,5.0,1,17,18,5.0,1,,,,,2,5,4,0,3,8,0,2,6,6,2,0,7,6,0.0,0,4,6,1.0,0,8,5,2,0,3,1,1,0
1992,NHL,LAK,22,15,5.0,,17,20,5.0,,,,,,7,4,1,,9,3,1,,4,7,2,,4,7,2.0,,3,8,1.0,,9,3,2,,3,3,1,
1993,NHL,PIT,25,9,8.0,,19,18,5.0,,,,,,7,4,1,,5,3,5,,6,4,2,,6,3,3.0,,7,6,1.0,,9,5,1,,4,2,0,
2003,NHL,MIN,19,13,7.0,2,11,16,13.0,1,,,,,4,6,1,0,4,6,3,0,6,2,6,0,3,6,5.0,2,4,5,2.0,0,7,4,3,1,2,0,0,0
1963,NHL,CHI,26,4,5.0,,10,18,7.0,,,,,,6,1,2,,9,1,2,,5,6,3,,4,7,2.0,,8,4,2.0,,4,3,1,,,,,
2001,NHL,STL,27,12,1.0,1,16,15,7.0,3,,,,,5,3,3,0,7,5,0,1,6,3,3,2,11,4,0.0,0,2,4,1.0,0,6,6,1,1,6,2,0,0
1976,NHL,PHI,33,6,1.0,,15,10,15.0,,,,,,7,3,2,,5,4,2,,10,0,4,,7,3,4.0,,9,3,0.0,,9,3,3,,1,0,1,
1975,NHL,NYI,24,8,8.0,,18,13,9.0,,,,,,5,1,4,,6,7,1,,9,2,1,,7,2,3.0,,6,5,4.0,,8,3,3,,1,1,1,
1976,NHL,STL,22,13,5.0,,10,26,4.0,,,,,,7,5,0,,5,6,1,,3,6,4,,6,8,0.0,,6,5,1.0,,4,8,3,,1,1,0,
1986,NHL,WIN,25,12,3.0,,15,20,5.0,,,,,,4,4,1,,11,4,0,,2,8,3,,11,3,1.0,,6,5,1.0,,5,7,2,,1,1,0,
2006,NHL,BOS,18,19,,4,17,22,,2,,,,,3,5,,1,9,4,,1,7,5,,1,3,9,,1,8,5,,0,5,9,,2,0,4,,0
1982,NHL,EDM,25,9,6.0,,22,12,6.0,,,,,,4,6,3,,7,3,3,,8,3,2,,10,3,2.0,,6,4,1.0,,11,2,0,,1,0,1,
1917,NHL,OTS,6,5,0.0,,3,8,0.0,,,,,,,,,,,,,,2,2,0,,3,6,0.0,,3,5,0.0,,1,0,0,,,,,
1930,NHL,MTM,13,5,4.0,,7,13,2.0,,,,,,,,,,2,4,0,,6,2,3,,6,5,1.0,,2,5,2.0,,4,2,0,,,,,
1962,NHL,BOS,7,18,10.0,,7,21,7.0,,,,,,1,3,3,,1,8,3,,3,10,2,,4,8,3.0,,5,3,4.0,,0,7,2,,,,,
1976,WHA,WIJ,30,9,1.0,,16,23,1.0,,,,,,7,3,0,,7,7,1,,4,5,0,,7,5,0.0,,9,5,1.0,,9,6,0,,3,1,0,
1998,NHL,MTL,21,15,5.0,,11,24,6.0,,,,,,3,5,2,,5,7,0,,3,6,5,,7,6,1.0,,6,5,0.0,,5,5,2,,3,5,1,
2002,NHL,SJS,17,16,5.0,3,11,21,4.0,5,,,,,3,6,0,1,5,6,2,1,7,3,2,1,4,6,2.0,2,5,7,0.0,0,4,9,0,3,0,0,3,0
1997,NHL,DAL,26,8,7.0,,23,14,4.0,,,,,,9,4,1,,9,3,3,,7,2,3,,8,4,1.0,,5,0,0.0,,5,5,3,,6,4,0,
1974,WHA,CLC,23,15,1.0,,12,25,2.0,,,,,,2,2,1,,7,4,0,,4,11,0,,8,8,1.0,,5,8,0.0,,8,5,1,,1,2,0,
2007,NHL,BUF,20,15,,6,19,16,,6,,,,,5,5,,0,6,6,,1,8,5,,1,4,5,,4,8,4,,3,6,5,,3,2,1,,0
1990,NHL,MTL,23,12,5.0,,16,18,6.0,,,,,,7,6,1,,6,5,2,,6,6,2,,10,3,0.0,,3,5,3.0,,7,5,3,,,,,
1994,NHL,TBL,10,14,0.0,,7,14,3.0,,,,,,,,,,,,,,,,,,3,3,0.0,,5,6,2.0,,5,8,0,,4,10,1,
1932,NHL,OTS,8,11,4.0,,3,16,6.0,,,,,,,,,,3,2,0,,4,6,3,,1,10,2.0,,1,4,3.0,,2,5,2,,,,,
1998,NHL,STL,18,17,6.0,,19,15,7.0,,,,,,4,3,2,,5,3,3,,3,5,4,,6,7,0.0,,7,6,1.0,,6,7,1,,6,1,2,
2005,NHL,CAR,31,8,,2,21,14,,6,,,,,8,2,,1,8,5,,0,8,3,,3,13,1,,0,2,3,,0,9,5,,2,4,3,,2
2005,NHL,NYI,20,18,,3,16,22,,3,,,,,5,6,,0,7,6,,1,5,6,,1,6,7,,1,2,3,,1,8,7,,1,3,5,,1
1928,NHL,BOS,15,6,1.0,,11,7,4.0,,,,,,,,,,2,2,2,,3,5,0,,11,0,2.0,,5,4,1.0,,5,2,0,,,,,
2003,NHL,CAR,13,18,8.0,2,15,16,6.0,4,,,,,2,3,4,0,5,7,3,0,5,5,1,2,5,9,2.0,0,3,3,3.0,2,8,6,0,2,0,1,1,0
1936,NHL,BOS,9,11,4.0,,14,7,3.0,,,,,,,,,,4,2,2,,5,4,1,,4,6,2.0,,6,4,1.0,,4,2,1,,,,,
1929,NHL,OTS,13,6,3.0,,8,9,5.0,,,,,,,,,,5,2,1,,1,5,3,,5,6,0.0,,6,0,4.0,,4,2,0,,,,,
1957,NHL,TOR,12,16,7.0,,9,22,4.0,,,,,,3,6,0,,4,5,4,,6,4,3,,3,7,3.0,,3,7,0.0,,2,9,1,,,,,
1933,NHL,NYR,11,7,6.0,,10,12,2.0,,,,,,,,,,1,4,1,,6,2,4,,8,4,1.0,,4,5,1.0,,2,4,1,,,,,
1975,WHA,SDM,24,12,4.0,,12,26,2.0,,,,,,3,3,1,,6,7,1,,7,4,2,,8,8,0.0,,6,6,0.0,,5,8,2,,1,2,0,
1916,NHA,OT1,9,1,0.0,,6,4,0.0,,,,,,,,,,,,,,1,1,0,,6,3,0.0,,7,1,0.0,,1,0,0,,,,,
1969,NHL,PHI,11,14,13.0,,6,21,11.0,,,,,,1,1,5,,2,7,4,,4,5,3,,5,6,5.0,,3,6,3.0,,2,7,4,,0,3,0,
1996,NHL,STL,17,20,4.0,,19,15,7.0,,,,,,5,7,0,,8,4,0,,4,9,2,,8,3,2.0,,3,6,4.0,,5,5,1,,3,1,2,
2009,NHL,PHO,29,10,,2,21,15,,5,,,,,9,4,,0,6,7,,1,10,2,,3,8,5,,1,4,3,,0,10,4,,1,3,0,,1
2002,NHL,MIN,25,13,3.0,0,17,16,7.0,1,,,,,8,1,2,0,5,6,3,0,7,4,2,1,5,7,1.0,0,7,4,0.0,0,9,5,2,0,1,2,0,0
2000,NHL,NYR,17,20,3.0,1,16,23,2.0,0,,,,,4,6,0,0,9,6,0,0,3,9,1,1,5,7,2.0,0,5,4,1.0,0,5,9,1,0,2,2,0,0
1939,NHL,TOR,15,3,6.0,,10,14,0.0,,,,,,,,,,5,2,1,,8,4,2,,4,6,1.0,,5,3,1.0,,3,2,1,,,,,
2000,NHL,ATL,10,23,6.0,2,13,22,6.0,0,,,,,1,3,5,0,4,7,1,1,10,5,0,0,1,10,3.0,1,2,8,1.0,0,4,9,2,0,1,3,0,0
1999,NHL,LAK,21,13,5.0,2,18,14,7.0,2,,,,,8,3,2,0,6,3,2,1,3,6,2,1,5,6,1.0,1,8,4,1.0,0,6,4,3,1,3,1,1,0
2005,NHL,FLO,25,11,,5,12,23,,6,,,,,6,5,,1,1,9,,3,8,6,,1,5,5,,3,3,2,,0,10,4,,1,4,3,,2
2002,NHL,BOS,23,11,5.0,2,13,20,6.0,2,,,,,6,2,2,0,10,1,1,1,5,8,1,0,5,8,1.0,0,2,6,3.0,1,7,5,2,2,1,1,1,0
1986,NHL,BOS,25,11,4.0,,14,23,3.0,,,,,,5,4,1,,5,7,3,,6,5,0,,10,4,1.0,,5,7,0.0,,8,5,2,,0,2,0,
1993,NHL,EDM,17,22,3.0,,8,23,11.0,,,,,,2,10,1,,2,9,2,,7,5,2,,2,7,3.0,,4,7,2.0,,5,5,2,,3,2,2,
1998,NHL,OTT,22,11,8.0,,22,12,7.0,,,,,,5,3,0,,5,4,3,,6,6,1,,10,2,2.0,,7,3,2.0,,9,3,2,,2,2,5,
1995,NHL,LAK,16,16,9.0,,8,24,9.0,,,,,,4,3,4,,7,7,1,,3,5,4,,3,8,2.0,,1,9,4.0,,4,6,2,,2,2,1,
1993,NHL,BUF,22,17,3.0,,21,15,6.0,,,,,,4,7,1,,6,5,1,,8,5,1,,5,5,2.0,,8,4,2.0,,8,3,2,,4,3,0,
2011,NHL,OTT,20,17,,4,21,14,,6,,,,,7,5,,0,5,5,,2,7,5,,3,8,5,,1,7,3,,2,6,5,,2,1,3,,0
1925,NHL,NYA,4,10,4.0,,8,10,0.0,,,,,,,,,,,,,,5,5,0,,1,7,3.0,,3,5,1.0,,3,3,0,,,,,
1977,NHL,WAS,10,23,7.0,,7,26,7.0,,,,,,2,5,0,,0,10,5,,4,6,3,,3,9,3.0,,3,10,0.0,,2,8,2,,3,1,1,
1947,NHL,TOR,22,3,5.0,,10,12,8.0,,,,,,3,1,1,,6,5,2,,6,1,4,,5,2,5.0,,7,2,1.0,,5,4,0,,,,,
