corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
127,Corp. Computer QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
128,Компьютерная ресторанная компания., , ,,,,,2004-10-12T10:41:26,2,
129,Corp. Computer SailMakersCo., , ,,,,,2004-10-12T10:41:26,4,
130,Компания &quot; Компьютер ТранзитКо &quot; ., , ,,,,,2004-10-12T10:41:26,6,
131,Корп. Key StonesCo., , ,,,,,2004-10-12T10:41:26,8,
132,Корпоративная компания LightingCo., , ,,,,,2004-10-12T10:41:26,8,
133,Корпорация автомеханика., , ,,,,,2004-10-12T10:41:26,6,
135,Корпоративная опера-компания., , ,,,,,2004-10-12T10:41:26,3,
138,Корп. Ресторанная компания., , ,,,,,2004-10-12T10:41:26,8,
140,Корп. Транзитная компания., , ,,,,,2004-10-12T10:41:26,6,
142,Группа экспертов &quot; LightingCo &quot; ., , ,,,,,2004-10-12T10:41:26,2,
143,Корпорация &lt; &lt; Эксперт механик &gt; &gt;, , ,,,,,2004-10-12T10:41:26,4,
144,Группа экспертов по иглл-рабочим кооперативам., , ,,,,,2004-10-12T10:41:26,5,
145,Группа экспертов &quot; Опера-Ко &quot; ., , ,,,,,2004-10-12T10:41:26,2,
146,Компания &lt; &lt; Нефтяная компания &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,5,
148,Компания &quot; Ресторанс Ко &quot; ., , ,,,,,2004-10-12T10:41:26,4,
150,Группа экспертов в области транзитных перевозок, , ,,,,,2004-10-12T10:41:26,3,
151,Известная компания Key StonesCo., , ,,,,,2004-10-12T10:41:26,7,
153,Известная машинная компания &lt; &lt; Корп. &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,1,
154,Известная компания &lt; &lt; ИглевордКо &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,5,
155,Известная опера-ко., , ,,,,,2004-10-12T10:41:26,7,
156,Известная компания &quot; Нефтяная компания &quot; ., , ,,,,,2004-10-12T10:41:26,2,
157,Известная компания &quot; КвестсКо &quot; ., , ,,,,,2004-10-12T10:41:26,3,
158,Известная ресторанная компания., , ,,,,,2004-10-12T10:41:26,1,
159,Известная компания &lt; &lt; Сэйл мейкерзКо &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,2,
160,Известная компания &quot; Транзит Ко &quot; ., , ,,,,,2004-10-12T10:41:26,8,
163,Corp. Gigant MachineCo., , ,,,,,2004-10-12T10:41:26,6,
164,Корпорация Gigant NidleworkCo., , ,,,,,2004-10-12T10:41:26,8,
165,"""Гигантская опера-ко"".", , ,,,,,2004-10-12T10:41:26,1,
166,Компания &quot; Гигант петролеумКо &quot; ., , ,,,,,2004-10-12T10:41:26,7,
167,Corp. Gigant QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
168,"""Гигантская ресторанная компания"".", , ,,,,,2004-10-12T10:41:26,7,
169,Корпорация Gigant SailMakersCo., , ,,,,,2004-10-12T10:41:26,4,
172,Компьютерная компания Summble LightingCo., , ,,,,,2004-10-12T10:41:26,5,
174,Компьютерная компания &quot; Хамбл идлвордКо &quot; ., , ,,,,,2004-10-12T10:41:26,4,
182,"Компания ""Империал ЛайтингКо"".", , ,,,,,2004-10-12T10:41:26,4,
209,Корпорация Apex SailMakersCorp., , ,,,,,2004-10-12T10:41:26,1,
222,Компьютерный LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
228,Компьютерный ресторан Корп., , ,,,,,2004-10-12T10:41:26,2,
232,"Корпорация ""ЛайтингКорп"".", , ,,,,,2004-10-12T10:41:26,8,
236,"Корп. ""Драйвн петролеумкорп"".", , ,,,,,2004-10-12T10:41:26,2,
240,Корп. Транзит Корп., , ,,,,,2004-10-12T10:41:26,8,
245,Компания &quot; Эксперимент оперкорп &quot; ., , ,,,,,2004-10-12T10:41:26,3,
249,"""Корп. эксперт по производству лодок"".", , ,,,,,2004-10-12T10:41:26,1,
262,"""Гигантская световая Корп"".", , ,,,,,2004-10-12T10:41:26,3,
276,Компьютерная нефтяная коробка., , ,,,,,2004-10-12T10:41:26,8,
302,Корпорация Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
323,Компьютерная машина., , ,,,,,2004-10-12T10:41:26,5,
332,"Корпорация ""ЛайтингЛтд"".", , ,,,,,2004-10-12T10:41:26,7,
345,Специалист по опере., , ,,,,,2004-10-12T10:41:26,1,
353,Известная компания MachilLtd., , ,,,,,2004-10-12T10:41:26,6,
380,"Корп. ""Умный Транзельд"".", , ,,,,,2004-10-12T10:41:26,3,
386,Корпорация &quot; Империал петролеумлтд &quot; ., , ,,,,,2004-10-12T10:41:26,2,
393,"""Корп"". ""Просто машиналетд"".", , ,,,,,2004-10-12T10:41:26,1,
399,"""Корп."" ""Просто ""Майклз Лтд"".", , ,,,,,2004-10-12T10:41:26,8,
400,Просто Транзельд., , ,,,,,2004-10-12T10:41:26,8,
418,"""Бостон РесторансАг"".", , ,,,,,2004-10-12T10:41:26,6,
423,Corp. Computer MachineAg., , ,,,,,2004-10-12T10:41:26,7,
424,Компьютерная иглаAg., , ,,,,,2004-10-12T10:41:26,3,
427,Corp. Computer QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
437,Corp. Roaden QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
456,Известная компания &lt; &lt; Нефтяник &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,5,
458,Известная ресторанная компания &lt; &lt; Корп &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,4,
463,Gigant MachineAg., , ,,,,,2004-10-12T10:41:26,1,
467,Corp. Gigant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
469,Корпорация Gigant Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
487,Корпорация &quot; КвестсАг &quot; ., , ,,,,,2004-10-12T10:41:26,7,
490,Компания &quot; Имперский транзит &quot; ., , ,,,,,2004-10-12T10:41:26,2,
493,"Корп. ""Просто машина"".", , ,,,,,2004-10-12T10:41:26,4,
