provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
109,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
110,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
111,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
114,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
115,Prov. Boston Op, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
117,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
118,Prov. Boston Re, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
119,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
123,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
130,Prov. Computer, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
137,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
138,Prov. Driven Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
143,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
145,Prov. Expert Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
151,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
155,Prov. Famous Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
158,Prov. Famous Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
162,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
163,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,4,
164,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
168,Prov. Giant Res, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
169,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
170,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
172,Prov. Humble Li, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
174,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
175,Prov. Humble Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
177,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
182,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
185,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
194,Prov. Just Need, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
196,Prov. Just Petr, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
197,Prov. Just Ques, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
198,Prov. Just Rest, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
201,Prov. Apex Key, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
203,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
204,Prov. Apex Need, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
205,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
207,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
210,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
211,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
213,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,3,
214,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
216,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
217,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
218,Prov. Boston Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
222,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
226,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
227,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
238,Prov. Driven Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
246,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
247,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
248,Prov. Expert Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
249,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
250,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
251,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
253,Prov. Famous Ma, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
257,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
259,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
262,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
263,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
266,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
269,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
271,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
272,Prov. Humble Li, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
275,Prov. Humble Op, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
277,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
278,Prov. Humble Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
280,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
284,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
285,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
291,Prov. Just Key, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
292,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
294,Prov. Just Need, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,6,
297,Prov. Just Ques, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
298,Prov. Just Rest, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
301,Prov. Apex Key, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
304,Prov. Apex Need, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,4,
308,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
312,Prov. Boston Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
313,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
316,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
320,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
321,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
328,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
331,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
332,Prov. Driven Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
335,Prov. Driven Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
337,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
349,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
350,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
351,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
354,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
358,Prov. Famous Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
359,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
360,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
363,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
365,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
367,Prov. Giant Que, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
368,Prov. Giant Res, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
371,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
375,Prov. Humble Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
379,Prov. Humble Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
380,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
381,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
384,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
390,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
395,Prov. Just Oper, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
396,Prov. Just Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
397,Prov. Just Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
398,Prov. Just Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
401,Prov. Apex Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
404,Prov. Apex Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
405,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
407,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
411,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
412,Prov. Boston Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
414,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
415,Prov. Boston Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
417,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
422,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
425,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
428,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
429,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
430,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
433,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
438,Prov. Driven Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
441,Prov. Expert Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
448,Prov. Expert Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
449,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
451,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
454,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
455,Prov. Famous Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
458,Prov. Famous Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
460,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
461,Prov. Giant Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
462,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
467,Prov. Giant Que, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
469,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
472,Prov. Humble Li, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
478,Prov. Humble Re, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
480,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
481,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
482,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
483,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
484,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
486,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
488,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
489,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
492,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
494,Prov. Just Need, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,3,
