season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2014,4,1150,80,1190,75,Н,0,25,63,2,17,28,35,16,29,13,16,12,4,21,26,61,7,19,16,24,10,25,9,19,4,2,29
2014,4,1153,74,1300,61,Н,0,22,56,7,21,23,31,17,21,13,12,8,4,22,19,48,3,14,20,28,11,18,7,16,6,3,29
2014,4,1155,71,1391,51,Н,0,26,57,10,23,9,14,13,26,12,11,9,4,19,17,49,6,21,11,14,9,22,9,14,5,1,15
2014,4,1163,78,1268,77,Н,0,30,58,10,23,8,13,9,27,16,13,10,6,22,24,57,8,19,21,28,11,22,15,13,5,0,17
2014,4,1166,107,1108,61,Н,0,35,63,11,24,26,36,10,35,25,6,12,0,18,21,58,9,26,10,15,4,22,9,18,1,3,29
2014,4,1181,111,1172,77,Н,0,38,54,13,21,22,32,3,24,16,4,7,6,21,26,62,3,21,22,25,13,18,4,10,2,0,23
2014,4,1184,83,1198,61,Н,0,26,53,9,24,22,30,5,28,16,8,10,0,24,20,57,4,14,17,35,18,27,9,14,3,3,22
2014,4,1196,77,1316,69,Н,0,24,54,2,10,27,32,8,27,11,13,9,4,12,26,64,9,24,8,15,13,24,14,17,6,2,24
2014,4,1199,91,1239,67,Н,0,32,60,8,21,19,28,13,28,14,20,11,5,25,23,56,6,16,15,27,11,17,11,25,9,2,22
2014,4,1200,87,1384,67,Н,0,31,65,13,28,12,18,14,27,13,11,6,7,22,20,56,6,26,21,29,13,22,10,14,7,2,22
2014,4,1201,98,1414,97,A,1,33,64,14,30,18,24,4,28,20,11,9,3,20,36,71,11,24,14,29,16,29,21,15,5,3,20
2014,4,1203,76,1347,54,Н,0,24,48,5,9,23,29,10,33,12,17,9,4,21,20,60,5,21,9,21,15,19,11,13,8,3,27
2014,4,1206,63,1110,60,Н,0,20,47,4,14,19,31,14,20,7,13,10,2,16,22,49,9,28,7,11,9,18,12,16,8,5,22
2014,4,1208,72,1459,52,Н,0,25,57,2,11,20,29,20,29,10,9,4,3,19,19,50,2,14,12,18,7,17,5,10,4,1,19
2014,4,1210,88,1342,57,Н,0,35,69,5,19,13,20,14,33,18,6,10,5,18,20,59,6,20,11,15,9,23,9,13,5,2,18
2014,4,1214,77,1456,69,Н,0,26,51,6,12,19,28,8,28,17,14,10,6,19,21,50,6,20,21,29,6,23,14,14,9,0,19
2014,4,1218,85,1398,55,Н,0,26,57,5,19,28,37,12,35,14,9,9,6,17,21,57,1,15,12,17,6,22,8,14,3,1,22
2014,4,1222,76,1402,70,Н,0,26,50,6,14,18,27,7,26,17,13,6,4,21,26,58,6,15,12,19,11,24,10,11,6,0,19
2014,4,1228,80,1106,63,Н,0,27,61,4,20,22,30,20,32,14,15,4,2,17,23,66,9,21,8,13,10,18,8,7,8,3,20
2014,4,1231,100,1152,72,Н,0,27,59,1,8,45,55,18,44,8,19,3,13,20,21,81,8,36,22,27,17,19,9,10,12,6,36
2014,4,1234,82,1423,39,Н,0,31,67,4,12,16,24,16,40,19,10,7,12,10,16,72,2,23,5,10,19,24,6,14,6,1,20
2014,4,1242,80,1419,63,Н,0,23,43,7,18,27,43,8,28,17,15,9,5,27,21,49,3,10,18,29,6,21,13,13,4,0,31
2014,4,1246,89,1421,57,Н,0,28,60,3,11,30,48,19,30,12,7,8,6,20,22,57,3,13,10,21,11,20,9,15,1,3,32
2014,4,1258,78,1213,75,Н,0,28,62,5,15,17,23,13,22,12,15,8,4,20,25,54,5,18,20,24,8,25,10,19,2,5,22
2014,4,1259,79,1127,74,A,0,26,52,7,16,20,29,15,22,11,17,8,7,19,25,64,9,20,15,16,18,14,8,15,3,4,23
2014,4,1260,76,1454,72,Н,0,24,48,7,14,21,33,6,20,10,11,9,1,21,24,51,8,22,16,17,8,23,15,18,6,4,24
2014,4,1266,63,1380,56,Н,0,13,36,4,13,33,53,4,31,10,14,7,2,19,21,59,8,23,6,16,12,26,14,17,5,2,34
2014,4,1267,85,1354,69,Н,0,26,64,7,30,26,41,15,31,17,13,12,8,22,26,68,6,20,11,26,20,31,12,18,4,0,29
2014,4,1276,69,1262,42,Н,0,20,53,5,18,24,32,14,25,13,7,10,2,11,14,49,4,17,10,12,10,23,7,15,5,0,24
2014,4,1277,98,1270,56,Н,0,42,81,10,26,4,5,18,48,32,15,4,4,12,20,73,9,34,7,11,9,20,10,8,10,3,9
2014,4,1278,81,1250,62,Н,0,27,59,9,25,18,21,12,26,19,12,11,4,15,22,61,8,29,10,14,14,21,10,16,6,4,18
2014,4,1279,69,1407,54,Н,0,25,72,6,28,13,23,26,27,11,12,8,5,23,17,49,4,17,16,25,10,28,9,15,3,1,21
2014,4,1280,71,1341,56,Н,0,27,64,4,12,13,21,25,26,13,21,8,2,19,19,50,3,22,15,21,9,18,6,19,10,4,22
2014,4,1281,89,1368,53,Н,0,31,57,12,23,15,27,13,34,14,9,5,5,14,21,62,7,28,4,6,8,18,17,9,2,5,22
2014,4,1283,79,1330,67,A,1,23,59,7,16,26,36,12,40,8,13,2,4,26,23,68,7,23,14,25,13,31,12,11,1,3,32
2014,4,1284,88,1220,84,A,0,30,71,10,26,18,27,19,29,18,11,6,3,22,28,66,9,31,19,27,14,26,14,12,3,4,20
2014,4,1294,60,1243,58,A,0,21,52,3,13,15,25,13,36,12,15,6,0,28,20,59,2,19,16,33,16,24,15,9,7,3,22
2014,4,1301,98,1111,77,Н,0,39,63,5,11,15,22,9,23,19,11,6,1,20,28,57,6,19,15,22,10,19,11,15,8,5,22
2014,4,1303,68,1296,66,A,0,19,49,3,17,27,32,8,28,9,13,5,2,23,24,57,3,16,15,28,11,22,10,12,3,2,26
2014,4,1304,79,1195,55,Н,0,25,48,5,10,24,31,7,26,6,9,7,1,22,19,43,6,15,11,21,3,20,8,16,3,2,21
2014,4,1314,84,1324,61,Н,0,33,55,5,13,13,20,10,31,25,18,10,2,17,20,55,8,25,13,18,6,16,13,14,10,0,19
2014,4,1323,74,1275,62,Н,0,26,52,10,21,12,15,5,22,21,7,9,1,17,21,48,6,22,14,19,7,23,15,12,3,1,12
2014,4,1328,82,1104,73,Н,0,28,63,7,21,19,25,17,21,16,9,7,5,18,29,61,3,15,12,17,15,22,4,14,6,2,22
2014,4,1329,117,1290,62,Н,0,38,62,12,21,29,41,12,32,22,13,12,3,29,18,54,4,19,22,38,11,22,5,22,8,1,31
2014,4,1332,82,1207,75,Н,0,20,49,6,22,36,44,16,24,15,13,9,2,28,27,59,1,15,20,30,14,18,12,11,7,6,31
2014,4,1334,80,1305,78,A,0,31,58,8,11,10,14,10,22,14,17,3,0,19,24,58,6,22,24,28,12,19,10,12,11,3,16
2014,4,1338,88,1366,55,Н,0,26,52,7,15,29,38,16,31,16,16,7,5,21,20,64,5,20,10,14,16,12,9,17,6,3,27
2014,4,1339,100,1413,83,Н,0,32,63,6,16,30,37,8,26,16,8,7,4,22,29,64,10,24,15,24,13,23,13,15,4,2,31
2014,4,1344,82,1130,78,Н,1,24,56,4,15,30,36,11,25,13,16,7,4,28,26,51,6,15,20,24,2,18,11,17,3,1,27
2014,4,1345,77,1297,76,Н,0,27,58,7,15,16,20,16,19,12,12,6,4,15,27,63,13,26,9,11,17,18,18,14,7,5,17
2014,4,1348,97,1263,77,Н,0,30,64,4,21,33,49,19,36,15,14,7,3,22,28,67,4,22,17,24,6,22,8,13,8,0,31
2014,4,1350,71,1174,69,Н,0,25,58,3,19,18,27,9,32,10,13,5,4,26,19,51,4,21,27,37,7,28,8,13,5,4,23
2014,4,1353,92,1197,84,Н,0,31,64,6,19,24,35,20,30,13,16,9,6,23,30,75,7,20,17,26,20,17,11,20,11,5,30
2014,4,1358,77,1410,73,A,0,21,46,5,12,30,50,12,26,11,22,7,3,22,26,64,2,14,19,29,17,24,8,18,7,2,34
2014,4,1360,74,1355,70,Н,0,26,55,9,21,13,26,8,28,11,19,8,4,23,24,56,6,20,16,23,8,27,15,16,10,6,20
2014,4,1361,77,1415,41,Н,0,23,55,4,13,27,37,15,31,14,14,13,6,22,16,52,1,9,8,23,14,18,4,21,6,6,27
2014,4,1374,69,1395,61,Н,0,25,60,6,17,13,22,16,23,15,13,6,3,21,17,48,8,18,19,22,10,24,11,17,11,1,19
2014,4,1375,74,1178,58,Н,0,24,66,9,26,17,25,20,33,11,15,3,7,22,22,76,1,14,13,21,26,25,5,12,5,7,22
2014,4,1379,67,1238,51,Н,0,16,42,5,18,30,44,13,29,13,21,8,5,26,16,53,4,21,15,27,16,22,5,22,7,1,35
2014,4,1383,66,1274,62,A,1,22,60,7,24,15,23,14,31,11,17,6,4,27,19,61,0,15,24,31,15,28,5,13,7,3,20
2014,4,1387,87,1369,64,Н,0,33,64,3,19,18,23,11,27,19,14,10,2,19,21,56,5,21,17,23,11,23,9,19,12,5,17
2014,4,1388,83,1256,70,Н,0,29,55,7,14,18,24,12,26,15,14,2,3,23,24,53,4,17,18,30,11,17,13,6,9,5,23
2014,4,1390,72,1137,68,Н,0,26,54,5,15,15,21,9,29,11,10,3,6,10,27,63,6,21,8,9,8,24,14,7,2,0,16
2014,4,1392,71,1265,55,Н,0,29,62,6,17,7,13,12,31,16,12,9,1,16,16,53,6,27,17,22,9,25,10,15,6,4,16
2014,4,1393,82,1165,60,Н,0,30,56,10,20,12,18,11,27,19,14,12,6,13,22,54,10,32,6,8,7,19,13,17,4,3,16
2014,4,1400,76,1273,73,Н,0,26,59,7,15,17,28,13,27,14,13,4,7,18,25,63,10,30,13,21,13,24,17,13,7,4,22
2014,4,1401,82,1138,58,Н,0,32,67,8,20,10,19,11,35,17,10,8,5,17,20,64,7,23,11,19,15,28,13,14,3,3,17
2014,4,1403,76,1223,61,Н,0,32,69,3,17,9,15,17,25,12,10,6,3,20,20,54,4,14,17,21,10,23,9,12,3,1,19
2014,4,1406,72,1298,45,Н,0,25,53,8,19,14,23,13,33,12,14,4,8,18,19,61,3,19,4,10,13,20,13,9,6,3,23
2014,4,1408,75,1312,64,Н,0,23,59,8,22,21,30,18,28,16,9,5,3,11,27,61,7,23,3,8,9,22,16,9,4,2,22
2014,4,1411,95,1313,83,Н,0,33,56,8,17,21,32,9,22,21,6,2,7,14,32,72,8,19,11,15,21,20,19,10,3,6,25
2014,4,1417,72,1180,67,Н,0,29,63,5,14,9,13,8,30,16,11,8,4,15,24,63,5,23,14,20,11,28,11,11,4,0,16
2014,4,1422,82,1219,74,Н,0,26,56,5,17,25,40,12,30,12,10,5,1,21,27,62,1,14,19,27,11,27,3,11,7,1,27
2014,4,1424,67,1340,48,Н,0,23,53,8,19,13,28,11,31,18,18,10,5,19,19,61,0,7,10,15,15,26,4,20,11,0,24
2014,4,1429,78,1425,65,Н,0,29,60,8,21,12,19,14,24,21,7,5,6,16,24,65,4,24,13,16,18,21,12,8,3,4,17
2014,4,1430,74,1237,66,Н,0,23,55,3,14,25,28,10,27,10,13,6,2,25,22,54,3,16,19,27,10,22,10,14,5,3,21
2014,4,1433,96,1229,58,Н,0,36,65,9,20,15,26,13,33,26,16,14,4,21,20,63,4,23,14,21,14,21,9,22,6,0,22
