id,lgid,teamid,franchid,name,park
72,AL,LAA,ANA,Лос-Анджелесские ангелы,Стадион Dodger
303,UA,ALT,ALT,Горный город Альтоона,
31,AA,SL4,STL,Сент-Луис Браун Шеллингс,Парк I для спортсменов
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
181,NL,BSN,ATL,Бостонские растлители,South End Groups III
297,PL,BSP,BRS,Бостонские красные,
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс Поле
58,AL,CLE,CLE,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;
279,NL,SLN,STL,Кардиналы Сент-Луиса,Автобусный стадион II
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
249,NL,PHI,PHI,Филадельфия Филадельфия,Бейкер Боул/парк Шиби
69,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Кауффмана
4,AA,BL3,BLO,Балтимор Ориолс,Юнионный парк
281,NL,SLN,STL,Кардиналы Сент-Луиса,Поле Робисон
24,AA,PH4,PHA,Филадельфия Атлетика,Земля Джефферсона
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
54,AL,CLE,CLE,Блюз Кливленда,Парк I Лиги
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
228,NL,LS3,LOU,Полковники Луисвиля,Парк II &lt; &lt; Эклипс &gt; &gt;
163,NL,BRO,LAD,Бруклинские женихи,Вашингтон Парк II
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
255,NL,PHI,PHI,Филадельфийские квакеры,Филадельфийские бейсбольные земли
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
244,NL,NYN,NYM,Нью-Йорк Метс,Поле Сити
65,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;
70,AL,KCA,KCR,Канзас-Сити Роялс,Муниципальный стадион II
52,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt; / парк &lt; &lt; Комиски &gt; &gt;
33,AA,SR2,SYS,Звезды Сиракуз,Звёздный парк II
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
228,NL,LS3,LOU,Полковники Луисвиля,Парк II &lt; &lt; Эклипс &gt; &gt;
191,NL,CHN,CHC,Белые чулки Чикаго,Парк &lt; &lt; Лэйк фронт &gt; &gt; II
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
211,NL,FLO,FLA,Флорида Марлинс,Стадион Джо Робби
111,AL,WS1,MIN,Сенаторы Вашингтона,Парк I Американской лиги
117,FL,BLF,BLT,Балтиморские террапины,
62,AL,CLE,CLE,Кливленд Напс,&lt; &lt; Парк II Лиги &gt; &gt;
314,UA,WSU,WNA,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,
204,NL,CL4,CLV,Кливленд Паук,Парк Национальной лиги
269,NL,SFN,SFG,Сан-Франциско Гиганты,Парк 3Com
214,NL,HAR,HAR,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Qualcomm
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
139,,HR1,HNA,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
23,AA,NY4,NYP,Города Нью-Йорка,Сент-Джордж Крикет Земля
217,NL,HOU,HOU,Хьюстон Астрос,Энронное поле
112,AL,WS1,MIN,Сенаторы Вашингтона,Парк II Американской лиги
121,FL,CHF,CHH,Чикаго Чи-Федералы,Филд Уригли
3,AA,BL3,BLO,Балтимор Ориолс,Парк Ориол
94,AL,PHA,OAK,Филадельфия Атлетика,Парк Шиве
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
161,NL,BLN,BLO,Балтимор Ориолс,Юнионный парк
195,NL,CIN,CIN,Красные Цинциннати,Кросли Филд
208,NL,COL,COL,Колорадо Скалистые горы,Высший стадион Майл
267,NL,SDN,SDP,Сан-Диего Падрес,Парк Петко
293,NL,WOR,WOR,Вихревые рубиновые ножки,Вихревый парк для вождения
284,NL,SLN,STL,Кардиналы Сент-Луиса,Парк IV/Башский стадион II
282,NL,SLN,STL,Кардиналы Сент-Луиса,Парк Робисон Филд/Спортсмены IV
99,AL,SLA,BAL,Сент-Луис Браунс,Парк III для спортсменов
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингтонский парк
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
258,NL,PIT,PIT,Питтсбургские аллегени,Парк отдыха
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
304,UA,BLU,BLU,Памятные памятники Балтимора,
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
270,NL,SFN,SFG,Сан-Франциско Гиганты,Парк AT&T
148,,SL1,SLR,Красные чулки Сент-Луиса,Красный бейсбольный парк &lt; &lt; Красный чулок &gt; &gt;
173,NL,BSN,ATL,Бостонские бунтари,South End Groups II / Congress Street Groups / South End Groups III
286,NL,SR1,SYR,Звезды Сиракуз,Парк Ньюэлла
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;
91,AL,OAK,OAK,Аклендская атлетика,Окленд-Аламеда Страна Колизей
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
66,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина
229,NL,MIA,FLA,Майами Марлинс,Парк Марлинс
231,NL,MIL,MIL,Милуоки Брюэрс,Миллер Парк
278,NL,SLN,STL,Сент-Луис Браунс,Парк I для спортсменов
115,AL,WS2,TEX,Сенаторы Вашингтона,Стадион Griffith II
84,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион I Янки
20,AA,LS2,LOU,Луизвилль Экслипс,Парк I Eclipse
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
203,NL,CL4,CLV,Кливленд Паук,Парк I Лиги
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
264,NL,PIT,PIT,Питтсбургские пираты,Три речного стадиона
256,NL,PHI,PHI,Филадельфийские квакеры,Парк отдыха
209,NL,DTN,DTN,&lt; &lt; Детройт &gt; &gt;,Парк отдыха
149,,SL2,SNA,Сент-Луис Браун Шеллингс,Парк Гранд-Авеню
10,AA,CL3,CLV,Блюз Кливленда,Парк II Национальной лиги
91,AL,OAK,OAK,Аклендская атлетика,Окленд-Аламеда Страна Колизей
79,AL,ML4,MIL,Милуоки Брюэрс,Окружной стадион
200,NL,CIN,CIN,Красные Цинциннати,Палас фанов
203,NL,CL4,CLV,Кливленд Паук,Парк I Лиги
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
113,AL,WS1,MIN,Сенаторы Вашингтона,Стадион Гриффита I
299,PL,CLP,CLI,Кливлендские младенцы,
43,AL,BOS,BOS,Бостонские американцы,Земля Хантингтон-авеню
132,,BR2,BRA,Бруклинские Атлантики,Союзные земли
90,AL,OAK,OAK,Аклендская атлетика,Оклендская Колизей
285,NL,SLN,STL,Сент-Луис Идеалос,Поле Робисон
314,UA,WSU,WNA,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,
81,AL,NYA,NYY,Нью-Йоркские горожане,Парк Хиллтоп
181,NL,BSN,ATL,Бостонские растлители,South End Groups III
39,AL,ANA,ANA,Анахеймские ангелы,Международная организация &lt; &lt; Эдисон &gt; &gt;
16,AA,IN2,IHO,Индианаполис Хусье,Седьмой уличный парк
89,AL,OAK,OAK,Аклендская атлетика,О.ко Колизей
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Dodger
101,AL,TBA,TBD,Тампа-Бей Дьявол-Рэйс,Тропиканское поле
60,AL,CLE,CLE,Индейцы Кливленда,Прогрессивная область
119,FL,BUF,BFL,Буффало Блюз,
121,FL,CHF,CHH,Чикаго Чи-Федералы,Филд Уригли
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
150,,TRO,TRO,Трой Хеймерс,Земля хеймеров
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
251,NL,PHI,PHI,Филадельфия Филадельфия,Стадион Конни Мак
147,,RC1,ROK,Рокфордские лесные города,Сельскохозяйственное общество
66,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина
13,AA,CN2,CIN,Красные чулки Цинциннати,Банк-стрит
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
234,NL,MON,WSN,Монреальские выставки,Джерри Парк
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
312,UA,SPU,STP,Белые капсулы Святого Пола,
130,,BR1,ECK,Бруклин Экфордс,Союзные земли
198,NL,CIN,CIN,Красные Цинциннати,Парк I Лиги в Цинциннати
153,,WS5,WBL,Голубые ноги Вашингтона,Олимпийские игры
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
85,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
274,NL,SFN,SFG,Сан-Франциско Гиганты,Стадион &lt; &lt; Тайлз &gt; &gt;
239,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III
17,AA,KC2,KCC,Канзас Сити Ковбои,Ассоциация &lt; &lt; Парк I &gt; &gt;
46,AL,BOS,BOS,Бостонский ред Сокс,Земля Хантингтон-авеню
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
190,NL,CHN,CHC,Белые чулки Чикаго,Озерный парк I/Лейк Фронт Парк II
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
220,NL,IN1,IBL,Индианаполис Блюз,Парк Саут-стрит
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
206,NL,CN1,CNR,Красные Цинциннати,Банк-стрит
6,AA,BR3,LAD,Бруклинские женихи,Вашингтон Парк I
69,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Кауффмана
135,,CH2,CNA,Белые чулки Чикаго,23-я улица
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
32,AA,SL4,STL,Сент-Луис Браунс,Парк I для спортсменов
37,AA,WS9,WAS,Вашингтон,Поле границы
250,NL,PHI,PHI,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
62,AL,CLE,CLE,Кливленд Напс,&lt; &lt; Парк II Лиги &gt; &gt;
59,AL,CLE,CLE,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги
167,NL,BRO,LAD,Бруклинские комнаты,Восточный парк
276,NL,SL5,SLM,Сент-Луис Марунс,Парк I для спортсменов
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
286,NL,SR1,SYR,Звезды Сиракуз,Парк Ньюэлла
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
233,NL,ML2,MLG,Милуоки Грейс,Парк II &lt; &lt; Эклипс &gt; &gt;
288,NL,TRN,TRT,Тройские троянцы,Путнам Земля
126,FL,PTF,PBS,Питтсбургские повстанцы,
255,NL,PHI,PHI,Филадельфийские квакеры,Филадельфийские бейсбольные земли
155,NL,ARI,ARI,Аризона Даймондбэкс,Банк Один шарпарк
256,NL,PHI,PHI,Филадельфийские квакеры,Парк отдыха
228,NL,LS3,LOU,Полковники Луисвиля,Парк II &lt; &lt; Эклипс &gt; &gt;
146,,PH3,CEN,Столетия Филадельфии,Столетние земли
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
276,NL,SL5,SLM,Сент-Луис Марунс,Парк I для спортсменов
125,FL,NEW,NEW,Ньюарк Пеппер,
96,AL,SEA,SEA,Морские пехотинцы Сиэтла,Королевство
252,NL,PHI,PHI,Филадельфия Филадельфия,Филадельфийские бейсбольные земли
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
112,AL,WS1,MIN,Сенаторы Вашингтона,Парк II Американской лиги
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
32,AA,SL4,STL,Сент-Луис Браунс,Парк I для спортсменов
63,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт
128,,BL1,BLC,Балтиморские канареи,Ньюингтонский парк
215,NL,HAR,HAR,Хартфорд Тёмный Блюз,Союзные земли (Бруклин)
159,NL,BFN,BUF,Баффало Бизонс,Олимпийский парк I
226,NL,LS1,LGR,Луисвилл Грейс,Бейсбольный парк Луизвилла
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
29,AA,RC2,ROC,Рочестер Бронкос,Поле Калвера I
108,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион/ &lt; &lt; Скайдом &gt; &gt;
291,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальный парк
87,AL,OAK,OAK,Аклендская атлетика,Макэфи Колизей
271,NL,SFN,SFG,Сан-Франциско Гиганты,Парк слоновой палочки
54,AL,CLE,CLE,Блюз Кливленда,Парк I Лиги
244,NL,NYN,NYM,Нью-Йорк Метс,Поле Сити
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Dodger
292,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Стадион R.F.K.
290,NL,WAS,WAS,Сенаторы Вашингтона,Поле границы
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
134,,CH1,CNA,Белые чулки Чикаго,Расположена на базах
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
121,FL,CHF,CHH,Чикаго Чи-Федералы,Филд Уригли
280,NL,SLN,STL,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;
163,NL,BRO,LAD,Бруклинские женихи,Вашингтон Парк II
14,AA,CN2,CIN,Красные чулки Цинциннати,Парк I Лиги в Цинциннати
265,NL,PRO,PRO,Провидцы Грей,Мессер-стрит Земля
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
213,NL,FLO,FLA,Флорида Марлинс,Стадион Sun Life
294,NL,WS8,WNL,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Спампдудл-Земля
250,NL,PHI,PHI,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
117,FL,BLF,BLT,Балтиморские террапины,
115,AL,WS2,TEX,Сенаторы Вашингтона,Стадион Griffith II
79,AL,ML4,MIL,Милуоки Брюэрс,Окружной стадион
18,AA,KC2,KCC,Канзас Сити Ковбои,Парк выставки
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
154,,WS6,WNT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Олимпийские игры
269,NL,SFN,SFG,Сан-Франциско Гиганты,Парк 3Com
67,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр
219,NL,HOU,HOU,Хьюстон Кольт 45-й.,Стадион кольта
111,AL,WS1,MIN,Сенаторы Вашингтона,Парк I Американской лиги
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
34,AA,TL1,TOL,Синие чулки Толедо,Парк Лиги
125,FL,NEW,NEW,Ньюарк Пеппер,
149,,SL2,SNA,Сент-Луис Браун Шеллингс,Парк Гранд-Авеню
221,NL,IN3,IND,Индианаполис Хусье,Атлетический парк I
103,AL,TEX,TEX,Техасские рейнджеры,Поле Америкс
257,NL,PHN,ATH,Филадельфия Атлетика,Земля Джефферсона
208,NL,COL,COL,Колорадо Скалистые горы,Высший стадион Майл
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
301,PL,PHP,PHQ,Филадельфия Атлетика,
88,AL,OAK,OAK,Аклендская атлетика,Сетевые помощники Колизей
259,NL,PIT,PIT,Питтсбургские пираты,Парк выставки
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
236,NL,MON,WSN,Монреальские выставки,Стадион &lt; &lt; Стад олимпик &gt; &gt; / &lt; &lt; Хайрам Биторн &gt; &gt;
89,AL,OAK,OAK,Аклендская атлетика,О.ко Колизей
35,AA,TL2,TLM,Толедо Маумес,Парк &lt; &lt; Сперанза &gt; &gt;
288,NL,TRN,TRT,Тройские троянцы,Путнам Земля
58,AL,CLE,CLE,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;
143,,NY2,NNA,Нью-Йорк Взаимная связь,Союзные земли (Бруклин)
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
156,NL,ARI,ARI,Аризона Даймондбэкс,&lt; &lt; Чейз филд &gt; &gt;
206,NL,CN1,CNR,Красные Цинциннати,Банк-стрит
13,AA,CN2,CIN,Красные чулки Цинциннати,Банк-стрит
250,NL,PHI,PHI,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;
254,NL,PHI,PHI,Филадельфия Филадельфия,Стадион ветеранов
128,,BL1,BLC,Балтиморские канареи,Ньюингтонский парк
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Колизей мемориала Лос-Анджелеса
81,AL,NYA,NYY,Нью-Йоркские горожане,Парк Хиллтоп
303,UA,ALT,ALT,Горный город Альтоона,
281,NL,SLN,STL,Кардиналы Сент-Луиса,Поле Робисон
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
3,AA,BL3,BLO,Балтимор Ориолс,Парк Ориол
153,,WS5,WBL,Голубые ноги Вашингтона,Олимпийские игры
295,PL,BFP,BFB,Баффало Бизонс,
253,NL,PHI,PHI,Филадельфия Филадельфия,Парк Шиве
212,NL,FLO,FLA,Флорида Марлинс,Стадион Pro Player
312,UA,SPU,STP,Белые капсулы Святого Пола,
173,NL,BSN,ATL,Бостонские бунтари,South End Groups II / Congress Street Groups / South End Groups III
132,,BR2,BRA,Бруклинские Атлантики,Союзные земли
240,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III/Поло Земля IV
235,NL,MON,WSN,Монреальские выставки,Олимпийская система
280,NL,SLN,STL,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;
88,AL,OAK,OAK,Аклендская атлетика,Сетевые помощники Колизей
214,NL,HAR,HAR,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
43,AL,BOS,BOS,Бостонские американцы,Земля Хантингтон-авеню
92,AL,PHA,OAK,Филадельфия Атлетика,Колумбийский парк
124,FL,KCF,KCP,Канзас Сити Пакерс,
30,AA,RIC,RIC,Ричмондские вирджинцы,Продукция Allen
31,AA,SL4,STL,Сент-Луис Браун Шеллингс,Парк I для спортсменов
297,PL,BSP,BRS,Бостонские красные,
103,AL,TEX,TEX,Техасские рейнджеры,Поле Америкс
192,NL,CHN,CHC,Белые чулки Чикаго,Вестсайдский парк I
155,NL,ARI,ARI,Аризона Даймондбэкс,Банк Один шарпарк
300,PL,NYP,NYI,Нью-Йорк Гиганты,
183,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк I
257,NL,PHN,ATH,Филадельфия Атлетика,Земля Джефферсона
290,NL,WAS,WAS,Сенаторы Вашингтона,Поле границы
74,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Ангельский стадион
100,AL,SLA,BAL,Сент-Луис Браунс,Парк IV для спортсменов
59,AL,CLE,CLE,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги
121,FL,CHF,CHH,Чикаго Чи-Федералы,Филд Уригли
108,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион/ &lt; &lt; Скайдом &gt; &gt;
193,NL,CIN,CIN,Красные ножки Цинциннати,Кросли Филд
151,,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийские игры
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
49,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски
63,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт
295,PL,BFP,BFB,Баффало Бизонс,
154,,WS6,WNT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Олимпийские игры
294,NL,WS8,WNL,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Спампдудл-Земля
61,AL,CLE,CLE,Кливленд Напс,Парк I Лиги
32,AA,SL4,STL,Сент-Луис Браунс,Парк I для спортсменов
141,,MID,MAN,Мидлтаун Мэнсфилдс,Мэнсфилдский клуб
122,FL,CHF,CHH,Чикагские киты,Филд Уригли
46,AL,BOS,BOS,Бостонский ред Сокс,Земля Хантингтон-авеню
261,NL,PIT,PIT,Питтсбургские пираты,Поле Форбса
196,NL,CIN,CIN,Красные Цинциннати,Crosley Field/Riverfront Stadium
207,NL,COL,COL,Колорадо Скалистые горы,Поле ковров
246,NL,NYN,NYM,Нью-Йорк Метс,Шейский стадион
310,UA,PHU,PHK,Критерии Филадельфии,
14,AA,CN2,CIN,Красные чулки Цинциннати,Парк I Лиги в Цинциннати
114,AL,WS1,MIN,Сенаторы Вашингтона,Стадион Griffith II
37,AA,WS9,WAS,Вашингтон,Поле границы
227,NL,LS3,LOU,Полковники Луисвиля,Парк I Eclipse
314,UA,WSU,WNA,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
229,NL,MIA,FLA,Майами Марлинс,Парк Марлинс
255,NL,PHI,PHI,Филадельфийские квакеры,Филадельфийские бейсбольные земли
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джека Мерфи
29,AA,RC2,ROC,Рочестер Бронкос,Поле Калвера I
304,UA,BLU,BLU,Памятные памятники Балтимора,
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс Поле
221,NL,IN3,IND,Индианаполис Хусье,Атлетический парк I
23,AA,NY4,NYP,Города Нью-Йорка,Сент-Джордж Крикет Земля
82,AL,NYA,NYY,Нью-Йорк Янкиз,Поло Земля IV
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
171,NL,BSN,ATL,Бостонские бунтари,South End Groups I
51,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;
222,NL,IN3,IND,Индианаполис Хусье,Атлетический парк II
216,NL,HOU,HOU,Хьюстон Астрос,Астродом
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
87,AL,OAK,OAK,Аклендская атлетика,Макэфи Колизей
108,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион/ &lt; &lt; Скайдом &gt; &gt;
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
239,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
248,NL,PHI,PHI,Филадельфия Филадельфия,Кубок Бейкера
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
143,,NY2,NNA,Нью-Йорк Взаимная связь,Союзные земли (Бруклин)
140,,KEO,WES,Кеокук Вестерн,Парк Перри
101,AL,TBA,TBD,Тампа-Бей Дьявол-Рэйс,Тропиканское поле
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
91,AL,OAK,OAK,Аклендская атлетика,Окленд-Аламеда Страна Колизей
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
103,AL,TEX,TEX,Техасские рейнджеры,Поле Америкс
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
209,NL,DTN,DTN,&lt; &lt; Детройт &gt; &gt;,Парк отдыха
261,NL,PIT,PIT,Питтсбургские пираты,Поле Форбса
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
270,NL,SFN,SFG,Сан-Франциско Гиганты,Парк AT&T
