yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1970,NLCS,walkelu01,PIT,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1993,WS,willimi02,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,НЛДС1,carpech01,SLN,NL,1,3,0,2,1,0,0,0,0,0.0,0,1,,,,,
1997,NLCS,smoltjo01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1975,NLCS,retteme01,CIN,NL,2,1,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1996,NLCS,mcgeewi01,SLN,NL,6,15,0,5,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1997,WS,cangejo01,FLO,NL,3,3,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1985,WS,harpebr01,SLN,NL,4,4,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1940,WS,moorewh01,CIN,NL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2011,WS,pujolal01,SLN,NL,7,25,8,6,1,0,3,6,0,0.0,6,3,,,,,
1985,WS,pendlte01,SLN,NL,7,23,3,6,1,1,0,3,0,0.0,3,2,1.0,0.0,0.0,0.0,0.0
1975,WS,wiseri01,BOS,AL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1932,WS,pipgrge01,NYA,AL,1,5,0,0,0,0,0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1995,ОДЛС1,hoseydw01,BOS,AL,3,12,1,0,0,0,0,0,1,0.0,2,3,0.0,0.0,0.0,0.0,0.0
2003,ОДЛС2,brownad01,BOS,AL,4,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1972,WS,heganmi01,OAK,AL,6,5,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1985,NLCS,honeyri01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,НЛДС2,lopezja02,SFN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2004,ALCS,muellbi02,BOS,AL,7,30,4,8,1,0,0,1,0,0.0,2,1,0.0,1.0,0.0,0.0,3.0
2001,НЛДС2,drewjd01,SLN,NL,5,13,1,2,0,0,1,2,0,0.0,3,1,0.0,0.0,1.0,0.0,0.0
1989,WS,phillto02,OAK,AL,4,17,2,4,1,0,1,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1999,WS,fabrejo01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1941,WS,daviscu01,BRO,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,НЛДС1,ibanera01,PHI,NL,4,15,1,3,0,0,1,4,0,0.0,0,5,,,,,
1972,ALCS,brinked01,DET,AL,1,4,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,NLCS,groteje01,NYN,NL,5,19,2,4,0,0,0,2,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1972,ALCS,hamilda01,OAK,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1949,WS,woodlge01,NYA,AL,3,10,4,4,3,0,0,0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
1912,WS,wagnehe01,BOS,AL,8,30,1,5,1,0,0,0,1,0.0,3,6,0.0,0.0,0.0,0.0,0.0
1978,NLCS,bowala01,PHI,NL,4,18,2,6,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1968,WS,washbra01,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,WS,wheelda01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1920,WS,covelst01,CLE,AL,3,10,2,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1888,WS,ewingbu01,NY1,NL,7,26,5,9,0,2,1,6,5,,1,3,0.0,,,,
1966,WS,rosebjo01,LAN,NL,4,14,0,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1957,WS,howarel01,NYA,AL,6,11,2,3,0,0,1,3,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1995,НЛДС1,reynoar02,COL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1965,WS,johnslo01,LAN,NL,7,27,3,8,2,0,2,4,0,1.0,1,3,0.0,0.0,1.0,0.0,0.0
2002,НЛДС2,mantema01,ARI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,NLCS,furcara01,LAN,NL,5,19,5,4,0,0,1,1,0,0.0,3,2,0.0,0.0,1.0,0.0,0.0
1938,WS,russeja01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,WS,gallomi01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1903,WS,doughpa01,BOS,AL,8,34,3,8,0,2,2,5,0,0.0,2,6,0.0,1.0,0.0,0.0,0.0
1988,NLCS,dempsri01,LAN,NL,4,5,1,2,2,0,0,2,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2000,NLCS,leiteal01,NYN,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1981,NWDIV,niekrjo01,HOU,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,ALCS,thamema01,NYA,AL,6,16,0,2,0,0,0,1,0,0.0,1,7,1.0,0.0,0.0,0.0,0.0
1998,WS,joynewa01,SDN,NL,3,8,0,0,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2008,ALCS,cashke01,BOS,AL,3,3,1,1,0,0,1,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,gilesma01,ATL,NL,3,12,2,3,1,0,0,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2002,ОДЛС2,mabryjo01,OAK,AL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1911,WS,thomair01,PHA,AL,4,12,1,1,0,0,0,1,0,1.0,1,2,0.0,0.0,0.0,1.0,0.0
1981,AWDIV,grosswa01,OAK,AL,2,5,1,2,0,0,1,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,НЛДС2,hollima01,COL,NL,3,13,2,3,0,0,2,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1957,WS,simpsha01,NYA,AL,5,12,0,1,0,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,2.0
2012,NLCS,lopezja02,SFN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1998,NLCS,vandejo02,SDN,NL,3,7,1,3,0,0,1,2,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1985,NLCS,marshmi02,LAN,NL,6,23,1,5,2,0,1,3,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1971,ALCS,belanma01,BAL,AL,3,8,1,2,0,0,0,1,0,0.0,3,2,1.0,0.0,0.0,0.0,0.0
1903,WS,lachaca01,BOS,AL,8,25,5,6,2,1,0,4,0,0.0,3,2,0.0,0.0,3.0,2.0,1.0
1999,НЛДС1,battlho01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1985,NLCS,coxda01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1975,ALCS,tovarce01,OAK,AL,2,2,2,1,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1960,WS,kubekto01,NYA,AL,7,30,6,10,1,0,0,3,0,1.0,2,2,1.0,1.0,0.0,0.0,0.0
1969,ALCS,blairpa01,BAL,AL,3,15,1,6,2,0,1,6,0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
2000,ОДЛС2,johnsch04,CHA,AL,3,9,0,3,0,0,0,0,0,0.0,1,1,0.0,1.0,0.0,0.0,0.0
1976,NLCS,kaatji01,PHI,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1983,WS,samueju01,PHI,NL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,derosma01,ATL,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,WS,dayleke01,SLN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,ОДЛС1,amezaal01,ANA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1995,WS,wohlema01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,WS,goodwto01,SFN,NL,5,4,0,0,0,0,0,0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2007,НЛДС1,valvejo01,ARI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,WS,walkela01,SLN,NL,4,14,2,5,2,0,2,3,0,0.0,2,2,0.0,0.0,1.0,0.0,0.0
1989,WS,lansfca01,OAK,AL,4,16,5,7,1,0,1,4,0,0.0,3,1,0.0,0.0,0.0,0.0,1.0
1971,NLCS,moosebo01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,WS,coneda01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1953,WS,thompdo01,BRO,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,WS,oliveda02,TEX,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2009,НЛДС1,carpech01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1951,WS,westrwe01,NY1,NL,6,17,1,4,1,0,0,0,0,0.0,5,3,0.0,0.0,0.0,0.0,2.0
1975,NLCS,candejo01,PIT,NL,1,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2012,ОДЛС1,sabatcc01,NYA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1999,NLCS,weisswa01,ATL,NL,6,21,2,6,2,0,0,1,2,0.0,2,4,0.0,0.0,1.0,0.0,2.0
1971,ALCS,watted01,BAL,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,НЛДС1,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLCS,weaveje01,SLN,NL,2,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1968,WS,floodcu01,SLN,NL,7,28,4,8,1,0,0,2,3,0.0,2,2,0.0,0.0,0.0,0.0,0.0
2004,ОДЛС2,rivaslu01,MIN,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,NLCS,morrijo07,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,НЛДС1,hernara02,CIN,NL,3,7,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1954,WS,majesha01,CLE,AL,4,6,1,1,0,0,1,3,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1918,WS,mcinnst01,BOS,AL,6,20,2,5,0,0,0,1,0,0.0,1,1,1.0,0.0,1.0,0.0,1.0
1998,ОДЛС2,simmsmi01,TEX,AL,2,5,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,berkmla01,HOU,NL,3,12,0,2,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,2.0
1989,ALCS,javiest01,OAK,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1940,WS,werbebi01,CIN,NL,7,27,5,10,4,0,0,2,0,1.0,4,2,0.0,0.0,0.0,0.0,1.0
1967,WS,smithre06,BOS,AL,7,24,3,6,1,0,2,3,0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
1983,ALCS,rodriau01,CHA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,WS,gonzaal02,FLO,NL,6,22,3,6,2,0,1,2,0,1.0,0,7,0.0,0.0,1.0,0.0,1.0
1965,WS,fairlro01,LAN,NL,7,29,7,11,3,0,2,6,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1972,WS,perezto01,CIN,NL,7,23,3,10,2,0,0,2,0,0.0,4,4,1.0,0.0,0.0,1.0,0.0
2001,НЛДС2,vinafe01,SLN,NL,5,19,2,6,0,0,1,2,1,0.0,0,1,0.0,1.0,1.0,0.0,0.0
1971,ALCS,hendrel01,BAL,AL,2,4,1,2,0,0,1,2,0,0.0,1,1,1.0,0.0,0.0,1.0,0.0
1926,WS,bellhi01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1966,WS,kennejo03,LAN,NL,2,5,0,1,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0
1985,NLCS,whitfte01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1887,WS,thompsa01,DTN,NL,15,58,8,21,2,0,2,7,5,,3,3,0.0,,,,
1995,НЛДС2,sandere02,CIN,NL,3,13,3,2,1,0,1,2,2,0.0,1,9,0.0,0.0,0.0,0.0,0.0
1925,WS,mcneeea01,WS1,AL,4,0,2,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,WS,wagneha01,BOS,AL,5,13,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1970,ALCS,carewro01,MIN,AL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1930,WS,mancugu01,SLN,NL,2,7,1,2,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1991,WS,aguilri01,MIN,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,ALCS,oneilpa01,NYA,AL,6,20,0,5,0,0,0,5,0,0.0,1,2,0.0,0.0,0.0,1.0,0.0
1980,ALCS,mcraeha01,KCA,AL,3,10,0,2,0,0,0,0,0,3.0,1,3,0.0,1.0,0.0,0.0,0.0
1950,WS,rizzuph01,NYA,AL,4,14,1,2,0,0,0,0,1,0.0,3,0,0.0,0.0,1.0,0.0,0.0
1922,WS,ryanro01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,ОДЛС2,hafnetr01,CLE,AL,4,16,4,4,0,0,1,2,0,0.0,5,3,1.0,0.0,0.0,0.0,0.0
2007,WS,lowelmi01,BOS,AL,4,15,6,6,3,0,1,4,1,0.0,3,1,1.0,0.0,0.0,0.0,0.0
2006,NLCS,tagucso01,SLN,NL,5,3,1,3,1,0,1,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,WS,kubiate01,OAK,AL,4,3,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1996,WS,polonlu01,ATL,NL,6,5,0,0,0,0,0,0,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1953,WS,gormato02,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,НЛДС2,scottlu01,HOU,NL,2,2,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2005,ОДЛС2,molinbe01,LAA,AL,5,18,5,8,0,0,3,5,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
1990,WS,eckerde01,OAK,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,WS,dobsopa01,BAL,AL,3,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1945,WS,mayoed01,DET,AL,7,28,4,7,1,0,0,2,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1967,WS,washbra01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛДС2,martira03,SFN,NL,2,6,0,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1995,НЛДС1,holmeda01,COL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,НЛДС2,vizcajo01,HOU,NL,2,5,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2001,WS,riverma01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,NLCS,puhlte01,HOU,NL,5,19,4,10,2,0,0,3,2,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1980,WS,whitefr01,KCA,AL,6,25,0,2,0,0,0,0,1,0.0,1,5,0.0,0.0,1.0,0.0,1.0
1961,WS,fordwh01,NYA,AL,2,5,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1989,WS,lacosmi01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,ALCS,crawfca02,TBA,AL,7,29,3,10,2,1,0,4,3,0.0,1,7,0.0,0.0,0.0,0.0,0.0
1943,WS,bonhati01,NYA,AL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,WS,johnsbo03,PIT,NL,2,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1981,NLCS,cartega01,MON,NL,5,16,3,7,1,0,0,0,0,0.0,4,2,0.0,0.0,0.0,0.0,0.0
2003,НЛДС2,zambrca01,CHN,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1974,WS,crawfwi01,LAN,NL,3,6,1,2,0,0,1,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,ОДЛС2,zeileto01,TEX,AL,3,10,0,1,0,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1959,WS,koufasa01,LAN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1999,WS,knoblch01,NYA,AL,4,16,5,5,1,0,1,3,1,0.0,1,3,0.0,0.0,1.0,0.0,0.0
2002,NLCS,fultzaa01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,ALCS,ripkeca01,BAL,AL,4,15,5,6,2,0,0,1,0,0.0,2,3,0.0,1.0,0.0,0.0,1.0
1967,WS,harreke01,BOS,AL,4,13,0,1,0,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1997,ОДЛС2,wilsoda01,SEA,AL,4,13,0,0,0,0,0,0,0,0.0,0,9,0.0,0.0,0.0,0.0,0.0
1999,НЛДС1,bellde01,HOU,NL,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1941,WS,reesepe01,BRO,NL,5,20,1,4,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,WS,mcnalda01,BAL,AL,1,4,1,1,0,0,1,4,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2009,ОДЛС2,ortizda01,BOS,AL,3,12,0,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1959,WS,pignajo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1951,WS,stanked01,NY1,NL,6,22,3,3,0,0,0,1,0,1.0,3,2,0.0,1.0,0.0,0.0,1.0
2002,WS,anderga01,ANA,AL,7,32,3,9,1,0,0,6,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1999,ALCS,oleartr01,BOS,AL,5,20,2,7,3,0,0,1,0,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1999,NLCS,doteloc01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,ALCS,campabe01,OAK,AL,4,17,0,3,0,0,0,3,0,1.0,0,3,0.0,0.0,0.0,1.0,1.0
1919,WS,smithji01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,ОДЛС2,menecfr01,OAK,AL,4,12,2,1,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1961,WS,zimmeje01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1988,WS,learyti01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,NLCS,ellisdo01,PIT,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1998,ALCS,raineti01,NYA,AL,3,10,0,1,0,0,0,1,0,0.0,2,5,0.0,0.0,0.0,0.0,1.0
1997,НЛДС1,johnsbr01,SFN,NL,3,10,2,1,0,0,1,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1996,ОДЛС1,murraed02,BAL,AL,4,15,1,6,1,0,0,1,1,0.0,3,4,2.0,0.0,0.0,0.0,0.0
2000,НЛДС2,aurilri01,SFN,NL,4,15,0,2,1,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1997,NLCS,brownke01,FLO,NL,2,6,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,2.0,0.0,0.0
1989,NLCS,maddugr01,CHN,NL,3,3,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,НЛДС2,hillaa01,ARI,NL,5,18,3,5,0,0,1,1,0,0.0,5,3,,,,,
1992,WS,cartejo01,TOR,AL,6,22,2,6,2,0,2,3,1,0.0,3,2,1.0,0.0,0.0,1.0,0.0
1974,NLCS,hebneri01,PIT,NL,4,13,1,3,0,0,1,4,0,0.0,1,4,0.0,1.0,0.0,0.0,1.0
1996,NLCS,glavito02,ATL,NL,2,6,0,1,0,1,0,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1958,WS,brutobi01,ML1,NL,7,17,2,7,0,0,1,2,0,0.0,5,5,0.0,0.0,0.0,0.0,1.0
1996,NLCS,claytro01,SLN,NL,5,20,4,7,0,0,0,1,1,1.0,1,4,0.0,0.0,0.0,0.0,0.0
2000,НЛДС1,lankfra01,SLN,NL,3,10,2,2,1,0,0,3,0,0.0,2,5,1.0,0.0,0.0,0.0,0.0
1979,WS,martiti01,BAL,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,NLCS,jordabr01,SLN,NL,7,25,3,6,1,1,1,2,0,0.0,1,3,1.0,0.0,0.0,0.0,1.0
1970,WS,wilcomi01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,NLCS,raineti01,MON,NL,5,21,1,5,2,0,0,1,0,1.0,0,3,0.0,0.0,0.0,0.0,0.0
1990,ALCS,cansejo01,OAK,AL,4,11,3,2,0,0,0,1,2,0.0,5,5,0.0,0.0,0.0,1.0,0.0
1993,WS,daultda01,PHI,NL,6,23,4,5,2,0,1,4,0,0.0,4,5,1.0,1.0,0.0,0.0,0.0
1961,WS,skowrbi01,NYA,AL,5,17,3,6,0,0,1,5,0,0.0,3,4,0.0,0.0,0.0,0.0,1.0
1926,WS,ruethdu01,NYA,AL,3,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,WS,sweenma01,SDN,NL,3,3,0,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
