constructorid,constructorref,name,nationality,url
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
102,ferguson,Ferguson,British,http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.
103,mbm,MBM,Swiss,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
110,lesovsky,Lesovsky,American,http://en.wikipedia.org/wiki/Lesovsky
115,vhristensen,Christensen,American,http://en.wikipedia.org/wiki/Christensen_(constructor)
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
127,osca,OSCA,Italian,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
128,gordini,Gordini,French,http://en.wikipedia.org/wiki/Gordini
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
134,schroeder,Schroeder,American,http://en.wikipedia.org/wiki/Schroeder_(constructor)
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
156,marchese,Marchese,American,http://en.wikipedia.org/wiki/Marchese_(constructor)
163,milano,Milano,Italian,http://en.wikipedia.org/wiki/Scuderia_Milano
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
178,cooper-alfa_romeo,Cooper-Alfa Romeo,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
185,lds-alfa_romeo,LDS-Alfa Romeo,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
203,shadow-matra,Shadow-Matra,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
