year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1952,NHL,NYR,11,14,10.0,,6,23,6.0,,,,,,1,6,2,,2,6,4,,2,6,5,,5,7,1.0,,4,5,3.0,,3,7,1,,,,,
1973,WHA,WIJ,26,11,2.0,,8,28,3.0,,,,,,4,5,1,,5,8,2,,8,5,1,,7,4,0.0,,5,8,1.0,,5,7,0,,0,2,0,
1952,NHL,DET,20,5,10.0,,16,11,8.0,,,,,,4,4,2,,6,3,3,,6,1,6,,6,4,2.0,,8,2,2.0,,6,2,3,,,,,
1916,PCHA,PO1,8,4,0.0,,1,11,0.0,,,,,,,,,,,,,,3,5,0,,3,5,0.0,,3,4,0.0,,0,1,0,,,,,
1973,NHL,NYR,26,7,6.0,,14,17,8.0,,,,,,3,4,2,,7,3,4,,7,4,3,,7,4,1.0,,8,1,2.0,,6,7,2,,2,1,0,
1931,NHL,TOR,17,4,3.0,,6,14,4.0,,,,,,,,,,1,3,2,,8,3,2,,5,4,1.0,,4,5,1.0,,5,3,1,,,,,
1982,NHL,PHI,29,8,3.0,,20,15,5.0,,,,,,8,5,0,,5,4,3,,8,3,2,,12,1,2.0,,8,2,0.0,,6,8,1,,2,0,0,
2003,NHL,PHO,11,19,7.0,4,11,17,11.0,2,,,,,3,4,3,0,4,5,3,1,5,3,5,1,6,6,2.0,0,2,8,2.0,2,1,10,3,2,1,0,0,0
1928,NHL,DTC,11,6,5.0,,8,10,4.0,,,,,,,,,,2,1,2,,5,5,2,,5,4,1.0,,5,3,3.0,,2,3,1,,,,,
1973,NHL,LAK,22,13,4.0,,11,20,8.0,,,,,,3,4,2,,2,10,1,,6,4,3,,6,6,2.0,,5,6,2.0,,9,2,2,,2,1,0,
1913,PCHA,VA1,6,3,0.0,,4,3,0.0,,,,,,,,,,,,,,2,2,0,,4,3,0.0,,4,1,0.0,,,,,,,,,
2010,NHL,PHO,21,13,,7,22,13,,6,,,,,3,4,,3,8,3,,2,6,6,,2,8,4,,2,8,4,,1,9,4,,1,1,1,,2
1970,NHL,DET,17,15,7.0,,5,30,4.0,,,,,,3,6,1,,5,5,2,,3,9,1,,3,8,3.0,,5,6,1.0,,3,9,3,,0,2,0,
1925,WCHL,POR,6,10,0.0,,6,6,2.0,,,,,,,,,,2,0,0,,4,4,1,,2,5,0.0,,3,4,1.0,,1,3,0,,,,,
1998,NHL,NAS,15,22,4.0,,13,25,3.0,,,,,,3,5,1,,6,7,0,,4,6,2,,5,9,1.0,,3,6,2.0,,5,8,1,,2,6,0,
2011,NHL,SJS,26,12,,3,17,17,,7,,,,,6,4,,0,7,3,,1,6,4,,3,9,3,,2,5,8,,1,7,7,,3,3,0,,0
1962,NHL,NYR,12,17,6.0,,10,19,6.0,,,,,,2,5,1,,6,7,1,,3,7,4,,3,6,2.0,,4,6,3.0,,4,5,1,,,,,
1990,NHL,CHI,28,8,4.0,,21,15,4.0,,,,,,8,5,0,,9,3,2,,10,5,1,,7,2,1.0,,5,6,2.0,,10,2,2,,,,,
1998,NHL,STL,18,17,6.0,,19,15,7.0,,,,,,4,3,2,,5,3,3,,3,5,4,,6,7,0.0,,7,6,1.0,,6,7,1,,6,1,2,
1998,NHL,DAL,29,8,4.0,,22,11,8.0,,,,,,6,1,2,,6,3,1,,11,1,3,,7,4,1.0,,8,2,2.0,,9,4,3,,4,4,0,
1941,NHL,DET,14,7,3.0,,5,18,1.0,,,,,,,,,,3,7,1,,3,4,1,,5,8,0.0,,4,5,1.0,,4,1,1,,,,,
1924,NHL,TRS,10,5,0.0,,9,6,0.0,,,,,,,,,,0,1,0,,3,5,0,,7,3,0.0,,8,0,0.0,,1,2,0,,,,,
1930,NHL,NYA,12,6,4.0,,6,10,6.0,,,,,,,,,,1,3,4,,5,2,2,,4,4,1.0,,4,6,2.0,,4,1,1,,,,,
1914,NHA,MOC,4,5,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,2,7,0.0,,4,4,0.0,,0,1,0,,,,,
2000,NHL,CHI,14,21,4.0,2,15,19,4.0,3,,,,,3,7,0,1,5,6,2,1,6,6,1,0,7,5,1.0,0,6,5,1.0,1,2,8,2,1,0,3,1,1
2000,NHL,CAL,12,18,9.0,2,15,18,6.0,2,,,,,3,8,1,0,3,4,4,4,7,3,2,0,4,6,2.0,0,5,4,2.0,0,4,9,3,0,1,2,1,0
1983,NHL,BUF,25,9,6.0,,23,16,1.0,,,,,,6,4,2,,8,4,1,,8,5,1,,11,0,2.0,,7,7,0.0,,7,5,1,,1,0,0,
2006,NHL,NYR,21,15,,5,21,15,,5,,,,,5,6,,0,8,3,,3,6,8,,1,6,5,,0,5,5,,2,10,2,,3,2,1,,1
1980,NHL,STL,29,7,4.0,,16,11,13.0,,,,,,6,2,3,,9,4,1,,9,3,1,,6,3,3.0,,8,1,5.0,,6,4,3,,1,1,1,
1983,NHL,MNS,22,14,4.0,,17,17,6.0,,,,,,3,7,1,,9,2,2,,6,6,1,,9,5,0.0,,4,9,2.0,,8,2,4,,,,,
2009,NHL,AND,25,11,,5,14,21,,6,,,,,4,6,,2,6,5,,2,6,6,,3,9,6,,0,5,2,,0,7,6,,1,2,1,,3
1955,NHL,TOR,19,10,6.0,,5,23,7.0,,,,,,4,5,1,,4,7,3,,4,7,3,,5,6,0.0,,5,6,3.0,,2,2,3,,,,,
