playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
shtalmi01,1996,1,ANA,NHL,24.0,1079.0,7.0,8.0,1.0,4.0,2.0,52.0,539.0,4.0,211.0,0.0,3.0,,1.0,0.0,10.0,162.0
brougge01,1911,1,MOW,NHA,7.0,397.0,3.0,4.0,0.0,,1.0,35.0,,,,,,,,,,
legacma01,2006,1,STL,NHL,45.0,2522.0,23.0,15.0,5.0,6.0,5.0,109.0,1177.0,,,,,,,,,
dipieri01,2009,1,NYI,NHL,8.0,462.0,2.0,5.0,0.0,2.0,1.0,20.0,201.0,,,,,,,,,
wreggke01,1993,1,PIT,NHL,42.0,2456.0,21.0,12.0,7.0,0.0,1.0,138.0,1291.0,,,,,,,,,
fountmi01,2000,1,OTT,NHL,1.0,59.0,0.0,1.0,0.0,0.0,0.0,3.0,25.0,,,,,,,,,
hurmeja01,2001,1,OTT,NHL,25.0,1309.0,12.0,9.0,1.0,2.0,3.0,54.0,578.0,,,,,,,,,
richtmi01,1993,1,NYR,NHL,68.0,3710.0,42.0,12.0,6.0,1.0,5.0,159.0,1758.0,23.0,1417.0,16.0,7.0,,0.0,4.0,49.0,623.0
andercr01,2008,1,FLO,NHL,31.0,1636.0,15.0,7.0,5.0,0.0,3.0,74.0,977.0,,,,,,,,,
aubinje01,1998,1,PIT,NHL,17.0,756.0,4.0,3.0,6.0,0.0,2.0,28.0,304.0,,,,,,,,,
budajpe01,2006,1,COL,NHL,57.0,3199.0,31.0,16.0,6.0,6.0,3.0,143.0,1499.0,,,,,,,,,
essenbo01,1990,1,WIN,NHL,55.0,2916.0,19.0,24.0,6.0,5.0,4.0,153.0,1496.0,,,,,,,,,
vernomi01,1992,1,CAL,NHL,64.0,3732.0,29.0,26.0,9.0,4.0,2.0,203.0,1804.0,4.0,150.0,1.0,1.0,,0.0,0.0,15.0,81.0
hodgech01,1959,1,MTL,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
oneilmi01,1996,1,ANA,NHL,1.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,,,,,,,,,
sullida01,1973,1,VAB,WHA,1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,38.0,,,,,,,,,
chabolo01,1936,1,NYA,NHL,6.0,370.0,2.0,3.0,1.0,,1.0,25.0,,,,,,,,,,
hrudeke01,1988,2,LAK,NHL,16.0,974.0,10.0,4.0,2.0,1.0,1.0,47.0,49.0,10.0,566.0,4.0,6.0,,1.0,0.0,35.0,293.0
hollaro01,1979,1,PIT,NHL,34.0,1974.0,10.0,17.0,6.0,4.0,1.0,126.0,,,,,,,,,,
kerrda01,1934,1,NYR,NHL,37.0,2290.0,19.0,12.0,6.0,,4.0,94.0,,4.0,240.0,1.0,1.0,2.0,,0.0,10.0,
colvile01,1948,1,BOS,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,4.0,,,,,,,,,,
kurtga01,1971,1,CLF,NHL,16.0,838.0,1.0,7.0,5.0,1.0,0.0,60.0,,,,,,,,,,
snowga01,1994,1,QUE,NHL,2.0,119.0,1.0,1.0,0.0,0.0,0.0,11.0,63.0,1.0,9.0,0.0,0.0,,0.0,0.0,1.0,3.0
clemmsc01,2005,1,NJD,NHL,13.0,627.0,3.0,4.0,2.0,1.0,0.0,35.0,295.0,1.0,7.0,0.0,0.0,,0.0,0.0,0.0,3.0
reschgl01,1978,1,NYI,NHL,43.0,2539.0,26.0,7.0,10.0,0.0,2.0,106.0,,5.0,300.0,2.0,3.0,,0.0,1.0,11.0,
grantbe01,1930,1,TOR,NHL,7.0,430.0,1.0,5.0,1.0,,2.0,19.0,,,,,,,,,,
ranfobi01,1998,2,DET,NHL,4.0,244.0,3.0,0.0,1.0,0.0,0.0,8.0,98.0,4.0,183.0,2.0,2.0,,0.0,1.0,10.0,105.0
liutmi01,1980,1,STL,NHL,61.0,3570.0,33.0,14.0,13.0,2.0,1.0,199.0,,11.0,685.0,5.0,6.0,,0.0,0.0,50.0,
cottrto01,1972,1,PHB,WHA,2.0,122.0,1.0,1.0,0.0,0.0,0.0,8.0,65.0,,,,,,,,,
bibeapa01,1943,1,TOR,NHL,29.0,1740.0,13.0,14.0,2.0,,5.0,87.0,,5.0,300.0,1.0,4.0,,,0.0,23.0,
turekro01,1997,1,DAL,NHL,23.0,1324.0,11.0,10.0,1.0,3.0,1.0,49.0,496.0,,,,,,,,,
masonch02,2010,1,ATL,NHL,33.0,1682.0,13.0,13.0,3.0,6.0,1.0,95.0,882.0,,,,,,,,,
perrebo01,1955,1,MTL,NHL,6.0,360.0,3.0,3.0,0.0,,1.0,12.0,,,,,,,,,,
wortero01,1928,1,NYA,NHL,38.0,2390.0,16.0,12.0,10.0,,13.0,46.0,,2.0,150.0,0.0,1.0,1.0,,1.0,1.0,
mooreal01,1939,1,DET,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
schaejo01,1960,1,NYR,NHL,1.0,47.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
roypa01,1984,1,MTL,NHL,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
drapeto01,1995,1,WIN,NHL,1.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,,,,,,,,,
saloto01,1998,2,EDM,NHL,13.0,700.0,8.0,2.0,2.0,0.0,0.0,27.0,279.0,4.0,296.0,0.0,4.0,,0.0,0.0,11.0,149.0
olescbi01,1975,1,KCS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,
vachoro01,1970,1,MTL,NHL,47.0,2676.0,23.0,12.0,9.0,1.0,2.0,118.0,,,,,,,,,,
turekro01,2000,1,STL,NHL,54.0,3232.0,24.0,18.0,10.0,7.0,6.0,123.0,1248.0,14.0,908.0,9.0,5.0,,1.0,0.0,31.0,382.0
barrato01,1992,1,PIT,NHL,63.0,3702.0,43.0,14.0,5.0,2.0,4.0,186.0,1885.0,12.0,722.0,7.0,5.0,,2.0,2.0,35.0,370.0
haywabr01,1986,1,MTL,NHL,37.0,2178.0,19.0,13.0,4.0,2.0,1.0,102.0,959.0,13.0,708.0,6.0,5.0,,0.0,0.0,32.0,308.0
fernama01,2008,1,BOS,NHL,28.0,1644.0,16.0,8.0,3.0,1.0,1.0,71.0,791.0,,,,,,,,,
hurmeja01,2002,1,FLO,NHL,28.0,1376.0,4.0,11.0,6.0,0.0,1.0,66.0,707.0,,,,,,,,,
leighmi01,2006,2,PHI,NHL,4.0,195.0,2.0,2.0,0.0,0.0,0.0,12.0,102.0,,,,,,,,,
hainsge01,1924,1,SAS,WCHL,28.0,1700.0,16.0,11.0,1.0,,2.0,75.0,,2.0,120.0,0.0,1.0,1.0,,0.0,6.0,
soetado01,1984,1,MTL,NHL,28.0,1606.0,14.0,9.0,4.0,1.0,0.0,91.0,622.0,1.0,20.0,0.0,0.0,,0.0,0.0,1.0,9.0
tallaro01,1998,1,BOS,NHL,17.0,987.0,7.0,7.0,2.0,2.0,1.0,43.0,421.0,,,,,,,,,
dafoeby01,2000,1,BOS,NHL,45.0,2536.0,22.0,14.0,7.0,1.0,2.0,101.0,1076.0,,,,,,,,,
tallaro01,1996,1,BOS,NHL,28.0,1244.0,8.0,12.0,1.0,1.0,1.0,69.0,587.0,,,,,,,,,
wortero01,1930,1,NYA,NHL,44.0,2760.0,18.0,16.0,10.0,,8.0,74.0,,,,,,,,,,
caronja01,1975,1,CLC,WHA,2.0,130.0,1.0,0.0,1.0,0.0,0.0,8.0,77.0,,,,,,,,,
dejorde01,1971,2,MTL,NHL,7.0,332.0,3.0,2.0,1.0,0.0,0.0,25.0,,,,,,,,,,
ridlecu01,1977,1,VAN,NHL,40.0,2010.0,9.0,17.0,8.0,1.0,0.0,136.0,,,,,,,,,,
fitzpma01,1997,1,FLO,NHL,12.0,640.0,2.0,7.0,2.0,0.0,1.0,32.0,265.0,,,,,,,,,
brookro01,1973,1,BOS,NHL,21.0,1170.0,16.0,3.0,0.0,0.0,3.0,46.0,,,,,,,,,,
herrode01,1982,1,PIT,NHL,31.0,1707.0,5.0,18.0,5.0,1.0,1.0,151.0,931.0,,,,,,,,,
edwarro01,1971,1,PIT,NHL,15.0,847.0,2.0,8.0,4.0,2.0,0.0,36.0,,,,,,,,,,
shielst01,1999,1,SJS,NHL,67.0,3797.0,27.0,30.0,8.0,3.0,4.0,162.0,1826.0,12.0,696.0,5.0,7.0,,1.0,0.0,36.0,323.0
mayergi01,1954,1,TOR,NHL,1.0,60.0,1.0,0.0,0.0,,0.0,1.0,,,,,,,,,,
roussdo01,1994,1,PHI,NHL,19.0,1075.0,11.0,7.0,0.0,1.0,1.0,42.0,486.0,1.0,23.0,0.0,0.0,,0.0,0.0,0.0,8.0
cheevge01,1979,1,BOS,NHL,42.0,2479.0,24.0,11.0,7.0,3.0,4.0,116.0,,10.0,619.0,4.0,6.0,,1.0,0.0,32.0,
hrivnji01,1989,1,WAS,NHL,11.0,609.0,5.0,5.0,0.0,2.0,0.0,36.0,293.0,,,,,,,,,
bellgo01,1955,1,NYR,NHL,,,,,,,,,,2.0,120.0,1.0,1.0,,,0.0,9.0,
wakalda01,1991,1,MNS,NHL,36.0,1905.0,13.0,19.0,1.0,3.0,1.0,104.0,874.0,,,,,,,,,
stanied01,1979,1,STL,NHL,22.0,1108.0,2.0,11.0,3.0,2.0,0.0,80.0,,,,,,,,,,
fitzpma01,1989,1,NYI,NHL,47.0,2653.0,19.0,19.0,5.0,4.0,3.0,150.0,1472.0,4.0,152.0,0.0,2.0,,0.0,0.0,13.0,71.0
flahewa01,2000,2,TBL,NHL,2.0,118.0,0.0,2.0,0.0,0.0,0.0,8.0,55.0,,,,,,,,,
hextaro01,1995,1,PHI,NHL,53.0,3102.0,31.0,13.0,7.0,2.0,4.0,112.0,1292.0,12.0,760.0,6.0,6.0,,1.0,0.0,27.0,319.0
stephwa01,1973,1,STL,NHL,40.0,2360.0,13.0,21.0,5.0,2.0,2.0,123.0,,,,,,,,,,
billicr01,1994,2,BOS,NHL,8.0,373.0,5.0,1.0,0.0,0.0,0.0,19.0,140.0,1.0,25.0,0.0,0.0,,0.0,0.0,1.0,10.0
mcleaki01,1997,3,FLO,NHL,7.0,406.0,4.0,2.0,1.0,0.0,0.0,22.0,207.0,,,,,,,,,
gardich01,1931,1,CHI,NHL,48.0,2989.0,18.0,19.0,11.0,,4.0,92.0,,2.0,120.0,1.0,1.0,0.0,,1.0,6.0,
rollial01,1952,1,CHI,NHL,70.0,4200.0,27.0,28.0,15.0,,6.0,175.0,,7.0,425.0,3.0,4.0,,,0.0,18.0,
binklle01,1974,1,TOT,WHA,17.0,772.0,6.0,4.0,0.0,0.0,0.0,47.0,419.0,1.0,59.0,0.0,1.0,,1.0,0.0,5.0,
budajpe01,2011,1,MTL,NHL,17.0,1037.0,5.0,7.0,5.0,2.0,0.0,44.0,508.0,,,,,,,,,
mcleodo01,1970,1,DET,NHL,14.0,698.0,3.0,7.0,0.0,2.0,0.0,60.0,,,,,,,,,,
myreph01,1977,1,ATF,NHL,9.0,523.0,2.0,7.0,0.0,0.0,0.0,43.0,,,,,,,,,,
parenbe01,1969,1,PHI,NHL,62.0,3680.0,13.0,29.0,20.0,7.0,3.0,171.0,,,,,,,,,,
behrema01,1983,1,WIN,NHL,6.0,351.0,2.0,4.0,0.0,0.0,0.0,32.0,184.0,2.0,121.0,0.0,2.0,,0.0,0.0,9.0,91.0
toskave01,2001,1,SJS,NHL,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
brodema01,2007,1,NJD,NHL,77.0,4635.0,44.0,27.0,6.0,8.0,4.0,168.0,2089.0,5.0,301.0,1.0,4.0,,3.0,0.0,16.0,147.0
veisomi01,1983,1,HAR,NHL,4.0,240.0,1.0,3.0,0.0,0.0,0.0,20.0,114.0,,,,,,,,,
paillma01,1964,1,NYR,NHL,39.0,2262.0,10.0,21.0,7.0,1.0,0.0,135.0,,,,,,,,,,
dunhami01,1996,1,NJD,NHL,26.0,1013.0,8.0,7.0,1.0,1.0,2.0,43.0,456.0,,,,,,,,,
mclacmu01,1970,1,TOR,NHL,2.0,25.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,
vernomi01,1983,1,CAL,NHL,1.0,11.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,,,,,,,,,
reeseje01,1990,1,TOR,NHL,30.0,1430.0,6.0,13.0,3.0,3.0,1.0,92.0,695.0,,,,,,,,,
peetepe01,1979,1,PHI,NHL,40.0,2373.0,29.0,5.0,5.0,1.0,1.0,108.0,,13.0,799.0,8.0,5.0,,0.0,1.0,37.0,
leighmi01,2010,1,PHI,NHL,1.0,60.0,1.0,0.0,0.0,0.0,0.0,4.0,36.0,2.0,70.0,0.0,1.0,,0.0,0.0,4.0,29.0
smithga01,1966,1,TOR,NHL,2.0,115.0,0.0,2.0,0.0,0.0,0.0,7.0,,,,,,,,,,
nabokev01,2009,1,SJS,NHL,71.0,4194.0,44.0,16.0,10.0,2.0,3.0,170.0,2168.0,15.0,890.0,8.0,7.0,,1.0,1.0,38.0,407.0
sanfocu01,2008,1,VAN,NHL,19.0,973.0,7.0,8.0,0.0,2.0,1.0,42.0,448.0,,,,,,,,,
oneilmi01,1993,1,WIN,NHL,17.0,738.0,0.0,9.0,1.0,1.0,0.0,51.0,382.0,,,,,,,,,
bowerjo01,1954,1,NYR,NHL,5.0,300.0,2.0,2.0,1.0,,0.0,13.0,,,,,,,,,,
tabarri01,1994,2,CAL,NHL,5.0,202.0,2.0,0.0,1.0,0.0,0.0,5.0,93.0,1.0,19.0,0.0,0.0,,0.0,0.0,0.0,9.0
brathfr01,1993,1,EDM,NHL,19.0,982.0,3.0,10.0,3.0,0.0,0.0,58.0,523.0,,,,,,,,,
brimsfr01,1942,1,BOS,NHL,50.0,3000.0,24.0,17.0,9.0,,1.0,176.0,,9.0,560.0,4.0,5.0,,,0.0,33.0,
theodjo01,2000,1,MTL,NHL,59.0,3298.0,20.0,29.0,5.0,6.0,2.0,141.0,1546.0,,,,,,,,,
hasekdo01,2006,1,DET,NHL,56.0,3341.0,38.0,11.0,6.0,2.0,8.0,114.0,1309.0,18.0,1140.0,10.0,8.0,,1.0,2.0,34.0,444.0
lindban01,2010,1,NAS,NHL,22.0,1131.0,11.0,5.0,2.0,0.0,2.0,49.0,576.0,1.0,13.0,0.0,0.0,,0.0,0.0,0.0,9.0
prusema01,2002,1,OTT,NHL,18.0,935.0,12.0,2.0,1.0,0.0,0.0,37.0,415.0,,,,,,,,,
naumegr01,2000,1,ANA,NHL,2.0,70.0,0.0,1.0,0.0,0.0,0.0,7.0,29.0,,,,,,,,,
sanzani01,1975,1,DOT,WHA,1.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,,,,,,,,,
burkese01,1999,2,PHO,NHL,35.0,2074.0,17.0,14.0,3.0,1.0,3.0,88.0,1022.0,5.0,296.0,1.0,4.0,,1.0,0.0,16.0,167.0
