year,hofid,name,category
1976,quackbi01h,Билл Квакенбуш,Игрок
1962,stanlba01h,Барни Стэнли,Игрок
1967,storere01h,Красный магазин,Референт/Линсман
1962,watsoha01h,Гарри Ватсон,Игрок
1950,malonjo01h,Джо Мэлоун,Игрок
2006,brookhe01h,Херб Брукс,Строитель
1965,benedcl01h,Клинт Бенедикт,Игрок
2003,fuhrgr01h,Грант Фюр,Игрок
1947,taylocy01h,Циклон Тейлор,Игрок
2011,belfoed01h,Эд Белфур,Игрок
1990,perregi01h,Гилберт Перро,Игрок
1964,stewaja01h,Джек Стюарт,Игрок
1979,orrbo01h,Бобби Орр,Игрок
2002,neilsro01h,Роджер Нилсон,Строитель
1966,brimsfr01h,Фрэнк Бримсек,Игрок
1991,potvide01h,Денис Потвин,Игрок
1980,patrily01h,Линн Патрик,Игрок
1961,ellioch01h,Чосер Эллиотт,Референт/Линсман
1999,morriia01h,Скотти Моррисон,Строитель
1963,goodfeb01h,Эбби Гудфеллоу,Игрок
2011,gilmodo01h,Даг Гилмур,Игрок
1964,siebeba01h,Малыш Сиберт,Игрок
1960,manthsy01h,Сильвио Манта,Игрок
1970,johnsto01h,Том Джонсон,Игрок
1962,whitcfr01h,Фред Уиткрофт,Игрок
2003,ilitcmi01h,Майк Иллич,Строитель
1950,richage01h,Джордж Ричардсон,Игрок
1947,clappdi01h,Грязный хлопок,Игрок
1975,bucklfr01h,Фрэнк Баклэнд,Строитель
1975,hallgl01h,Гленн Холл,Игрок
1968,cowlebi01h,Билл Коули,Игрок
1986,hanlebi01h,Билл Хэнли,Строитель
1973,molsoha01h,Хартланд Молсон,Строитель
1962,lavioja01h,Джек Лавиолетт,Игрок
1963,mclaufr01h,Фредерик Маклафлин,Строитель
1945,gardich01h,Чарли Гардинер,Игрок
1958,conneal01h,Алек Коннелл,Игрок
1960,bouchge01h,Джордж Бушер,Игрок
1959,adamsja01h,Джек Адамс,Игрок
1965,hornere01h,Красный Хорнер,Игрок
1981,stanlal01h,Аллан Стэнли,Игрок
1990,barbebi01h,Билл Барбер,Игрок
1997,lemiema01h,Марио Лемиё,Игрок
1994,oneilbr01h,Брайан О'Нилл,Строитель
1969,wortero01h,Рой Уортерс,Игрок
1995,sabetgu01h,Гунтер Сабетцкий,Строитель
1976,wirtzwi01h,Уильям Вирц,Строитель
1997,sathegl01h,Глен Сазер,Строитель
1952,stewane01h,Нелс Стюарт,Игрок
1988,parkbr01h,Брэд Парк,Игрок
1965,mosiebi01h,Билл Мосиенко,Игрок
1962,obrieja01h,Амброуз О'Брайен,Строитель
1991,bowmasc01h,Скотти Боуман,Строитель
1979,juckego01h,Гордон Джакс,Строитель
1967,colvine01h,Нил Колвилл,Игрок
1989,bauerda01h,Дэвид Бауэр,Строитель
1950,grantmi01h,Майк Грант,Игрок
1991,armstne01h,Нил Армстронг,Референт/Линсман
1966,prattba01h,Детка Пратт,Игрок
1972,belivje01h,Жан Беливо,Игрок
2007,gregoji01h,Джим Грегори,Строитель
1998,stastpe01h,Питер Стастин,Игрок
1988,laflegu01h,Парень Лафлер,Игрок
1962,hylanha01h,Гарри Хайланд,Игрок
1996,arboual01h,&lt; &lt; Арбур &gt; &gt;,Строитель
1974,ivanto01h,Томми Иван,Строитель
2000,mullejo01h,Джо Маллен,Игрок
1980,butteja01h,Джек Баттерфилд,Строитель
1961,brownge03h,Джордж Браун,Строитель
1958,foystfr01h,Фрэнк Фойстон,Игрок
1950,triheha01h,Гарри Трихи,Игрок
1973,harvedo01h,Даг Харви,Игрок
1970,gadsbbi01h,Билл Гадсби,Игрок
1958,norrija02h,Джеймс Норрис старший.,Строитель
1962,norrija03h,Джеймс Норрис,Строитель
1985,ratelje01h,Жан Рателл,Игрок
2002,gillicl01h,Кларк Гиллис,Игрок
1963,gormato01h,Томми Горман,Строитель
1969,norribr01h,Брюс Норрис,Строитель
1978,bickejo01h,Джон Бикелл,Строитель
2001,hawerda01h,Дейл Хаверчук,Игрок
2010,jamesan01h,Анжела Джеймс,Игрок
1961,seibeol01h,Оливер Зайберт,Игрок
1987,clarkbo01h,Бобби Кларк,Игрок
1965,barryma01h,Марти Барри,Игрок
1965,hewitfo01h,Фостер Хьюитт,Строитель
1962,walshma01h,Марти Уолш,Игрок
1947,northwi01h,Уильям Норти,Строитель
2010,seamado01h,Док Симен,Строитель
1961,stuarbr02h,Брюс Стюарт,Игрок
1961,schmimi01h,Милт Шмидт,Игрок
1982,cournyv01h,Иван Курнёйер,Игрок
1972,smithho01h,Хули Смит,Игрок
1945,stuarho01h,Ход Стюарт,Игрок
1977,cattajo01h,Джозеф Каттарих,Строитель
1997,trottbr01h,Брайан Тротье,Игрок
1947,bowieru01h,Рассел Боуи,Игрок
1961,dayha01h,День хапа,Игрок
2007,stevesc01h,Скотт Стивенс,Игрок
1966,blaketo01h,Носок Блейк,Игрок
1966,reardke01h,Кен Рирдон,Игрок
1960,selkefr01h,Фрэнк Селке,Строитель
1974,tarasan01h,Анатолий Тарасов,Строитель
1958,johnsch01h,Чинг Джонсон,Игрок
1975,armstge01h,Джордж Армстронг,Игрок
1992,dumarwo01h,Вуди Дюрт,Игрок
1976,rossph01h,Филипп Росс,Строитель
1966,kennete01h,Тед Кеннеди,Игрок
1966,lindste01h,Тед Линдси,Игрок
1952,goheemo01h,Лось Гохин,Игрок
1971,wirtzar01h,Артур Вирц,Строитель
2005,kharlva01h,Валери Харламов,Игрок
1992,mcdonla01h,Лэнни Макдональд,Игрок
2004,murphla01h,Ларри Мерфи,Игрок
2007,macinal01h,Аль МакИннис,Игрок
1961,conacch01h,Чарли Коначер,Игрок
1966,bouchbu01h,Бутч Бушар,Игрок
1984,imlacpu01h,Удар имлахом,Строитель
1958,lehmahu01h,Хью Леман,Игрок
1962,crawfru01h,Расти Кроуфорд,Игрок
1947,patrile01h,Лестер Патрик,Игрок
1978,pollosa01h,Сэм Поллок,Строитель
2009,leetcbr01h,Брайан Литч,Игрок
1965,howesy01h,Сид Хоу,Игрок
1984,parenbe01h,Берни Родитель,Игрок
1958,smythco01h,Конн Смайт,Строитель
1998,murraat01h,Атхол Мюррей,Строитель
1965,scanlfr01h,Фред Скэнлон,Игрок
1949,bainda01h,Дэн Бейн,Игрок
1984,lemaija01h,Жак Лемер,Игрок
1945,allanmo01h,Монтагу Аллан,Строитель
1947,joliaau01h,Аурел Джолиат,Игрок
1995,torrebi01h,Билл Торри,Строитель
1962,greensh01h,Короткий зелёный,Игрок
1988,hayesge01h,Джордж Хейс,Референт/Линсман
1985,mariujo01h,Джон Мариуччи,Строитель
1983,hullbo01h,Бобби Халл,Игрок
1965,farrear01h,Арт Фаррелл,Игрок
1977,hortoti01h,Тим Хортон,Игрок
1962,noblere01h,Редж Нобл,Игрок
2004,bourqra01h,Рэймонд Бурк,Игрок
1952,boondi01h,Дикки Бун,Игрок
1980,lumleha01h,Гарри Ламли,Игрок
1960,adamsch01h,Чарльз Адамс,Строитель
1978,plantja01h,Жак Планте,Игрок
1992,gainebo01h,Боб Гейни,Игрок
1958,keatsdu01h,Дюк Китс,Игрок
1992,allenke01h,Кит Аллен,Строитель
1993,lapoigu01h,Парень Лапойнт,Игрок
2007,francro01h,Рон Фрэнсис,Игрок
2009,robitlu01h,Люк Робитай,Игрок
2005,neelyca01h,Кэм Нили,Игрок
1968,dunnji01h,Джимми Данн,Строитель
1962,simpsjo01h,Джо Симпсон,Игрок
1973,raynech01h,Чак Райнер,Игрок
1982,ullmano01h,Норм Ульман,Игрок
1972,geoffbe01h,Берни Джеффрион,Игрок
1987,pavelma03h,Мэтт Павелич,Референт/Линсман
1961,smeatco01h,Купер Смитон,Референт/Линсман
1952,johnsmo01h,Лось Джонсон,Игрок
1958,dudlege01h,Джордж Дадли,Строитель
1969,abelsi01h,Сид Абель,Игрок
1958,mcnamge02h,Джордж Макнамара,Игрок
2002,langwro01h,Род Лэнгвей,Игрок
1992,dionnma01h,Марсель Дионн,Игрок
1962,roddemi01h,Майк Родден,Референт/Линсман
1990,flamafe01h,Ферн Фламан,Игрок
1976,gibsoja02h,Джек Гибсон,Строитель
1947,sutheja01h,Джеймс Сазерленд,Строитель
1975,pilotpi01h,Пьер Пилот,Игрок
1962,darraja01h,Джек Дарраг,Игрок
1981,ashlejo01h,Джон Эшли,Референт/Линсман
2006,hotchha01h,Харли Хотчкисс,Строитель
1973,smithto01h,Томми Смит,Игрок
1958,turnell01h,Ллойд Тёрнер,Строитель
1975,drillgo01h,Горди Дриллон,Игрок
1950,drinkgr01h,Грэм Пить воду,Игрок
1962,wilsoph01h,Фат Уилсон,Игрок
1961,ionmi01h,Микки Ион,Референт/Линсман
2003,kilrebr01h,Брайан Килреа,Строитель
1971,weilaco01h,Куни Вейланд,Игрок
1989,lewishe01h,Херби Льюис,Игрок
1995,robinla01h,Ларри Робинсон,Игрок
1972,holmeha01h,Хап Холмс,Игрок
2003,lafonpa01h,Пэт Лафонтен,Игрок
1965,marshja02h,Джек Маршалл,Игрок
1945,pulfoha01h,Харви Пулфорд,Игрок
1945,vezinge01h,Жорж Везина,Игрок
1982,francem01h,Эмиль Фрэнсис,Строитель
1977,delveal01h,Алекс Дельвеккио,Игрок
1993,lapraed01h,Эдгар Лапраде,Игрок
1958,duttore01h,Красная Даттон,Игрок
2004,fletccl01h,Клифф Флетчер,Строитель
1962,humefr01h,Фред Хьюм,Строитель
1978,bathgan01h,Энди Батгейт,Игрок
1989,tretivl01h,Владислав Третиак,Игрок
1996,salmibo01h,Сальминг Борье,Игрок
1993,knoxse01h,Сеймур Нокс,Строитель
2011,nieuwjo01h,Джо Нивендюк,Игрок
2011,howema01h,Марк Хоу,Игрок
1960,walkeja01h,Джек Уокер,Игрок
1990,poilebu01h,Бад Пойл,Строитель
1984,milfoja01h,Джейк Милфорд,Строитель
2000,savarde01h,Денис Савард,Игрок
1969,hextabr01h,Брайан Хексалл,Игрок
1966,lachel01h,Элмер Лах,Игрок
1964,diliofr01h,Фрэнсис Дилио,Строитель
1962,gilmobi01h,Билли Гилмур,Игрок
2006,duffdi01h,Дик Дафф,Игрок
1958,hayge01h,Джордж Хей,Игрок
1987,giacoed01h,Эд Джакомин,Игрок
1962,hernri01h,Райли Херн,Игрок
1958,raymodo01h,Донат Рэймонд,Строитель
1974,burchbi01h,Билли Бёрч,Игрок
2002,federbe01h,Берни Федерко,Игрок
1985,olmstbe01h,Берт Ольмстед,Игрок
1962,gardnji01h,Джим Гарднер,Игрок
1984,esposph01h,Фил Эспозито,Игрок
1950,patrifr01h,Фрэнк Патрик,Строитель
1993,damicjo01h,Джон Д'Амико,Референт/Линсман
1962,smithal03h,Альф Смит,Игрок
1973,udvarfr01h,Фрэнк Удвари,Референт/Линсман
1992,johnsbo02h,Боб Джонсон,Строитель
2009,lamorlo01h,Лу Ламориелло,Строитель
1947,roberjo02h,Джон Робертсон,Строитель
1945,gerared01h,Эдди Джерард,Игрок
1993,shuttst01h,Стив Шатт,Игрок
1996,bauerbo01h,Бобби Бауэр,Игрок
2010,develji01h,Джим Девеллано,Строитель
1988,snideed01h,Эдвард Снайдер,Строитель
1983,sindeha01h,Гарри Синден,Строитель
2008,larioig01h,Игорь Ларионов,Игрок
1958,clancki01h,Король Клэнси,Игрок
1993,grifffr01h,Фрэнк Гриффитс,Строитель
1974,mooredi01h,Дикки Мур,Игрок
1962,brownwa02h,Уолтер Браун,Строитель
1961,hainsge01h,Джордж Хейнсворт,Игрок
1962,schrisw01h,Суини Шринер,Игрок
1958,irvindi01h,Дик Ирвин,Игрок
1974,coultar01h,Арт Коултер,Игрок
1986,boivile01h,Лео Бойвин,Игрок
1979,howelha01h,Гарри Хоуэлл,Игрок
1971,jacksbu01h,Бушер Джексон,Игрок
1966,bentlma01h,Макс Бентли,Игрок
1947,hewitwi01h,Уильям Хьюитт,Строитель
1961,waghofr01h,Фред Вагорн,Строитель
1949,rossar01h,Арт Росс,Игрок
1992,mathefr01h,Фрэнк Мэтерс,Строитель
1985,cheevge01h,Джерри Чиверс,Игрок
1952,mackami01h,Микки Макай,Игрок
1982,gilbero01h,Род Гилберт,Игрок
1952,cookbi01h,Билл Кук,Игрок
1962,huttobo01h,Баус Хаттон,Игрок
1977,ballaha01h,Гарольд Баллард,Строитель
1969,leadeal01h,&lt; &lt; Аль-Лидер &gt; &gt;,Строитель
1962,ruttaja01h,Джек Руттан,Игрок
1962,mcgimbi01h,Билли МакГимси,Игрок
1974,dundeto01h,Томми Дандердейл,Игрок
1945,bakerho01h,Хоби Бейкер,Игрок
1962,smithfr01h,Фрэнк Смит,Строитель
2005,costemu01h,Мюррей Костелло,Строитель
1958,cleghsp01h,Спраг Клегхорн,Игрок
1961,halljo01h,Джо Холл,Игрок
1993,pagefr01h,Фред Стр.,Строитель
1947,nighbfr01h,Фрэнк Нибор,Игрок
1975,baileac01h,Эйс Бейли,Игрок
1971,robergo02h,Горд Робертс,Игрок
1972,adamswe01h,Вестон Адамс,Строитель
2001,patricr01h,Крейг Патрик,Строитель
2007,messima01h,Марк Мессье,Игрок
1991,bossymi01h,Майк Босси,Игрок
1961,richama01h,Морис Ричард,Игрок
1978,tuttwi01h,Уильям Татт,Строитель
