playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
desjake01,,,Кен,Дежардин,,Кеннет Фредерик,,72.0,180.0,L,,10544.0,desjake01,,,1972.0,1975.0,D,1947.0,8.0,23.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
marjama01,,,Маси,Марьямаки,,,,74.0,184.0,L,20989,69041.0,marjama01,2005.0,2005.0,,,L,1985.0,1.0,16.0,Германия,,Пори,,,,,,
ferrape01,,,Питер,Ферраро,,Питер Джозеф,,70.0,180.0,Р,10466,1656.0,ferrape01,1995.0,2001.0,,,Р,1973.0,1.0,24.0,США,Нью-Йорк,Порт-Джефферсон,,,,,,
newelri01,,,Рик,Ньюэлл,,Ричард Гордон,,71.0,180.0,L,13839,8333.0,newelri01,1972.0,1973.0,1974.0,1974.0,D,1948.0,2.0,18.0,Канада,БМ,Виннипег,,,,,,
malarcl01,,,Клинт,Маларчук,,Клинт Реган,,72.0,185.0,L,18333,3340.0,malarcl01,1981.0,1991.0,,,G,1961.0,5.0,1.0,Канада,AB,Великий Прерий,,,,,,
bouilfr01,,,Фрэнсис,Буйлон,,Фрэнсис,,68.0,201.0,L,19401,23003.0,bouilfr01,1999.0,2011.0,,,D,1975.0,10.0,17.0,Канада,QC,Квебек,,,,,,
grievbr01,,,Брент,Грустно,,Брент Джей.,,73.0,202.0,L,10568,2036.0,grievbr01,1993.0,1996.0,,,L,1969.0,5.0,9.0,Канада,ВО ВСТРЕЧЕ,Ошава,,,,,,
chorsto01,,,Том,Шорске,,Томас П.,,73.0,212.0,Р,10254,969.0,chorsto01,1989.0,1999.0,,,L,1966.0,9.0,18.0,США,МН,Миннеаполис,,,,,,
millegr01,,,Грег,Миллиард,,Грегори Х.,,69.0,175.0,Р,18343,3718.0,millegr01,1978.0,1991.0,,,G,1957.0,6.0,25.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
phillch02,,,Крис,Филлипс,,Кристофер,,75.0,216.0,L,14923,19311.0,phillch02,1997.0,2011.0,,,D,1978.0,3.0,9.0,Канада,AB,Форт МакМюррей,,,,,,
reganla01,reganla01c,,Ларри,Реган,,Лоуренс Эмметт,,69.0,162.0,Р,14095,4512.0,reganla01,1956.0,1960.0,,,Р,1930.0,8.0,9.0,Канада,ВО ВСТРЕЧЕ,Северный залив,2009.0,3.0,9.0,Канада,ВО ВСТРЕЧЕ,Оттава
delorro01,,,Рон,Долорм,,Рональд Элмер,Начальник,74.0,185.0,Р,12431,1322.0,delorro01,1976.0,1984.0,1975.0,1975.0,Р,1955.0,9.0,3.0,Канада,SK,Северный Баттлфорд,,,,,,
fischro01,,,Рон,Фишер,,Рональд Александр,,74.0,195.0,Р,12595,6579.0,fischro01,1981.0,1982.0,,,D,1959.0,4.0,12.0,Канада,БК,Достоинство,,,,,,
hamilje01,,,Джефф,Гамильтон,,,,70.0,185.0,Р,20833,28229.0,hamilje01,2003.0,2008.0,,,C,1977.0,9.0,4.0,США,Ооо.,Дейтон,,,,,,
gustape02,,,Процент,Густафссон,,Процент,,74.0,190.0,L,10347,16603.0,gustape02,1996.0,1997.0,,,D,1970.0,6.0,6.0,Франция,,Оскаршамн,,,,,,
titcogo01,,,Горд,Titcomb,,Гордон,,71.0,186.0,L,,8714.0,titcogo01,,,1974.0,1974.0,L,1953.0,9.0,3.0,Канада,NB,Далхаузи,,,,,,
boydbi01,,,Билл,Бойд,,Уильям Г.,,70.0,185.0,Р,12078,24346.0,boydbi01,1926.0,1929.0,,,Р,1898.0,5.0,15.0,Канада,ВО ВСТРЕЧЕ,Белльвиль,1940.0,11.0,17.0,,,
meaghri01,,,Рик,Меагер,,Ричард Джозеф,,69.0,192.0,L,13692,3653.0,meaghri01,1979.0,1990.0,,,C,1953.0,11.0,2.0,Канада,ВО ВСТРЕЧЕ,Белльвиль,,,,,,
murrami02,,,Майк,Мюррей,,Майкл,,72.0,195.0,L,13814,3867.0,murrami02,1987.0,1987.0,,,C,1966.0,8.0,29.0,Канада,ВО ВСТРЕЧЕ,Кингстон,,,,,,
johnsno01,,,Норма,Джонсон,,Норман Брюс,,70.0,170.0,L,10962,2565.0,johnsno01,1957.0,1959.0,,,C,1932.0,11.0,27.0,Канада,SK,Мозговая Челюсть,,,,,,
mccaste01,mccaste01c,,Тед,Маккаскилл,,Эдвард Джоэл,,73.0,195.0,L,13601,10201.0,mccaste01,1967.0,1967.0,1972.0,1973.0,C,1936.0,10.0,29.0,Канада,ВО ВСТРЕЧЕ,Капустазазирование,,,,,,
coulsda01,,,Д'арси,Коулсон,,Д'Арси Джон,,71.0,175.0,Р,12346,22889.0,coulsda01,1930.0,1930.0,,,D,1908.0,2.0,17.0,Канада,ВО ВСТРЕЧЕ,Садбери,1996.0,4.0,13.0,Канада,QC,Ласквилль
wellsch01,,,Крис,Уэллс,,Кристофер,,78.0,223.0,L,11078,15582.0,wellsch01,1995.0,1999.0,,,C,1975.0,11.0,12.0,Канада,AB,Калгари,,,,,,
peterto01,,,Тоби,Петерсен,,,,70.0,197.0,L,17696,30633.0,peterto01,2000.0,2011.0,,,C,1978.0,10.0,27.0,США,МН,Миннеаполис,,,,,,
duponmi01,,,Мики,Дюпон,,,,70.0,186.0,Р,19831,29150.0,duponmi01,2001.0,2007.0,,,D,1980.0,4.0,15.0,Канада,AB,Калгари,,,,,,
jarviwe01,,,Уэс,Джарвис,,Уэсли Герберт,,71.0,185.0,L,13090,2515.0,jarviwe01,1979.0,1987.0,,,C,1958.0,5.0,30.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
willigo01,,,Горд,Уильямс,,Гордон Джеймс,,71.0,190.0,Р,14691,5737.0,willigo01,1981.0,1982.0,,,Р,1960.0,4.0,10.0,Канада,SK,Саскатун,,,,,,
simonbe01,,,Бен,Саймон,,,,72.0,195.0,L,14752,26157.0,simonbe01,2001.0,2005.0,,,C,1978.0,6.0,14.0,США,Ооо.,Шейкер Хайтс,,,,,,
mylesvi01,,,Вик,Майлс,,Виктор Роберт Уильям,,73.0,208.0,Р,13818,14596.0,mylesvi01,1942.0,1942.0,,,D,1915.0,11.0,12.0,Канада,SK,Мозговая Челюсть,,,,,,
jonssto01,,,Томас,Джонссон,,Томас,,70.0,185.0,L,13141,2592.0,jonssto01,1981.0,1988.0,,,D,1960.0,4.0,12.0,Франция,,Фалунь,,,,,,
kapanni01,,,Нико,Капанен,,,,69.0,180.0,L,16609,34083.0,kapanni01,2001.0,2007.0,,,C,1978.0,4.0,29.0,Германия,,Гаттула,,,,,,
tutenau01,,,Од,Tuten,,Одли Кендрик,Муравьи/тут,70.0,180.0,L,14590,14313.0,tutenau01,1941.0,1942.0,,,D,1915.0,1.0,14.0,США,AL,Предприятие,1994.0,5.0,7.0,,,
mcanete01,,,Тед,МакЭнили,,Эдвард Джозеф,,69.0,185.0,L,13582,3496.0,mcanete01,1972.0,1974.0,1975.0,1975.0,D,1950.0,11.0,7.0,Канада,БК,Кранбрук,,,,,,
ennisji01,,,Джим,Эннис,,Джеймс,,72.0,200.0,L,12551,1568.0,ennisji01,1987.0,1987.0,,,D,1967.0,7.0,10.0,Канада,AB,Парк Шервуд,,,,,,
behlidi01,,,Дик,Заклятие,,Кларенс Ричард,,73.0,195.0,Р,11950,16077.0,behlidi01,1940.0,1942.0,,,D,1915.0,3.0,16.0,Канада,ВО ВСТРЕЧЕ,Кухня,1994.0,7.0,24.0,Канада,ВО ВСТРЕЧЕ,Кухня
coxda01,,,Дэнни,Кокс,,Дэниел Смит,Молчаливый Дэнни,70.0,180.0,L,12358,1136.0,coxda01,1926.0,1933.0,,,L,1903.0,10.0,12.0,Канада,ВО ВСТРЕЧЕ,Маленькое течение,1982.0,8.0,8.0,,,
krahnbr01,,,Брент,Кран,,,,76.0,212.0,L,19564,48688.0,krahnbr01,2008.0,2008.0,,,G,1982.0,4.0,2.0,Канада,БМ,Виннипег,,,,,,
caldwry01,,,Райан,Колдвелл,,,,74.0,174.0,L,19759,51265.0,caldwry01,2005.0,2007.0,,,D,1981.0,6.0,15.0,Канада,БМ,Брендон,,,,,,
diached01,,,Эдвард,Диачук,,Эдвард Генри,,73.0,185.0,L,12454,10757.0,diached01,1960.0,1960.0,,,L,1936.0,8.0,16.0,Канада,AB,Вегревиль,,,,,,
martida01,,,Дарси,Мартини,,Дарси Р.,,76.0,220.0,L,11035,3438.0,martida01,1993.0,1993.0,,,D,1969.0,1.0,30.0,Канада,БК,Каслгар,,,,,,
campbgr01,,,Грегори,Кэмпбелл,,,,72.0,194.0,L,20534,55300.0,campbgr01,2003.0,2011.0,,,C,1983.0,12.0,17.0,Канада,ВО ВСТРЕЧЕ,Лондон,,,,,,
martise01,,,Сет,Мартин,,Сет,Волшебник,71.0,180.0,L,18607,11872.0,martise01,1967.0,1967.0,,,G,1933.0,5.0,4.0,Канада,БК,Россленд,,,,,,
rochetr01,,,Трэвис,Рош,,,,73.0,200.0,Р,20261,49768.0,rochetr01,2000.0,2006.0,,,D,1978.0,6.0,17.0,Канада,AB,Большой кэш,,,,,,
sauvema01,,,Макс.,Соув,,,,72.0,170.0,,,,sauvema01,2011.0,2011.0,,,C,1990.0,1.0,30.0,,,,,,,,,
racinbr01,,,Брюс,Расин,,Брюс Майкл,,72.0,170.0,L,18359,4435.0,racinbr01,1995.0,1995.0,,,G,1966.0,8.0,9.0,Канада,ВО ВСТРЕЧЕ,Корнуолл,,,,,,
snowsa01,,,Сэнди,Снег,,Уильям Александр,,72.0,175.0,Р,14391,10965.0,snowsa01,1968.0,1968.0,,,Р,1946.0,11.0,11.0,Канада,НС,Глейс-Бей,,,,,,
latalji01,,,Джири,Латальный,,Джири,,72.0,190.0,L,13321,2994.0,latalji01,1989.0,1991.0,,,D,1967.0,2.0,2.0,Чешская Республика,,Оломоук,,,,,,
krygito01,,,Тодд,Кригье,,Тодд Эндрю,,72.0,185.0,L,10845,2840.0,krygito01,1989.0,1997.0,,,L,1965.0,10.0,12.0,США,МИ,Нортвилль,,,,,,
lapoima01,,,Мартин,Lapointe,,Мартин,Бульдог,71.0,215.0,Р,10888,2962.0,lapoima01,1991.0,2007.0,,,Р,1973.0,9.0,12.0,Канада,QC,Вилье Сент-Пьер,,,,,,
vorosaa01,,,Аарон,Ворос,,,,75.0,178.0,L,20405,56813.0,vorosaa01,2007.0,2010.0,,,L,1981.0,7.0,2.0,Канада,БК,Ванкувер,,,,,,
morinst01,,,Стефан,Морин,,Стефан,,72.0,174.0,L,11142,3798.0,morinst01,1989.0,1993.0,,,C,1969.0,3.0,27.0,Канада,QC,Монреаль,1998.0,10.0,6.0,Германия,,
lemieja01,,,Жак,Лемье,,Жак Леонард,,74.0,190.0,Р,13371,10069.0,lemieja01,1967.0,1969.0,,,D,1943.0,4.0,8.0,Канада,QC,Матан,,,,,,
peterst01,,,Стив,Питерс,,Стивен Алан,,71.0,186.0,L,13969,7459.0,peterst01,1979.0,1979.0,,,C,1960.0,1.0,23.0,Канада,ВО ВСТРЕЧЕ,Питерборо,,,,,,
keefesh01,,,Шелдон,Киф,,,,71.0,185.0,Р,19167,42291.0,keefesh01,2000.0,2002.0,,,Р,1980.0,9.0,17.0,Канада,ВО ВСТРЕЧЕ,Брэмптон,,,,,,
alatami01,,,Мика,Алатало,,Мика Антеро,,72.0,202.0,L,17807,19175.0,alatami01,1999.0,2000.0,,,L,1971.0,6.0,11.0,Германия,,Оулу,,,,,,
wilsori01,wilsori01c,,Рик,Уилсон,,Ричард Гордон,,73.0,195.0,L,14707,10167.0,wilsori01,1973.0,1976.0,,,D,1950.0,8.0,10.0,Канада,SK,Принц Альберт,,,,,,
lojekma01,,,Мартин,Лоджек,,,,76.0,220.0,Р,20995,71738.0,lojekma01,2006.0,2007.0,,,D,1985.0,8.0,19.0,Чешская Республика,,Брно,,,,,,
brydgpa01,,,Пол,Бриджесы,,Пол,,71.0,180.0,Р,12133,638.0,brydgpa01,1986.0,1986.0,,,C,1965.0,6.0,21.0,Канада,ВО ВСТРЕЧЕ,Гельф,,,,,,
fausste01,,,Тед,Фаусс,,Теодор Уильям,,74.0,205.0,L,12573,6147.0,fausste01,1986.0,1987.0,,,D,1961.0,6.0,30.0,США,Нью-Йорк,Клинтон,,,,,,
bodietr01,,,Трой,Боди,,,,76.0,219.0,Р,21164,71949.0,bodietr01,2008.0,2010.0,,,Р,1985.0,1.0,25.0,Канада,БМ,Портаж &lt; &lt; Прери &gt; &gt;,,,,,,
cowicbr01,,,Брюс,Коуик,,Роберт Брюс,,73.0,200.0,L,12356,1132.0,cowicbr01,1973.0,1975.0,,,F,1951.0,8.0,18.0,Канада,БК,Виктория,,,,,,
brouwtr01,,,Трой,Брувер,,,,75.0,220.0,Р,21472,62527.0,brouwtr01,2006.0,2011.0,,,Р,1985.0,8.0,17.0,Канада,БК,Ванкувер,,,,,,
barrity01,,,Тайсон,Барри,,,,70.0,190.0,,,,barrity01,2011.0,2011.0,,,D,1991.0,7.0,26.0,,,,,,,,,
barrefr01,,,Фред,Барретт,,Фредерик Уильям,Свип,71.0,195.0,L,11922,218.0,barrefr01,1970.0,1983.0,,,D,1950.0,1.0,26.0,Канада,ВО ВСТРЕЧЕ,Оттава,,,,,,
leachst01,,,Стивен,Выщелачивание,,Стивен,,71.0,197.0,Р,10917,3043.0,leachst01,1985.0,1999.0,,,Р,1966.0,1.0,16.0,США,МЭТ,Кембридж,,,,,,
hagmama01,,,Матти,Хагман,,Матти Ристо Тапио,Хаки,72.0,183.0,L,12808,2087.0,hagmama01,1976.0,1981.0,1977.0,1978.0,C,1955.0,9.0,21.0,Германия,,Хельсинки,,,,,,
bourqch01,,,Крис,Бурк,,,,68.0,181.0,L,21291,78707.0,bourqch01,2007.0,2009.0,,,L,1986.0,1.0,29.0,США,МЭТ,Бостон,,,,,,
snowga01,,,Гарт,Снег,,Гарт И.,,75.0,200.0,L,18387,5073.0,snowga01,1993.0,2005.0,,,G,1969.0,7.0,28.0,США,МЭТ,Рентхем,,,,,,
speckfr01,,,Фред,Скетч,,Фредерик Эдмонстоун,,69.0,160.0,L,14402,5098.0,speckfr01,1968.0,1971.0,1972.0,1974.0,C,1947.0,7.0,22.0,Канада,ВО ВСТРЕЧЕ,Торольд,,,,,,
cavalpa01,,,Пол,Каваллини,,Пол Эдвард,Уолли,73.0,202.0,L,10234,864.0,cavalpa01,1986.0,1995.0,,,D,1965.0,10.0,13.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
mattejo01,,,Джо,Мэтт,,Иосиф,,71.0,165.0,Р,13565,29877.0,mattejo01,1919.0,1925.0,,,D,1893.0,3.0,6.0,Канада,QC,Бургет,1961.0,6.0,13.0,,,
abbotre01,,,Редж,Эбботт,,Реджинальд Стюарт,,71.0,164.0,L,11801,11431.0,abbotre01,1952.0,1952.0,,,C,1930.0,2.0,4.0,Канада,БМ,Виннипег,,,,,,
chouima01,,,Марк,Шуинар,,,,77.0,218.0,Р,10813,17671.0,chouima01,2000.0,2006.0,,,C,1977.0,5.0,6.0,Канада,QC,Шарльбур,,,,,,
laplada01,,,Дэррил,Лапланет,,Дэррил,,72.0,198.0,L,10979,19361.0,laplada01,1997.0,1999.0,,,C,1977.0,3.0,28.0,Канада,AB,Калгари,,,,,,
tarnsdi01,,,Дик,Тарнстром,,,,73.0,205.0,L,10417,15994.0,tarnsdi01,2001.0,2007.0,,,D,1975.0,1.0,20.0,Франция,,Солна,,,,,,
,,norribr01h,Брюс,Норрис,,Брюс А.,,,,,B196902,,,,,,,,1924.0,2.0,19.0,США,Ил,Чикаго,1986.0,1.0,1.0,,,
titovge01,,,Немецкий,Титов,,Немецкий,,73.0,203.0,L,10443,5411.0,titovge01,1993.0,2001.0,,,L,1965.0,10.0,16.0,Россия,,Москва,,,,,,
jamesco01,,,Коннор,Джеймс,,,,70.0,180.0,Р,20817,54753.0,jamesco01,2005.0,2008.0,,,L,1982.0,8.0,25.0,Канада,AB,Калгари,,,,,,
makich01,,,Чико,Маки,,Рональд Патрик,,70.0,170.0,Р,13496,3337.0,makich01,1960.0,1975.0,,,Р,1939.0,8.0,17.0,Канада,ВО ВСТРЕЧЕ,Солт Сте. Мари,,,,,,
lessafr01,,,Фрэнсис,Мультфильм,,,,75.0,235.0,Р,10999,29682.0,lessafr01,2001.0,2010.0,,,D,1979.0,5.0,30.0,Канада,QC,Монреаль,,,,,,
krepska01,,,Камил,Креп,,,,74.0,194.0,Р,20909,57178.0,krepska01,2006.0,2009.0,,,C,1984.0,11.0,18.0,Чешская Республика,,Литомерес,,,,,,
petroro02,,,Рональд,Петровички,,,,71.0,190.0,Р,10515,28802.0,petroro02,2000.0,2006.0,,,Р,1977.0,2.0,15.0,Словакия,,Зилина,,,,,,
zalesmi01,,,Мирославия,Залесак,,,,72.0,200.0,L,16560,37004.0,zalesmi01,2002.0,2003.0,,,Р,1980.0,1.0,2.0,Словакия,,Скалика,,,,,,
mcraeba01,,,Бэзил,Макрей,,Базил Пол,Баз,74.0,210.0,L,11089,3636.0,mcraeba01,1981.0,1996.0,,,L,1961.0,1.0,5.0,Канада,ВО ВСТРЕЧЕ,Бивертон,,,,,,
sobchde01,,,Дэннис,Собчук,,Деннис Джеймс,Грейхаунд,74.0,176.0,L,14392,5076.0,sobchde01,1979.0,1982.0,1974.0,1978.0,C,1954.0,1.0,12.0,Канада,SK,Лэнг,,,,,,
northba01,,,Бальди,Норткотт,,Лоуренс МакФарлейн,,72.0,184.0,L,13863,4002.0,northba01,1928.0,1938.0,,,L,1908.0,9.0,7.0,Канада,AB,Калгари,1986.0,11.0,7.0,,,
lattada01,,,Дэвид,Латта,,Дэвид Аллан,,73.0,190.0,L,10902,2997.0,lattada01,1985.0,1990.0,,,L,1967.0,1.0,3.0,Канада,ВО ВСТРЕЧЕ,Громовая бухта,,,,,,
roupema01,,,Магнус,Рупе,,Магнус,,72.0,189.0,L,14183,6327.0,roupema01,1987.0,1988.0,,,L,1963.0,3.0,23.0,Франция,,Стокгольм,,,,,,
morroke01,,,Кен,Морроу,,Кеннет,Волкман,76.0,210.0,Р,13786,3813.0,morroke01,1979.0,1988.0,,,D,1956.0,10.0,17.0,США,МИ,Флинт,,,,,,
lefebpa01,,,Патрис,Лефевр,,Патрис,,66.0,160.0,L,19276,3076.0,lefebpa01,1998.0,1998.0,,,Р,1967.0,6.0,28.0,Канада,QC,Монреаль,,,,,,
stasivi01,stasivi01c,,Вик,Стазиук,,Виктор Джон,Йоги,72.0,185.0,L,14436,5153.0,stasivi01,1949.0,1962.0,,,L,1929.0,5.0,23.0,Канада,AB,Летбридж,,,,,,
molinla01,,,Ларс,Молоин,,Ларс,,72.0,180.0,L,13758,3766.0,molinla01,1981.0,1983.0,,,L,1956.0,5.0,7.0,Франция,,Орнскольдсвик,,,,,,
peltovi01,,,Вилье,Пелтонен,,Вилье,,71.0,182.0,L,14888,4223.0,peltovi01,1995.0,2008.0,,,L,1973.0,5.0,24.0,Германия,,Вантаа,,,,,,
clarkbo01,,clarkbo01h,Бобби,Кларк,,Роберт Эрл,Кларк.,70.0,185.0,L,P198701,1019.0,clarkbo01,1969.0,1983.0,,,C,1949.0,8.0,13.0,Канада,БМ,Флин Флон,,,,,,
fitzpro01,,,Росс,Фитцпатрик,,Росс Эдвард,,72.0,195.0,L,12600,1693.0,fitzpro01,1982.0,1985.0,,,C,1960.0,10.0,7.0,Канада,БК,Пэнтиктон,,,,,,
gilleha01,,,Хамми,Гиллеспи,,Дональд Стюарт,,70.0,170.0,Р,,,,,,,,D,1898.0,8.0,23.0,Канада,БМ,Виннипег,,,,,,
olivemu01,olivemu01c,,Мюррей,Оливер,,Мюррей Клиффорд,Музз,70.0,170.0,L,13887,4074.0,olivemu01,1957.0,1974.0,,,C,1937.0,11.0,14.0,Канада,ВО ВСТРЕЧЕ,Гамильтон,,,,,,
ellerla01,,,Ларс,Эллер,,,,72.0,198.0,L,,105385.0,ellerla01,2009.0,2011.0,,,C,1989.0,5.0,8.0,Дания,,Родовр,,,,,,
dopitji01,,,Джири,Допита,,,,76.0,210.0,L,16536,43527.0,dopitji01,2001.0,2002.0,,,F,1968.0,12.0,2.0,Чешская Республика,,Сумперк,,,,,,
smrkest01,,,Стэн,Смрэк,,Стэнли,,71.0,180.0,L,14385,10051.0,smrkest01,1956.0,1957.0,,,L,1928.0,9.0,2.0,Югославия,,Белград,1977.0,4.0,13.0,Канада,ВО ВСТРЕЧЕ,Торонто
halisma01,,,Мэтт,Халискхук,,,,71.0,173.0,Р,22322,80248.0,halisma01,2008.0,2011.0,,,Р,1988.0,6.0,1.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
richtba01,,,Барри,Рихтер,,Бэррон Патрик,,74.0,200.0,L,11377,4562.0,richtba01,1995.0,2000.0,,,D,1970.0,9.0,11.0,США,ЖИ,Мэдисон,,,,,,
reidgo01,,,Горд,Рид,,Гордон Джон,,70.0,195.0,L,14100,16180.0,reidgo01,1936.0,1936.0,,,D,1912.0,2.0,19.0,Канада,ВО ВСТРЕЧЕ,Гора Альберт,,,,,,
larospa01,,,Пол,Лароуз,,Пол,,68.0,160.0,Р,,8685.0,larospa01,,,1972.0,1974.0,Р,1950.0,1.0,11.0,Канада,QC,Норанда,,,,,,
surmada01,,,Дэмиан,Сурма,,,,70.0,200.0,L,19234,42445.0,surmada01,2002.0,2003.0,,,L,1981.0,1.0,22.0,США,МИ,Парк Линкольн,,,,,,
ellisry01,,,Райан,Эллис,,,,70.0,179.0,,,,ellisry01,2011.0,2011.0,,,D,1991.0,1.0,3.0,,,,,,,,,
hollwry01,,,Райан,Холвэг,,,,71.0,210.0,L,20414,50646.0,hollwry01,2005.0,2010.0,,,C,1983.0,4.0,23.0,США,КА,Дауни,,,,,,
darkmi01,,,Майкл,Тёмный,,Майкл,,75.0,210.0,Р,12407,1257.0,darkmi01,1986.0,1987.0,,,D,1963.0,9.0,17.0,Канада,ВО ВСТРЕЧЕ,Сарния,,,,,,
keaed01,,,Эд,Киа,,Эдриан Джозеф,,75.0,200.0,L,13161,2657.0,keaed01,1973.0,1982.0,,,D,1948.0,1.0,19.0,Нидерланды,,Уэсп,1999.0,8.0,31.0,Канада,ВО ВСТРЕЧЕ,
ashtobr01,,,Брент,Эштон,,Брент Кеннет,Эш,73.0,210.0,L,10039,119.0,ashtobr01,1979.0,1992.0,,,L,1960.0,5.0,18.0,Канада,SK,Саскатун,,,,,,
malhoma01,,,Мэнни,Малхотра,,Эммануэль,,74.0,215.0,L,16822,25931.0,malhoma01,1998.0,2011.0,,,C,1980.0,5.0,18.0,Канада,ВО ВСТРЕЧЕ,Миссиссауга,,,,,,
lokotvl01,,,Владимир,Локотко,,,,,,,,60092.0,lokotvl01,,,1977.0,1977.0,D,1954.0,7.0,18.0,,,,,,,,,
cluttca01,,,Кэл,Клатербак,,,,71.0,213.0,Р,21995,76786.0,cluttca01,2007.0,2011.0,,,Р,1987.0,11.0,18.0,Канада,ВО ВСТРЕЧЕ,Удачно.,,,,,,
evansch01,,,Крис,Эванс,,Кристофер Брюс,Большой индеец,69.0,180.0,L,12558,1596.0,evansch01,1969.0,1974.0,1975.0,1977.0,D,1946.0,9.0,14.0,Канада,ВО ВСТРЕЧЕ,Торонто,2000.0,5.0,9.0,,,
salakal01,,,Александр,Салак,,,,73.0,189.0,L,,89363.0,salakal01,2009.0,2009.0,,,G,1987.0,1.0,5.0,Чешская Республика,,Страконица,,,,,,
kovinvl01,,,Владимир,Ковин,,,,,,,,60071.0,kovinvl01,,,1978.0,1978.0,,1954.0,6.0,20.0,,,,,,,,,
nilanch01,,,Крис,Нилан,,Кристофер Джон,Пристёгнутые костюмы,72.0,205.0,Р,11197,3975.0,nilanch01,1979.0,1991.0,,,Р,1958.0,2.0,9.0,США,МЭТ,Бостон,,,,,,
giontbr01,,,Брайан,Гионта,,,,67.0,175.0,Р,16758,35504.0,giontbr01,2001.0,2011.0,,,Р,1979.0,1.0,18.0,США,Нью-Йорк,Рочестер,,,,,,
hickswa01,,,Уэйн,Хикс,,Уэйн Уилсон,,71.0,185.0,Р,12936,2271.0,hickswa01,1959.0,1967.0,,,Р,1937.0,4.0,9.0,США,WA,Абердин,,,,,,
abrahch01,,,Кристер,Абрахамссон,,Кристер,,72.0,180.0,L,,5932.0,abrahch01,,,1974.0,1976.0,G,1947.0,4.0,8.0,Франция,,Умеа,,,,,,
pirribr01,,,Брендон,Пирри,,,,72.0,160.0,,,,pirribr01,2010.0,2011.0,,,C,1991.0,4.0,19.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
muellch01,,,Крис,Мюллер,,,,70.0,180.0,,,,muellch01,2010.0,2011.0,,,C,1986.0,3.0,6.0,США,Нью-Йорк,Западная Сенека,,,,,,
ullmano01,,ullmano01h,Норма,Ульман,,Норман Виктор Александр,,70.0,175.0,L,P198203,5516.0,ullmano01,1955.0,1974.0,1975.0,1976.0,C,1935.0,12.0,26.0,Канада,AB,Протест,,,,,,
mcglydi01,,,Дик,МакГлинн,,Ричард Энтони,,74.0,185.0,Р,,11708.0,mcglydi01,,,1972.0,1972.0,D,1948.0,7.0,19.0,США,МЭТ,Медфорд,,,,,,
saboubo01,,,Боб,Сабурин,,Роберт,Sab,69.0,177.0,L,14206,11446.0,saboubo01,1951.0,1951.0,,,L,1933.0,3.0,17.0,Канада,ВО ВСТРЕЧЕ,Садбери,,,,,,
