playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
wensijo01,1980,1,QUE,NHL,L,53.0,6.0,3.0,9.0,124.0,-14.0,0.0,,0.0,,1.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
semenan01,1995,1,PHI,NHL,C,44.0,3.0,13.0,16.0,14.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,55.0,,,,,,,,,,,,
migayru01,1949,1,TOR,NHL,C,18.0,1.0,5.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
podeish01,2001,1,COL,NHL,Р,41.0,6.0,6.0,12.0,39.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,43.0,,,,,,,,,,,,
huntema01,1987,1,STL,NHL,Р,66.0,32.0,31.0,63.0,136.0,-6.0,14.0,13.0,0.0,0.0,0.0,1.0,164.0,5.0,2.0,3.0,5.0,24.0,-4.0,1.0,2.0,0.0,0.0,0.0,7.0
martipa01,2008,1,NJD,NHL,D,73.0,5.0,28.0,33.0,36.0,21.0,2.0,16.0,0.0,1.0,1.0,,107.0,7.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
hoguebe01,1995,1,TOR,NHL,L,44.0,12.0,25.0,37.0,68.0,6.0,3.0,8.0,0.0,0.0,5.0,0.0,94.0,,,,,,,,,,,,
duffdi01,1964,1,NYR,NHL,L,29.0,3.0,9.0,12.0,20.0,,1.0,,0.0,,0.0,1.0,,,,,,,,,,,,,
snepsha01,1988,1,VAN,NHL,D,59.0,0.0,8.0,8.0,69.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,7.0,0.0,1.0,1.0,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,7.0
cleghsp01,1925,1,BOS,NHL,D,28.0,6.0,5.0,11.0,49.0,,,,,,,,,,,,,,,,,,,,
mirondm01,1992,1,TOR,NHL,D,59.0,7.0,24.0,31.0,40.0,-1.0,4.0,10.0,0.0,0.0,1.0,1.0,105.0,14.0,1.0,2.0,3.0,2.0,-4.0,1.0,1.0,0.0,0.0,0.0,11.0
fiddlve01,2011,1,DAL,NHL,C,82.0,8.0,13.0,21.0,60.0,-13.0,0.0,0.0,0.0,1.0,1.0,,123.0,,,,,,,,,,,,
rypieri01,2005,1,VAN,NHL,C,5.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.0,,,,,,,,,,,,
rayro01,2000,1,BUF,NHL,Р,63.0,4.0,6.0,10.0,210.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hillmla01,1974,1,CLC,WHA,D,77.0,0.0,16.0,16.0,83.0,-6.0,0.0,,0.0,,0.0,,151.0,5.0,1.0,3.0,4.0,0.0,,,,,,1.0,
duponmi01,2001,1,CAL,NHL,D,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
daniesc01,1998,1,NJD,NHL,L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
francro01,1995,1,PIT,NHL,C,77.0,27.0,92.0,119.0,56.0,25.0,12.0,42.0,1.0,1.0,4.0,0.0,158.0,11.0,3.0,6.0,9.0,4.0,3.0,2.0,3.0,0.0,1.0,1.0,23.0
nielsch01,2000,1,CBS,NHL,L,29.0,4.0,5.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,,,,,,,,,,,,
minkgr01,2008,1,WAS,NHL,L,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,,,,,,,,,,,
chistst01,2002,1,ANA,NHL,L,79.0,12.0,18.0,30.0,54.0,4.0,3.0,7.0,0.0,0.0,2.0,0.0,114.0,21.0,4.0,2.0,6.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,33.0
montast01,2008,1,AND,NHL,D,65.0,4.0,16.0,20.0,125.0,14.0,0.0,1.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,
hjalmni01,2011,1,CHI,NHL,D,69.0,1.0,14.0,15.0,14.0,9.0,0.0,0.0,0.0,1.0,0.0,,65.0,6.0,0.0,1.0,1.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0
reeseje01,1992,1,CAL,NHL,G,26.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brunemu01,1940,1,DET,NHL,Р,45.0,11.0,17.0,28.0,12.0,,,,,,,,,9.0,2.0,1.0,3.0,2.0,,,,,,,
westfed01,1977,1,NYI,NHL,Р,71.0,5.0,19.0,24.0,14.0,7.0,0.0,,1.0,,1.0,1.0,72.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
chriser01,2011,1,NYR,NHL,C,20.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,10.0,,,,,,,,,,,,
lajeuse01,1974,1,PHI,NHL,D,5.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,,0.0,0.0,6.0,,,,,,,,,,,,
dayha01,1926,1,TRS,NHL,Л/Д,44.0,11.0,5.0,16.0,50.0,,,,,,,,,,,,,,,,,,,,
adamske01,1999,1,TOR,NHL,C,52.0,5.0,8.0,13.0,39.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,12.0,1.0,0.0,1.0,7.0,-2.0,0.0,0.0,1.0,0.0,0.0,13.0
neufera01,1979,1,HAR,NHL,Р,8.0,1.0,0.0,1.0,0.0,-3.0,0.0,,0.0,,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,
mcgilda01,1996,1,EDM,NHL,D,73.0,6.0,16.0,22.0,52.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,139.0,12.0,0.0,5.0,5.0,24.0,9.0,0.0,1.0,0.0,0.0,0.0,20.0
gunnaca01,2011,1,TOR,NHL,D,76.0,4.0,15.0,19.0,20.0,-9.0,0.0,6.0,0.0,0.0,0.0,,89.0,,,,,,,,,,,,
mccorco01,2008,1,COL,NHL,C,55.0,1.0,11.0,12.0,92.0,-5.0,0.0,0.0,0.0,1.0,0.0,,66.0,,,,,,,,,,,,
richtda01,1982,1,MNS,NHL,D,6.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0,0.0,3.0,,,,,,,,,,,,
whiteia01,2011,1,DET,NHL,D,77.0,7.0,25.0,32.0,22.0,23.0,0.0,10.0,0.0,0.0,0.0,,196.0,5.0,1.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,7.0
bowerjo01,1958,1,TOR,NHL,G,39.0,0.0,0.0,0.0,2.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,,,,,,,
butsavi01,1992,1,PHI,NHL,C,52.0,2.0,14.0,16.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,,,,,,,,,,,
mancama01,2006,1,BUF,NHL,Р,3.0,0.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,
nannelo01,1968,1,MNS,NHL,D,41.0,2.0,12.0,14.0,47.0,-9.0,1.0,,1.0,,0.0,0.0,71.0,,,,,,,,,,,,
dubech01,1996,1,NYR,NHL,C,27.0,1.0,1.0,2.0,4.0,-4.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
suttoan01,2000,1,MIN,NHL,D,69.0,3.0,4.0,7.0,131.0,-11.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,
lalonne01,1909,2,REN,NHA,,5.0,22.0,0.0,22.0,16.0,,,,,,,,,,,,,,,,,,,,
scottla01,1922,1,SAC,WCHL,L,21.0,7.0,6.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,
ottojo01,1986,1,CAL,NHL,C,68.0,19.0,31.0,50.0,185.0,8.0,5.0,,0.0,,1.0,0.0,127.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,,0.0,,0.0,3.0
stackro01,1972,1,DET,NHL,D,78.0,5.0,29.0,34.0,82.0,22.0,0.0,,0.0,,0.0,1.0,129.0,,,,,,,,,,,,
archayv01,1972,1,PHB,WHA,G,6.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,,,,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
shervgo01,1987,1,HAR,NHL,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
campbco01,1981,1,VAN,NHL,D,47.0,0.0,8.0,8.0,131.0,4.0,0.0,,0.0,,0.0,0.0,35.0,16.0,2.0,2.0,4.0,89.0,,0.0,,0.0,,1.0,
westrpa01,1976,2,BIR,WHA,D,34.0,1.0,11.0,12.0,48.0,8.0,0.0,,0.0,,,,24.0,,,,,,,,,,,,
granato01,1991,1,LAK,NHL,L,80.0,39.0,29.0,68.0,187.0,4.0,7.0,8.0,2.0,2.0,8.0,1.0,223.0,6.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0
komismi01,2010,1,TOR,NHL,D,75.0,1.0,9.0,10.0,86.0,-8.0,0.0,0.0,0.0,0.0,0.0,,48.0,,,,,,,,,,,,
pothibr01,2006,1,WAS,NHL,D,72.0,3.0,25.0,28.0,44.0,-11.0,2.0,13.0,0.0,0.0,0.0,,118.0,,,,,,,,,,,,
cunnera01,1986,1,PIT,NHL,L,79.0,26.0,27.0,53.0,142.0,14.0,3.0,,2.0,,5.0,0.0,169.0,,,,,,,,,,,,
wilsodo01,1977,1,CHI,NHL,D,77.0,14.0,20.0,34.0,72.0,11.0,5.0,,0.0,,2.0,2.0,203.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
mcdonan01,2003,1,ANA,NHL,L,79.0,9.0,21.0,30.0,24.0,-13.0,2.0,7.0,1.0,0.0,1.0,1.0,162.0,,,,,,,,,,,,
moreaet01,2007,1,EDM,NHL,L,25.0,5.0,4.0,9.0,39.0,-4.0,1.0,1.0,0.0,0.0,0.0,,54.0,,,,,,,,,,,,
gilmodo01,1985,1,STL,NHL,C,74.0,25.0,28.0,53.0,41.0,-3.0,2.0,,1.0,,5.0,0.0,183.0,19.0,9.0,12.0,21.0,25.0,3.0,1.0,,2.0,,2.0,55.0
edleral01,2006,1,VAN,NHL,D,22.0,1.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,,10.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
dazeer01,1995,1,CHI,NHL,L,80.0,30.0,23.0,53.0,18.0,16.0,2.0,4.0,0.0,0.0,2.0,0.0,167.0,10.0,3.0,5.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,32.0
duchega01,1982,1,WAS,NHL,L,77.0,18.0,19.0,37.0,52.0,15.0,0.0,,1.0,,6.0,0.0,126.0,4.0,1.0,1.0,2.0,4.0,,0.0,,0.0,,0.0,
gueribi01,1992,1,NJD,NHL,Р,65.0,14.0,20.0,34.0,63.0,14.0,0.0,1.0,0.0,0.0,2.0,0.0,123.0,5.0,1.0,1.0,2.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0
mackere01,1926,1,NYR,NHL,D,34.0,0.0,0.0,0.0,16.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,
crawfma01,1983,1,VAN,NHL,L,19.0,0.0,1.0,1.0,9.0,0.0,0.0,,0.0,,0.0,0.0,13.0,,,,,,,,,,,,
mohnsdo01,1971,1,MNS,NHL,D,78.0,6.0,30.0,36.0,82.0,6.0,4.0,,0.0,,3.0,0.0,143.0,4.0,1.0,2.0,3.0,10.0,,1.0,,0.0,,0.0,
skinnal01,1916,1,TBS,NHA,,14.0,5.0,2.0,7.0,49.0,,,,,,,,,,,,,,,,,,,,
whitmka01,1989,1,HAR,NHL,G,9.0,0.0,1.0,1.0,4.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,
dalgabr01,1994,1,NYI,NHL,Р,22.0,3.0,2.0,5.0,14.0,-8.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,,,,,,,,,,,,
breweer01,2002,1,EDM,NHL,D,80.0,8.0,21.0,29.0,45.0,-11.0,1.0,12.0,0.0,0.0,1.0,0.0,147.0,6.0,1.0,3.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0
corriyv01,1987,1,WAS,NHL,L,44.0,10.0,9.0,19.0,84.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,13.0,1.0,2.0,3.0,30.0,-2.0,0.0,0.0,0.0,0.0,0.0,14.0
connoti01,2000,1,NYI,NHL,C,82.0,10.0,31.0,41.0,42.0,-14.0,5.0,14.0,0.0,1.0,0.0,0.0,171.0,,,,,,,,,,,,
headga01,1967,1,DET,NHL,Р,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,
gaulije01,1984,1,QUE,NHL,L,22.0,3.0,3.0,6.0,8.0,2.0,0.0,,0.0,,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
browndu01,2011,1,LAK,NHL,Р,82.0,22.0,32.0,54.0,53.0,18.0,9.0,7.0,1.0,2.0,6.0,,214.0,20.0,8.0,12.0,20.0,34.0,16.0,1.0,3.0,2.0,3.0,3.0,59.0
woytobo01,1974,1,WIJ,WHA,D,24.0,0.0,4.0,4.0,8.0,-3.0,0.0,,0.0,,0.0,,11.0,,,,,,,,,,,,
seiliri01,1984,1,BUF,NHL,Р,73.0,16.0,15.0,31.0,86.0,30.0,2.0,,3.0,,3.0,0.0,118.0,5.0,4.0,1.0,5.0,4.0,2.0,0.0,,0.0,,0.0,11.0
cookema01,2010,1,PIT,NHL,L,67.0,12.0,18.0,30.0,129.0,14.0,0.0,0.0,3.0,3.0,2.0,,95.0,,,,,,,,,,,,
coopejo01,1935,1,NYR,NHL,D,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
chadjo01,1945,1,CHI,NHL,Р,13.0,0.0,1.0,1.0,2.0,,,,,,,,,3.0,0.0,1.0,1.0,0.0,,,,,,,
lacomno01,1990,1,PHI,NHL,Р,74.0,11.0,20.0,31.0,27.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,91.0,,,,,,,,,,,,
quintst01,1988,1,BOS,NHL,D,26.0,0.0,1.0,1.0,29.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,,,,,,,,,,,,
vanbijo01,1981,1,NYR,NHL,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,
schocro01,1964,1,BOS,NHL,C,33.0,4.0,7.0,11.0,14.0,,1.0,,0.0,,0.0,0.0,,,,,,,,,,,,,
trembgi01,1960,1,MTL,NHL,L,45.0,7.0,11.0,18.0,4.0,,,,,,,,,6.0,1.0,3.0,4.0,0.0,,,,,,0.0,
lafrape01,1973,1,CLF,NHL,L,65.0,7.0,7.0,14.0,14.0,-28.0,0.0,,0.0,,0.0,0.0,67.0,,,,,,,,,,,,
oatesad01,2001,2,PHI,NHL,C,14.0,3.0,7.0,10.0,6.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,2.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,4.0
carrge01,1975,1,LAK,NHL,L,38.0,8.0,11.0,19.0,16.0,-1.0,0.0,,0.0,,1.0,1.0,61.0,,,,,,,,,,,,
hampste01,1972,1,MFS,WHA,C,77.0,17.0,45.0,62.0,20.0,,4.0,,0.0,,2.0,,,5.0,3.0,1.0,4.0,0.0,,0.0,,0.0,,0.0,
giroucl01,2009,1,PHI,NHL,Р,82.0,16.0,31.0,47.0,23.0,-9.0,8.0,13.0,0.0,0.0,2.0,,145.0,23.0,10.0,11.0,21.0,4.0,7.0,3.0,4.0,0.0,1.0,2.0,47.0
evansdo01,1991,1,WIN,NHL,L,30.0,7.0,7.0,14.0,68.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
milleaa01,2005,1,LAK,NHL,D,56.0,0.0,8.0,8.0,27.0,-6.0,0.0,1.0,0.0,1.0,0.0,,32.0,,,,,,,,,,,,
pandoja01,2005,1,NJD,NHL,Р,82.0,10.0,10.0,20.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,,116.0,9.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0
hossama02,2007,2,PHO,NHL,L,14.0,0.0,0.0,0.0,4.0,-6.0,0.0,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,,,
larwado01,1974,1,HOU,WHA,Р,76.0,22.0,14.0,36.0,59.0,26.0,0.0,,0.0,,,,140.0,13.0,3.0,1.0,4.0,8.0,,,,,,0.0,
marapa01,2003,1,PHO,NHL,D,81.0,6.0,36.0,42.0,48.0,-11.0,1.0,22.0,0.0,2.0,0.0,0.0,140.0,,,,,,,,,,,,
wallije01,1999,1,DET,NHL,D,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
terbepa01,1972,1,BUF,NHL,D,42.0,0.0,7.0,7.0,8.0,7.0,0.0,,0.0,,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
grachev01,2010,1,NYR,NHL,C,8.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,3.0,,,,,,,,,,,,
mitchhe01,1925,1,BOS,NHL,D,26.0,3.0,0.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,
lapoiri01,1984,1,LAK,NHL,D,73.0,4.0,13.0,17.0,46.0,-10.0,0.0,,0.0,,1.0,0.0,69.0,,,,,,,,,,,,
walkego01,1986,1,NYR,NHL,L,1.0,1.0,0.0,1.0,4.0,2.0,0.0,,0.0,,0.0,0.0,1.0,,,,,,,,,,,,
donatte01,1997,1,BOS,NHL,L,79.0,16.0,23.0,39.0,54.0,6.0,3.0,7.0,0.0,0.0,5.0,1.0,129.0,5.0,0.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0
leverdo01,1986,1,BUF,NHL,L,10.0,3.0,2.0,5.0,4.0,-3.0,3.0,,0.0,,1.0,0.0,8.0,,,,,,,,,,,,
fonteva01,1962,1,DET,NHL,L,67.0,6.0,14.0,20.0,2.0,,,,,,,,,11.0,0.0,0.0,0.0,2.0,,,,,,0.0,
greentr01,1997,1,NYI,NHL,C,54.0,14.0,12.0,26.0,66.0,-19.0,8.0,7.0,0.0,0.0,2.0,1.0,99.0,,,,,,,,,,,,
gusaral01,1998,1,COL,NHL,D,54.0,3.0,10.0,13.0,24.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
macinal01,1992,1,CAL,NHL,D,50.0,11.0,43.0,54.0,61.0,15.0,7.0,27.0,0.0,2.0,4.0,0.0,201.0,6.0,1.0,6.0,7.0,10.0,-4.0,1.0,4.0,0.0,0.0,0.0,25.0
lapiema01,2005,1,MTL,NHL,C,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,
armstbo01,1956,1,BOS,NHL,D,57.0,1.0,15.0,16.0,79.0,,,,,,,,,10.0,0.0,3.0,3.0,10.0,,,,,,,
