coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
hartlbo01c,1998,COL,NHL,1,,82,44,28,10,19.0,11.0,8.0,0.0
patrifr01c,1919,VML,PCHA,1,,22,11,11,0,2.0,1.0,1.0,0.0
laviope01c,2007,CAR,NHL,1,,82,43,33,6,,,,
lemaija01c,2010,NJD,NHL,2,,49,29,17,3,,,,
tessior01c,1984,CHI,NHL,1,,53,22,28,3,,,,
dayha01c,1948,TOR,NHL,1,,60,22,25,13,9.0,8.0,1.0,0.0
bowmasc01c,1967,STL,NHL,2,,58,23,21,14,18.0,8.0,10.0,0.0
quinnpa01c,1992,VAN,NHL,1,,84,46,29,9,12.0,6.0,6.0,0.0
reaybi01c,1973,CHI,NHL,1,,78,41,14,23,11.0,6.0,5.0,0.0
murrate01c,1996,PHI,NHL,1,,82,45,24,13,19.0,12.0,7.0,0.0
bergemi03c,1989,QUE,NHL,1,,80,12,61,7,,,,
ingraro01c,1977,IND,WHA,1,,51,16,31,4,,,,
patrile01c,1918,VA2,PCHA,1,,20,7,13,0,,,,
quinnmi01c,1913,QU1,NHA,1,,20,12,8,0,,,,
neilsro01c,1991,NYR,NHL,1,,80,50,25,5,13.0,6.0,7.0,0.0
lemaija01c,1984,MTL,NHL,1,,80,41,27,12,12.0,6.0,6.0,0.0
rossar01c,1926,BOS,NHL,1,,44,21,20,3,8.0,2.0,2.0,4.0
hartce01c,1928,MTL,NHL,1,,44,22,7,15,3.0,0.0,3.0,0.0
quinnpa01c,2009,EDM,NHL,1,,82,27,47,8,,,,
ruffli01c,1998,BUF,NHL,1,,82,37,28,17,21.0,14.0,7.0,0.0
burnspa01c,1992,TOR,NHL,1,,84,44,29,11,21.0,11.0,10.0,0.0
murraan01c,2006,STL,NHL,2,,54,27,18,9,,,,
wilsojo01c,1975,CLC,WHA,1,,80,35,40,5,3.0,0.0,3.0,0.0
smithfl01c,1976,BUF,NHL,1,,80,48,24,8,6.0,2.0,4.0,0.0
babcomi01c,2010,DET,NHL,1,,82,47,25,19,11.0,7.0,4.0,0.0
adamsja01c,1942,DET,NHL,1,,50,25,14,11,10.0,8.0,2.0,0.0
gallage01c,2005,CBS,NHL,1,,82,35,43,4,,,,
adamsja01c,1932,DET,NHL,1,,48,25,15,8,4.0,2.0,2.0,0.0
sherofr01c,1972,PHI,NHL,1,,78,37,30,11,11.0,5.0,6.0,0.0
malonph01c,1973,VAN,NHL,2,,37,15,18,4,,,,
querrch01c,1922,TRS,NHL,2,,19,11,7,1,,,,
perrydo01c,1981,LAK,NHL,2,,38,11,17,10,10.0,4.0,6.0,0.0
mauripa01c,2001,CAR,NHL,1,,82,35,31,16,23.0,13.0,10.0,0.0
blaketo01c,1960,MTL,NHL,1,,70,41,19,10,6.0,2.0,4.0,0.0
johnsed01c,1994,PIT,NHL,1,,48,29,16,3,12.0,5.0,7.0,0.0
dayha01c,1945,TOR,NHL,1,,50,19,24,7,,,,
burnsch01c,1969,MNS,NHL,2,,44,10,22,12,6.0,2.0,4.0,0.0
murraan01c,2007,STL,NHL,1,,82,33,36,13,,,,
trotzba01c,2010,NAS,NHL,1,,82,44,27,11,12.0,6.0,6.0,0.0
reaybi01c,1965,CHI,NHL,1,,70,37,25,8,6.0,2.0,4.0,0.0
kelleja01c,1975,NEW,WHA,1,,33,14,16,3,,,,
tippeda01c,2006,DAL,NHL,1,,82,50,25,7,7.0,3.0,4.0,0.0
shawbr02c,1974,EDO,WHA,1,,59,30,26,3,,,,
macledo02c,1996,FLO,NHL,1,,82,35,28,19,5.0,1.0,4.0,0.0
cookbi01c,1952,NYR,NHL,1,,70,17,37,16,,,,
gainebo01c,1992,MNS,NHL,1,,84,36,38,10,,,,
wilsoro02c,2007,SJS,NHL,1,,82,49,23,10,13.0,6.0,7.0,0.0
gorinbu01c,1999,NYI,NHL,1,,82,24,49,9,,,,
suttebr01c,1992,BOS,NHL,1,,84,51,26,7,4.0,0.0,4.0,0.0
dudleri01c,1989,BUF,NHL,1,,80,45,27,8,6.0,2.0,4.0,0.0
roberji01c,1996,STL,NHL,2,,9,3,3,3,,,,
quennjo01c,2005,COL,NHL,1,,82,43,30,9,9.0,4.0,5.0,0.0
watsoph01c,1957,NYR,NHL,1,,70,32,25,13,6.0,2.0,4.0,0.0
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
macmibi01c,1983,NJD,NHL,1,,20,2,18,0,,,,
gerared01c,1930,NYA,NHL,1,,44,18,16,10,,,,
dineebi01c,1977,HOU,WHA,1,,80,42,34,4,6.0,2.0,4.0,0.0
keenami01c,2000,BOS,NHL,2,,74,33,34,7,,,,
holmgpa01c,1989,PHI,NHL,1,,80,30,39,11,,,,
malonph01c,1976,VAN,NHL,1,,35,9,23,3,,,,
muldope01c,1922,SEA,PCHA,1,,30,15,15,0,,,,
duncaar01c,1926,DTC,NHL,1,,33,10,21,2,,,,
saccojo01c,2010,COL,NHL,1,,82,30,44,8,,,,
bowneri01c,1997,NYI,NHL,1,,63,22,32,9,,,,
trotzba01c,2001,NAS,NHL,1,,82,28,41,13,,,,
gainebo01c,1993,DAL,NHL,1,,84,42,29,13,9.0,5.0,4.0,0.0
greensh01c,1927,NYA,NHL,1,,44,11,27,6,,,,
patrily01c,1948,NYR,NHL,2,,37,12,20,5,,,,
mcvieto01c,1977,WAS,NHL,1,,80,17,49,14,,,,
malonda01c,1985,TOR,NHL,1,,80,25,48,7,10.0,6.0,4.0,0.0
mactacr01c,2008,EDM,NHL,1,,82,38,35,9,,,,
gottsjo01c,1947,CHI,NHL,1,,28,7,19,2,,,,
schoeji01c,1996,WAS,NHL,1,,82,33,40,9,,,,
burnspa01c,1995,TOR,NHL,1,,65,25,30,10,,,,
keenami01c,1996,STL,NHL,1,,33,15,17,1,,,,
mckenke01c,1925,EDE,WCHL,1,,30,19,11,0,2.0,0.0,1.0,1.0
lowro01c,1997,EDM,NHL,1,,82,35,37,10,12.0,5.0,7.0,0.0
blairwr01c,1968,MNS,NHL,3,,31,9,14,8,,,,
lemaija01c,2000,MIN,NHL,1,,82,25,44,13,,,,
cheevge01c,1982,BOS,NHL,1,,80,50,20,10,17.0,9.0,8.0,0.0
pagepi01c,1989,MNS,NHL,1,,80,36,40,4,7.0,3.0,4.0,0.0
suttebr01c,1991,STL,NHL,1,,80,36,33,11,6.0,2.0,4.0,0.0
mauripa01c,2000,CAR,NHL,1,,82,38,35,9,6.0,2.0,4.0,0.0
kellyre01c,1973,TOR,NHL,1,,78,35,27,16,4.0,0.0,4.0,0.0
plagebo01c,1992,STL,NHL,1,,11,4,6,1,,,,
demerja01c,1992,MTL,NHL,1,,84,48,30,6,20.0,16.0,4.0,0.0
pilouru01c,1974,WIJ,WHA,3,,28,16,9,3,,,,
patrile01c,1920,VA2,PCHA,1,,24,10,13,1,,,,
lemaija01c,2009,NJD,NHL,1,,82,48,27,7,5.0,1.0,4.0,0.0
ivanto01c,1947,DET,NHL,1,,60,30,18,12,10.0,4.0,6.0,0.0
crawfma01c,1994,QUE,NHL,1,,48,30,13,5,6.0,2.0,4.0,0.0
sprouha01c,1919,TRS,NHL,2,,12,7,5,0,,,,
polanni01c,1982,DET,NHL,1,,80,21,44,15,,,,
wilsoro02c,1997,WAS,NHL,1,,82,40,30,12,21.0,12.0,9.0,0.0
kellyre01c,1968,LAK,NHL,1,,76,24,42,10,11.0,4.0,7.0,0.0
ivanto01c,1956,CHI,NHL,1,,70,16,39,15,,,,
loweke01c,1999,EDM,NHL,1,,82,32,34,16,5.0,1.0,4.0,0.0
bergemi03c,1988,NYR,NHL,1,,78,37,33,8,,,,
patrile01c,1932,NYR,NHL,1,,48,23,17,8,8.0,6.0,1.0,1.0
cheevge01c,1984,BOS,NHL,1,,56,25,24,7,,,,
gardihe01c,1928,CHI,NHL,1,,32,5,23,4,,,,
murrabr01c,1981,WAS,NHL,3,,66,25,28,13,,,,
allisda01c,1995,OTT,NHL,2,,25,2,22,1,,,,
crawfma01c,1995,COL,NHL,1,,82,47,25,10,22.0,16.0,6.0,0.0
ingarea01c,1972,NYI,NHL,2,,30,6,22,2,,,,
arboual01c,2007,NYI,NHL,2,промежуточный,1,1,0,0,,,,
wilsoro02c,2000,WAS,NHL,1,,82,41,31,10,6.0,2.0,4.0,0.0
hartlbo01c,2000,COL,NHL,1,,82,52,20,10,23.0,16.0,7.0,0.0
smithro02c,1992,NYR,NHL,2,,44,15,22,7,,,,
patrile01c,1919,VA2,PCHA,1,,22,10,12,0,,,,
murphji01c,1913,TOO,NHA,1,,20,4,16,0,,,,
reganla01c,1971,LAK,NHL,1,,10,2,7,1,,,,
blaketo01c,1961,MTL,NHL,1,,70,42,14,14,6.0,2.0,4.0,0.0
duncaar01c,1930,TOR,NHL,2,,42,21,13,8,2.0,0.0,1.0,1.0
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
howelha01c,1978,MNS,NHL,1,,11,3,6,2,,,,
dandule01c,1924,MTL,NHL,1,,30,17,11,2,6.0,3.0,3.0,0.0
olczyed01c,2003,PIT,NHL,1,,82,23,51,8,,,,
kellyre01c,1971,PIT,NHL,1,,78,26,38,14,4.0,0.0,4.0,0.0
brookhe01c,1982,NYR,NHL,1,,80,35,35,10,9.0,5.0,4.0,0.0
renneto01c,2007,NYR,NHL,1,,82,42,27,13,10.0,5.0,5.0,0.0
ruelcl01c,1968,MTL,NHL,1,,76,46,19,11,14.0,12.0,2.0,0.0
irvindi01c,1928,CHI,NHL,2,,12,2,6,4,,,,
mcvieto01c,1976,WAS,NHL,1,,80,24,42,14,,,,
sathegl01c,1985,EDM,NHL,1,,80,56,17,7,10.0,6.0,4.0,0.0
olmstbe01c,1967,OAK,NHL,1,,64,11,37,16,,,,
wilsoro02c,1994,ANA,NHL,1,,48,16,27,5,,,,
gormato01c,1925,NYA,NHL,1,,36,12,20,4,,,,
satorte01c,1985,NYR,NHL,1,,80,36,38,6,16.0,8.0,8.0,0.0
payneda01c,2009,STL,NHL,2,,42,23,15,4,,,,
arboual01c,1990,NYI,NHL,1,,80,25,45,10,,,,
carrofr01c,1920,TRS,NHL,1,,24,15,9,0,2.0,0.0,2.0,0.0
wilsojo01c,1971,DET,NHL,2,,67,30,27,10,,,,
hitchke01c,2001,DAL,NHL,1,,50,23,21,6,,,,
schoeji01c,1993,WAS,NHL,2,,37,19,12,6,11.0,5.0,6.0,0.0
bowmasc01c,1973,MTL,NHL,1,,78,45,24,9,6.0,2.0,4.0,0.0
francem01c,1982,STL,NHL,1,,32,10,19,3,,,,
duttore01c,1937,NYA,NHL,1,,48,19,18,11,6.0,3.0,3.0,0.0
reaybi01c,1975,CHI,NHL,1,,80,32,30,18,4.0,0.0,4.0,0.0
hanlogl01c,2006,WAS,NHL,1,,82,28,40,14,,,,
campbco01c,1995,NYR,NHL,1,,82,41,27,14,11.0,5.0,6.0,0.0
ftorero01c,1987,LAK,NHL,3,,52,23,25,4,5.0,1.0,4.0,0.0
demerja01c,1978,QUN,WHA,1,,80,41,34,5,4.0,0.0,4.0,0.0
patrile01c,1936,NYR,NHL,1,,48,19,20,9,9.0,6.0,3.0,0.0
mccambo01c,1989,VAN,NHL,1,,80,25,41,14,,,,
martija02c,2011,MTL,NHL,1,,32,13,12,7,,,,
lemaija01c,1995,NJD,NHL,1,,82,37,33,12,,,,
pagepi01c,1996,CAL,NHL,1,,82,32,41,9,,,,
hitchke01c,1999,DAL,NHL,1,,82,43,29,10,23.0,14.0,9.0,0.0
bowmasc01c,1991,PIT,NHL,1,,80,39,32,9,21.0,16.0,5.0,0.0
clousco01c,2008,OTT,NHL,2,,34,19,11,4,,,,
trotzba01c,2003,NAS,NHL,1,,82,38,33,11,6.0,2.0,4.0,0.0
francem01c,1968,NYR,NHL,2,,33,19,8,6,4.0,0.0,4.0,0.0
mauripa01c,1997,CAR,NHL,1,,82,33,41,8,,,,
nolante01c,2007,NYI,NHL,3,,71,28,34,9,,,,
greenpe01c,1921,OTS,NHL,1,,24,14,8,2,2.0,0.0,1.0,1.0
gadsbbi01c,1969,DET,NHL,1,,2,2,0,0,,,,
boondi01c,1913,MOW,NHA,1,,15,4,11,0,,,,
quennjo01c,2008,CHI,NHL,2,,78,45,22,11,17.0,9.0,8.0,0.0
demerja01c,1986,DET,NHL,1,,80,34,36,10,16.0,9.0,7.0,0.0
muldope01c,1923,SEA,PCHA,1,,30,14,16,0,2.0,0.0,1.0,1.0
arboual01c,1980,NYI,NHL,1,,80,48,18,14,18.0,15.0,3.0,0.0
suttebr02c,2010,CAL,NHL,1,,82,41,29,12,,,,
saccojo01c,2009,COL,NHL,1,,82,43,30,9,6.0,2.0,4.0,0.0
legergi01c,1975,TOT,WHA,2,,26,9,17,0,,,,
perroje01c,1987,MTL,NHL,1,,80,45,22,13,11.0,5.0,6.0,0.0
smeatco01c,1930,PHQ,NHL,1,,44,4,36,4,,,,
clancki01c,1937,MTM,NHL,1,,18,6,11,1,,,,
murrabr01c,1991,DET,NHL,1,,80,43,25,12,11.0,4.0,7.0,0.0
reaybi01c,1971,CHI,NHL,1,,78,46,17,15,8.0,4.0,4.0,0.0
greenpe01c,1924,OTS,NHL,1,,30,17,12,1,,,,
glovefr01c,1971,LAK,NHL,2,,68,18,42,8,,,,
youngga01c,1974,STL,NHL,3,,69,32,26,11,2.0,0.0,2.0,0.0
mccambo01c,1978,PHI,NHL,1,,50,22,17,11,,,,
champwe01c,1921,REG,WCHL,1,,24,14,10,0,6.0,3.0,1.0,2.0
ivanto01c,1950,DET,NHL,1,,70,44,13,13,6.0,2.0,4.0,0.0
patrifr01c,1916,VML,PCHA,1,,23,14,9,0,,,,
roberji01c,1981,BUF,NHL,2,,45,21,16,8,,,,
demerja01c,1985,STL,NHL,1,,80,37,34,9,19.0,10.0,9.0,0.0
vigneal01c,2006,VAN,NHL,1,,82,49,26,7,12.0,5.0,7.0,0.0
quinnpa01c,2001,TOR,NHL,1,,82,43,29,10,20.0,10.0,10.0,0.0
blaketo01c,1967,MTL,NHL,1,,74,42,22,10,13.0,12.0,1.0,0.0
loughcl01c,1935,CHI,NHL,1,,48,21,19,8,2.0,1.0,1.0,0.0
ingraro01c,1975,SDM,WHA,1,,80,36,38,6,11.0,5.0,6.0,0.0
mcnamho01c,1916,TOB,NHA,1,,14,7,7,0,,,,
henryca01c,1973,NYJ,WHA,1,,20,6,12,2,,,,
mactacr01c,2003,EDM,NHL,1,,82,36,34,12,,,,
reaybi01c,1958,TOR,NHL,1,,20,5,12,3,,,,
huculsa01c,1974,PHR,WHA,1,,78,39,31,8,5.0,1.0,4.0,0.0
mcvieto01c,1980,WIN,NHL,1,,28,1,20,7,,,,
schoeji01c,1988,NJD,NHL,1,,80,27,41,12,,,,
perroje01c,1986,MTL,NHL,1,,80,41,29,10,17.0,10.0,7.0,0.0
demerja01c,1975,IND,WHA,2,,75,34,35,6,7.0,3.0,4.0,0.0
johnsed01c,1995,PIT,NHL,1,,82,49,29,4,18.0,11.0,7.0,0.0
randake01c,1923,HAM,NHL,2,,14,6,8,0,,,,
youngga01c,1975,STL,NHL,1,,29,9,15,5,,,,
wilsojo01c,1969,LAK,NHL,2,,52,9,34,9,,,,
patricr01c,1989,PIT,NHL,2,,54,22,26,6,,,,
suthebi01c,1979,WIN,NHL,2,,3,1,2,0,,,,
crawfma01c,2010,DAL,NHL,1,,82,42,29,11,,,,
gorinbu01c,2000,NYI,NHL,1,,65,17,43,5,,,,
ruffli01c,2001,BUF,NHL,1,,82,35,36,11,,,,
suhonal01c,2000,CHI,NHL,1,,82,29,45,8,,,,
reaybi01c,1964,CHI,NHL,1,,70,34,28,8,14.0,7.0,7.0,0.0
livined01c,1916,TBS,NHA,1,,14,7,7,0,,,,
sullimi01c,2005,BOS,NHL,1,,82,29,37,16,,,,
risebdo01c,1991,CAL,NHL,1,,64,25,30,9,,,,
constke01c,1993,SJS,NHL,1,,84,33,35,16,14.0,7.0,7.0,0.0
bouchfr01c,1942,NYR,NHL,1,,50,11,31,8,,,,
robinla01c,2001,NJD,NHL,1,,51,21,23,7,,,,
malonda01c,1988,WIN,NHL,1,,52,18,25,9,,,,
hartlbo01c,2003,ATL,NHL,1,,82,33,41,8,,,,
francem01c,1972,NYR,NHL,1,,78,47,23,8,10.0,5.0,5.0,0.0
sullire01c,1963,NYR,NHL,1,,70,22,38,10,,,,
belisda01c,1979,WAS,NHL,1,,16,4,10,2,,,,
gormato01c,1936,MTM,NHL,1,,48,22,17,9,5.0,2.0,3.0,0.0
hlinkiv01c,2001,PIT,NHL,1,,4,0,4,0,,,,
laviope01c,2006,CAR,NHL,1,,82,40,34,8,,,,
creigfr01c,1979,BOS,NHL,1,,73,40,20,13,,,,
quinnpa01c,1995,VAN,NHL,2,,6,3,3,0,6.0,2.0,4.0,0.0
blaketo01c,1966,MTL,NHL,1,,70,32,25,13,10.0,6.0,4.0,0.0
bergemi03c,1980,QUE,NHL,2,,74,29,29,16,5.0,2.0,3.0,0.0
tippeda01c,2008,DAL,NHL,1,,82,36,35,11,,,,
schoeji01c,1995,WAS,NHL,1,,82,39,32,11,6.0,2.0,4.0,0.0
sullire01c,1965,NYR,NHL,1,,20,5,10,5,,,,
rossar01c,1938,BOS,NHL,1,,48,36,10,2,12.0,8.0,4.0,0.0
ruffli01c,2002,BUF,NHL,1,,82,27,45,10,,,,
campbco01c,1994,NYR,NHL,1,,48,22,23,3,10.0,4.0,6.0,0.0
murrabr01c,1986,WAS,NHL,1,,80,38,32,10,7.0,3.0,4.0,0.0
schoeji01c,1994,WAS,NHL,1,,48,22,18,8,7.0,3.0,4.0,0.0
blairwr01c,1967,MNS,NHL,1,,74,27,32,15,14.0,7.0,7.0,0.0
francem01c,1971,NYR,NHL,1,,78,48,17,13,16.0,10.0,6.0,0.0
waddedo01c,2007,ATL,NHL,2,,76,34,34,8,,,,
blairwr01c,1969,MNS,NHL,1,,32,9,13,10,,,,
stuarbr02c,1911,OT1,NHA,1,,18,9,9,0,,,,
quinnmi01c,1916,QU1,NHA,1,,20,10,10,0,,,,
nolante01c,2007,NYI,NHL,1,,10,6,4,0,,,,
demerja01c,1976,IND,WHA,1,,81,36,37,8,9.0,5.0,4.0,0.0
crawfma01c,2009,DAL,NHL,1,,82,37,31,14,,,,
satorte01c,1986,NYR,NHL,1,,19,5,10,4,,,,
patrily01c,1975,STL,NHL,2,,8,3,5,0,,,,
macledo02c,1995,FLO,NHL,1,,82,41,31,10,22.0,12.0,10.0,0.0
arboual01c,1991,NYI,NHL,1,,80,34,35,11,,,,
irvindi01c,1943,MTL,NHL,1,,50,38,5,7,9.0,8.0,1.0,0.0
burnspa01c,1997,BOS,NHL,1,,82,39,30,13,6.0,2.0,4.0,0.0
martija02c,1987,STL,NHL,1,,80,34,38,8,10.0,5.0,5.0,0.0
adamsja01c,1943,DET,NHL,1,,50,26,18,6,5.0,1.0,4.0,0.0
malonph01c,1974,VAN,NHL,1,,80,38,32,10,5.0,1.0,4.0,0.0
arniesc01c,2010,CBS,NHL,1,,82,34,35,13,,,,
irvindi01c,1947,MTL,NHL,1,,60,20,29,11,,,,
francem01c,1967,NYR,NHL,1,,74,39,23,12,6.0,2.0,4.0,0.0
macdopa01c,1973,MNS,NHL,2,,61,20,30,11,,,,
adamsja01c,1940,DET,NHL,1,,48,21,16,11,9.0,4.0,5.0,0.0
keenami01c,2002,FLO,NHL,1,,82,24,45,13,,,,
murrate01c,1999,FLO,NHL,1,,82,43,33,6,4.0,0.0,4.0,0.0
bowmasc01c,1970,STL,NHL,2,,28,13,10,5,6.0,2.0,4.0,0.0
melroba01c,1992,LAK,NHL,1,,84,39,35,10,24.0,13.0,11.0,0.0
schoeji01c,1997,PHO,NHL,1,,82,35,35,12,6.0,2.0,4.0,0.0
sutteda01c,1999,SJS,NHL,1,,82,35,37,10,12.0,5.0,7.0,0.0
wilkiia01c,1972,NRA,WHA,2,промежуточный,1,1,0,0,,,,
neilsro01c,1983,VAN,NHL,1,,48,17,26,5,,,,
mcleljo01c,1969,TOR,NHL,1,,76,29,34,13,,,,
gerared01c,1916,OT1,NHA,1,,20,15,5,0,,,,
bouchfr01c,1945,NYR,NHL,1,,50,13,28,9,,,,
suttebr01c,1989,STL,NHL,1,,80,37,34,9,12.0,7.0,5.0,0.0
geoffbe01c,1972,ATF,NHL,1,,78,25,38,15,,,,
gretzwa01c,2005,PHO,NHL,1,,82,38,39,5,,,,
blaketo01c,1962,MTL,NHL,1,,70,28,19,23,5.0,1.0,4.0,0.0
imlacpu01c,1958,TOR,NHL,2,,50,22,20,8,12.0,5.0,7.0,0.0
ivanto01c,1948,DET,NHL,1,,60,34,19,7,11.0,4.0,7.0,0.0
imlacpu01c,1966,TOR,NHL,1,,70,32,27,11,12.0,8.0,4.0,0.0
duttore01c,1938,NYA,NHL,1,,48,17,21,10,2.0,0.0,2.0,0.0
hartlbo01c,2002,COL,NHL,1,,31,10,12,9,,,,
adamsja01c,1933,DET,NHL,1,,48,24,14,10,9.0,4.0,5.0,0.0
sathegl01c,1987,EDM,NHL,1,,80,44,25,11,19.0,16.0,2.0,1.0
dugalju01c,1938,MTL,NHL,2,,18,9,6,3,3.0,1.0,2.0,0.0
sindeha01c,1966,BOS,NHL,1,,70,17,43,10,,,,
savaran01c,1987,QUE,NHL,1,,24,10,13,1,,,,
cherrdo01c,1979,COR,NHL,1,,80,19,48,13,,,,
