constructorid,constructorref,name,nationality,url
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
