resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
1165,72,30,6,1,13,7.0,7,7,2.0,56,+1:19.988,5573724.0,41.0,12.0,1:36.982,205.757,1
1792,103,11,16,10,15,,R,18,0.0,0,,,,,,,4
12379,512,187,1,7,6,3.0,3,3,4.0,53,+1:28.81,5852020.0,,,,,1
20589,348,20,9,5,1,3.0,3,3,15.0,70,+19.252,6084823.0,70.0,1.0,1:22.362,191.491,1
1893,108,52,17,12,17,,R,19,0.0,6,,,,,,,3
18440,762,347,66,7,5,,R,13,0.0,10,,,,,,,5
16339,664,341,66,14,14,,R,15,0.0,15,,,,,,,5
7935,357,122,37,16,13,,R,24,0.0,1,,,,,,,20
15066,609,262,58,17,22,,R,20,0.0,11,,,,,,,3
2078,118,30,6,1,5,4.0,4,4,5.0,60,+25.648,5343202.0,,,,,1
1997,114,30,6,1,5,3.0,3,3,6.0,78,+1.720,6140730.0,,,,,1
18642,772,437,87,26,11,7.0,7,7,0.0,15,+6:59.3,8894300.0,,,,,1
23172,959,832,5,55,15,14.0,14,14,0.0,66,,,54.0,11.0,1:19.957,205.940,11
18977,788,606,6,16,9,,R,16,0.0,20,,,,,,,6
19757,821,689,87,11,13,22.0,22,22,0.0,69,,,,,,,116
2129,120,51,19,15,12,,R,15,0.0,42,,,,,,,5
18232,752,465,167,22,22,,R,24,0.0,12,,,,,,,25
14680,595,304,1,6,12,,R,20,0.0,0,,,,,,,4
15948,645,341,187,14,13,,R,15,0.0,14,,,,,,,51
13767,561,223,6,2,9,,R,18,0.0,52,,,,,,,5
19372,805,626,6,24,0,,W,17,0.0,0,,,,,,,3
5187,258,57,1,7,4,,R,21,0.0,19,,,,,,,6
15363,621,199,34,20,15,,R,24,0.0,27,,,,,,,69
23131,957,825,4,20,16,17.0,17,17,0.0,49,,,43.0,12.0,1:37.619,217.248,6
16534,675,347,194,3,19,6.0,6,6,1.0,64,,,,,,,14
7506,335,105,21,9,24,,R,13,0.0,28,,,,,,,5
21845,886,4,6,3,6,2.0,2,2,18.0,70,+14.408,5543551.0,69.0,2.0,1:16.203,206.023,1
4685,238,56,6,2,6,5.0,5,5,2.0,70,+87.389,6110304.0,,,,,1
20819,842,816,166,25,22,,R,19,0.0,42,,,41.0,19.0,1:45.346,189.421,3
2944,158,49,17,5,5,,R,14,0.0,39,,,,,,,9
2669,146,22,6,2,4,3.0,3,3,4.0,71,+2.527,5268454.0,,,,,1
11933,495,192,56,21,0,,F,30,0.0,0,,,,,,,81
12766,526,177,59,20,12,,R,17,0.0,20,,,,,,,3
6435,303,105,29,9,24,15.0,15,15,0.0,51,,,,,,,12
23107,956,828,15,9,18,15.0,15,15,0.0,70,,,58.0,18.0,1:10.704,220.264,11
8709,378,160,49,9,0,,E,31,0.0,0,,,,,,,96
6772,313,143,32,12,0,,F,28,0.0,0,,,,,,,81
20021,832,704,154,32,14,,R,17,0.0,7,,,,,,,3
6846,315,120,39,18,0,,F,34,0.0,0,,,,,,,97
6867,316,119,3,6,4,,R,21,0.0,27,,,,,,,6
4194,215,57,1,9,3,,R,12,0.0,52,,,,,,,5
3140,167,41,16,23,6,,R,13,0.0,58,,,,,,,5
18665,773,554,66,8,4,4.0,4,4,3.0,49,,,,,,,11
1486,88,35,15,11,8,12.0,12,12,0.0,53,+1:23.221,5425433.0,50.0,11.0,1:33.288,224.093,1
4175,214,64,21,2,16,,R,15,0.0,58,,,,,,,20
1318,80,18,16,3,7,4.0,4,4,5.0,69,,,18.0,4.0,1:17.408,205.141,11
9203,396,166,25,4,14,9.0,9,9,0.0,74,,,,,,,12
12592,520,222,6,11,11,5.0,5,5,2.0,67,,,,,,,11
8456,371,145,22,19,4,2.0,2,2,6.0,70,+28.658,7246079.0,,,,,1
18386,760,501,66,8,3,4.0,4,4,3.0,74,,,,,,,11
2174,122,22,6,2,2,,R,20,0.0,2,,,,,,,4
12677,523,219,4,15,4,,R,12,0.0,26,,,,,,,8
20507,344,808,4,12,14,17.0,17,17,0.0,68,,,58.0,12.0,1:19.453,197.596,12
12317,509,230,51,22,19,,R,24,0.0,4,,,,,,,20
4538,231,14,1,8,10,4.0,4,4,3.0,69,+63.673,5827073.0,,,,,1
16847,691,304,183,4,13,,R,14,0.0,0,,,,,,,3
4927,248,96,15,29,14,5.0,5,5,2.0,44,,,,,,,11
12525,517,163,4,16,18,,R,18,0.0,22,,,,,,,101
5822,282,77,6,28,9,6.0,6,6,1.0,45,+1:34.754,4815639.0,,,,,1
7476,334,110,35,22,17,,R,16,0.0,47,,,,,,,5
90,22,1,1,22,3,2.0,2,2,8.0,58,+3.779,5213230.0,31.0,2.0,1:26.529,222.085,1
13426,549,212,64,39,0,,F,31,0.0,0,,,,,,,81
8312,367,102,1,1,1,,R,13,0.0,44,,,,,,,5
9858,421,110,27,25,8,,R,14,0.0,29,,,,,,,27
6553,307,90,22,19,13,13.0,13,13,0.0,54,,,,,,,5
17570,725,429,172,46,0,,F,27,0.0,0,,,,,,,81
14224,578,207,73,27,6,17.0,17,17,0.0,70,,,,,,,7
8759,380,114,33,29,21,19.0,19,19,0.0,39,,,,,,,8
