hofid,yearid,votedby,ballots,needed,votes,inducted,category
johnsde01h,1982,Объединение писателей-фантастов (BBWAA),415.0,312.0,0.0,Hello,Игрок
torremi01h,1990,Объединение писателей-фантастов (BBWAA),444.0,333.0,1.0,Hello,Игрок
kellech01h,1970,Объединение писателей-фантастов (BBWAA),300.0,225.0,7.0,Hello,Игрок
selkige01h,1953,Объединение писателей-фантастов (BBWAA),264.0,198.0,1.0,Hello,Игрок
pennohe01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,94.0,Да.,Игрок
deandi01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,145.0,Hello,Игрок
johnsba99h,1937,Центеннial,,,,Да.,Пионер/Исполнительный
johnto01h,1997,Объединение писателей-фантастов (BBWAA),473.0,353.0,97.0,Hello,Игрок
clarkjo01h,1936,Ветераны,78.0,59.0,5.0,Hello,Игрок
sainjo01h,1971,Объединение писателей-фантастов (BBWAA),360.0,270.0,11.0,Hello,Игрок
vanceda01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,10.0,Hello,Игрок
suttodo01h,1995,Объединение писателей-фантастов (BBWAA),460.0,345.0,264.0,Hello,Игрок
hodgegi01h,1973,Объединение писателей-фантастов (BBWAA),380.0,285.0,218.0,Hello,Игрок
suttebr01h,2000,Объединение писателей-фантастов (BBWAA),499.0,375.0,192.0,Hello,Игрок
thomsbo01h,1969,Объединение писателей-фантастов (BBWAA),340.0,255.0,6.0,Hello,Игрок
grimmch01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,6.0,Hello,Игрок
spahnwa01h,1973,Объединение писателей-фантастов (BBWAA),380.0,285.0,316.0,Да.,Игрок
nichoki01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,3.0,Hello,Игрок
stewaji01h,1979,Объединение писателей-фантастов (BBWAA),432.0,324.0,0.0,Hello,Игрок
slaugen01h,1985,Ветераны,,,,Да.,Игрок
mcginjo01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,32.0,Hello,Игрок
boudrlo01h,1966,Объединение писателей-фантастов (BBWAA),302.0,227.0,115.0,Hello,Игрок
kremera01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,2.0,Hello,Игрок
bondsbo01h,1988,Объединение писателей-фантастов (BBWAA),427.0,321.0,27.0,Hello,Игрок
durocle01h,1956,Объединение писателей-фантастов (BBWAA),193.0,145.0,1.0,Hello,Менеджер
staubru01h,1991,Объединение писателей-фантастов (BBWAA),443.0,333.0,28.0,Hello,Игрок
ehmkeho01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,1.0,Hello,Игрок
jonesfi01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,5.0,Hello,Игрок
bartedi01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,1.0,Hello,Игрок
raineti01h,2011,Объединение писателей-фантастов (BBWAA),581.0,436.0,218.0,Hello,Игрок
faberre01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,9.0,Hello,Игрок
ricesa01h,1955,Объединение писателей-фантастов (BBWAA),251.0,189.0,28.0,Hello,Игрок
alexado01h,1995,Объединение писателей-фантастов (BBWAA),460.0,345.0,0.0,Hello,Игрок
odoulle01h,1962,Объединение писателей-фантастов (BBWAA),160.0,120.0,13.0,Hello,Игрок
boonebo01h,1996,Объединение писателей-фантастов (BBWAA),470.0,353.0,36.0,Hello,Игрок
ashburi01h,1981,Объединение писателей-фантастов (BBWAA),401.0,301.0,142.0,Hello,Игрок
adamsba01h,1954,Объединение писателей-фантастов (BBWAA),252.0,189.0,13.0,Hello,Игрок
kinerra01h,1974,Объединение писателей-фантастов (BBWAA),365.0,274.0,215.0,Hello,Игрок
willicy01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,2.0,Hello,Игрок
staubru01h,1997,Объединение писателей-фантастов (BBWAA),473.0,353.0,18.0,Hello,Игрок
ruffire01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,86.0,Hello,Игрок
crandde01h,1977,Объединение писателей-фантастов (BBWAA),383.0,288.0,8.0,Hello,Игрок
guidrro01h,1998,Объединение писателей-фантастов (BBWAA),473.0,355.0,37.0,Hello,Игрок
gowdyha01h,1953,Объединение писателей-фантастов (BBWAA),264.0,198.0,58.0,Hello,Игрок
stengca01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,6.0,Hello,Менеджер
hoopeha01h,1971,Ветераны,,,,Да.,Игрок
dimagjo01h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,1.0,Hello,Игрок
santoro01h,1988,Объединение писателей-фантастов (BBWAA),427.0,321.0,108.0,Hello,Игрок
brosisc01h,2007,Объединение писателей-фантастов (BBWAA),545.0,409.0,0.0,Hello,Игрок
sislege01h,1937,Объединение писателей-фантастов (BBWAA),201.0,151.0,106.0,Hello,Игрок
nixonot01h,2005,Объединение писателей-фантастов (BBWAA),516.0,387.0,0.0,Hello,Игрок
heilmha01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,203.0,Да.,Игрок
kleinch01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,37.0,Hello,Игрок
vandejo01h,1968,Объединение писателей-фантастов (BBWAA),283.0,213.0,79.0,Hello,Игрок
trammal01h,2013,Объединение писателей-фантастов (BBWAA),569.0,427.0,191.0,Hello,Игрок
leonadu02h,1968,Объединение писателей-фантастов (BBWAA),283.0,213.0,5.0,Hello,Игрок
dobyla01h,1998,Ветераны,,,,Да.,Игрок
millebi02h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,1.0,Hello,Игрок
mazerbi01h,1979,Объединение писателей-фантастов (BBWAA),432.0,324.0,36.0,Hello,Игрок
grantge01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,1.0,Hello,Игрок
santoro01h,1990,Объединение писателей-фантастов (BBWAA),444.0,333.0,96.0,Hello,Игрок
marioma01h,1971,Объединение писателей-фантастов (BBWAA),360.0,270.0,123.0,Hello,Игрок
grohhe01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,2.0,Hello,Игрок
kinerra01h,1973,Объединение писателей-фантастов (BBWAA),380.0,285.0,235.0,Hello,Игрок
maricju01h,1983,Объединение писателей-фантастов (BBWAA),374.0,281.0,313.0,Да.,Игрок
kuennha01h,1980,Объединение писателей-фантастов (BBWAA),385.0,289.0,83.0,Hello,Игрок
crosefr01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,1.0,Hello,Игрок
hunteca01h,1987,Объединение писателей-фантастов (BBWAA),413.0,310.0,315.0,Да.,Игрок
coombja01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,2.0,Hello,Игрок
wanerll01h,1964,Объединение писателей-фантастов (BBWAA),201.0,151.0,47.0,Hello,Игрок
maxvida01h,1981,Объединение писателей-фантастов (BBWAA),401.0,301.0,0.0,Hello,Игрок
dobsopa01h,1983,Объединение писателей-фантастов (BBWAA),374.0,281.0,0.0,Hello,Игрок
trammal01h,2005,Объединение писателей-фантастов (BBWAA),516.0,387.0,87.0,Hello,Игрок
hermabi01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,1.0,Hello,Игрок
lawve01h,1973,Объединение писателей-фантастов (BBWAA),380.0,285.0,9.0,Hello,Игрок
cirilje01h,2013,Объединение писателей-фантастов (BBWAA),569.0,427.0,0.0,Hello,Игрок
floodcu01h,1992,Объединение писателей-фантастов (BBWAA),430.0,323.0,42.0,Hello,Игрок
moorete01h,1967,Объединение писателей-фантастов (BBWAA),292.0,219.0,3.0,Hello,Игрок
lavagco01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,2.0,Hello,Игрок
ramospe01h,1978,Объединение писателей-фантастов (BBWAA),379.0,285.0,0.0,Hello,Игрок
henrito01h,1969,Объединение писателей-фантастов (BBWAA),340.0,255.0,50.0,Hello,Игрок
bendech01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,5.0,Hello,Игрок
lawve01h,1974,Объединение писателей-фантастов (BBWAA),365.0,274.0,5.0,Hello,Игрок
bottoji01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,6.0,Hello,Игрок
jennihu01h,1936,Ветераны,78.0,59.0,11.0,Hello,Игрок
haineje01h,1970,Ветераны,,,,Да.,Игрок
gossari01h,2005,Объединение писателей-фантастов (BBWAA),516.0,387.0,285.0,Hello,Игрок
howarel01h,1979,Объединение писателей-фантастов (BBWAA),432.0,324.0,30.0,Hello,Игрок
careyma01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,9.0,Hello,Игрок
simmoal01h,1953,Объединение писателей-фантастов (BBWAA),264.0,198.0,199.0,Да.,Игрок
maysca01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,6.0,Hello,Игрок
leonaje01h,1996,Объединение писателей-фантастов (BBWAA),470.0,353.0,0.0,Hello,Игрок
wilsoji01h,1955,Объединение писателей-фантастов (BBWAA),251.0,189.0,13.0,Hello,Игрок
lewisdu01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,6.0,Hello,Игрок
mazerbi01h,1992,Объединение писателей-фантастов (BBWAA),430.0,323.0,182.0,Hello,Игрок
archeji01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,7.0,Hello,Игрок
conceda01h,2007,Объединение писателей-фантастов (BBWAA),545.0,409.0,74.0,Hello,Игрок
moonwa01h,1971,Объединение писателей-фантастов (BBWAA),360.0,270.0,2.0,Hello,Игрок
rizzuph01h,1970,Объединение писателей-фантастов (BBWAA),300.0,225.0,79.0,Hello,Игрок
lyonste01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,101.0,Hello,Игрок
baineha01h,2009,Объединение писателей-фантастов (BBWAA),539.0,405.0,32.0,Hello,Игрок
dandrra99h,1987,Ветераны,,,,Да.,Игрок
vandejo01h,1971,Объединение писателей-фантастов (BBWAA),360.0,270.0,98.0,Hello,Игрок
tidrodi01h,1990,Объединение писателей-фантастов (BBWAA),444.0,333.0,0.0,Hello,Игрок
cruiswa01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,1.0,Hello,Игрок
youngpe01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,1.0,Hello,Игрок
walberu01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,1.0,Hello,Игрок
finlech01h,2008,Объединение писателей-фантастов (BBWAA),543.0,408.0,1.0,Hello,Игрок
wadderu01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,148.0,Hello,Игрок
jurgebi01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,1.0,Hello,Игрок
woodjo02h,1942,Объединение писателей-фантастов (BBWAA),233.0,175.0,1.0,Hello,Игрок
ruckena01h,1946,Голосование за выдвижение,202.0,,13.0,Hello,Игрок
grimmch01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,13.0,Hello,Игрок
bondsbo01h,1993,Объединение писателей-фантастов (BBWAA),423.0,318.0,45.0,Hello,Игрок
hartnga01h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,2.0,Hello,Игрок
darkal01h,1974,Объединение писателей-фантастов (BBWAA),365.0,274.0,54.0,Hello,Игрок
hamilbi01h,1942,Объединение писателей-фантастов (BBWAA),233.0,175.0,1.0,Hello,Игрок
hendeda01h,2000,Объединение писателей-фантастов (BBWAA),499.0,375.0,2.0,Hello,Игрок
callijo01h,1979,Объединение писателей-фантастов (BBWAA),432.0,324.0,1.0,Hello,Игрок
judgejo01h,1955,Объединение писателей-фантастов (BBWAA),251.0,189.0,2.0,Hello,Игрок
sainjo01h,1970,Объединение писателей-фантастов (BBWAA),300.0,225.0,9.0,Hello,Игрок
sewellu01h,1962,Объединение писателей-фантастов (BBWAA),160.0,120.0,1.0,Hello,Игрок
hoytwa01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,37.0,Hello,Игрок
conceda01h,1999,Объединение писателей-фантастов (BBWAA),497.0,373.0,59.0,Hello,Игрок
trammal01h,2002,Объединение писателей-фантастов (BBWAA),472.0,354.0,74.0,Hello,Игрок
moseswa01h,1971,Объединение писателей-фантастов (BBWAA),360.0,270.0,7.0,Hello,Игрок
radkebr01h,2012,Объединение писателей-фантастов (BBWAA),573.0,430.0,2.0,Hello,Игрок
torrejo01h,1995,Объединение писателей-фантастов (BBWAA),460.0,345.0,50.0,Hello,Игрок
mesajo01h,2013,Объединение писателей-фантастов (BBWAA),569.0,427.0,0.0,Hello,Игрок
doerrbo01h,1956,Объединение писателей-фантастов (BBWAA),193.0,145.0,5.0,Hello,Игрок
boyerke01h,1976,Объединение писателей-фантастов (BBWAA),388.0,291.0,15.0,Hello,Игрок
schoere01h,1981,Объединение писателей-фантастов (BBWAA),401.0,301.0,166.0,Hello,Игрок
foxne01h,1972,Объединение писателей-фантастов (BBWAA),396.0,297.0,64.0,Hello,Игрок
darkal01h,1970,Объединение писателей-фантастов (BBWAA),300.0,225.0,55.0,Hello,Игрок
larsedo01h,1985,Объединение писателей-фантастов (BBWAA),395.0,297.0,32.0,Hello,Игрок
lawve01h,1977,Объединение писателей-фантастов (BBWAA),383.0,288.0,5.0,Hello,Игрок
nehfar01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,1.0,Hello,Игрок
selkige01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,2.0,Hello,Игрок
raineti01h,2010,Объединение писателей-фантастов (BBWAA),539.0,405.0,164.0,Hello,Игрок
guidrro01h,2002,Объединение писателей-фантастов (BBWAA),472.0,354.0,23.0,Hello,Игрок
adamsba01h,1946,Голосование за выдвижение,202.0,,6.0,Hello,Игрок
falkecy01h,1937,Объединение писателей-фантастов (BBWAA),201.0,151.0,1.0,Hello,Игрок
wertzvi01h,1975,Объединение писателей-фантастов (BBWAA),362.0,272.0,5.0,Hello,Игрок
lawve01h,1979,Объединение писателей-фантастов (BBWAA),432.0,324.0,9.0,Hello,Игрок
thompro01h,2002,Объединение писателей-фантастов (BBWAA),472.0,354.0,0.0,Hello,Игрок
mcginjo01h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,44.0,Hello,Игрок
guidrro01h,1995,Объединение писателей-фантастов (BBWAA),460.0,345.0,25.0,Hello,Игрок
martipe01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,46.0,Hello,Игрок
facero01h,1980,Объединение писателей-фантастов (BBWAA),385.0,289.0,21.0,Hello,Игрок
cartega01h,2003,Объединение писателей-фантастов (BBWAA),496.0,372.0,387.0,Да.,Игрок
dimagdo01h,1973,Объединение писателей-фантастов (BBWAA),380.0,285.0,43.0,Hello,Игрок
lombaer01h,1964,Объединение писателей-фантастов (BBWAA),201.0,151.0,33.0,Hello,Игрок
doerrbo01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,15.0,Hello,Игрок
whitewi01h,1977,Объединение писателей-фантастов (BBWAA),383.0,288.0,4.0,Hello,Игрок
carribi02h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,3.0,Hello,Игрок
kinerra01h,1968,Объединение писателей-фантастов (BBWAA),283.0,213.0,118.0,Hello,Игрок
wadderu01h,1946,Голосование за выдвижение,202.0,,122.0,Hello,Игрок
terrybi01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,81.0,Hello,Игрок
kerrdi01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,9.0,Hello,Игрок
manushe01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,1.0,Hello,Игрок
ashburi01h,1969,Объединение писателей-фантастов (BBWAA),340.0,255.0,10.0,Hello,Игрок
lucasre01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,1.0,Hello,Игрок
griffcl01h,1942,Объединение писателей-фантастов (BBWAA),233.0,175.0,71.0,Hello,Пионер/Исполнительный
schanwa01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,1.0,Hello,Игрок
gordojo01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,11.0,Hello,Игрок
wambsbi01h,1954,Объединение писателей-фантастов (BBWAA),252.0,189.0,4.0,Hello,Игрок
willibi01h,1987,Объединение писателей-фантастов (BBWAA),413.0,310.0,354.0,Да.,Игрок
rizzuph01h,1968,Объединение писателей-фантастов (BBWAA),283.0,213.0,74.0,Hello,Игрок
charlos99h,1976,Нигерийская лига,,,,Да.,Игрок
lopezal01h,1967,Объединение писателей-фантастов (BBWAA),292.0,219.0,114.0,Hello,Игрок
hortowi01h,1986,Объединение писателей-фантастов (BBWAA),425.0,319.0,4.0,Hello,Игрок
marquru01h,1936,Объединение писателей-фантастов (BBWAA),226.0,170.0,1.0,Hello,Игрок
nichoki01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,7.0,Hello,Игрок
greensh01h,2013,Объединение писателей-фантастов (BBWAA),569.0,427.0,2.0,Hello,Игрок
gullibi01h,2000,Объединение писателей-фантастов (BBWAA),499.0,375.0,1.0,Hello,Игрок
walketo04h,2013,Объединение писателей-фантастов (BBWAA),569.0,427.0,0.0,Hello,Игрок
irwinch01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,1.0,Hello,Игрок
ottme01h,1949,Бегство,187.0,,128.0,Hello,Игрок
faberre01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,83.0,Hello,Игрок
beckro01h,2008,Объединение писателей-фантастов (BBWAA),543.0,408.0,2.0,Hello,Игрок
jonesfi01h,1962,Объединение писателей-фантастов (BBWAA),160.0,120.0,2.0,Hello,Игрок
jenkife01h,1989,Объединение писателей-фантастов (BBWAA),447.0,336.0,234.0,Hello,Игрок
walshed01h,1937,Объединение писателей-фантастов (BBWAA),201.0,151.0,56.0,Hello,Игрок
dimagdo01h,1962,Объединение писателей-фантастов (BBWAA),160.0,120.0,2.0,Hello,Игрок
mcdougi01h,1970,Объединение писателей-фантастов (BBWAA),300.0,225.0,1.0,Hello,Игрок
vanceda01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,70.0,Hello,Игрок
stengca01h,1952,Объединение писателей-фантастов (BBWAA),234.0,176.0,27.0,Hello,Менеджер
cuellmi01h,1983,Объединение писателей-фантастов (BBWAA),374.0,281.0,0.0,Hello,Игрок
frymawo01h,1989,Объединение писателей-фантастов (BBWAA),447.0,336.0,0.0,Hello,Игрок
bendech01h,1953,Объединение писателей-фантастов (BBWAA),264.0,198.0,104.0,Hello,Игрок
grovele01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,6.0,Hello,Игрок
bushjo01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,5.0,Hello,Игрок
ruffire01h,1956,Объединение писателей-фантастов (BBWAA),193.0,145.0,97.0,Hello,Игрок
woodwi01h,1989,Объединение писателей-фантастов (BBWAA),447.0,336.0,14.0,Hello,Игрок
davisto02h,1982,Объединение писателей-фантастов (BBWAA),415.0,312.0,5.0,Hello,Игрок
murphda05h,2002,Объединение писателей-фантастов (BBWAA),472.0,354.0,70.0,Hello,Игрок
mcdougi01h,1972,Объединение писателей-фантастов (BBWAA),396.0,297.0,4.0,Hello,Игрок
pennohe01h,1937,Объединение писателей-фантастов (BBWAA),201.0,151.0,15.0,Hello,Игрок
vanceda01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,33.0,Hello,Игрок
hartnga01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,57.0,Hello,Игрок
theveto01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,2.0,Hello,Игрок
erskica01h,1972,Объединение писателей-фантастов (BBWAA),396.0,297.0,4.0,Hello,Игрок
sewellu01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,3.0,Hello,Игрок
clarkfr01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,63.0,Hello,Игрок
stewada01h,2001,Объединение писателей-фантастов (BBWAA),515.0,387.0,38.0,Hello,Игрок
ruelmu01h,1954,Объединение писателей-фантастов (BBWAA),252.0,189.0,5.0,Hello,Игрок
werbebi01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,1.0,Hello,Игрок
stengca01h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,2.0,Hello,Менеджер
lombaer01h,1962,Объединение писателей-фантастов (BBWAA),160.0,120.0,5.0,Hello,Игрок
lylesp01h,1991,Объединение писателей-фантастов (BBWAA),443.0,333.0,15.0,Hello,Игрок
harrile01h,2011,Объединение писателей-фантастов (BBWAA),581.0,436.0,0.0,Hello,Игрок
gomezle01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,17.0,Hello,Игрок
jennihu01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,23.0,Hello,Игрок
walshed01h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,137.0,Hello,Игрок
hoopeha01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,3.0,Hello,Игрок
bondsbo01h,1995,Объединение писателей-фантастов (BBWAA),460.0,345.0,35.0,Hello,Игрок
tiantlu01h,1999,Объединение писателей-фантастов (BBWAA),497.0,373.0,53.0,Hello,Игрок
keefeti01h,1964,Ветераны,,,,Да.,Игрок
bancrda01h,1956,Объединение писателей-фантастов (BBWAA),193.0,145.0,15.0,Hello,Игрок
tebbebi01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,1.0,Hello,Игрок
bendech01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,6.0,Hello,Игрок
cobbty01h,1936,Объединение писателей-фантастов (BBWAA),226.0,170.0,222.0,Да.,Игрок
marquru01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,6.0,Hello,Игрок
schaege01h,1942,Объединение писателей-фантастов (BBWAA),233.0,175.0,1.0,Hello,Игрок
kuennha01h,1988,Объединение писателей-фантастов (BBWAA),427.0,321.0,168.0,Hello,Игрок
hermabi01h,1966,Объединение писателей-фантастов (BBWAA),302.0,227.0,28.0,Hello,Игрок
ricesa01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,1.0,Hello,Игрок
bluevi01h,1994,Объединение писателей-фантастов (BBWAA),456.0,342.0,14.0,Hello,Игрок
jurgebi01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,2.0,Hello,Игрок
howarel01h,1975,Объединение писателей-фантастов (BBWAA),362.0,272.0,23.0,Hello,Игрок
madlobi01h,1993,Объединение писателей-фантастов (BBWAA),423.0,318.0,19.0,Hello,Игрок
keltnke01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,1.0,Hello,Игрок
chancfr01h,1938,Объединение писателей-фантастов (BBWAA),262.0,197.0,133.0,Hello,Игрок
ashburi01h,1970,Объединение писателей-фантастов (BBWAA),300.0,225.0,11.0,Hello,Игрок
haineje01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,2.0,Hello,Игрок
miksied01h,1964,Объединение писателей-фантастов (BBWAA),201.0,151.0,1.0,Hello,Игрок
dickebi01h,1949,Объединение писателей-фантастов (BBWAA),153.0,115.0,65.0,Hello,Игрок
waltebu01h,1958,Объединение писателей-фантастов (BBWAA),266.0,200.0,33.0,Hello,Игрок
hermaba01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,1.0,Hello,Игрок
ferreri01h,1960,Объединение писателей-фантастов (BBWAA),269.0,202.0,1.0,Hello,Игрок
reesepe01h,1968,Объединение писателей-фантастов (BBWAA),283.0,213.0,81.0,Hello,Игрок
perduhu01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,1.0,Hello,Игрок
slaugen01h,1974,Объединение писателей-фантастов (BBWAA),365.0,274.0,145.0,Hello,Игрок
lopated01h,1969,Объединение писателей-фантастов (BBWAA),340.0,255.0,2.0,Hello,Игрок
combsea01h,1948,Объединение писателей-фантастов (BBWAA),121.0,91.0,6.0,Hello,Игрок
rommeed01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,1.0,Hello,Игрок
bunniji01h,1985,Объединение писателей-фантастов (BBWAA),395.0,297.0,214.0,Hello,Игрок
wilheho01h,1985,Объединение писателей-фантастов (BBWAA),395.0,297.0,331.0,Да.,Игрок
clarkfr01h,1945,Объединение писателей-фантастов (BBWAA),247.0,186.0,53.0,Hello,Игрок
mcinnst01h,1950,Объединение писателей-фантастов (BBWAA),168.0,126.0,1.0,Hello,Игрок
grimebu01h,1939,Объединение писателей-фантастов (BBWAA),274.0,206.0,1.0,Hello,Игрок
ehmkeho01h,1951,Объединение писателей-фантастов (BBWAA),226.0,170.0,1.0,Hello,Игрок
kellge01h,1968,Объединение писателей-фантастов (BBWAA),283.0,213.0,47.0,Hello,Игрок
derripa01h,1955,Объединение писателей-фантастов (BBWAA),251.0,189.0,1.0,Hello,Игрок
tettlmi01h,2003,Объединение писателей-фантастов (BBWAA),496.0,372.0,0.0,Hello,Игрок
gossari01h,2004,Объединение писателей-фантастов (BBWAA),506.0,380.0,206.0,Hello,Игрок
walshed01h,1946,Голосование за выдвижение,202.0,,115.0,Hello,Игрок
stephri01h,1962,Объединение писателей-фантастов (BBWAA),160.0,120.0,1.0,Hello,Игрок
